date,start,end,11WD7IBBE2S--B-P
5012020,13:00,14:00,0
5012020,14:00,15:00,0
5012020,15:00,16:00,0
5012020,16:00,17:00,0
5012020,17:00,18:00,0
5012020,18:00,19:00,0
5012020,19:00,20:00,0
5012020,20:00,21:00,0
5012020,21:00,22:00,0
5012020,22:00,23:00,0
5012020,23:00,00:00,0
6012020,00:00,01:00,0
6012020,01:00,02:00,0
6012020,02:00,03:00,0
6012020,03:00,04:00,0
6012020,04:00,05:00,0
6012020,05:00,06:00,0
6012020,06:00,07:00,0
6012020,07:00,08:00,0
6012020,08:00,09:00,0
6012020,09:00,10:00,0
6012020,10:00,11:00,0
6012020,11:00,12:00,0
6012020,12:00,13:00,0
6012020,13:00,14:00,0
6012020,14:00,15:00,0
6012020,15:00,16:00,0
6012020,16:00,17:00,0
6012020,17:00,18:00,0
6012020,18:00,19:00,0
6012020,19:00,20:00,0
6012020,20:00,21:00,0
6012020,21:00,22:00,0
6012020,22:00,23:00,0
6012020,23:00,00:00,0
7012020,00:00,01:00,0
7012020,01:00,02:00,0
7012020,02:00,03:00,0
7012020,03:00,04:00,0
7012020,04:00,05:00,0
7012020,05:00,06:00,0
7012020,06:00,07:00,0
7012020,07:00,08:00,0
7012020,08:00,09:00,0
7012020,09:00,10:00,0
7012020,10:00,11:00,0
7012020,11:00,12:00,0
7012020,12:00,13:00,0
7012020,13:00,14:00,0
7012020,14:00,15:00,0
7012020,15:00,16:00,0
7012020,16:00,17:00,0
7012020,17:00,18:00,0
7012020,18:00,19:00,0
7012020,19:00,20:00,0
7012020,20:00,21:00,0
7012020,21:00,22:00,0
7012020,22:00,23:00,0
7012020,23:00,00:00,0
8012020,00:00,01:00,0
8012020,01:00,02:00,0
8012020,02:00,03:00,0
8012020,03:00,04:00,0
8012020,04:00,05:00,0
8012020,05:00,06:00,0
8012020,06:00,07:00,0
8012020,07:00,08:00,0
8012020,08:00,09:00,0
8012020,09:00,10:00,0
8012020,10:00,11:00,0
8012020,11:00,12:00,0
8012020,12:00,13:00,0
8012020,13:00,14:00,0
8012020,14:00,15:00,0
8012020,15:00,16:00,0
8012020,16:00,17:00,0
8012020,17:00,18:00,0
8012020,18:00,19:00,0
8012020,19:00,20:00,0
8012020,20:00,21:00,0
8012020,21:00,22:00,0
8012020,22:00,23:00,0
8012020,23:00,00:00,0
9012020,00:00,01:00,0
9012020,01:00,02:00,0
9012020,02:00,03:00,0
9012020,03:00,04:00,0
9012020,04:00,05:00,0
9012020,05:00,06:00,0
9012020,06:00,07:00,0
9012020,07:00,08:00,0
9012020,08:00,09:00,0
9012020,09:00,10:00,0
9012020,10:00,11:00,0
9012020,11:00,12:00,0
9012020,12:00,13:00,0
9012020,13:00,14:00,0
9012020,14:00,15:00,0
9012020,15:00,16:00,0
9012020,16:00,17:00,0
9012020,17:00,18:00,0
9012020,18:00,19:00,0
9012020,19:00,20:00,0
9012020,20:00,21:00,0
9012020,21:00,22:00,0
9012020,22:00,23:00,0
9012020,23:00,00:00,0
10012020,00:00,01:00,0
10012020,01:00,02:00,0
10012020,02:00,03:00,0
10012020,03:00,04:00,0
10012020,04:00,05:00,0
10012020,05:00,06:00,0
10012020,06:00,07:00,0
10012020,07:00,08:00,0
10012020,08:00,09:00,0
10012020,09:00,10:00,0
10012020,10:00,11:00,0
10012020,11:00,12:00,0
10012020,12:00,13:00,0
10012020,13:00,14:00,0
10012020,14:00,15:00,0
10012020,15:00,16:00,0
10012020,16:00,17:00,0
10012020,17:00,18:00,0
10012020,18:00,19:00,0
10012020,19:00,20:00,0
10012020,20:00,21:00,0
10012020,21:00,22:00,0
10012020,22:00,23:00,0
10012020,23:00,00:00,0
11012020,00:00,01:00,0
11012020,01:00,02:00,0
11012020,02:00,03:00,0
11012020,03:00,04:00,0
11012020,04:00,05:00,0
11012020,05:00,06:00,0
11012020,06:00,07:00,0
11012020,07:00,08:00,0
11012020,08:00,09:00,0
11012020,09:00,10:00,0
11012020,10:00,11:00,0
11012020,11:00,12:00,0
11012020,12:00,13:00,0
11012020,13:00,14:00,0
11012020,14:00,15:00,0
11012020,15:00,16:00,0
11012020,16:00,17:00,0
11012020,17:00,18:00,0
11012020,18:00,19:00,0
11012020,19:00,20:00,0
11012020,20:00,21:00,0
11012020,21:00,22:00,0
11012020,22:00,23:00,0
11012020,23:00,00:00,0
12012020,00:00,01:00,0
12012020,01:00,02:00,0
12012020,02:00,03:00,0
12012020,03:00,04:00,0
12012020,04:00,05:00,0
12012020,05:00,06:00,0
12012020,06:00,07:00,0
12012020,07:00,08:00,0
12012020,08:00,09:00,0
12012020,09:00,10:00,0
12012020,10:00,11:00,0
12012020,11:00,12:00,0
12012020,12:00,13:00,0
12012020,13:00,14:00,0
12012020,14:00,15:00,0
12012020,15:00,16:00,0
12012020,16:00,17:00,0
12012020,17:00,18:00,0
12012020,18:00,19:00,0
12012020,19:00,20:00,0
12012020,20:00,21:00,0
12012020,21:00,22:00,0
12012020,22:00,23:00,0
12012020,23:00,00:00,0
13012020,00:00,01:00,0
13012020,01:00,02:00,0
13012020,02:00,03:00,0
13012020,03:00,04:00,0
13012020,04:00,05:00,0
13012020,05:00,06:00,0
13012020,06:00,07:00,0
13012020,07:00,08:00,0
13012020,08:00,09:00,0
13012020,09:00,10:00,0
13012020,10:00,11:00,0
13012020,11:00,12:00,0
13012020,12:00,13:00,0
13012020,13:00,14:00,0
13012020,14:00,15:00,0
13012020,15:00,16:00,0
13012020,16:00,17:00,0
13012020,17:00,18:00,0
13012020,18:00,19:00,0
13012020,19:00,20:00,0
13012020,20:00,21:00,0
13012020,21:00,22:00,0
13012020,22:00,23:00,0
13012020,23:00,00:00,0
14012020,00:00,01:00,0
14012020,01:00,02:00,0
14012020,02:00,03:00,0
14012020,03:00,04:00,0
14012020,04:00,05:00,0
14012020,05:00,06:00,0
14012020,06:00,07:00,0
14012020,07:00,08:00,0
14012020,08:00,09:00,0
14012020,09:00,10:00,0
14012020,10:00,11:00,0
14012020,11:00,12:00,0
14012020,12:00,13:00,0
14012020,13:00,14:00,0
14012020,14:00,15:00,0
14012020,15:00,16:00,0
14012020,16:00,17:00,0
14012020,17:00,18:00,0
14012020,18:00,19:00,0
14012020,19:00,20:00,0
14012020,20:00,21:00,0
14012020,21:00,22:00,0
14012020,22:00,23:00,0
14012020,23:00,00:00,0
15012020,00:00,01:00,0
15012020,01:00,02:00,0
15012020,02:00,03:00,0
15012020,03:00,04:00,0
15012020,04:00,05:00,0
15012020,05:00,06:00,0
15012020,06:00,07:00,0
15012020,07:00,08:00,0
15012020,08:00,09:00,0
15012020,09:00,10:00,0
15012020,10:00,11:00,0
15012020,11:00,12:00,0
15012020,12:00,13:00,0
15012020,13:00,14:00,0
15012020,14:00,15:00,0
15012020,15:00,16:00,0
15012020,16:00,17:00,0
15012020,17:00,18:00,0
15012020,18:00,19:00,0
15012020,19:00,20:00,0
15012020,20:00,21:00,0
15012020,21:00,22:00,0
15012020,22:00,23:00,0
15012020,23:00,00:00,0
16012020,00:00,01:00,0
16012020,01:00,02:00,0
16012020,02:00,03:00,0
16012020,03:00,04:00,0
16012020,04:00,05:00,0
16012020,05:00,06:00,0
16012020,06:00,07:00,0
16012020,07:00,08:00,0
16012020,08:00,09:00,0
16012020,09:00,10:00,0
16012020,10:00,11:00,0
16012020,11:00,12:00,0
16012020,12:00,13:00,0
16012020,13:00,14:00,0
16012020,14:00,15:00,0
16012020,15:00,16:00,0
16012020,16:00,17:00,0
16012020,17:00,18:00,0
16012020,18:00,19:00,0
16012020,19:00,20:00,0
16012020,20:00,21:00,0
16012020,21:00,22:00,0
16012020,22:00,23:00,0
16012020,23:00,00:00,0
17012020,00:00,01:00,0
17012020,01:00,02:00,0
17012020,02:00,03:00,0
17012020,03:00,04:00,0
17012020,04:00,05:00,0
17012020,05:00,06:00,0
17012020,06:00,07:00,0
17012020,07:00,08:00,0
17012020,08:00,09:00,0
17012020,09:00,10:00,0
17012020,10:00,11:00,0
17012020,11:00,12:00,0
17012020,12:00,13:00,0
17012020,13:00,14:00,0
17012020,14:00,15:00,0
17012020,15:00,16:00,0
17012020,16:00,17:00,0
17012020,17:00,18:00,0
17012020,18:00,19:00,0
17012020,19:00,20:00,0
17012020,20:00,21:00,0
17012020,21:00,22:00,0
17012020,22:00,23:00,0
17012020,23:00,00:00,0
18012020,00:00,01:00,0
18012020,01:00,02:00,0
18012020,02:00,03:00,0
18012020,03:00,04:00,0
18012020,04:00,05:00,0
18012020,05:00,06:00,0
18012020,06:00,07:00,0
18012020,07:00,08:00,0
18012020,08:00,09:00,0
18012020,09:00,10:00,0
18012020,10:00,11:00,0
18012020,11:00,12:00,0
18012020,12:00,13:00,0
18012020,13:00,14:00,0
18012020,14:00,15:00,0
18012020,15:00,16:00,0
18012020,16:00,17:00,0
18012020,17:00,18:00,0
18012020,18:00,19:00,0
18012020,19:00,20:00,0
18012020,20:00,21:00,0
18012020,21:00,22:00,0
18012020,22:00,23:00,0
18012020,23:00,00:00,0
19012020,00:00,01:00,0
19012020,01:00,02:00,0
19012020,02:00,03:00,0
19012020,03:00,04:00,0
19012020,04:00,05:00,0
19012020,05:00,06:00,0
19012020,06:00,07:00,0
19012020,07:00,08:00,0
19012020,08:00,09:00,0
19012020,09:00,10:00,0
19012020,10:00,11:00,0
19012020,11:00,12:00,0
19012020,12:00,13:00,0
19012020,13:00,14:00,0
19012020,14:00,15:00,0
19012020,15:00,16:00,0
19012020,16:00,17:00,0
19012020,17:00,18:00,0
19012020,18:00,19:00,0
19012020,19:00,20:00,0
19012020,20:00,21:00,0
19012020,21:00,22:00,0
19012020,22:00,23:00,0
19012020,23:00,00:00,0
20012020,00:00,01:00,0
20012020,01:00,02:00,0
20012020,02:00,03:00,125
20012020,03:00,04:00,403
20012020,04:00,05:00,500
20012020,05:00,06:00,631
20012020,06:00,07:00,747
20012020,07:00,08:00,767
20012020,08:00,09:00,790
20012020,09:00,10:00,781
20012020,10:00,11:00,789
20012020,11:00,12:00,788
20012020,12:00,13:00,787
20012020,13:00,14:00,789
20012020,14:00,15:00,788
20012020,15:00,16:00,789
20012020,16:00,17:00,787
20012020,17:00,18:00,788
20012020,18:00,19:00,787
20012020,19:00,20:00,787
20012020,20:00,21:00,787
20012020,21:00,22:00,792
20012020,22:00,23:00,696
20012020,23:00,00:00,340
21012020,00:00,01:00,139
21012020,01:00,02:00,132
21012020,02:00,03:00,130
21012020,03:00,04:00,131
21012020,04:00,05:00,132
21012020,05:00,06:00,165
21012020,06:00,07:00,389
21012020,07:00,08:00,697
21012020,08:00,09:00,788
21012020,09:00,10:00,784
21012020,10:00,11:00,792
21012020,11:00,12:00,782
21012020,12:00,13:00,791
21012020,13:00,14:00,783
21012020,14:00,15:00,791
21012020,15:00,16:00,787
21012020,16:00,17:00,783
21012020,17:00,18:00,794
21012020,18:00,19:00,781
21012020,19:00,20:00,789
21012020,20:00,21:00,787
21012020,21:00,22:00,511
21012020,22:00,23:00,320
21012020,23:00,00:00,133
22012020,00:00,01:00,134
22012020,01:00,02:00,130
22012020,02:00,03:00,132
22012020,03:00,04:00,134
22012020,04:00,05:00,132
22012020,05:00,06:00,254
22012020,06:00,07:00,659
22012020,07:00,08:00,791
22012020,08:00,09:00,786
22012020,09:00,10:00,785
22012020,10:00,11:00,785
22012020,11:00,12:00,786
22012020,12:00,13:00,784
22012020,13:00,14:00,790
22012020,14:00,15:00,784
22012020,15:00,16:00,787
22012020,16:00,17:00,788
22012020,17:00,18:00,788
22012020,18:00,19:00,785
22012020,19:00,20:00,787
22012020,20:00,21:00,785
22012020,21:00,22:00,790
22012020,22:00,23:00,780
22012020,23:00,00:00,791
23012020,00:00,01:00,540
23012020,01:00,02:00,477
23012020,02:00,03:00,500
23012020,03:00,04:00,459
23012020,04:00,05:00,488
23012020,05:00,06:00,778
23012020,06:00,07:00,788
23012020,07:00,08:00,784
23012020,08:00,09:00,786
23012020,09:00,10:00,786
23012020,10:00,11:00,787
23012020,11:00,12:00,785
23012020,12:00,13:00,784
23012020,13:00,14:00,790
23012020,14:00,15:00,784
23012020,15:00,16:00,783
23012020,16:00,17:00,785
23012020,17:00,18:00,788
23012020,18:00,19:00,787
23012020,19:00,20:00,785
23012020,20:00,21:00,786
23012020,21:00,22:00,784
23012020,22:00,23:00,784
23012020,23:00,00:00,785
24012020,00:00,01:00,784
24012020,01:00,02:00,784
24012020,02:00,03:00,703
24012020,03:00,04:00,549
24012020,04:00,05:00,594
24012020,05:00,06:00,773
24012020,06:00,07:00,789
24012020,07:00,08:00,784
24012020,08:00,09:00,785
24012020,09:00,10:00,788
24012020,10:00,11:00,785
24012020,11:00,12:00,786
24012020,12:00,13:00,783
24012020,13:00,14:00,784
24012020,14:00,15:00,786
24012020,15:00,16:00,783
24012020,16:00,17:00,784
24012020,17:00,18:00,780
24012020,18:00,19:00,782
24012020,19:00,20:00,788
24012020,20:00,21:00,782
24012020,21:00,22:00,753
24012020,22:00,23:00,535
24012020,23:00,00:00,162
25012020,00:00,01:00,0
25012020,01:00,02:00,0
25012020,02:00,03:00,0
25012020,03:00,04:00,0
25012020,04:00,05:00,0
25012020,05:00,06:00,0
25012020,06:00,07:00,0
25012020,07:00,08:00,0
25012020,08:00,09:00,0
25012020,09:00,10:00,0
25012020,10:00,11:00,0
25012020,11:00,12:00,0
25012020,12:00,13:00,0
25012020,13:00,14:00,0
25012020,14:00,15:00,0
25012020,15:00,16:00,0
25012020,16:00,17:00,0
25012020,17:00,18:00,0
25012020,18:00,19:00,0
25012020,19:00,20:00,0
25012020,20:00,21:00,0
25012020,21:00,22:00,0
25012020,22:00,23:00,0
25012020,23:00,00:00,0
26012020,00:00,01:00,0
26012020,01:00,02:00,0
26012020,02:00,03:00,0
26012020,03:00,04:00,0
26012020,04:00,05:00,0
26012020,05:00,06:00,0
26012020,06:00,07:00,0
26012020,07:00,08:00,0
26012020,08:00,09:00,0
26012020,09:00,10:00,0
26012020,10:00,11:00,0
26012020,11:00,12:00,0
26012020,12:00,13:00,0
26012020,13:00,14:00,0
26012020,14:00,15:00,0
26012020,15:00,16:00,0
26012020,16:00,17:00,0
26012020,17:00,18:00,0
26012020,18:00,19:00,0
26012020,19:00,20:00,0
26012020,20:00,21:00,0
26012020,21:00,22:00,0
26012020,22:00,23:00,0
26012020,23:00,00:00,0
27012020,00:00,01:00,0
27012020,01:00,02:00,0
27012020,02:00,03:00,0
27012020,03:00,04:00,0
27012020,04:00,05:00,0
27012020,05:00,06:00,0
27012020,06:00,07:00,0
27012020,07:00,08:00,0
27012020,08:00,09:00,0
27012020,09:00,10:00,0
27012020,10:00,11:00,0
27012020,11:00,12:00,0
27012020,12:00,13:00,0
27012020,13:00,14:00,0
27012020,14:00,15:00,0
27012020,15:00,16:00,0
27012020,16:00,17:00,0
27012020,17:00,18:00,0
27012020,18:00,19:00,0
27012020,19:00,20:00,0
27012020,20:00,21:00,0
27012020,21:00,22:00,0
27012020,22:00,23:00,0
27012020,23:00,00:00,0
28012020,00:00,01:00,0
28012020,01:00,02:00,0
28012020,02:00,03:00,0
28012020,03:00,04:00,0
28012020,04:00,05:00,0
28012020,05:00,06:00,0
28012020,06:00,07:00,0
28012020,07:00,08:00,0
28012020,08:00,09:00,0
28012020,09:00,10:00,0
28012020,10:00,11:00,0
28012020,11:00,12:00,0
28012020,12:00,13:00,0
28012020,13:00,14:00,0
28012020,14:00,15:00,0
28012020,15:00,16:00,0
28012020,16:00,17:00,0
28012020,17:00,18:00,0
28012020,18:00,19:00,0
28012020,19:00,20:00,0
28012020,20:00,21:00,0
28012020,21:00,22:00,0
28012020,22:00,23:00,0
28012020,23:00,00:00,0
29012020,00:00,01:00,0
29012020,01:00,02:00,0
29012020,02:00,03:00,0
29012020,03:00,04:00,0
29012020,04:00,05:00,0
29012020,05:00,06:00,0
29012020,06:00,07:00,0
29012020,07:00,08:00,0
29012020,08:00,09:00,0
29012020,09:00,10:00,0
29012020,10:00,11:00,0
29012020,11:00,12:00,0
29012020,12:00,13:00,0
29012020,13:00,14:00,0
29012020,14:00,15:00,0
29012020,15:00,16:00,0
29012020,16:00,17:00,0
29012020,17:00,18:00,0
29012020,18:00,19:00,0
29012020,19:00,20:00,0
29012020,20:00,21:00,0
29012020,21:00,22:00,0
29012020,22:00,23:00,0
29012020,23:00,00:00,0
30012020,00:00,01:00,0
30012020,01:00,02:00,0
30012020,02:00,03:00,0
30012020,03:00,04:00,0
30012020,04:00,05:00,0
30012020,05:00,06:00,0
30012020,06:00,07:00,0
30012020,07:00,08:00,0
30012020,08:00,09:00,0
30012020,09:00,10:00,0
30012020,10:00,11:00,0
30012020,11:00,12:00,0
30012020,12:00,13:00,0
30012020,13:00,14:00,0
30012020,14:00,15:00,0
30012020,15:00,16:00,0
30012020,16:00,17:00,0
30012020,17:00,18:00,0
30012020,18:00,19:00,0
30012020,19:00,20:00,0
30012020,20:00,21:00,0
30012020,21:00,22:00,0
30012020,22:00,23:00,0
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,0
31012020,02:00,03:00,0
31012020,03:00,04:00,0
31012020,04:00,05:00,0
31012020,05:00,06:00,0
31012020,06:00,07:00,0
31012020,07:00,08:00,0
31012020,08:00,09:00,0
31012020,09:00,10:00,0
31012020,10:00,11:00,0
31012020,11:00,12:00,0
31012020,12:00,13:00,0
31012020,13:00,14:00,0
31012020,14:00,15:00,0
31012020,15:00,16:00,0
31012020,16:00,17:00,0
31012020,17:00,18:00,0
31012020,18:00,19:00,0
31012020,19:00,20:00,0
31012020,20:00,21:00,0
31012020,21:00,22:00,0
31012020,22:00,23:00,0
31012020,23:00,00:00,0
1022020,00:00,01:00,0
1022020,01:00,02:00,0
1022020,02:00,03:00,0
1022020,03:00,04:00,0
1022020,04:00,05:00,0
1022020,05:00,06:00,0
1022020,06:00,07:00,0
1022020,07:00,08:00,0
1022020,08:00,09:00,0
1022020,09:00,10:00,0
1022020,10:00,11:00,0
1022020,11:00,12:00,0
1022020,12:00,13:00,0
1022020,13:00,14:00,0
1022020,14:00,15:00,0
1022020,15:00,16:00,0
1022020,16:00,17:00,0
1022020,17:00,18:00,0
1022020,18:00,19:00,0
1022020,19:00,20:00,0
1022020,20:00,21:00,0
1022020,21:00,22:00,0
1022020,22:00,23:00,0
1022020,23:00,00:00,0
2022020,00:00,01:00,0
2022020,01:00,02:00,0
2022020,02:00,03:00,0
2022020,03:00,04:00,0
2022020,04:00,05:00,0
2022020,05:00,06:00,0
2022020,06:00,07:00,0
2022020,07:00,08:00,0
2022020,08:00,09:00,0
2022020,09:00,10:00,0
2022020,10:00,11:00,0
2022020,11:00,12:00,0
2022020,12:00,13:00,0
2022020,13:00,14:00,0
2022020,14:00,15:00,0
2022020,15:00,16:00,0
2022020,16:00,17:00,0
2022020,17:00,18:00,0
2022020,18:00,19:00,0
2022020,19:00,20:00,0
2022020,20:00,21:00,0
2022020,21:00,22:00,0
2022020,22:00,23:00,0
2022020,23:00,00:00,0
3022020,00:00,01:00,0
3022020,01:00,02:00,0
3022020,02:00,03:00,0
3022020,03:00,04:00,0
3022020,04:00,05:00,0
3022020,05:00,06:00,0
3022020,06:00,07:00,0
3022020,07:00,08:00,0
3022020,08:00,09:00,0
3022020,09:00,10:00,0
3022020,10:00,11:00,0
3022020,11:00,12:00,0
3022020,12:00,13:00,0
3022020,13:00,14:00,0
3022020,14:00,15:00,0
3022020,15:00,16:00,0
3022020,16:00,17:00,0
3022020,17:00,18:00,0
3022020,18:00,19:00,0
3022020,19:00,20:00,0
3022020,20:00,21:00,0
3022020,21:00,22:00,0
3022020,22:00,23:00,0
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,0
4022020,02:00,03:00,0
4022020,03:00,04:00,0
4022020,04:00,05:00,0
4022020,05:00,06:00,0
4022020,06:00,07:00,0
4022020,07:00,08:00,0
4022020,08:00,09:00,0
4022020,09:00,10:00,0
4022020,10:00,11:00,0
4022020,11:00,12:00,0
4022020,12:00,13:00,0
4022020,13:00,14:00,0
4022020,14:00,15:00,0
4022020,15:00,16:00,0
4022020,16:00,17:00,0
4022020,17:00,18:00,0
4022020,18:00,19:00,0
4022020,19:00,20:00,0
4022020,20:00,21:00,0
4022020,21:00,22:00,0
4022020,22:00,23:00,0
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,0
5022020,02:00,03:00,0
5022020,03:00,04:00,0
5022020,04:00,05:00,0
5022020,05:00,06:00,0
5022020,06:00,07:00,0
5022020,07:00,08:00,0
5022020,08:00,09:00,0
5022020,09:00,10:00,0
5022020,10:00,11:00,0
5022020,11:00,12:00,0
5022020,12:00,13:00,0
5022020,13:00,14:00,0
5022020,14:00,15:00,0
5022020,15:00,16:00,0
5022020,16:00,17:00,0
5022020,17:00,18:00,0
5022020,18:00,19:00,0
5022020,19:00,20:00,0
5022020,20:00,21:00,0
5022020,21:00,22:00,0
5022020,22:00,23:00,0
5022020,23:00,00:00,0
6022020,00:00,01:00,0
6022020,01:00,02:00,0
6022020,02:00,03:00,0
6022020,03:00,04:00,0
6022020,04:00,05:00,0
6022020,05:00,06:00,0
6022020,06:00,07:00,0
6022020,07:00,08:00,0
6022020,08:00,09:00,0
6022020,09:00,10:00,0
6022020,10:00,11:00,0
6022020,11:00,12:00,0
6022020,12:00,13:00,0
6022020,13:00,14:00,0
6022020,14:00,15:00,0
6022020,15:00,16:00,0
6022020,16:00,17:00,0
6022020,17:00,18:00,0
6022020,18:00,19:00,0
6022020,19:00,20:00,0
6022020,20:00,21:00,0
6022020,21:00,22:00,0
6022020,22:00,23:00,0
6022020,23:00,00:00,0
7022020,00:00,01:00,0
7022020,01:00,02:00,0
7022020,02:00,03:00,0
7022020,03:00,04:00,0
7022020,04:00,05:00,0
7022020,05:00,06:00,0
7022020,06:00,07:00,0
7022020,07:00,08:00,0
7022020,08:00,09:00,0
7022020,09:00,10:00,0
7022020,10:00,11:00,0
7022020,11:00,12:00,0
7022020,12:00,13:00,0
7022020,13:00,14:00,0
7022020,14:00,15:00,0
7022020,15:00,16:00,0
7022020,16:00,17:00,0
7022020,17:00,18:00,0
7022020,18:00,19:00,0
7022020,19:00,20:00,0
7022020,20:00,21:00,0
7022020,21:00,22:00,0
7022020,22:00,23:00,0
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,0
8022020,02:00,03:00,0
8022020,03:00,04:00,0
8022020,04:00,05:00,0
8022020,05:00,06:00,0
8022020,06:00,07:00,0
8022020,07:00,08:00,0
8022020,08:00,09:00,0
8022020,09:00,10:00,0
8022020,10:00,11:00,0
8022020,11:00,12:00,0
8022020,12:00,13:00,0
8022020,13:00,14:00,0
8022020,14:00,15:00,0
8022020,15:00,16:00,0
8022020,16:00,17:00,0
8022020,17:00,18:00,0
8022020,18:00,19:00,0
8022020,19:00,20:00,0
8022020,20:00,21:00,0
8022020,21:00,22:00,0
8022020,22:00,23:00,0
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,0
9022020,02:00,03:00,0
9022020,03:00,04:00,0
9022020,04:00,05:00,0
9022020,05:00,06:00,0
9022020,06:00,07:00,0
9022020,07:00,08:00,0
9022020,08:00,09:00,0
9022020,09:00,10:00,0
9022020,10:00,11:00,0
9022020,11:00,12:00,0
9022020,12:00,13:00,0
9022020,13:00,14:00,0
9022020,14:00,15:00,0
9022020,15:00,16:00,0
9022020,16:00,17:00,0
9022020,17:00,18:00,0
9022020,18:00,19:00,0
9022020,19:00,20:00,0
9022020,20:00,21:00,0
9022020,21:00,22:00,0
9022020,22:00,23:00,0
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,0
10022020,02:00,03:00,0
10022020,03:00,04:00,0
10022020,04:00,05:00,0
10022020,05:00,06:00,0
10022020,06:00,07:00,0
10022020,07:00,08:00,0
10022020,08:00,09:00,0
10022020,09:00,10:00,0
10022020,10:00,11:00,0
10022020,11:00,12:00,0
10022020,12:00,13:00,0
10022020,13:00,14:00,0
10022020,14:00,15:00,0
10022020,15:00,16:00,0
10022020,16:00,17:00,0
10022020,17:00,18:00,0
10022020,18:00,19:00,0
10022020,19:00,20:00,0
10022020,20:00,21:00,0
10022020,21:00,22:00,0
10022020,22:00,23:00,0
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,0
11022020,02:00,03:00,0
11022020,03:00,04:00,0
11022020,04:00,05:00,0
11022020,05:00,06:00,0
11022020,06:00,07:00,0
11022020,07:00,08:00,0
11022020,08:00,09:00,0
11022020,09:00,10:00,0
11022020,10:00,11:00,0
11022020,11:00,12:00,0
11022020,12:00,13:00,0
