date,start,end,11WD7STUM1SBL10G
5012020,13:00,14:00,0
5012020,14:00,15:00,0
5012020,15:00,16:00,0
5012020,16:00,17:00,0
5012020,17:00,18:00,0
5012020,18:00,19:00,0
5012020,19:00,20:00,0
5012020,20:00,21:00,0
5012020,21:00,22:00,0
5012020,22:00,23:00,0
5012020,23:00,00:00,0
6012020,00:00,01:00,0
6012020,01:00,02:00,0
6012020,02:00,03:00,147
6012020,03:00,04:00,260
6012020,04:00,05:00,337
6012020,05:00,06:00,412
6012020,06:00,07:00,471
6012020,07:00,08:00,569
6012020,08:00,09:00,721
6012020,09:00,10:00,728
6012020,10:00,11:00,705
6012020,11:00,12:00,724
6012020,12:00,13:00,625
6012020,13:00,14:00,534
6012020,14:00,15:00,717
6012020,15:00,16:00,710
6012020,16:00,17:00,701
6012020,17:00,18:00,712
6012020,18:00,19:00,721
6012020,19:00,20:00,721
6012020,20:00,21:00,683
6012020,21:00,22:00,536
6012020,22:00,23:00,544
6012020,23:00,00:00,336
7012020,00:00,01:00,302
7012020,01:00,02:00,318
7012020,02:00,03:00,309
7012020,03:00,04:00,308
7012020,04:00,05:00,308
7012020,05:00,06:00,352
7012020,06:00,07:00,584
7012020,07:00,08:00,721
7012020,08:00,09:00,715
7012020,09:00,10:00,721
7012020,10:00,11:00,721
7012020,11:00,12:00,704
7012020,12:00,13:00,669
7012020,13:00,14:00,562
7012020,14:00,15:00,714
7012020,15:00,16:00,699
7012020,16:00,17:00,710
7012020,17:00,18:00,698
7012020,18:00,19:00,616
7012020,19:00,20:00,621
7012020,20:00,21:00,364
7012020,21:00,22:00,369
7012020,22:00,23:00,526
7012020,23:00,00:00,352
8012020,00:00,01:00,307
8012020,01:00,02:00,304
8012020,02:00,03:00,308
8012020,03:00,04:00,202
8012020,04:00,05:00,157
8012020,05:00,06:00,153
8012020,06:00,07:00,190
8012020,07:00,08:00,400
8012020,08:00,09:00,619
8012020,09:00,10:00,690
8012020,10:00,11:00,709
8012020,11:00,12:00,721
8012020,12:00,13:00,702
8012020,13:00,14:00,721
8012020,14:00,15:00,721
8012020,15:00,16:00,721
8012020,16:00,17:00,721
8012020,17:00,18:00,705
8012020,18:00,19:00,656
8012020,19:00,20:00,608
8012020,20:00,21:00,694
8012020,21:00,22:00,665
8012020,22:00,23:00,722
8012020,23:00,00:00,716
9012020,00:00,01:00,556
9012020,01:00,02:00,429
9012020,02:00,03:00,449
9012020,03:00,04:00,310
9012020,04:00,05:00,308
9012020,05:00,06:00,341
9012020,06:00,07:00,675
9012020,07:00,08:00,722
9012020,08:00,09:00,679
9012020,09:00,10:00,480
9012020,10:00,11:00,484
9012020,11:00,12:00,320
9012020,12:00,13:00,307
9012020,13:00,14:00,326
9012020,14:00,15:00,364
9012020,15:00,16:00,370
9012020,16:00,17:00,610
9012020,17:00,18:00,692
9012020,18:00,19:00,707
9012020,19:00,20:00,694
9012020,20:00,21:00,494
9012020,21:00,22:00,554
9012020,22:00,23:00,545
9012020,23:00,00:00,507
10012020,00:00,01:00,391
10012020,01:00,02:00,309
10012020,02:00,03:00,312
10012020,03:00,04:00,307
10012020,04:00,05:00,353
10012020,05:00,06:00,588
10012020,06:00,07:00,584
10012020,07:00,08:00,718
10012020,08:00,09:00,704
10012020,09:00,10:00,703
10012020,10:00,11:00,721
10012020,11:00,12:00,646
10012020,12:00,13:00,619
10012020,13:00,14:00,630
10012020,14:00,15:00,721
10012020,15:00,16:00,714
10012020,16:00,17:00,684
10012020,17:00,18:00,543
10012020,18:00,19:00,704
10012020,19:00,20:00,721
10012020,20:00,21:00,713
10012020,21:00,22:00,451
10012020,22:00,23:00,338
10012020,23:00,00:00,305
11012020,00:00,01:00,306
11012020,01:00,02:00,195
11012020,02:00,03:00,163
11012020,03:00,04:00,158
11012020,04:00,05:00,157
11012020,05:00,06:00,156
11012020,06:00,07:00,157
11012020,07:00,08:00,156
11012020,08:00,09:00,188
11012020,09:00,10:00,310
11012020,10:00,11:00,294
11012020,11:00,12:00,168
11012020,12:00,13:00,157
11012020,13:00,14:00,157
11012020,14:00,15:00,159
11012020,15:00,16:00,158
11012020,16:00,17:00,193
11012020,17:00,18:00,310
11012020,18:00,19:00,308
11012020,19:00,20:00,195
11012020,20:00,21:00,164
11012020,21:00,22:00,161
11012020,22:00,23:00,158
11012020,23:00,00:00,156
12012020,00:00,01:00,156
12012020,01:00,02:00,157
12012020,02:00,03:00,157
12012020,03:00,04:00,157
12012020,04:00,05:00,156
12012020,05:00,06:00,154
12012020,06:00,07:00,156
12012020,07:00,08:00,157
12012020,08:00,09:00,157
12012020,09:00,10:00,157
12012020,10:00,11:00,158
12012020,11:00,12:00,157
12012020,12:00,13:00,156
12012020,13:00,14:00,154
12012020,14:00,15:00,154
12012020,15:00,16:00,153
12012020,16:00,17:00,154
12012020,17:00,18:00,155
12012020,18:00,19:00,154
12012020,19:00,20:00,153
12012020,20:00,21:00,153
12012020,21:00,22:00,153
12012020,22:00,23:00,153
12012020,23:00,00:00,154
13012020,00:00,01:00,165
13012020,01:00,02:00,330
13012020,02:00,03:00,311
13012020,03:00,04:00,398
13012020,04:00,05:00,596
13012020,05:00,06:00,718
13012020,06:00,07:00,710
13012020,07:00,08:00,722
13012020,08:00,09:00,714
13012020,09:00,10:00,715
13012020,10:00,11:00,718
13012020,11:00,12:00,698
13012020,12:00,13:00,721
13012020,13:00,14:00,713
13012020,14:00,15:00,705
13012020,15:00,16:00,713
13012020,16:00,17:00,705
13012020,17:00,18:00,711
13012020,18:00,19:00,679
13012020,19:00,20:00,649
13012020,20:00,21:00,389
13012020,21:00,22:00,306
13012020,22:00,23:00,307
13012020,23:00,00:00,307
14012020,00:00,01:00,196
14012020,01:00,02:00,164
14012020,02:00,03:00,163
14012020,03:00,04:00,162
14012020,04:00,05:00,159
14012020,05:00,06:00,158
14012020,06:00,07:00,217
14012020,07:00,08:00,306
14012020,08:00,09:00,447
14012020,09:00,10:00,589
14012020,10:00,11:00,335
14012020,11:00,12:00,305
14012020,12:00,13:00,305
14012020,13:00,14:00,262
14012020,14:00,15:00,161
14012020,15:00,16:00,156
14012020,16:00,17:00,155
14012020,17:00,18:00,156
14012020,18:00,19:00,157
14012020,19:00,20:00,157
14012020,20:00,21:00,157
14012020,21:00,22:00,156
14012020,22:00,23:00,157
14012020,23:00,00:00,155
15012020,00:00,01:00,156
15012020,01:00,02:00,157
15012020,02:00,03:00,158
15012020,03:00,04:00,157
15012020,04:00,05:00,157
15012020,05:00,06:00,155
15012020,06:00,07:00,196
15012020,07:00,08:00,307
15012020,08:00,09:00,307
15012020,09:00,10:00,306
15012020,10:00,11:00,410
15012020,11:00,12:00,376
15012020,12:00,13:00,508
15012020,13:00,14:00,589
15012020,14:00,15:00,657
15012020,15:00,16:00,714
15012020,16:00,17:00,722
15012020,17:00,18:00,722
15012020,18:00,19:00,722
15012020,19:00,20:00,709
15012020,20:00,21:00,360
15012020,21:00,22:00,306
15012020,22:00,23:00,306
15012020,23:00,00:00,189
16012020,00:00,01:00,189
16012020,01:00,02:00,309
16012020,02:00,03:00,311
16012020,03:00,04:00,395
16012020,04:00,05:00,660
16012020,05:00,06:00,672
16012020,06:00,07:00,565
16012020,07:00,08:00,545
16012020,08:00,09:00,720
16012020,09:00,10:00,722
16012020,10:00,11:00,719
16012020,11:00,12:00,683
16012020,12:00,13:00,499
16012020,13:00,14:00,600
16012020,14:00,15:00,721
16012020,15:00,16:00,722
16012020,16:00,17:00,709
16012020,17:00,18:00,690
16012020,18:00,19:00,651
16012020,19:00,20:00,685
16012020,20:00,21:00,628
16012020,21:00,22:00,313
16012020,22:00,23:00,306
16012020,23:00,00:00,306
17012020,00:00,01:00,194
17012020,01:00,02:00,159
17012020,02:00,03:00,159
17012020,03:00,04:00,156
17012020,04:00,05:00,158
17012020,05:00,06:00,172
17012020,06:00,07:00,410
17012020,07:00,08:00,706
17012020,08:00,09:00,680
17012020,09:00,10:00,689
17012020,10:00,11:00,636
17012020,11:00,12:00,711
17012020,12:00,13:00,684
17012020,13:00,14:00,704
17012020,14:00,15:00,712
17012020,15:00,16:00,715
17012020,16:00,17:00,671
17012020,17:00,18:00,667
17012020,18:00,19:00,694
17012020,19:00,20:00,611
17012020,20:00,21:00,383
17012020,21:00,22:00,305
17012020,22:00,23:00,305
17012020,23:00,00:00,307
18012020,00:00,01:00,197
18012020,01:00,02:00,157
18012020,02:00,03:00,154
18012020,03:00,04:00,155
18012020,04:00,05:00,155
18012020,05:00,06:00,155
18012020,06:00,07:00,155
18012020,07:00,08:00,179
18012020,08:00,09:00,322
18012020,09:00,10:00,638
18012020,10:00,11:00,722
18012020,11:00,12:00,714
18012020,12:00,13:00,620
18012020,13:00,14:00,723
18012020,14:00,15:00,719
18012020,15:00,16:00,634
18012020,16:00,17:00,716
18012020,17:00,18:00,722
18012020,18:00,19:00,722
18012020,19:00,20:00,671
18012020,20:00,21:00,720
18012020,21:00,22:00,722
18012020,22:00,23:00,707
18012020,23:00,00:00,361
19012020,00:00,01:00,306
19012020,01:00,02:00,306
19012020,02:00,03:00,231
19012020,03:00,04:00,154
19012020,04:00,05:00,154
19012020,05:00,06:00,156
19012020,06:00,07:00,279
19012020,07:00,08:00,312
19012020,08:00,09:00,399
19012020,09:00,10:00,522
19012020,10:00,11:00,722
19012020,11:00,12:00,722
19012020,12:00,13:00,713
19012020,13:00,14:00,437
19012020,14:00,15:00,352
19012020,15:00,16:00,490
19012020,16:00,17:00,579
19012020,17:00,18:00,723
19012020,18:00,19:00,717
19012020,19:00,20:00,722
19012020,20:00,21:00,722
19012020,21:00,22:00,722
19012020,22:00,23:00,697
19012020,23:00,00:00,568
20012020,00:00,01:00,532
20012020,01:00,02:00,317
20012020,02:00,03:00,307
20012020,03:00,04:00,307
20012020,04:00,05:00,312
20012020,05:00,06:00,485
20012020,06:00,07:00,722
20012020,07:00,08:00,722
20012020,08:00,09:00,721
20012020,09:00,10:00,701
20012020,10:00,11:00,684
20012020,11:00,12:00,689
20012020,12:00,13:00,706
20012020,13:00,14:00,719
20012020,14:00,15:00,701
20012020,15:00,16:00,705
20012020,16:00,17:00,529
20012020,17:00,18:00,694
20012020,18:00,19:00,718
20012020,19:00,20:00,715
20012020,20:00,21:00,722
20012020,21:00,22:00,722
20012020,22:00,23:00,690
20012020,23:00,00:00,507
21012020,00:00,01:00,409
21012020,01:00,02:00,429
21012020,02:00,03:00,406
21012020,03:00,04:00,461
21012020,04:00,05:00,525
21012020,05:00,06:00,464
21012020,06:00,07:00,719
21012020,07:00,08:00,708
21012020,08:00,09:00,718
21012020,09:00,10:00,721
21012020,10:00,11:00,721
21012020,11:00,12:00,720
21012020,12:00,13:00,718
21012020,13:00,14:00,708
21012020,14:00,15:00,695
21012020,15:00,16:00,721
21012020,16:00,17:00,711
21012020,17:00,18:00,711
21012020,18:00,19:00,696
21012020,19:00,20:00,717
21012020,20:00,21:00,721
21012020,21:00,22:00,722
21012020,22:00,23:00,710
21012020,23:00,00:00,573
22012020,00:00,01:00,647
22012020,01:00,02:00,591
22012020,02:00,03:00,359
22012020,03:00,04:00,535
22012020,04:00,05:00,529
22012020,05:00,06:00,594
22012020,06:00,07:00,721
22012020,07:00,08:00,721
22012020,08:00,09:00,721
22012020,09:00,10:00,721
22012020,10:00,11:00,726
22012020,11:00,12:00,728
22012020,12:00,13:00,728
22012020,13:00,14:00,724
22012020,14:00,15:00,719
22012020,15:00,16:00,721
22012020,16:00,17:00,721
22012020,17:00,18:00,720
22012020,18:00,19:00,731
22012020,19:00,20:00,721
22012020,20:00,21:00,691
22012020,21:00,22:00,708
22012020,22:00,23:00,713
22012020,23:00,00:00,719
23012020,00:00,01:00,715
23012020,01:00,02:00,721
23012020,02:00,03:00,713
23012020,03:00,04:00,492
23012020,04:00,05:00,711
23012020,05:00,06:00,713
23012020,06:00,07:00,721
23012020,07:00,08:00,728
23012020,08:00,09:00,721
23012020,09:00,10:00,721
23012020,10:00,11:00,721
23012020,11:00,12:00,722
23012020,12:00,13:00,699
23012020,13:00,14:00,719
23012020,14:00,15:00,721
23012020,15:00,16:00,720
23012020,16:00,17:00,721
23012020,17:00,18:00,721
23012020,18:00,19:00,721
23012020,19:00,20:00,721
23012020,20:00,21:00,721
23012020,21:00,22:00,721
23012020,22:00,23:00,690
23012020,23:00,00:00,720
24012020,00:00,01:00,721
24012020,01:00,02:00,703
24012020,02:00,03:00,581
24012020,03:00,04:00,584
24012020,04:00,05:00,721
24012020,05:00,06:00,721
24012020,06:00,07:00,660
24012020,07:00,08:00,717
24012020,08:00,09:00,721
24012020,09:00,10:00,721
24012020,10:00,11:00,721
24012020,11:00,12:00,721
24012020,12:00,13:00,696
24012020,13:00,14:00,715
24012020,14:00,15:00,720
24012020,15:00,16:00,721
24012020,16:00,17:00,721
24012020,17:00,18:00,721
24012020,18:00,19:00,721
24012020,19:00,20:00,721
24012020,20:00,21:00,722
24012020,21:00,22:00,715
24012020,22:00,23:00,697
24012020,23:00,00:00,568
25012020,00:00,01:00,594
25012020,01:00,02:00,714
25012020,02:00,03:00,722
25012020,03:00,04:00,646
25012020,04:00,05:00,345
25012020,05:00,06:00,315
25012020,06:00,07:00,648
25012020,07:00,08:00,697
25012020,08:00,09:00,720
25012020,09:00,10:00,721
25012020,10:00,11:00,721
25012020,11:00,12:00,721
25012020,12:00,13:00,721
25012020,13:00,14:00,721
25012020,14:00,15:00,721
25012020,15:00,16:00,721
25012020,16:00,17:00,721
25012020,17:00,18:00,721
25012020,18:00,19:00,718
25012020,19:00,20:00,703
25012020,20:00,21:00,690
25012020,21:00,22:00,720
25012020,22:00,23:00,710
25012020,23:00,00:00,708
26012020,00:00,01:00,355
26012020,01:00,02:00,306
26012020,02:00,03:00,305
26012020,03:00,04:00,198
26012020,04:00,05:00,153
26012020,05:00,06:00,153
26012020,06:00,07:00,153
26012020,07:00,08:00,242
26012020,08:00,09:00,522
26012020,09:00,10:00,720
26012020,10:00,11:00,709
26012020,11:00,12:00,670
26012020,12:00,13:00,664
26012020,13:00,14:00,689
26012020,14:00,15:00,721
26012020,15:00,16:00,717
26012020,16:00,17:00,671
26012020,17:00,18:00,721
26012020,18:00,19:00,721
26012020,19:00,20:00,708
26012020,20:00,21:00,352
26012020,21:00,22:00,305
26012020,22:00,23:00,305
26012020,23:00,00:00,227
27012020,00:00,01:00,158
27012020,01:00,02:00,158
27012020,02:00,03:00,156
27012020,03:00,04:00,156
27012020,04:00,05:00,155
27012020,05:00,06:00,155
27012020,06:00,07:00,309
27012020,07:00,08:00,700
27012020,08:00,09:00,721
27012020,09:00,10:00,689
27012020,10:00,11:00,541
27012020,11:00,12:00,576
27012020,12:00,13:00,496
27012020,13:00,14:00,636
27012020,14:00,15:00,721
27012020,15:00,16:00,721
27012020,16:00,17:00,712
27012020,17:00,18:00,718
27012020,18:00,19:00,721
27012020,19:00,20:00,709
27012020,20:00,21:00,702
27012020,21:00,22:00,366
27012020,22:00,23:00,306
27012020,23:00,00:00,305
28012020,00:00,01:00,199
28012020,01:00,02:00,155
28012020,02:00,03:00,154
28012020,03:00,04:00,154
28012020,04:00,05:00,156
28012020,05:00,06:00,312
28012020,06:00,07:00,674
28012020,07:00,08:00,737
28012020,08:00,09:00,736
28012020,09:00,10:00,736
28012020,10:00,11:00,736
28012020,11:00,12:00,714
28012020,12:00,13:00,703
28012020,13:00,14:00,703
28012020,14:00,15:00,362
28012020,15:00,16:00,305
28012020,16:00,17:00,306
28012020,17:00,18:00,230
28012020,18:00,19:00,161
28012020,19:00,20:00,157
28012020,20:00,21:00,157
28012020,21:00,22:00,157
28012020,22:00,23:00,156
28012020,23:00,00:00,155
29012020,00:00,01:00,156
29012020,01:00,02:00,156
29012020,02:00,03:00,234
29012020,03:00,04:00,380
29012020,04:00,05:00,316
29012020,05:00,06:00,449
29012020,06:00,07:00,386
29012020,07:00,08:00,574
29012020,08:00,09:00,716
29012020,09:00,10:00,694
29012020,10:00,11:00,573
29012020,11:00,12:00,692
29012020,12:00,13:00,713
29012020,13:00,14:00,659
29012020,14:00,15:00,496
29012020,15:00,16:00,414
29012020,16:00,17:00,675
29012020,17:00,18:00,706
29012020,18:00,19:00,677
29012020,19:00,20:00,716
29012020,20:00,21:00,474
29012020,21:00,22:00,322
29012020,22:00,23:00,304
29012020,23:00,00:00,305
30012020,00:00,01:00,182
30012020,01:00,02:00,150
30012020,02:00,03:00,148
30012020,03:00,04:00,148
30012020,04:00,05:00,148
30012020,05:00,06:00,159
30012020,06:00,07:00,379
30012020,07:00,08:00,650
30012020,08:00,09:00,722
30012020,09:00,10:00,561
30012020,10:00,11:00,337
30012020,11:00,12:00,307
30012020,12:00,13:00,308
30012020,13:00,14:00,308
30012020,14:00,15:00,360
30012020,15:00,16:00,664
30012020,16:00,17:00,715
30012020,17:00,18:00,710
30012020,18:00,19:00,675
30012020,19:00,20:00,402
30012020,20:00,21:00,58
30012020,21:00,22:00,0
30012020,22:00,23:00,0
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,0
31012020,02:00,03:00,0
31012020,03:00,04:00,0
31012020,04:00,05:00,0
31012020,05:00,06:00,0
31012020,06:00,07:00,0
31012020,07:00,08:00,0
31012020,08:00,09:00,0
31012020,09:00,10:00,0
31012020,10:00,11:00,0
31012020,11:00,12:00,0
31012020,12:00,13:00,0
31012020,13:00,14:00,0
31012020,14:00,15:00,0
31012020,15:00,16:00,0
31012020,16:00,17:00,0
31012020,17:00,18:00,0
31012020,18:00,19:00,0
31012020,19:00,20:00,0
31012020,20:00,21:00,0
31012020,21:00,22:00,0
31012020,22:00,23:00,0
31012020,23:00,00:00,0
1022020,00:00,01:00,0
1022020,01:00,02:00,0
1022020,02:00,03:00,0
1022020,03:00,04:00,0
1022020,04:00,05:00,0
1022020,05:00,06:00,0
1022020,06:00,07:00,0
1022020,07:00,08:00,0
1022020,08:00,09:00,0
1022020,09:00,10:00,0
1022020,10:00,11:00,0
1022020,11:00,12:00,0
1022020,12:00,13:00,0
1022020,13:00,14:00,0
1022020,14:00,15:00,0
1022020,15:00,16:00,0
1022020,16:00,17:00,0
1022020,17:00,18:00,0
1022020,18:00,19:00,0
1022020,19:00,20:00,0
1022020,20:00,21:00,0
1022020,21:00,22:00,0
1022020,22:00,23:00,0
1022020,23:00,00:00,0
2022020,00:00,01:00,0
2022020,01:00,02:00,0
2022020,02:00,03:00,0
2022020,03:00,04:00,0
2022020,04:00,05:00,0
2022020,05:00,06:00,0
2022020,06:00,07:00,0
2022020,07:00,08:00,0
2022020,08:00,09:00,0
2022020,09:00,10:00,0
2022020,10:00,11:00,0
2022020,11:00,12:00,0
2022020,12:00,13:00,0
2022020,13:00,14:00,0
2022020,14:00,15:00,0
2022020,15:00,16:00,0
2022020,16:00,17:00,0
2022020,17:00,18:00,0
2022020,18:00,19:00,0
2022020,19:00,20:00,0
2022020,20:00,21:00,0
2022020,21:00,22:00,0
2022020,22:00,23:00,0
2022020,23:00,00:00,0
3022020,00:00,01:00,0
3022020,01:00,02:00,0
3022020,02:00,03:00,0
3022020,03:00,04:00,0
3022020,04:00,05:00,0
3022020,05:00,06:00,0
3022020,06:00,07:00,0
3022020,07:00,08:00,0
3022020,08:00,09:00,0
3022020,09:00,10:00,0
3022020,10:00,11:00,0
3022020,11:00,12:00,0
3022020,12:00,13:00,0
3022020,13:00,14:00,0
3022020,14:00,15:00,0
3022020,15:00,16:00,0
3022020,16:00,17:00,0
3022020,17:00,18:00,0
3022020,18:00,19:00,0
3022020,19:00,20:00,0
3022020,20:00,21:00,0
3022020,21:00,22:00,0
3022020,22:00,23:00,0
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,0
4022020,02:00,03:00,0
4022020,03:00,04:00,0
4022020,04:00,05:00,0
4022020,05:00,06:00,0
4022020,06:00,07:00,0
4022020,07:00,08:00,0
4022020,08:00,09:00,0
4022020,09:00,10:00,0
4022020,10:00,11:00,0
4022020,11:00,12:00,0
4022020,12:00,13:00,0
4022020,13:00,14:00,0
4022020,14:00,15:00,0
4022020,15:00,16:00,0
4022020,16:00,17:00,0
4022020,17:00,18:00,0
4022020,18:00,19:00,0
4022020,19:00,20:00,0
4022020,20:00,21:00,0
4022020,21:00,22:00,0
4022020,22:00,23:00,0
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,0
5022020,02:00,03:00,0
5022020,03:00,04:00,0
5022020,04:00,05:00,0
5022020,05:00,06:00,189
5022020,06:00,07:00,330
5022020,07:00,08:00,466
5022020,08:00,09:00,676
5022020,09:00,10:00,722
5022020,10:00,11:00,719
5022020,11:00,12:00,715
5022020,12:00,13:00,719
5022020,13:00,14:00,657
5022020,14:00,15:00,484
5022020,15:00,16:00,692
5022020,16:00,17:00,707
5022020,17:00,18:00,718
5022020,18:00,19:00,722
5022020,19:00,20:00,722
5022020,20:00,21:00,708
5022020,21:00,22:00,701
5022020,22:00,23:00,714
5022020,23:00,00:00,436
6022020,00:00,01:00,359
6022020,01:00,02:00,347
6022020,02:00,03:00,340
6022020,03:00,04:00,310
6022020,04:00,05:00,379
6022020,05:00,06:00,312
6022020,06:00,07:00,402
6022020,07:00,08:00,686
6022020,08:00,09:00,716
6022020,09:00,10:00,697
6022020,10:00,11:00,721
6022020,11:00,12:00,721
6022020,12:00,13:00,688
6022020,13:00,14:00,695
6022020,14:00,15:00,478
6022020,15:00,16:00,552
6022020,16:00,17:00,696
6022020,17:00,18:00,637
6022020,18:00,19:00,689
6022020,19:00,20:00,718
6022020,20:00,21:00,708
6022020,21:00,22:00,688
6022020,22:00,23:00,674
6022020,23:00,00:00,707
7022020,00:00,01:00,672
7022020,01:00,02:00,707
7022020,02:00,03:00,423
7022020,03:00,04:00,318
7022020,04:00,05:00,509
7022020,05:00,06:00,623
7022020,06:00,07:00,554
7022020,07:00,08:00,718
7022020,08:00,09:00,709
7022020,09:00,10:00,483
7022020,10:00,11:00,597
7022020,11:00,12:00,591
7022020,12:00,13:00,568
7022020,13:00,14:00,712
7022020,14:00,15:00,699
7022020,15:00,16:00,593
7022020,16:00,17:00,523
7022020,17:00,18:00,684
7022020,18:00,19:00,695
7022020,19:00,20:00,680
7022020,20:00,21:00,349
7022020,21:00,22:00,0
7022020,22:00,23:00,0
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,0
8022020,02:00,03:00,0
8022020,03:00,04:00,0
8022020,04:00,05:00,0
8022020,05:00,06:00,0
8022020,06:00,07:00,0
8022020,07:00,08:00,0
8022020,08:00,09:00,0
8022020,09:00,10:00,0
8022020,10:00,11:00,0
8022020,11:00,12:00,0
8022020,12:00,13:00,0
8022020,13:00,14:00,0
8022020,14:00,15:00,0
8022020,15:00,16:00,0
8022020,16:00,17:00,0
8022020,17:00,18:00,0
8022020,18:00,19:00,0
8022020,19:00,20:00,0
8022020,20:00,21:00,0
8022020,21:00,22:00,0
8022020,22:00,23:00,0
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,0
9022020,02:00,03:00,0
9022020,03:00,04:00,0
9022020,04:00,05:00,0
9022020,05:00,06:00,0
9022020,06:00,07:00,0
9022020,07:00,08:00,0
9022020,08:00,09:00,0
9022020,09:00,10:00,0
9022020,10:00,11:00,0
9022020,11:00,12:00,0
9022020,12:00,13:00,0
9022020,13:00,14:00,0
9022020,14:00,15:00,0
9022020,15:00,16:00,0
9022020,16:00,17:00,0
9022020,17:00,18:00,0
9022020,18:00,19:00,0
9022020,19:00,20:00,0
9022020,20:00,21:00,0
9022020,21:00,22:00,0
9022020,22:00,23:00,0
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,0
10022020,02:00,03:00,0
10022020,03:00,04:00,0
10022020,04:00,05:00,0
10022020,05:00,06:00,0
10022020,06:00,07:00,0
10022020,07:00,08:00,0
10022020,08:00,09:00,0
10022020,09:00,10:00,0
10022020,10:00,11:00,0
10022020,11:00,12:00,0
10022020,12:00,13:00,0
10022020,13:00,14:00,0
10022020,14:00,15:00,0
10022020,15:00,16:00,0
10022020,16:00,17:00,0
10022020,17:00,18:00,0
10022020,18:00,19:00,0
10022020,19:00,20:00,0
10022020,20:00,21:00,0
10022020,21:00,22:00,0
10022020,22:00,23:00,0
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,0
11022020,02:00,03:00,0
11022020,03:00,04:00,0
11022020,04:00,05:00,0
11022020,05:00,06:00,0
11022020,06:00,07:00,0
11022020,07:00,08:00,0
11022020,08:00,09:00,0
11022020,09:00,10:00,0
11022020,10:00,11:00,0
11022020,11:00,12:00,0
11022020,12:00,13:00,0
