date,start,end,11WD7KWHU1GBL10E,11WD7KWHU1GBL20B
4012017,01:00,02:00,0.0,0.0
4012017,02:00,03:00,0.0,0.0
4012017,03:00,04:00,0.0,0.0
4012017,04:00,05:00,0.0,0.0
4012017,05:00,06:00,0.0,0.0
4012017,06:00,07:00,0.0,0.0
4012017,07:00,08:00,0.0,0.0
4012017,08:00,09:00,0.0,0.0
4012017,09:00,10:00,0.0,0.0
4012017,10:00,11:00,0.0,0.0
4012017,11:00,12:00,0.0,0.0
4012017,12:00,13:00,0.0,0.0
4012017,13:00,14:00,0.0,0.0
4012017,14:00,15:00,0.0,0.0
4012017,15:00,16:00,0.0,0.0
4012017,16:00,17:00,0.0,0.0
4012017,17:00,18:00,0.0,0.0
4012017,18:00,19:00,0.0,0.0
4012017,19:00,20:00,0.0,0.0
4012017,20:00,21:00,0.0,0.0
4012017,21:00,22:00,0.0,0.0
4012017,22:00,23:00,0.0,0.0
4012017,23:00,00:00,0.0,0.0
5012017,00:00,01:00,0.0,0.0
5012017,01:00,02:00,0.0,0.0
5012017,02:00,03:00,0.0,0.0
5012017,03:00,04:00,0.0,0.0
5012017,04:00,05:00,0.0,61.0
5012017,05:00,06:00,0.0,99.0
5012017,06:00,07:00,0.0,329.0
5012017,07:00,08:00,0.0,417.0
5012017,08:00,09:00,0.0,420.0
5012017,09:00,10:00,0.0,421.0
5012017,10:00,11:00,0.0,421.0
5012017,11:00,12:00,0.0,421.0
5012017,12:00,13:00,0.0,421.0
5012017,13:00,14:00,0.0,421.0
5012017,14:00,15:00,0.0,421.0
5012017,15:00,16:00,0.0,421.0
5012017,16:00,17:00,0.0,421.0
5012017,17:00,18:00,0.0,421.0
5012017,18:00,19:00,0.0,416.0
5012017,19:00,20:00,0.0,421.0
5012017,20:00,21:00,0.0,421.0
5012017,21:00,22:00,0.0,422.0
5012017,22:00,23:00,0.0,422.0
5012017,23:00,00:00,0.0,264.0
6012017,00:00,01:00,0.0,404.0
6012017,01:00,02:00,0.0,411.0
6012017,02:00,03:00,0.0,411.0
6012017,03:00,04:00,0.0,410.0
6012017,04:00,05:00,0.0,410.0
6012017,05:00,06:00,0.0,409.0
6012017,06:00,07:00,0.0,409.0
6012017,07:00,08:00,0.0,419.0
6012017,08:00,09:00,0.0,421.0
6012017,09:00,10:00,0.0,421.0
6012017,10:00,11:00,0.0,422.0
6012017,11:00,12:00,0.0,422.0
6012017,12:00,13:00,0.0,411.0
6012017,13:00,14:00,0.0,405.0
6012017,14:00,15:00,0.0,421.0
6012017,15:00,16:00,0.0,421.0
6012017,16:00,17:00,0.0,421.0
6012017,17:00,18:00,0.0,422.0
6012017,18:00,19:00,0.0,414.0
6012017,19:00,20:00,0.0,414.0
6012017,20:00,21:00,0.0,414.0
6012017,21:00,22:00,0.0,197.0
6012017,22:00,23:00,0.0,0.0
6012017,23:00,00:00,0.0,0.0
7012017,00:00,01:00,0.0,0.0
7012017,01:00,02:00,0.0,0.0
7012017,02:00,03:00,0.0,0.0
7012017,03:00,04:00,0.0,0.0
7012017,04:00,05:00,0.0,0.0
7012017,05:00,06:00,0.0,0.0
7012017,06:00,07:00,0.0,0.0
7012017,07:00,08:00,0.0,0.0
7012017,08:00,09:00,0.0,0.0
7012017,09:00,10:00,0.0,0.0
7012017,10:00,11:00,0.0,0.0
7012017,11:00,12:00,0.0,0.0
7012017,12:00,13:00,0.0,0.0
7012017,13:00,14:00,0.0,0.0
7012017,14:00,15:00,0.0,0.0
7012017,15:00,16:00,0.0,0.0
7012017,16:00,17:00,0.0,0.0
7012017,17:00,18:00,0.0,0.0
7012017,18:00,19:00,0.0,0.0
7012017,19:00,20:00,0.0,0.0
7012017,20:00,21:00,0.0,0.0
7012017,21:00,22:00,0.0,0.0
7012017,22:00,23:00,0.0,0.0
7012017,23:00,00:00,0.0,0.0
8012017,00:00,01:00,0.0,0.0
8012017,01:00,02:00,0.0,0.0
8012017,02:00,03:00,0.0,0.0
8012017,03:00,04:00,0.0,0.0
8012017,04:00,05:00,0.0,0.0
8012017,05:00,06:00,0.0,0.0
8012017,06:00,07:00,0.0,0.0
8012017,07:00,08:00,0.0,0.0
8012017,08:00,09:00,0.0,0.0
8012017,09:00,10:00,0.0,0.0
8012017,10:00,11:00,0.0,0.0
8012017,11:00,12:00,0.0,0.0
8012017,12:00,13:00,0.0,0.0
8012017,13:00,14:00,0.0,0.0
8012017,14:00,15:00,0.0,63.0
8012017,15:00,16:00,0.0,200.0
8012017,16:00,17:00,0.0,414.0
8012017,17:00,18:00,0.0,419.0
8012017,18:00,19:00,0.0,419.0
8012017,19:00,20:00,0.0,419.0
8012017,20:00,21:00,0.0,421.0
8012017,21:00,22:00,0.0,421.0
8012017,22:00,23:00,0.0,196.0
8012017,23:00,00:00,0.0,0.0
9012017,00:00,01:00,0.0,0.0
9012017,01:00,02:00,0.0,0.0
9012017,02:00,03:00,0.0,0.0
9012017,03:00,04:00,0.0,0.0
9012017,04:00,05:00,0.0,0.0
9012017,05:00,06:00,0.0,0.0
9012017,06:00,07:00,50.0,123.0
9012017,07:00,08:00,98.0,404.0
9012017,08:00,09:00,99.0,420.0
9012017,09:00,10:00,99.0,421.0
9012017,10:00,11:00,203.0,422.0
9012017,11:00,12:00,407.0,424.0
9012017,12:00,13:00,418.0,424.0
9012017,13:00,14:00,419.0,424.0
9012017,14:00,15:00,418.0,424.0
9012017,15:00,16:00,418.0,424.0
9012017,16:00,17:00,420.0,423.0
9012017,17:00,18:00,373.0,375.0
9012017,18:00,19:00,372.0,374.0
9012017,19:00,20:00,324.0,326.0
9012017,20:00,21:00,323.0,323.0
9012017,21:00,22:00,139.0,138.0
9012017,22:00,23:00,0.0,0.0
9012017,23:00,00:00,0.0,0.0
10012017,00:00,01:00,0.0,0.0
10012017,01:00,02:00,0.0,0.0
10012017,02:00,03:00,0.0,0.0
10012017,03:00,04:00,0.0,0.0
10012017,04:00,05:00,0.0,0.0
10012017,05:00,06:00,0.0,121.0
10012017,06:00,07:00,66.0,399.0
10012017,07:00,08:00,351.0,414.0
10012017,08:00,09:00,411.0,416.0
10012017,09:00,10:00,411.0,417.0
10012017,10:00,11:00,411.0,415.0
10012017,11:00,12:00,411.0,415.0
10012017,12:00,13:00,411.0,416.0
10012017,13:00,14:00,411.0,416.0
10012017,14:00,15:00,411.0,416.0
10012017,15:00,16:00,415.0,413.0
10012017,16:00,17:00,409.0,419.0
10012017,17:00,18:00,411.0,417.0
10012017,18:00,19:00,411.0,416.0
10012017,19:00,20:00,411.0,416.0
10012017,20:00,21:00,411.0,416.0
10012017,21:00,22:00,412.0,417.0
10012017,22:00,23:00,202.0,202.0
10012017,23:00,00:00,0.0,0.0
11012017,00:00,01:00,0.0,0.0
11012017,01:00,02:00,0.0,0.0
11012017,02:00,03:00,0.0,0.0
11012017,03:00,04:00,0.0,0.0
11012017,04:00,05:00,0.0,0.0
11012017,05:00,06:00,0.0,0.0
11012017,06:00,07:00,0.0,0.0
11012017,07:00,08:00,0.0,0.0
11012017,08:00,09:00,0.0,0.0
11012017,09:00,10:00,0.0,0.0
11012017,10:00,11:00,0.0,0.0
11012017,11:00,12:00,0.0,0.0
11012017,12:00,13:00,0.0,0.0
11012017,13:00,14:00,0.0,0.0
11012017,14:00,15:00,0.0,0.0
11012017,15:00,16:00,0.0,0.0
11012017,16:00,17:00,0.0,0.0
11012017,17:00,18:00,0.0,0.0
11012017,18:00,19:00,0.0,0.0
11012017,19:00,20:00,0.0,0.0
11012017,20:00,21:00,0.0,0.0
11012017,21:00,22:00,0.0,0.0
11012017,22:00,23:00,0.0,0.0
11012017,23:00,00:00,0.0,0.0
12012017,00:00,01:00,0.0,0.0
12012017,01:00,02:00,0.0,0.0
12012017,02:00,03:00,0.0,0.0
12012017,03:00,04:00,0.0,0.0
12012017,04:00,05:00,0.0,0.0
12012017,05:00,06:00,0.0,0.0
12012017,06:00,07:00,0.0,0.0
12012017,07:00,08:00,0.0,0.0
12012017,08:00,09:00,0.0,0.0
12012017,09:00,10:00,0.0,0.0
12012017,10:00,11:00,0.0,0.0
12012017,11:00,12:00,0.0,0.0
12012017,12:00,13:00,0.0,0.0
12012017,13:00,14:00,0.0,0.0
12012017,14:00,15:00,0.0,0.0
12012017,15:00,16:00,0.0,0.0
12012017,16:00,17:00,0.0,0.0
12012017,17:00,18:00,0.0,0.0
12012017,18:00,19:00,0.0,0.0
12012017,19:00,20:00,0.0,0.0
12012017,20:00,21:00,0.0,0.0
12012017,21:00,22:00,0.0,0.0
12012017,22:00,23:00,0.0,0.0
12012017,23:00,00:00,0.0,0.0
13012017,00:00,01:00,0.0,0.0
13012017,01:00,02:00,0.0,0.0
13012017,02:00,03:00,0.0,0.0
13012017,03:00,04:00,0.0,0.0
13012017,04:00,05:00,0.0,0.0
13012017,05:00,06:00,0.0,0.0
13012017,06:00,07:00,0.0,0.0
13012017,07:00,08:00,0.0,0.0
13012017,08:00,09:00,0.0,0.0
13012017,09:00,10:00,0.0,0.0
13012017,10:00,11:00,0.0,0.0
13012017,11:00,12:00,0.0,0.0
13012017,12:00,13:00,0.0,0.0
13012017,13:00,14:00,0.0,0.0
13012017,14:00,15:00,0.0,0.0
13012017,15:00,16:00,0.0,0.0
13012017,16:00,17:00,0.0,0.0
13012017,17:00,18:00,0.0,0.0
13012017,18:00,19:00,0.0,0.0
13012017,19:00,20:00,0.0,0.0
13012017,20:00,21:00,0.0,0.0
13012017,21:00,22:00,0.0,0.0
13012017,22:00,23:00,0.0,0.0
13012017,23:00,00:00,0.0,0.0
14012017,00:00,01:00,0.0,0.0
14012017,01:00,02:00,0.0,0.0
14012017,02:00,03:00,0.0,0.0
14012017,03:00,04:00,0.0,0.0
14012017,04:00,05:00,0.0,0.0
14012017,05:00,06:00,0.0,0.0
14012017,06:00,07:00,0.0,0.0
14012017,07:00,08:00,0.0,0.0
14012017,08:00,09:00,0.0,0.0
14012017,09:00,10:00,0.0,0.0
14012017,10:00,11:00,0.0,0.0
14012017,11:00,12:00,0.0,0.0
14012017,12:00,13:00,0.0,0.0
14012017,13:00,14:00,0.0,0.0
14012017,14:00,15:00,0.0,0.0
14012017,15:00,16:00,0.0,0.0
14012017,16:00,17:00,0.0,0.0
14012017,17:00,18:00,0.0,0.0
14012017,18:00,19:00,0.0,0.0
14012017,19:00,20:00,0.0,0.0
14012017,20:00,21:00,0.0,0.0
14012017,21:00,22:00,0.0,0.0
14012017,22:00,23:00,0.0,0.0
14012017,23:00,00:00,0.0,0.0
15012017,00:00,01:00,0.0,0.0
15012017,01:00,02:00,0.0,0.0
15012017,02:00,03:00,0.0,0.0
15012017,03:00,04:00,0.0,0.0
15012017,04:00,05:00,0.0,0.0
15012017,05:00,06:00,0.0,0.0
15012017,06:00,07:00,0.0,0.0
15012017,07:00,08:00,0.0,0.0
15012017,08:00,09:00,0.0,0.0
15012017,09:00,10:00,0.0,0.0
15012017,10:00,11:00,0.0,0.0
15012017,11:00,12:00,0.0,0.0
15012017,12:00,13:00,0.0,0.0
15012017,13:00,14:00,0.0,0.0
15012017,14:00,15:00,0.0,0.0
15012017,15:00,16:00,0.0,0.0
15012017,16:00,17:00,0.0,0.0
15012017,17:00,18:00,0.0,0.0
15012017,18:00,19:00,0.0,0.0
15012017,19:00,20:00,0.0,0.0
15012017,20:00,21:00,0.0,0.0
15012017,21:00,22:00,0.0,0.0
15012017,22:00,23:00,0.0,0.0
15012017,23:00,00:00,0.0,0.0
16012017,00:00,01:00,0.0,0.0
16012017,01:00,02:00,0.0,0.0
16012017,02:00,03:00,29.0,61.0
16012017,03:00,04:00,96.0,96.0
16012017,04:00,05:00,96.0,96.0
16012017,05:00,06:00,97.0,110.0
16012017,06:00,07:00,239.0,308.0
16012017,07:00,08:00,411.0,413.0
16012017,08:00,09:00,417.0,419.0
16012017,09:00,10:00,421.0,423.0
16012017,10:00,11:00,422.0,423.0
16012017,11:00,12:00,422.0,422.0
16012017,12:00,13:00,418.0,419.0
16012017,13:00,14:00,422.0,423.0
16012017,14:00,15:00,419.0,421.0
16012017,15:00,16:00,422.0,423.0
16012017,16:00,17:00,415.0,416.0
16012017,17:00,18:00,416.0,415.0
16012017,18:00,19:00,422.0,421.0
16012017,19:00,20:00,418.0,417.0
16012017,20:00,21:00,423.0,419.0
16012017,21:00,22:00,426.0,422.0
16012017,22:00,23:00,428.0,423.0
16012017,23:00,00:00,426.0,420.0
17012017,00:00,01:00,369.0,369.0
17012017,01:00,02:00,401.0,402.0
17012017,02:00,03:00,416.0,417.0
17012017,03:00,04:00,389.0,390.0
17012017,04:00,05:00,415.0,417.0
17012017,05:00,06:00,415.0,416.0
17012017,06:00,07:00,415.0,416.0
17012017,07:00,08:00,424.0,420.0
17012017,08:00,09:00,423.0,420.0
17012017,09:00,10:00,420.0,418.0
17012017,10:00,11:00,421.0,418.0
17012017,11:00,12:00,419.0,416.0
17012017,12:00,13:00,422.0,419.0
17012017,13:00,14:00,422.0,419.0
17012017,14:00,15:00,421.0,418.0
17012017,15:00,16:00,421.0,419.0
17012017,16:00,17:00,413.0,411.0
17012017,17:00,18:00,419.0,417.0
17012017,18:00,19:00,407.0,405.0
17012017,19:00,20:00,411.0,409.0
17012017,20:00,21:00,426.0,419.0
17012017,21:00,22:00,427.0,420.0
17012017,22:00,23:00,427.0,420.0
17012017,23:00,00:00,427.0,420.0
18012017,00:00,01:00,398.0,394.0
18012017,01:00,02:00,319.0,322.0
18012017,02:00,03:00,250.0,246.0
18012017,03:00,04:00,285.0,288.0
18012017,04:00,05:00,355.0,356.0
18012017,05:00,06:00,288.0,288.0
18012017,06:00,07:00,407.0,417.0
18012017,07:00,08:00,425.0,420.0
18012017,08:00,09:00,425.0,420.0
18012017,09:00,10:00,425.0,420.0
18012017,10:00,11:00,425.0,421.0
18012017,11:00,12:00,425.0,421.0
18012017,12:00,13:00,425.0,420.0
18012017,13:00,14:00,425.0,421.0
18012017,14:00,15:00,425.0,421.0
18012017,15:00,16:00,425.0,421.0
18012017,16:00,17:00,425.0,421.0
18012017,17:00,18:00,423.0,418.0
18012017,18:00,19:00,425.0,421.0
18012017,19:00,20:00,422.0,417.0
18012017,20:00,21:00,424.0,420.0
18012017,21:00,22:00,424.0,420.0
18012017,22:00,23:00,425.0,420.0
18012017,23:00,00:00,424.0,419.0
19012017,00:00,01:00,396.0,390.0
19012017,01:00,02:00,413.0,414.0
19012017,02:00,03:00,413.0,414.0
19012017,03:00,04:00,413.0,414.0
19012017,04:00,05:00,413.0,414.0
19012017,05:00,06:00,369.0,375.0
19012017,06:00,07:00,387.0,385.0
19012017,07:00,08:00,418.0,416.0
19012017,08:00,09:00,423.0,419.0
19012017,09:00,10:00,425.0,421.0
19012017,10:00,11:00,421.0,416.0
19012017,11:00,12:00,416.0,411.0
19012017,12:00,13:00,418.0,413.0
19012017,13:00,14:00,405.0,400.0
19012017,14:00,15:00,426.0,421.0
19012017,15:00,16:00,425.0,423.0
19012017,16:00,17:00,424.0,422.0
19012017,17:00,18:00,423.0,422.0
19012017,18:00,19:00,423.0,422.0
19012017,19:00,20:00,422.0,422.0
19012017,20:00,21:00,422.0,422.0
19012017,21:00,22:00,422.0,422.0
19012017,22:00,23:00,422.0,422.0
19012017,23:00,00:00,422.0,421.0
20012017,00:00,01:00,361.0,361.0
20012017,01:00,02:00,360.0,361.0
20012017,02:00,03:00,360.0,361.0
20012017,03:00,04:00,360.0,361.0
20012017,04:00,05:00,361.0,362.0
20012017,05:00,06:00,414.0,416.0
20012017,06:00,07:00,415.0,417.0
20012017,07:00,08:00,415.0,417.0
20012017,08:00,09:00,420.0,420.0
20012017,09:00,10:00,417.0,417.0
20012017,10:00,11:00,408.0,404.0
20012017,11:00,12:00,407.0,403.0
20012017,12:00,13:00,413.0,411.0
20012017,13:00,14:00,404.0,408.0
20012017,14:00,15:00,400.0,405.0
20012017,15:00,16:00,416.0,421.0
20012017,16:00,17:00,417.0,422.0
20012017,17:00,18:00,412.0,417.0
20012017,18:00,19:00,416.0,421.0
20012017,19:00,20:00,419.0,424.0
20012017,20:00,21:00,420.0,424.0
20012017,21:00,22:00,415.0,417.0
20012017,22:00,23:00,415.0,417.0
20012017,23:00,00:00,415.0,417.0
21012017,00:00,01:00,417.0,418.0
21012017,01:00,02:00,417.0,418.0
21012017,02:00,03:00,417.0,418.0
21012017,03:00,04:00,417.0,418.0
21012017,04:00,05:00,417.0,412.0
21012017,05:00,06:00,416.0,408.0
21012017,06:00,07:00,388.0,389.0
21012017,07:00,08:00,365.0,366.0
21012017,08:00,09:00,248.0,249.0
21012017,09:00,10:00,299.0,300.0
21012017,10:00,11:00,411.0,412.0
21012017,11:00,12:00,418.0,419.0
21012017,12:00,13:00,409.0,410.0
21012017,13:00,14:00,368.0,369.0
21012017,14:00,15:00,373.0,374.0
21012017,15:00,16:00,412.0,415.0
21012017,16:00,17:00,410.0,412.0
21012017,17:00,18:00,420.0,424.0
21012017,18:00,19:00,421.0,425.0
21012017,19:00,20:00,411.0,412.0
21012017,20:00,21:00,413.0,414.0
21012017,21:00,22:00,198.0,204.0
21012017,22:00,23:00,0.0,0.0
21012017,23:00,00:00,0.0,0.0
22012017,00:00,01:00,0.0,0.0
22012017,01:00,02:00,0.0,0.0
22012017,02:00,03:00,0.0,0.0
22012017,03:00,04:00,0.0,0.0
22012017,04:00,05:00,0.0,0.0
22012017,05:00,06:00,0.0,0.0
22012017,06:00,07:00,0.0,0.0
22012017,07:00,08:00,0.0,0.0
22012017,08:00,09:00,0.0,0.0
22012017,09:00,10:00,0.0,0.0
22012017,10:00,11:00,0.0,0.0
22012017,11:00,12:00,0.0,0.0
22012017,12:00,13:00,0.0,0.0
22012017,13:00,14:00,0.0,0.0
22012017,14:00,15:00,0.0,0.0
22012017,15:00,16:00,0.0,0.0
22012017,16:00,17:00,0.0,0.0
22012017,17:00,18:00,0.0,0.0
22012017,18:00,19:00,0.0,0.0
22012017,19:00,20:00,0.0,0.0
22012017,20:00,21:00,0.0,0.0
22012017,21:00,22:00,0.0,0.0
22012017,22:00,23:00,0.0,0.0
22012017,23:00,00:00,0.0,0.0
23012017,00:00,01:00,0.0,0.0
23012017,01:00,02:00,0.0,0.0
23012017,02:00,03:00,0.0,0.0
23012017,03:00,04:00,0.0,0.0
23012017,04:00,05:00,36.0,13.0
23012017,05:00,06:00,133.0,99.0
23012017,06:00,07:00,402.0,343.0
23012017,07:00,08:00,421.0,417.0
23012017,08:00,09:00,420.0,420.0
23012017,09:00,10:00,420.0,420.0
23012017,10:00,11:00,420.0,420.0
23012017,11:00,12:00,420.0,420.0
23012017,12:00,13:00,420.0,420.0
23012017,13:00,14:00,420.0,420.0
23012017,14:00,15:00,420.0,420.0
23012017,15:00,16:00,420.0,419.0
23012017,16:00,17:00,420.0,419.0
23012017,17:00,18:00,420.0,419.0
23012017,18:00,19:00,420.0,418.0
23012017,19:00,20:00,420.0,419.0
23012017,20:00,21:00,420.0,419.0
23012017,21:00,22:00,420.0,419.0
23012017,22:00,23:00,420.0,420.0
23012017,23:00,00:00,406.0,405.0
24012017,00:00,01:00,239.0,239.0
24012017,01:00,02:00,271.0,271.0
24012017,02:00,03:00,271.0,271.0
24012017,03:00,04:00,279.0,280.0
24012017,04:00,05:00,310.0,310.0
24012017,05:00,06:00,399.0,398.0
24012017,06:00,07:00,420.0,419.0
24012017,07:00,08:00,415.0,416.0
24012017,08:00,09:00,418.0,420.0
24012017,09:00,10:00,418.0,421.0
24012017,10:00,11:00,418.0,421.0
24012017,11:00,12:00,418.0,421.0
24012017,12:00,13:00,418.0,421.0
24012017,13:00,14:00,418.0,421.0
24012017,14:00,15:00,419.0,421.0
24012017,15:00,16:00,419.0,422.0
24012017,16:00,17:00,419.0,422.0
24012017,17:00,18:00,419.0,422.0
24012017,18:00,19:00,419.0,421.0
24012017,19:00,20:00,419.0,423.0
24012017,20:00,21:00,419.0,422.0
24012017,21:00,22:00,419.0,421.0
24012017,22:00,23:00,394.0,395.0
24012017,23:00,00:00,412.0,412.0
25012017,00:00,01:00,226.0,226.0
25012017,01:00,02:00,220.0,220.0
25012017,02:00,03:00,220.0,220.0
25012017,03:00,04:00,220.0,220.0
25012017,04:00,05:00,220.0,220.0
25012017,05:00,06:00,220.0,220.0
25012017,06:00,07:00,220.0,220.0
25012017,07:00,08:00,220.0,220.0
25012017,08:00,09:00,220.0,220.0
25012017,09:00,10:00,220.0,220.0
25012017,10:00,11:00,220.0,220.0
25012017,11:00,12:00,220.0,220.0
25012017,12:00,13:00,220.0,220.0
25012017,13:00,14:00,220.0,220.0
25012017,14:00,15:00,220.0,220.0
25012017,15:00,16:00,220.0,220.0
25012017,16:00,17:00,220.0,220.0
25012017,17:00,18:00,220.0,220.0
25012017,18:00,19:00,220.0,220.0
25012017,19:00,20:00,220.0,220.0
25012017,20:00,21:00,220.0,220.0
25012017,21:00,22:00,220.0,220.0
25012017,22:00,23:00,220.0,220.0
25012017,23:00,00:00,220.0,220.0
26012017,00:00,01:00,212.0,213.0
26012017,01:00,02:00,212.0,214.0
26012017,02:00,03:00,212.0,214.0
26012017,03:00,04:00,212.0,214.0
26012017,04:00,05:00,212.0,214.0
26012017,05:00,06:00,212.0,215.0
26012017,06:00,07:00,212.0,213.0
26012017,07:00,08:00,213.0,215.0
26012017,08:00,09:00,205.0,224.0
26012017,09:00,10:00,205.0,225.0
26012017,10:00,11:00,205.0,225.0
26012017,11:00,12:00,206.0,225.0
26012017,12:00,13:00,206.0,225.0
26012017,13:00,14:00,206.0,225.0
26012017,14:00,15:00,207.0,225.0
26012017,15:00,16:00,207.0,225.0
26012017,16:00,17:00,208.0,225.0
26012017,17:00,18:00,208.0,225.0
26012017,18:00,19:00,208.0,225.0
26012017,19:00,20:00,208.0,225.0
26012017,20:00,21:00,208.0,225.0
26012017,21:00,22:00,99.0,101.0
26012017,22:00,23:00,0.0,0.0
26012017,23:00,00:00,0.0,0.0
27012017,00:00,01:00,0.0,0.0
27012017,01:00,02:00,0.0,0.0
27012017,02:00,03:00,0.0,0.0
27012017,03:00,04:00,0.0,0.0
27012017,04:00,05:00,0.0,0.0
27012017,05:00,06:00,0.0,0.0
27012017,06:00,07:00,125.0,68.0
27012017,07:00,08:00,379.0,344.0
27012017,08:00,09:00,421.0,415.0
27012017,09:00,10:00,426.0,410.0
27012017,10:00,11:00,423.0,404.0
27012017,11:00,12:00,302.0,305.0
27012017,12:00,13:00,280.0,282.0
27012017,13:00,14:00,356.0,355.0
27012017,14:00,15:00,402.0,405.0
27012017,15:00,16:00,413.0,417.0
27012017,16:00,17:00,405.0,410.0
27012017,17:00,18:00,413.0,417.0
27012017,18:00,19:00,416.0,416.0
27012017,19:00,20:00,410.0,423.0
27012017,20:00,21:00,412.0,422.0
27012017,21:00,22:00,196.0,195.0
27012017,22:00,23:00,0.0,0.0
27012017,23:00,00:00,0.0,0.0
28012017,00:00,01:00,0.0,0.0
28012017,01:00,02:00,0.0,0.0
28012017,02:00,03:00,0.0,0.0
28012017,03:00,04:00,0.0,0.0
28012017,04:00,05:00,0.0,0.0
28012017,05:00,06:00,0.0,0.0
28012017,06:00,07:00,0.0,0.0
28012017,07:00,08:00,0.0,0.0
28012017,08:00,09:00,0.0,0.0
28012017,09:00,10:00,0.0,0.0
28012017,10:00,11:00,0.0,0.0
28012017,11:00,12:00,0.0,0.0
28012017,12:00,13:00,0.0,0.0
28012017,13:00,14:00,0.0,0.0
28012017,14:00,15:00,0.0,0.0
28012017,15:00,16:00,0.0,0.0
28012017,16:00,17:00,0.0,0.0
28012017,17:00,18:00,0.0,0.0
28012017,18:00,19:00,0.0,0.0
28012017,19:00,20:00,0.0,0.0
28012017,20:00,21:00,0.0,0.0
28012017,21:00,22:00,0.0,0.0
28012017,22:00,23:00,0.0,0.0
28012017,23:00,00:00,0.0,0.0
29012017,00:00,01:00,0.0,0.0
29012017,01:00,02:00,0.0,0.0
29012017,02:00,03:00,0.0,0.0
29012017,03:00,04:00,0.0,0.0
29012017,04:00,05:00,0.0,0.0
29012017,05:00,06:00,0.0,0.0
29012017,06:00,07:00,0.0,0.0
29012017,07:00,08:00,0.0,0.0
29012017,08:00,09:00,0.0,0.0
29012017,09:00,10:00,0.0,0.0
29012017,10:00,11:00,0.0,0.0
29012017,11:00,12:00,0.0,0.0
29012017,12:00,13:00,0.0,0.0
29012017,13:00,14:00,0.0,0.0
29012017,14:00,15:00,0.0,0.0
29012017,15:00,16:00,0.0,0.0
29012017,16:00,17:00,0.0,0.0
29012017,17:00,18:00,0.0,0.0
29012017,18:00,19:00,0.0,0.0
29012017,19:00,20:00,0.0,0.0
29012017,20:00,21:00,0.0,0.0
29012017,21:00,22:00,0.0,0.0
29012017,22:00,23:00,0.0,0.0
29012017,23:00,00:00,0.0,0.0
