date,start,end,11WD8MOOR1C---BT,11WD8MOOR1C---AV
3012020,18:00,19:00,0,0
3012020,19:00,20:00,0,0
3012020,20:00,21:00,0,0
3012020,21:00,22:00,0,0
3012020,22:00,23:00,0,0
3012020,23:00,00:00,0,0
4012020,00:00,01:00,0,0
4012020,01:00,02:00,0,0
4012020,02:00,03:00,0,0
4012020,03:00,04:00,0,0
4012020,04:00,05:00,0,0
4012020,05:00,06:00,0,0
4012020,06:00,07:00,0,0
4012020,07:00,08:00,0,0
4012020,08:00,09:00,0,0
4012020,09:00,10:00,0,0
4012020,10:00,11:00,0,0
4012020,11:00,12:00,0,0
4012020,12:00,13:00,0,0
4012020,13:00,14:00,0,0
4012020,14:00,15:00,0,0
4012020,15:00,16:00,0,0
4012020,16:00,17:00,0,0
4012020,17:00,18:00,0,0
4012020,18:00,19:00,0,0
4012020,19:00,20:00,0,0
4012020,20:00,21:00,0,0
4012020,21:00,22:00,0,0
4012020,22:00,23:00,0,0
4012020,23:00,00:00,0,0
5012020,00:00,01:00,0,0
5012020,01:00,02:00,0,0
5012020,02:00,03:00,0,0
5012020,03:00,04:00,0,0
5012020,04:00,05:00,0,0
5012020,05:00,06:00,0,0
5012020,06:00,07:00,0,0
5012020,07:00,08:00,0,100
5012020,08:00,09:00,0,279
5012020,09:00,10:00,0,460
5012020,10:00,11:00,0,651
5012020,11:00,12:00,0,745
5012020,12:00,13:00,0,744
5012020,13:00,14:00,0,743
5012020,14:00,15:00,0,736
5012020,15:00,16:00,0,738
5012020,16:00,17:00,0,736
5012020,17:00,18:00,0,594
5012020,18:00,19:00,0,392
5012020,19:00,20:00,0,336
5012020,20:00,21:00,0,356
5012020,21:00,22:00,0,305
5012020,22:00,23:00,0,304
5012020,23:00,00:00,0,301
6012020,00:00,01:00,0,302
6012020,01:00,02:00,0,301
6012020,02:00,03:00,0,303
6012020,03:00,04:00,0,301
6012020,04:00,05:00,0,303
6012020,05:00,06:00,0,300
6012020,06:00,07:00,0,380
6012020,07:00,08:00,0,381
6012020,08:00,09:00,0,381
6012020,09:00,10:00,0,381
6012020,10:00,11:00,0,380
6012020,11:00,12:00,0,340
6012020,12:00,13:00,0,299
6012020,13:00,14:00,0,299
6012020,14:00,15:00,0,300
6012020,15:00,16:00,0,303
6012020,16:00,17:00,0,393
6012020,17:00,18:00,0,392
6012020,18:00,19:00,0,390
6012020,19:00,20:00,0,388
6012020,20:00,21:00,0,303
6012020,21:00,22:00,0,303
6012020,22:00,23:00,0,302
6012020,23:00,00:00,0,300
7012020,00:00,01:00,0,305
7012020,01:00,02:00,0,303
7012020,02:00,03:00,0,302
7012020,03:00,04:00,0,303
7012020,04:00,05:00,0,303
7012020,05:00,06:00,0,330
7012020,06:00,07:00,0,731
7012020,07:00,08:00,0,744
7012020,08:00,09:00,0,743
7012020,09:00,10:00,0,743
7012020,10:00,11:00,0,743
7012020,11:00,12:00,0,744
7012020,12:00,13:00,0,742
7012020,13:00,14:00,0,754
7012020,14:00,15:00,0,701
7012020,15:00,16:00,0,689
7012020,16:00,17:00,0,735
7012020,17:00,18:00,0,739
7012020,18:00,19:00,0,742
7012020,19:00,20:00,0,732
7012020,20:00,21:00,0,470
7012020,21:00,22:00,0,443
7012020,22:00,23:00,0,441
7012020,23:00,00:00,0,297
8012020,00:00,01:00,0,182
8012020,01:00,02:00,0,182
8012020,02:00,03:00,0,183
8012020,03:00,04:00,0,184
8012020,04:00,05:00,0,194
8012020,05:00,06:00,0,302
8012020,06:00,07:00,0,437
8012020,07:00,08:00,0,453
8012020,08:00,09:00,0,715
8012020,09:00,10:00,0,734
8012020,10:00,11:00,0,738
8012020,11:00,12:00,0,740
8012020,12:00,13:00,0,740
8012020,13:00,14:00,0,734
8012020,14:00,15:00,0,705
8012020,15:00,16:00,0,652
8012020,16:00,17:00,0,615
8012020,17:00,18:00,0,741
8012020,18:00,19:00,0,743
8012020,19:00,20:00,0,742
8012020,20:00,21:00,0,742
8012020,21:00,22:00,0,743
8012020,22:00,23:00,0,743
8012020,23:00,00:00,0,741
9012020,00:00,01:00,0,640
9012020,01:00,02:00,0,312
9012020,02:00,03:00,0,454
9012020,03:00,04:00,0,408
9012020,04:00,05:00,0,303
9012020,05:00,06:00,0,308
9012020,06:00,07:00,0,563
9012020,07:00,08:00,0,599
9012020,08:00,09:00,0,601
9012020,09:00,10:00,0,602
9012020,10:00,11:00,0,601
9012020,11:00,12:00,0,600
9012020,12:00,13:00,0,455
9012020,13:00,14:00,0,393
9012020,14:00,15:00,0,394
9012020,15:00,16:00,0,420
9012020,16:00,17:00,0,387
9012020,17:00,18:00,0,598
9012020,18:00,19:00,0,603
9012020,19:00,20:00,0,593
9012020,20:00,21:00,0,306
9012020,21:00,22:00,0,300
9012020,22:00,23:00,0,301
9012020,23:00,00:00,0,300
10012020,00:00,01:00,0,300
10012020,01:00,02:00,0,300
10012020,02:00,03:00,0,300
10012020,03:00,04:00,0,300
10012020,04:00,05:00,0,300
10012020,05:00,06:00,0,300
10012020,06:00,07:00,0,299
10012020,07:00,08:00,0,300
10012020,08:00,09:00,0,300
10012020,09:00,10:00,0,300
10012020,10:00,11:00,0,299
10012020,11:00,12:00,0,300
10012020,12:00,13:00,0,379
10012020,13:00,14:00,0,305
10012020,14:00,15:00,0,519
10012020,15:00,16:00,0,559
10012020,16:00,17:00,0,654
10012020,17:00,18:00,0,660
10012020,18:00,19:00,0,668
10012020,19:00,20:00,0,736
10012020,20:00,21:00,0,740
10012020,21:00,22:00,0,615
10012020,22:00,23:00,0,657
10012020,23:00,00:00,0,434
11012020,00:00,01:00,0,573
11012020,01:00,02:00,0,536
11012020,02:00,03:00,0,315
11012020,03:00,04:00,0,302
11012020,04:00,05:00,0,301
11012020,05:00,06:00,0,306
11012020,06:00,07:00,0,305
11012020,07:00,08:00,0,313
11012020,08:00,09:00,0,507
11012020,09:00,10:00,0,635
11012020,10:00,11:00,0,699
11012020,11:00,12:00,0,660
11012020,12:00,13:00,0,335
11012020,13:00,14:00,0,302
11012020,14:00,15:00,0,304
11012020,15:00,16:00,0,308
11012020,16:00,17:00,0,546
11012020,17:00,18:00,0,700
11012020,18:00,19:00,0,724
11012020,19:00,20:00,0,641
11012020,20:00,21:00,0,328
11012020,21:00,22:00,0,9
11012020,22:00,23:00,0,0
11012020,23:00,00:00,0,0
12012020,00:00,01:00,0,0
12012020,01:00,02:00,0,0
12012020,02:00,03:00,0,0
12012020,03:00,04:00,0,0
12012020,04:00,05:00,0,0
12012020,05:00,06:00,0,0
12012020,06:00,07:00,0,0
12012020,07:00,08:00,0,0
12012020,08:00,09:00,0,0
12012020,09:00,10:00,0,0
12012020,10:00,11:00,0,0
12012020,11:00,12:00,0,0
12012020,12:00,13:00,0,0
12012020,13:00,14:00,0,0
12012020,14:00,15:00,0,0
12012020,15:00,16:00,0,0
12012020,16:00,17:00,0,0
12012020,17:00,18:00,0,0
12012020,18:00,19:00,0,0
12012020,19:00,20:00,0,0
12012020,20:00,21:00,0,0
12012020,21:00,22:00,0,0
12012020,22:00,23:00,0,0
12012020,23:00,00:00,0,0
13012020,00:00,01:00,0,0
13012020,01:00,02:00,0,0
13012020,02:00,03:00,0,0
13012020,03:00,04:00,0,0
13012020,04:00,05:00,0,0
13012020,05:00,06:00,0,122
13012020,06:00,07:00,0,363
13012020,07:00,08:00,0,600
13012020,08:00,09:00,0,749
13012020,09:00,10:00,0,738
13012020,10:00,11:00,0,739
13012020,11:00,12:00,0,740
13012020,12:00,13:00,0,692
13012020,13:00,14:00,0,736
13012020,14:00,15:00,0,741
13012020,15:00,16:00,0,738
13012020,16:00,17:00,0,738
13012020,17:00,18:00,0,735
13012020,18:00,19:00,0,738
13012020,19:00,20:00,0,570
13012020,20:00,21:00,0,315
13012020,21:00,22:00,0,303
13012020,22:00,23:00,0,308
13012020,23:00,00:00,0,286
14012020,00:00,01:00,0,0
14012020,01:00,02:00,0,0
14012020,02:00,03:00,0,0
14012020,03:00,04:00,0,0
14012020,04:00,05:00,0,0
14012020,05:00,06:00,0,0
14012020,06:00,07:00,0,0
14012020,07:00,08:00,0,0
14012020,08:00,09:00,0,0
14012020,09:00,10:00,0,0
14012020,10:00,11:00,0,0
14012020,11:00,12:00,0,0
14012020,12:00,13:00,0,0
14012020,13:00,14:00,0,0
14012020,14:00,15:00,0,0
14012020,15:00,16:00,0,0
14012020,16:00,17:00,0,0
14012020,17:00,18:00,0,0
14012020,18:00,19:00,0,0
14012020,19:00,20:00,0,0
14012020,20:00,21:00,0,0
14012020,21:00,22:00,0,0
14012020,22:00,23:00,0,0
14012020,23:00,00:00,0,0
15012020,00:00,01:00,0,0
15012020,01:00,02:00,0,0
15012020,02:00,03:00,0,0
15012020,03:00,04:00,0,0
15012020,04:00,05:00,0,0
15012020,05:00,06:00,0,0
15012020,06:00,07:00,0,0
15012020,07:00,08:00,0,0
15012020,08:00,09:00,0,0
15012020,09:00,10:00,0,0
15012020,10:00,11:00,0,0
15012020,11:00,12:00,0,0
15012020,12:00,13:00,0,0
15012020,13:00,14:00,0,0
15012020,14:00,15:00,0,0
15012020,15:00,16:00,0,0
15012020,16:00,17:00,0,0
15012020,17:00,18:00,0,0
15012020,18:00,19:00,0,0
15012020,19:00,20:00,0,0
15012020,20:00,21:00,0,0
15012020,21:00,22:00,0,0
15012020,22:00,23:00,0,0
15012020,23:00,00:00,0,0
16012020,00:00,01:00,0,266
16012020,01:00,02:00,0,457
16012020,02:00,03:00,0,447
16012020,03:00,04:00,0,363
16012020,04:00,05:00,0,369
16012020,05:00,06:00,0,343
16012020,06:00,07:00,0,307
16012020,07:00,08:00,0,304
16012020,08:00,09:00,0,306
16012020,09:00,10:00,0,304
16012020,10:00,11:00,0,304
16012020,11:00,12:00,0,305
16012020,12:00,13:00,0,305
16012020,13:00,14:00,3,304
16012020,14:00,15:00,101,303
16012020,15:00,16:00,269,304
16012020,16:00,17:00,327,303
16012020,17:00,18:00,456,302
16012020,18:00,19:00,436,305
16012020,19:00,20:00,367,304
16012020,20:00,21:00,313,305
16012020,21:00,22:00,305,305
16012020,22:00,23:00,307,305
16012020,23:00,00:00,304,302
17012020,00:00,01:00,309,306
17012020,01:00,02:00,307,303
17012020,02:00,03:00,305,303
17012020,03:00,04:00,307,306
17012020,04:00,05:00,305,303
17012020,05:00,06:00,304,305
17012020,06:00,07:00,303,310
17012020,07:00,08:00,303,322
17012020,08:00,09:00,304,494
17012020,09:00,10:00,305,416
17012020,10:00,11:00,304,311
17012020,11:00,12:00,304,307
17012020,12:00,13:00,305,309
17012020,13:00,14:00,305,477
17012020,14:00,15:00,305,565
17012020,15:00,16:00,450,730
17012020,16:00,17:00,621,739
17012020,17:00,18:00,608,746
17012020,18:00,19:00,593,737
17012020,19:00,20:00,615,691
17012020,20:00,21:00,447,451
17012020,21:00,22:00,305,290
17012020,22:00,23:00,305,0
17012020,23:00,00:00,304,0
18012020,00:00,01:00,303,0
18012020,01:00,02:00,306,0
18012020,02:00,03:00,304,0
18012020,03:00,04:00,302,0
18012020,04:00,05:00,304,0
18012020,05:00,06:00,303,0
18012020,06:00,07:00,302,0
18012020,07:00,08:00,306,0
18012020,08:00,09:00,299,0
18012020,09:00,10:00,302,0
18012020,10:00,11:00,302,0
18012020,11:00,12:00,302,0
18012020,12:00,13:00,305,0
18012020,13:00,14:00,303,0
18012020,14:00,15:00,300,0
18012020,15:00,16:00,302,0
18012020,16:00,17:00,302,0
18012020,17:00,18:00,318,0
18012020,18:00,19:00,602,0
18012020,19:00,20:00,626,0
18012020,20:00,21:00,622,0
18012020,21:00,22:00,624,0
18012020,22:00,23:00,622,0
18012020,23:00,00:00,617,0
19012020,00:00,01:00,498,0
19012020,01:00,02:00,327,0
19012020,02:00,03:00,300,0
19012020,03:00,04:00,321,0
19012020,04:00,05:00,336,0
19012020,05:00,06:00,417,0
19012020,06:00,07:00,467,0
19012020,07:00,08:00,469,0
19012020,08:00,09:00,438,0
19012020,09:00,10:00,616,0
19012020,10:00,11:00,623,0
19012020,11:00,12:00,622,0
19012020,12:00,13:00,615,0
19012020,13:00,14:00,608,0
19012020,14:00,15:00,623,0
19012020,15:00,16:00,562,107
19012020,16:00,17:00,610,316
19012020,17:00,18:00,623,466
19012020,18:00,19:00,624,729
19012020,19:00,20:00,624,749
19012020,20:00,21:00,621,754
19012020,21:00,22:00,623,757
19012020,22:00,23:00,620,756
19012020,23:00,00:00,619,757
20012020,00:00,01:00,621,682
20012020,01:00,02:00,616,680
20012020,02:00,03:00,473,625
20012020,03:00,04:00,306,318
20012020,04:00,05:00,322,326
20012020,05:00,06:00,528,551
20012020,06:00,07:00,620,730
20012020,07:00,08:00,621,754
20012020,08:00,09:00,623,758
20012020,09:00,10:00,624,761
20012020,10:00,11:00,624,760
20012020,11:00,12:00,624,759
20012020,12:00,13:00,624,758
20012020,13:00,14:00,580,759
20012020,14:00,15:00,618,748
20012020,15:00,16:00,621,758
20012020,16:00,17:00,622,761
20012020,17:00,18:00,621,760
20012020,18:00,19:00,623,761
20012020,19:00,20:00,622,760
20012020,20:00,21:00,622,759
20012020,21:00,22:00,620,759
20012020,22:00,23:00,623,758
20012020,23:00,00:00,622,759
21012020,00:00,01:00,607,592
21012020,01:00,02:00,314,316
21012020,02:00,03:00,320,312
21012020,03:00,04:00,308,303
21012020,04:00,05:00,308,304
21012020,05:00,06:00,370,323
21012020,06:00,07:00,452,324
21012020,07:00,08:00,434,336
21012020,08:00,09:00,614,303
21012020,09:00,10:00,622,302
21012020,10:00,11:00,624,302
21012020,11:00,12:00,622,301
21012020,12:00,13:00,623,304
21012020,13:00,14:00,623,488
21012020,14:00,15:00,620,694
21012020,15:00,16:00,621,762
21012020,16:00,17:00,625,764
21012020,17:00,18:00,622,764
21012020,18:00,19:00,618,758
21012020,19:00,20:00,426,573
21012020,20:00,21:00,425,567
21012020,21:00,22:00,609,718
21012020,22:00,23:00,617,761
21012020,23:00,00:00,422,692
22012020,00:00,01:00,610,520
22012020,01:00,02:00,614,372
22012020,02:00,03:00,324,303
22012020,03:00,04:00,310,322
22012020,04:00,05:00,326,319
22012020,05:00,06:00,313,301
22012020,06:00,07:00,315,301
22012020,07:00,08:00,326,300
22012020,08:00,09:00,603,303
22012020,09:00,10:00,600,332
22012020,10:00,11:00,593,333
22012020,11:00,12:00,614,326
22012020,12:00,13:00,627,525
22012020,13:00,14:00,624,739
22012020,14:00,15:00,624,742
22012020,15:00,16:00,625,749
22012020,16:00,17:00,624,760
22012020,17:00,18:00,624,762
22012020,18:00,19:00,624,762
22012020,19:00,20:00,624,760
22012020,20:00,21:00,619,759
22012020,21:00,22:00,624,763
22012020,22:00,23:00,623,763
22012020,23:00,00:00,619,764
23012020,00:00,01:00,621,749
23012020,01:00,02:00,624,749
23012020,02:00,03:00,623,690
23012020,03:00,04:00,622,744
23012020,04:00,05:00,623,741
23012020,05:00,06:00,617,756
23012020,06:00,07:00,622,765
23012020,07:00,08:00,623,764
23012020,08:00,09:00,622,762
23012020,09:00,10:00,668,763
23012020,10:00,11:00,713,762
23012020,11:00,12:00,735,763
23012020,12:00,13:00,741,764
23012020,13:00,14:00,707,763
23012020,14:00,15:00,537,762
23012020,15:00,16:00,543,764
23012020,16:00,17:00,620,753
23012020,17:00,18:00,623,765
23012020,18:00,19:00,716,767
23012020,19:00,20:00,723,765
23012020,20:00,21:00,723,721
23012020,21:00,22:00,696,761
23012020,22:00,23:00,330,737
23012020,23:00,00:00,298,710
24012020,00:00,01:00,300,759
24012020,01:00,02:00,304,759
24012020,02:00,03:00,306,659
24012020,03:00,04:00,305,598
24012020,04:00,05:00,320,603
24012020,05:00,06:00,598,705
24012020,06:00,07:00,622,766
24012020,07:00,08:00,711,765
24012020,08:00,09:00,717,765
24012020,09:00,10:00,728,767
24012020,10:00,11:00,732,766
24012020,11:00,12:00,744,766
24012020,12:00,13:00,743,767
24012020,13:00,14:00,745,765
24012020,14:00,15:00,742,757
24012020,15:00,16:00,733,766
24012020,16:00,17:00,734,756
24012020,17:00,18:00,747,768
24012020,18:00,19:00,747,767
24012020,19:00,20:00,749,766
24012020,20:00,21:00,746,762
24012020,21:00,22:00,748,765
24012020,22:00,23:00,746,768
24012020,23:00,00:00,745,761
25012020,00:00,01:00,747,728
25012020,01:00,02:00,747,682
25012020,02:00,03:00,733,541
25012020,03:00,04:00,731,520
25012020,04:00,05:00,729,569
25012020,05:00,06:00,731,513
25012020,06:00,07:00,731,512
25012020,07:00,08:00,730,523
25012020,08:00,09:00,747,752
25012020,09:00,10:00,747,769
25012020,10:00,11:00,742,768
25012020,11:00,12:00,744,766
25012020,12:00,13:00,749,764
25012020,13:00,14:00,747,751
25012020,14:00,15:00,745,744
25012020,15:00,16:00,746,762
25012020,16:00,17:00,745,762
25012020,17:00,18:00,747,769
25012020,18:00,19:00,747,764
25012020,19:00,20:00,747,765
25012020,20:00,21:00,749,767
25012020,21:00,22:00,743,766
25012020,22:00,23:00,745,765
25012020,23:00,00:00,723,746
26012020,00:00,01:00,680,700
26012020,01:00,02:00,649,659
26012020,02:00,03:00,636,665
26012020,03:00,04:00,312,328
26012020,04:00,05:00,297,301
26012020,05:00,06:00,297,303
26012020,06:00,07:00,303,331
26012020,07:00,08:00,450,457
26012020,08:00,09:00,599,608
26012020,09:00,10:00,732,757
26012020,10:00,11:00,742,766
26012020,11:00,12:00,749,768
26012020,12:00,13:00,746,767
26012020,13:00,14:00,747,764
26012020,14:00,15:00,748,766
26012020,15:00,16:00,744,766
26012020,16:00,17:00,743,765
26012020,17:00,18:00,749,767
26012020,18:00,19:00,750,767
26012020,19:00,20:00,743,739
26012020,20:00,21:00,504,502
26012020,21:00,22:00,423,425
26012020,22:00,23:00,408,407
26012020,23:00,00:00,409,408
27012020,00:00,01:00,366,366
27012020,01:00,02:00,300,307
27012020,02:00,03:00,300,305
27012020,03:00,04:00,303,304
27012020,04:00,05:00,301,306
27012020,05:00,06:00,301,305
27012020,06:00,07:00,355,304
27012020,07:00,08:00,728,326
27012020,08:00,09:00,735,446
27012020,09:00,10:00,459,307
27012020,10:00,11:00,532,302
27012020,11:00,12:00,727,350
27012020,12:00,13:00,731,344
27012020,13:00,14:00,746,593
27012020,14:00,15:00,746,608
27012020,15:00,16:00,747,691
27012020,16:00,17:00,749,690
27012020,17:00,18:00,746,760
27012020,18:00,19:00,746,760
27012020,19:00,20:00,748,765
27012020,20:00,21:00,731,739
27012020,21:00,22:00,748,757
27012020,22:00,23:00,736,581
27012020,23:00,00:00,637,545
28012020,00:00,01:00,355,289
28012020,01:00,02:00,305,0
28012020,02:00,03:00,304,0
28012020,03:00,04:00,305,0
28012020,04:00,05:00,308,0
28012020,05:00,06:00,308,0
28012020,06:00,07:00,387,0
28012020,07:00,08:00,331,0
28012020,08:00,09:00,396,0
28012020,09:00,10:00,375,0
28012020,10:00,11:00,333,0
28012020,11:00,12:00,276,0
28012020,12:00,13:00,0,0
28012020,13:00,14:00,0,0
28012020,14:00,15:00,0,0
28012020,15:00,16:00,0,0
28012020,16:00,17:00,0,0
28012020,17:00,18:00,0,0
28012020,18:00,19:00,0,0
28012020,19:00,20:00,0,0
28012020,20:00,21:00,0,0
28012020,21:00,22:00,0,0
28012020,22:00,23:00,0,0
28012020,23:00,00:00,0,0
29012020,00:00,01:00,0,0
29012020,01:00,02:00,0,0
29012020,02:00,03:00,0,0
29012020,03:00,04:00,0,0
29012020,04:00,05:00,0,0
29012020,05:00,06:00,0,0
29012020,06:00,07:00,0,0
29012020,07:00,08:00,0,0
29012020,08:00,09:00,0,0
29012020,09:00,10:00,0,0
29012020,10:00,11:00,0,0
29012020,11:00,12:00,0,0
29012020,12:00,13:00,0,0
29012020,13:00,14:00,0,0
29012020,14:00,15:00,0,0
29012020,15:00,16:00,0,0
29012020,16:00,17:00,0,0
29012020,17:00,18:00,0,0
29012020,18:00,19:00,0,0
29012020,19:00,20:00,0,0
29012020,20:00,21:00,0,0
29012020,21:00,22:00,0,0
29012020,22:00,23:00,0,0
29012020,23:00,00:00,0,0
30012020,00:00,01:00,0,0
30012020,01:00,02:00,0,0
30012020,02:00,03:00,0,0
30012020,03:00,04:00,0,0
30012020,04:00,05:00,0,0
30012020,05:00,06:00,0,0
30012020,06:00,07:00,0,0
30012020,07:00,08:00,0,0
30012020,08:00,09:00,0,0
30012020,09:00,10:00,0,0
30012020,10:00,11:00,0,0
30012020,11:00,12:00,0,0
30012020,12:00,13:00,0,0
30012020,13:00,14:00,0,0
30012020,14:00,15:00,0,0
30012020,15:00,16:00,0,0
30012020,16:00,17:00,0,0
30012020,17:00,18:00,0,0
30012020,18:00,19:00,0,0
30012020,19:00,20:00,0,0
30012020,20:00,21:00,0,0
30012020,21:00,22:00,0,0
30012020,22:00,23:00,0,0
30012020,23:00,00:00,0,0
31012020,00:00,01:00,0,0
31012020,01:00,02:00,0,0
31012020,02:00,03:00,0,0
31012020,03:00,04:00,0,0
31012020,04:00,05:00,0,0
31012020,05:00,06:00,0,0
31012020,06:00,07:00,0,0
31012020,07:00,08:00,0,0
31012020,08:00,09:00,0,0
31012020,09:00,10:00,0,0
31012020,10:00,11:00,0,0
31012020,11:00,12:00,0,0
31012020,12:00,13:00,0,0
31012020,13:00,14:00,0,0
31012020,14:00,15:00,0,0
31012020,15:00,16:00,0,0
31012020,16:00,17:00,0,0
31012020,17:00,18:00,0,0
31012020,18:00,19:00,0,0
31012020,19:00,20:00,0,0
31012020,20:00,21:00,0,0
31012020,21:00,22:00,0,0
31012020,22:00,23:00,0,0
31012020,23:00,00:00,0,0
1022020,00:00,01:00,0,0
1022020,01:00,02:00,0,0
1022020,02:00,03:00,0,0
1022020,03:00,04:00,0,0
1022020,04:00,05:00,0,0
1022020,05:00,06:00,0,0
1022020,06:00,07:00,0,0
1022020,07:00,08:00,0,0
1022020,08:00,09:00,0,0
1022020,09:00,10:00,0,0
1022020,10:00,11:00,0,0
1022020,11:00,12:00,0,0
1022020,12:00,13:00,0,0
1022020,13:00,14:00,0,0
1022020,14:00,15:00,0,0
1022020,15:00,16:00,0,0
1022020,16:00,17:00,0,0
1022020,17:00,18:00,0,0
1022020,18:00,19:00,0,0
1022020,19:00,20:00,0,0
1022020,20:00,21:00,0,0
1022020,21:00,22:00,0,0
1022020,22:00,23:00,0,0
1022020,23:00,00:00,0,0
2022020,00:00,01:00,0,0
2022020,01:00,02:00,0,0
2022020,02:00,03:00,0,0
2022020,03:00,04:00,0,0
2022020,04:00,05:00,0,0
2022020,05:00,06:00,0,0
2022020,06:00,07:00,0,0
2022020,07:00,08:00,0,0
2022020,08:00,09:00,0,0
2022020,09:00,10:00,0,0
2022020,10:00,11:00,0,0
2022020,11:00,12:00,0,0
2022020,12:00,13:00,0,0
2022020,13:00,14:00,0,0
2022020,14:00,15:00,0,0
2022020,15:00,16:00,0,0
2022020,16:00,17:00,0,0
2022020,17:00,18:00,0,0
2022020,18:00,19:00,0,0
2022020,19:00,20:00,0,0
2022020,20:00,21:00,0,0
2022020,21:00,22:00,0,0
2022020,22:00,23:00,0,0
2022020,23:00,00:00,0,0
3022020,00:00,01:00,0,0
3022020,01:00,02:00,0,0
3022020,02:00,03:00,0,0
3022020,03:00,04:00,0,0
3022020,04:00,05:00,5,0
3022020,05:00,06:00,165,0
3022020,06:00,07:00,304,0
3022020,07:00,08:00,464,0
3022020,08:00,09:00,723,0
3022020,09:00,10:00,730,0
3022020,10:00,11:00,708,0
3022020,11:00,12:00,312,0
3022020,12:00,13:00,301,0
3022020,13:00,14:00,301,0
3022020,14:00,15:00,300,0
3022020,15:00,16:00,304,0
3022020,16:00,17:00,307,0
3022020,17:00,18:00,405,0
3022020,18:00,19:00,304,0
3022020,19:00,20:00,303,0
3022020,20:00,21:00,304,0
3022020,21:00,22:00,304,0
3022020,22:00,23:00,305,0
3022020,23:00,00:00,304,0
4022020,00:00,01:00,304,0
4022020,01:00,02:00,304,0
4022020,02:00,03:00,304,0
4022020,03:00,04:00,304,0
4022020,04:00,05:00,303,0
4022020,05:00,06:00,305,0
4022020,06:00,07:00,304,0
4022020,07:00,08:00,325,0
4022020,08:00,09:00,301,0
4022020,09:00,10:00,313,0
4022020,10:00,11:00,555,0
4022020,11:00,12:00,422,0
4022020,12:00,13:00,353,0
4022020,13:00,14:00,311,0
4022020,14:00,15:00,305,0
4022020,15:00,16:00,346,0
4022020,16:00,17:00,324,0
4022020,17:00,18:00,586,0
4022020,18:00,19:00,642,0
4022020,19:00,20:00,432,0
4022020,20:00,21:00,327,0
4022020,21:00,22:00,305,0
4022020,22:00,23:00,303,0
4022020,23:00,00:00,301,0
5022020,00:00,01:00,183,0
5022020,01:00,02:00,182,0
5022020,02:00,03:00,183,0
5022020,03:00,04:00,186,0
5022020,04:00,05:00,186,0
5022020,05:00,06:00,197,0
5022020,06:00,07:00,302,0
5022020,07:00,08:00,406,0
5022020,08:00,09:00,730,0
5022020,09:00,10:00,730,0
5022020,10:00,11:00,730,0
5022020,11:00,12:00,728,0
5022020,12:00,13:00,730,0
5022020,13:00,14:00,733,0
5022020,14:00,15:00,730,0
5022020,15:00,16:00,725,0
5022020,16:00,17:00,727,0
5022020,17:00,18:00,727,0
5022020,18:00,19:00,721,0
5022020,19:00,20:00,725,0
5022020,20:00,21:00,668,67
5022020,21:00,22:00,591,247
5022020,22:00,23:00,454,327
5022020,23:00,00:00,384,453
6022020,00:00,01:00,302,311
6022020,01:00,02:00,302,307
6022020,02:00,03:00,302,305
6022020,03:00,04:00,302,305
6022020,04:00,05:00,301,306
6022020,05:00,06:00,310,303
