date,start,end,11WD2WIL10000688
5012020,13:00,14:00,0
5012020,14:00,15:00,0
5012020,15:00,16:00,0
5012020,16:00,17:00,0
5012020,17:00,18:00,0
5012020,18:00,19:00,0
5012020,19:00,20:00,0
5012020,20:00,21:00,0
5012020,21:00,22:00,0
5012020,22:00,23:00,0
5012020,23:00,00:00,0
6012020,00:00,01:00,0
6012020,01:00,02:00,0
6012020,02:00,03:00,0
6012020,03:00,04:00,0
6012020,04:00,05:00,0
6012020,05:00,06:00,0
6012020,06:00,07:00,0
6012020,07:00,08:00,0
6012020,08:00,09:00,0
6012020,09:00,10:00,0
6012020,10:00,11:00,0
6012020,11:00,12:00,0
6012020,12:00,13:00,0
6012020,13:00,14:00,0
6012020,14:00,15:00,0
6012020,15:00,16:00,0
6012020,16:00,17:00,0
6012020,17:00,18:00,0
6012020,18:00,19:00,0
6012020,19:00,20:00,0
6012020,20:00,21:00,0
6012020,21:00,22:00,0
6012020,22:00,23:00,0
6012020,23:00,00:00,0
7012020,00:00,01:00,0
7012020,01:00,02:00,0
7012020,02:00,03:00,0
7012020,03:00,04:00,0
7012020,04:00,05:00,0
7012020,05:00,06:00,0
7012020,06:00,07:00,0
7012020,07:00,08:00,0
7012020,08:00,09:00,0
7012020,09:00,10:00,0
7012020,10:00,11:00,0
7012020,11:00,12:00,0
7012020,12:00,13:00,0
7012020,13:00,14:00,0
7012020,14:00,15:00,0
7012020,15:00,16:00,0
7012020,16:00,17:00,0
7012020,17:00,18:00,0
7012020,18:00,19:00,0
7012020,19:00,20:00,0
7012020,20:00,21:00,0
7012020,21:00,22:00,0
7012020,22:00,23:00,0
7012020,23:00,00:00,0
8012020,00:00,01:00,0
8012020,01:00,02:00,0
8012020,02:00,03:00,0
8012020,03:00,04:00,0
8012020,04:00,05:00,0
8012020,05:00,06:00,0
8012020,06:00,07:00,0
8012020,07:00,08:00,0
8012020,08:00,09:00,0
8012020,09:00,10:00,0
8012020,10:00,11:00,0
8012020,11:00,12:00,0
8012020,12:00,13:00,0
8012020,13:00,14:00,0
8012020,14:00,15:00,0
8012020,15:00,16:00,0
8012020,16:00,17:00,0
8012020,17:00,18:00,0
8012020,18:00,19:00,0
8012020,19:00,20:00,0
8012020,20:00,21:00,0
8012020,21:00,22:00,0
8012020,22:00,23:00,0
8012020,23:00,00:00,0
9012020,00:00,01:00,0
9012020,01:00,02:00,0
9012020,02:00,03:00,0
9012020,03:00,04:00,0
9012020,04:00,05:00,0
9012020,05:00,06:00,0
9012020,06:00,07:00,0
9012020,07:00,08:00,0
9012020,08:00,09:00,0
9012020,09:00,10:00,0
9012020,10:00,11:00,0
9012020,11:00,12:00,0
9012020,12:00,13:00,0
9012020,13:00,14:00,0
9012020,14:00,15:00,0
9012020,15:00,16:00,0
9012020,16:00,17:00,0
9012020,17:00,18:00,0
9012020,18:00,19:00,0
9012020,19:00,20:00,0
9012020,20:00,21:00,0
9012020,21:00,22:00,0
9012020,22:00,23:00,0
9012020,23:00,00:00,0
10012020,00:00,01:00,0
10012020,01:00,02:00,0
10012020,02:00,03:00,0
10012020,03:00,04:00,0
10012020,04:00,05:00,0
10012020,05:00,06:00,0
10012020,06:00,07:00,0
10012020,07:00,08:00,0
10012020,08:00,09:00,0
10012020,09:00,10:00,0
10012020,10:00,11:00,0
10012020,11:00,12:00,0
10012020,12:00,13:00,0
10012020,13:00,14:00,0
10012020,14:00,15:00,0
10012020,15:00,16:00,0
10012020,16:00,17:00,0
10012020,17:00,18:00,0
10012020,18:00,19:00,0
10012020,19:00,20:00,0
10012020,20:00,21:00,0
10012020,21:00,22:00,0
10012020,22:00,23:00,0
10012020,23:00,00:00,0
11012020,00:00,01:00,0
11012020,01:00,02:00,0
11012020,02:00,03:00,0
11012020,03:00,04:00,0
11012020,04:00,05:00,0
11012020,05:00,06:00,0
11012020,06:00,07:00,0
11012020,07:00,08:00,0
11012020,08:00,09:00,0
11012020,09:00,10:00,0
11012020,10:00,11:00,0
11012020,11:00,12:00,0
11012020,12:00,13:00,0
11012020,13:00,14:00,0
11012020,14:00,15:00,0
11012020,15:00,16:00,0
11012020,16:00,17:00,0
11012020,17:00,18:00,0
11012020,18:00,19:00,0
11012020,19:00,20:00,0
11012020,20:00,21:00,0
11012020,21:00,22:00,0
11012020,22:00,23:00,0
11012020,23:00,00:00,0
12012020,00:00,01:00,0
12012020,01:00,02:00,0
12012020,02:00,03:00,0
12012020,03:00,04:00,0
12012020,04:00,05:00,0
12012020,05:00,06:00,0
12012020,06:00,07:00,0
12012020,07:00,08:00,0
12012020,08:00,09:00,0
12012020,09:00,10:00,0
12012020,10:00,11:00,0
12012020,11:00,12:00,0
12012020,12:00,13:00,0
12012020,13:00,14:00,0
12012020,14:00,15:00,0
12012020,15:00,16:00,0
12012020,16:00,17:00,0
12012020,17:00,18:00,0
12012020,18:00,19:00,0
12012020,19:00,20:00,0
12012020,20:00,21:00,0
12012020,21:00,22:00,0
12012020,22:00,23:00,0
12012020,23:00,00:00,0
13012020,00:00,01:00,0
13012020,01:00,02:00,0
13012020,02:00,03:00,0
13012020,03:00,04:00,0
13012020,04:00,05:00,0
13012020,05:00,06:00,0
13012020,06:00,07:00,0
13012020,07:00,08:00,0
13012020,08:00,09:00,0
13012020,09:00,10:00,0
13012020,10:00,11:00,0
13012020,11:00,12:00,0
13012020,12:00,13:00,0
13012020,13:00,14:00,0
13012020,14:00,15:00,0
13012020,15:00,16:00,0
13012020,16:00,17:00,0
13012020,17:00,18:00,0
13012020,18:00,19:00,0
13012020,19:00,20:00,0
13012020,20:00,21:00,0
13012020,21:00,22:00,0
13012020,22:00,23:00,0
13012020,23:00,00:00,0
14012020,00:00,01:00,0
14012020,01:00,02:00,0
14012020,02:00,03:00,0
14012020,03:00,04:00,0
14012020,04:00,05:00,0
14012020,05:00,06:00,0
14012020,06:00,07:00,0
14012020,07:00,08:00,0
14012020,08:00,09:00,0
14012020,09:00,10:00,0
14012020,10:00,11:00,0
14012020,11:00,12:00,0
14012020,12:00,13:00,0
14012020,13:00,14:00,0
14012020,14:00,15:00,0
14012020,15:00,16:00,0
14012020,16:00,17:00,0
14012020,17:00,18:00,0
14012020,18:00,19:00,0
14012020,19:00,20:00,0
14012020,20:00,21:00,0
14012020,21:00,22:00,0
14012020,22:00,23:00,0
14012020,23:00,00:00,0
15012020,00:00,01:00,0
15012020,01:00,02:00,0
15012020,02:00,03:00,0
15012020,03:00,04:00,0
15012020,04:00,05:00,0
15012020,05:00,06:00,0
15012020,06:00,07:00,0
15012020,07:00,08:00,0
15012020,08:00,09:00,0
15012020,09:00,10:00,0
15012020,10:00,11:00,0
15012020,11:00,12:00,0
15012020,12:00,13:00,0
15012020,13:00,14:00,0
15012020,14:00,15:00,0
15012020,15:00,16:00,0
15012020,16:00,17:00,0
15012020,17:00,18:00,0
15012020,18:00,19:00,0
15012020,19:00,20:00,0
15012020,20:00,21:00,0
15012020,21:00,22:00,0
15012020,22:00,23:00,0
15012020,23:00,00:00,0
16012020,00:00,01:00,0
16012020,01:00,02:00,0
16012020,02:00,03:00,0
16012020,03:00,04:00,0
16012020,04:00,05:00,0
16012020,05:00,06:00,0
16012020,06:00,07:00,0
16012020,07:00,08:00,0
16012020,08:00,09:00,0
16012020,09:00,10:00,0
16012020,10:00,11:00,0
16012020,11:00,12:00,0
16012020,12:00,13:00,0
16012020,13:00,14:00,0
16012020,14:00,15:00,0
16012020,15:00,16:00,0
16012020,16:00,17:00,0
16012020,17:00,18:00,0
16012020,18:00,19:00,0
16012020,19:00,20:00,0
16012020,20:00,21:00,0
16012020,21:00,22:00,0
16012020,22:00,23:00,0
16012020,23:00,00:00,0
17012020,00:00,01:00,0
17012020,01:00,02:00,0
17012020,02:00,03:00,0
17012020,03:00,04:00,0
17012020,04:00,05:00,0
17012020,05:00,06:00,0
17012020,06:00,07:00,0
17012020,07:00,08:00,0
17012020,08:00,09:00,0
17012020,09:00,10:00,0
17012020,10:00,11:00,0
17012020,11:00,12:00,0
17012020,12:00,13:00,0
17012020,13:00,14:00,0
17012020,14:00,15:00,0
17012020,15:00,16:00,0
17012020,16:00,17:00,0
17012020,17:00,18:00,0
17012020,18:00,19:00,0
17012020,19:00,20:00,0
17012020,20:00,21:00,0
17012020,21:00,22:00,0
17012020,22:00,23:00,0
17012020,23:00,00:00,0
18012020,00:00,01:00,0
18012020,01:00,02:00,0
18012020,02:00,03:00,0
18012020,03:00,04:00,0
18012020,04:00,05:00,0
18012020,05:00,06:00,0
18012020,06:00,07:00,0
18012020,07:00,08:00,0
18012020,08:00,09:00,0
18012020,09:00,10:00,0
18012020,10:00,11:00,0
18012020,11:00,12:00,0
18012020,12:00,13:00,0
18012020,13:00,14:00,0
18012020,14:00,15:00,0
18012020,15:00,16:00,0
18012020,16:00,17:00,0
18012020,17:00,18:00,0
18012020,18:00,19:00,0
18012020,19:00,20:00,0
18012020,20:00,21:00,0
18012020,21:00,22:00,0
18012020,22:00,23:00,0
18012020,23:00,00:00,0
19012020,00:00,01:00,0
19012020,01:00,02:00,0
19012020,02:00,03:00,0
19012020,03:00,04:00,0
19012020,04:00,05:00,0
19012020,05:00,06:00,0
19012020,06:00,07:00,0
19012020,07:00,08:00,0
19012020,08:00,09:00,0
19012020,09:00,10:00,0
19012020,10:00,11:00,0
19012020,11:00,12:00,0
19012020,12:00,13:00,0
19012020,13:00,14:00,0
19012020,14:00,15:00,0
19012020,15:00,16:00,0
19012020,16:00,17:00,0
19012020,17:00,18:00,0
19012020,18:00,19:00,0
19012020,19:00,20:00,0
19012020,20:00,21:00,0
19012020,21:00,22:00,0
19012020,22:00,23:00,0
19012020,23:00,00:00,0
20012020,00:00,01:00,83
20012020,01:00,02:00,312
20012020,02:00,03:00,371
20012020,03:00,04:00,405
20012020,04:00,05:00,509
20012020,05:00,06:00,689
20012020,06:00,07:00,747
20012020,07:00,08:00,583
20012020,08:00,09:00,514
20012020,09:00,10:00,515
20012020,10:00,11:00,555
20012020,11:00,12:00,582
20012020,12:00,13:00,516
20012020,13:00,14:00,509
20012020,14:00,15:00,515
20012020,15:00,16:00,513
20012020,16:00,17:00,517
20012020,17:00,18:00,514
20012020,18:00,19:00,515
20012020,19:00,20:00,514
20012020,20:00,21:00,323
20012020,21:00,22:00,203
20012020,22:00,23:00,194
20012020,23:00,00:00,195
21012020,00:00,01:00,193
21012020,01:00,02:00,193
21012020,02:00,03:00,145
21012020,03:00,04:00,0
21012020,04:00,05:00,0
21012020,05:00,06:00,0
21012020,06:00,07:00,0
21012020,07:00,08:00,0
21012020,08:00,09:00,0
21012020,09:00,10:00,0
21012020,10:00,11:00,0
21012020,11:00,12:00,0
21012020,12:00,13:00,0
21012020,13:00,14:00,0
21012020,14:00,15:00,0
21012020,15:00,16:00,0
21012020,16:00,17:00,179
21012020,17:00,18:00,207
21012020,18:00,19:00,209
21012020,19:00,20:00,209
21012020,20:00,21:00,207
21012020,21:00,22:00,203
21012020,22:00,23:00,205
21012020,23:00,00:00,204
22012020,00:00,01:00,204
22012020,01:00,02:00,192
22012020,02:00,03:00,193
22012020,03:00,04:00,190
22012020,04:00,05:00,193
22012020,05:00,06:00,192
22012020,06:00,07:00,199
22012020,07:00,08:00,203
22012020,08:00,09:00,203
22012020,09:00,10:00,201
22012020,10:00,11:00,198
22012020,11:00,12:00,213
22012020,12:00,13:00,373
22012020,13:00,14:00,576
22012020,14:00,15:00,743
22012020,15:00,16:00,747
22012020,16:00,17:00,757
22012020,17:00,18:00,759
22012020,18:00,19:00,758
22012020,19:00,20:00,760
22012020,20:00,21:00,718
22012020,21:00,22:00,743
22012020,22:00,23:00,746
22012020,23:00,00:00,748
23012020,00:00,01:00,695
23012020,01:00,02:00,549
23012020,02:00,03:00,366
23012020,03:00,04:00,410
23012020,04:00,05:00,483
23012020,05:00,06:00,667
23012020,06:00,07:00,754
23012020,07:00,08:00,759
23012020,08:00,09:00,759
23012020,09:00,10:00,757
23012020,10:00,11:00,739
23012020,11:00,12:00,678
23012020,12:00,13:00,611
23012020,13:00,14:00,640
23012020,14:00,15:00,651
23012020,15:00,16:00,746
23012020,16:00,17:00,759
23012020,17:00,18:00,764
23012020,18:00,19:00,760
23012020,19:00,20:00,762
23012020,20:00,21:00,722
23012020,21:00,22:00,725
23012020,22:00,23:00,751
23012020,23:00,00:00,751
24012020,00:00,01:00,667
24012020,01:00,02:00,316
24012020,02:00,03:00,183
24012020,03:00,04:00,209
24012020,04:00,05:00,265
24012020,05:00,06:00,461
24012020,06:00,07:00,702
24012020,07:00,08:00,756
24012020,08:00,09:00,760
24012020,09:00,10:00,758
24012020,10:00,11:00,758
24012020,11:00,12:00,759
24012020,12:00,13:00,761
24012020,13:00,14:00,761
24012020,14:00,15:00,759
24012020,15:00,16:00,759
24012020,16:00,17:00,760
24012020,17:00,18:00,763
24012020,18:00,19:00,758
24012020,19:00,20:00,757
24012020,20:00,21:00,758
24012020,21:00,22:00,761
24012020,22:00,23:00,749
24012020,23:00,00:00,603
25012020,00:00,01:00,211
25012020,01:00,02:00,0
25012020,02:00,03:00,0
25012020,03:00,04:00,0
25012020,04:00,05:00,0
25012020,05:00,06:00,0
25012020,06:00,07:00,0
25012020,07:00,08:00,0
25012020,08:00,09:00,0
25012020,09:00,10:00,0
25012020,10:00,11:00,0
25012020,11:00,12:00,0
25012020,12:00,13:00,0
25012020,13:00,14:00,0
25012020,14:00,15:00,0
25012020,15:00,16:00,0
25012020,16:00,17:00,0
25012020,17:00,18:00,0
25012020,18:00,19:00,0
25012020,19:00,20:00,0
25012020,20:00,21:00,0
25012020,21:00,22:00,0
25012020,22:00,23:00,0
25012020,23:00,00:00,0
26012020,00:00,01:00,0
26012020,01:00,02:00,0
26012020,02:00,03:00,0
26012020,03:00,04:00,0
26012020,04:00,05:00,0
26012020,05:00,06:00,0
26012020,06:00,07:00,0
26012020,07:00,08:00,0
26012020,08:00,09:00,0
26012020,09:00,10:00,0
26012020,10:00,11:00,0
26012020,11:00,12:00,0
26012020,12:00,13:00,0
26012020,13:00,14:00,0
26012020,14:00,15:00,0
26012020,15:00,16:00,0
26012020,16:00,17:00,0
26012020,17:00,18:00,0
26012020,18:00,19:00,0
26012020,19:00,20:00,0
26012020,20:00,21:00,0
26012020,21:00,22:00,0
26012020,22:00,23:00,0
26012020,23:00,00:00,0
27012020,00:00,01:00,0
27012020,01:00,02:00,0
27012020,02:00,03:00,0
27012020,03:00,04:00,0
27012020,04:00,05:00,0
27012020,05:00,06:00,0
27012020,06:00,07:00,0
27012020,07:00,08:00,0
27012020,08:00,09:00,0
27012020,09:00,10:00,0
27012020,10:00,11:00,0
27012020,11:00,12:00,0
27012020,12:00,13:00,0
27012020,13:00,14:00,0
27012020,14:00,15:00,0
27012020,15:00,16:00,0
27012020,16:00,17:00,0
27012020,17:00,18:00,0
27012020,18:00,19:00,0
27012020,19:00,20:00,0
27012020,20:00,21:00,0
27012020,21:00,22:00,0
27012020,22:00,23:00,0
27012020,23:00,00:00,0
28012020,00:00,01:00,0
28012020,01:00,02:00,0
28012020,02:00,03:00,0
28012020,03:00,04:00,0
28012020,04:00,05:00,0
28012020,05:00,06:00,0
28012020,06:00,07:00,0
28012020,07:00,08:00,0
28012020,08:00,09:00,0
28012020,09:00,10:00,0
28012020,10:00,11:00,0
28012020,11:00,12:00,0
28012020,12:00,13:00,0
28012020,13:00,14:00,0
28012020,14:00,15:00,0
28012020,15:00,16:00,0
28012020,16:00,17:00,0
28012020,17:00,18:00,0
28012020,18:00,19:00,0
28012020,19:00,20:00,0
28012020,20:00,21:00,0
28012020,21:00,22:00,0
28012020,22:00,23:00,0
28012020,23:00,00:00,0
29012020,00:00,01:00,0
29012020,01:00,02:00,0
29012020,02:00,03:00,0
29012020,03:00,04:00,0
29012020,04:00,05:00,0
29012020,05:00,06:00,0
29012020,06:00,07:00,0
29012020,07:00,08:00,0
29012020,08:00,09:00,0
29012020,09:00,10:00,0
29012020,10:00,11:00,0
29012020,11:00,12:00,0
29012020,12:00,13:00,0
29012020,13:00,14:00,0
29012020,14:00,15:00,0
29012020,15:00,16:00,0
29012020,16:00,17:00,0
29012020,17:00,18:00,0
29012020,18:00,19:00,0
29012020,19:00,20:00,0
29012020,20:00,21:00,0
29012020,21:00,22:00,0
29012020,22:00,23:00,0
29012020,23:00,00:00,0
30012020,00:00,01:00,0
30012020,01:00,02:00,0
30012020,02:00,03:00,0
30012020,03:00,04:00,0
30012020,04:00,05:00,0
30012020,05:00,06:00,0
30012020,06:00,07:00,0
30012020,07:00,08:00,0
30012020,08:00,09:00,0
30012020,09:00,10:00,0
30012020,10:00,11:00,0
30012020,11:00,12:00,0
30012020,12:00,13:00,0
30012020,13:00,14:00,0
30012020,14:00,15:00,0
30012020,15:00,16:00,0
30012020,16:00,17:00,0
30012020,17:00,18:00,0
30012020,18:00,19:00,0
30012020,19:00,20:00,0
30012020,20:00,21:00,0
30012020,21:00,22:00,0
30012020,22:00,23:00,0
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,0
31012020,02:00,03:00,0
31012020,03:00,04:00,0
31012020,04:00,05:00,0
31012020,05:00,06:00,0
31012020,06:00,07:00,0
31012020,07:00,08:00,0
31012020,08:00,09:00,0
31012020,09:00,10:00,0
31012020,10:00,11:00,0
31012020,11:00,12:00,0
31012020,12:00,13:00,0
31012020,13:00,14:00,0
31012020,14:00,15:00,0
31012020,15:00,16:00,0
31012020,16:00,17:00,0
31012020,17:00,18:00,0
31012020,18:00,19:00,0
31012020,19:00,20:00,0
31012020,20:00,21:00,0
31012020,21:00,22:00,0
31012020,22:00,23:00,0
31012020,23:00,00:00,0
1022020,00:00,01:00,0
1022020,01:00,02:00,0
1022020,02:00,03:00,0
1022020,03:00,04:00,0
1022020,04:00,05:00,0
1022020,05:00,06:00,0
1022020,06:00,07:00,0
1022020,07:00,08:00,0
1022020,08:00,09:00,0
1022020,09:00,10:00,0
1022020,10:00,11:00,0
1022020,11:00,12:00,0
1022020,12:00,13:00,0
1022020,13:00,14:00,0
1022020,14:00,15:00,0
1022020,15:00,16:00,0
1022020,16:00,17:00,0
1022020,17:00,18:00,0
1022020,18:00,19:00,0
1022020,19:00,20:00,0
1022020,20:00,21:00,0
1022020,21:00,22:00,0
1022020,22:00,23:00,0
1022020,23:00,00:00,0
2022020,00:00,01:00,0
2022020,01:00,02:00,0
2022020,02:00,03:00,0
2022020,03:00,04:00,0
2022020,04:00,05:00,0
2022020,05:00,06:00,0
2022020,06:00,07:00,0
2022020,07:00,08:00,0
2022020,08:00,09:00,0
2022020,09:00,10:00,0
2022020,10:00,11:00,0
2022020,11:00,12:00,0
2022020,12:00,13:00,0
2022020,13:00,14:00,0
2022020,14:00,15:00,0
2022020,15:00,16:00,0
2022020,16:00,17:00,0
2022020,17:00,18:00,0
2022020,18:00,19:00,0
2022020,19:00,20:00,0
2022020,20:00,21:00,0
2022020,21:00,22:00,0
2022020,22:00,23:00,0
2022020,23:00,00:00,0
3022020,00:00,01:00,0
3022020,01:00,02:00,0
3022020,02:00,03:00,0
3022020,03:00,04:00,0
3022020,04:00,05:00,0
3022020,05:00,06:00,0
3022020,06:00,07:00,0
3022020,07:00,08:00,0
3022020,08:00,09:00,0
3022020,09:00,10:00,0
3022020,10:00,11:00,0
3022020,11:00,12:00,0
3022020,12:00,13:00,0
3022020,13:00,14:00,0
3022020,14:00,15:00,0
3022020,15:00,16:00,0
3022020,16:00,17:00,0
3022020,17:00,18:00,0
3022020,18:00,19:00,0
3022020,19:00,20:00,0
3022020,20:00,21:00,0
3022020,21:00,22:00,0
3022020,22:00,23:00,0
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,0
4022020,02:00,03:00,0
4022020,03:00,04:00,0
4022020,04:00,05:00,0
4022020,05:00,06:00,0
4022020,06:00,07:00,0
4022020,07:00,08:00,0
4022020,08:00,09:00,0
4022020,09:00,10:00,0
4022020,10:00,11:00,0
4022020,11:00,12:00,0
4022020,12:00,13:00,0
4022020,13:00,14:00,0
4022020,14:00,15:00,0
4022020,15:00,16:00,0
4022020,16:00,17:00,0
4022020,17:00,18:00,0
4022020,18:00,19:00,0
4022020,19:00,20:00,0
4022020,20:00,21:00,0
4022020,21:00,22:00,0
4022020,22:00,23:00,0
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,0
5022020,02:00,03:00,105
5022020,03:00,04:00,282
5022020,04:00,05:00,429
5022020,05:00,06:00,565
5022020,06:00,07:00,592
5022020,07:00,08:00,597
5022020,08:00,09:00,497
5022020,09:00,10:00,498
5022020,10:00,11:00,502
5022020,11:00,12:00,504
5022020,12:00,13:00,503
5022020,13:00,14:00,504
5022020,14:00,15:00,503
5022020,15:00,16:00,497
5022020,16:00,17:00,465
5022020,17:00,18:00,485
5022020,18:00,19:00,502
5022020,19:00,20:00,508
5022020,20:00,21:00,504
5022020,21:00,22:00,344
5022020,22:00,23:00,218
5022020,23:00,00:00,188
6022020,00:00,01:00,184
6022020,01:00,02:00,184
6022020,02:00,03:00,189
6022020,03:00,04:00,184
6022020,04:00,05:00,199
6022020,05:00,06:00,201
6022020,06:00,07:00,474
6022020,07:00,08:00,504
6022020,08:00,09:00,502
6022020,09:00,10:00,506
6022020,10:00,11:00,505
6022020,11:00,12:00,500
6022020,12:00,13:00,503
6022020,13:00,14:00,502
6022020,14:00,15:00,502
6022020,15:00,16:00,500
6022020,16:00,17:00,502
6022020,17:00,18:00,507
6022020,18:00,19:00,501
6022020,19:00,20:00,500
6022020,20:00,21:00,496
6022020,21:00,22:00,404
6022020,22:00,23:00,199
6022020,23:00,00:00,228
7022020,00:00,01:00,180
7022020,01:00,02:00,183
7022020,02:00,03:00,171
7022020,03:00,04:00,194
7022020,04:00,05:00,193
7022020,05:00,06:00,243
7022020,06:00,07:00,407
7022020,07:00,08:00,540
7022020,08:00,09:00,554
7022020,09:00,10:00,551
7022020,10:00,11:00,554
7022020,11:00,12:00,534
7022020,12:00,13:00,557
7022020,13:00,14:00,209
7022020,14:00,15:00,0
7022020,15:00,16:00,0
7022020,16:00,17:00,0
7022020,17:00,18:00,0
7022020,18:00,19:00,0
7022020,19:00,20:00,0
7022020,20:00,21:00,0
7022020,21:00,22:00,0
7022020,22:00,23:00,0
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,0
8022020,02:00,03:00,0
8022020,03:00,04:00,0
8022020,04:00,05:00,0
8022020,05:00,06:00,0
8022020,06:00,07:00,0
8022020,07:00,08:00,0
8022020,08:00,09:00,0
8022020,09:00,10:00,0
8022020,10:00,11:00,0
8022020,11:00,12:00,0
8022020,12:00,13:00,0
8022020,13:00,14:00,0
8022020,14:00,15:00,0
8022020,15:00,16:00,0
8022020,16:00,17:00,0
8022020,17:00,18:00,0
8022020,18:00,19:00,0
8022020,19:00,20:00,0
8022020,20:00,21:00,0
8022020,21:00,22:00,0
8022020,22:00,23:00,0
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,0
9022020,02:00,03:00,0
9022020,03:00,04:00,0
9022020,04:00,05:00,0
9022020,05:00,06:00,0
9022020,06:00,07:00,0
9022020,07:00,08:00,0
9022020,08:00,09:00,0
9022020,09:00,10:00,0
9022020,10:00,11:00,0
9022020,11:00,12:00,0
9022020,12:00,13:00,0
9022020,13:00,14:00,0
9022020,14:00,15:00,0
9022020,15:00,16:00,0
9022020,16:00,17:00,0
9022020,17:00,18:00,0
9022020,18:00,19:00,0
9022020,19:00,20:00,0
9022020,20:00,21:00,0
9022020,21:00,22:00,0
9022020,22:00,23:00,0
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,0
10022020,02:00,03:00,0
10022020,03:00,04:00,0
10022020,04:00,05:00,0
10022020,05:00,06:00,0
10022020,06:00,07:00,0
10022020,07:00,08:00,0
10022020,08:00,09:00,0
10022020,09:00,10:00,0
10022020,10:00,11:00,0
10022020,11:00,12:00,0
10022020,12:00,13:00,0
10022020,13:00,14:00,0
10022020,14:00,15:00,0
10022020,15:00,16:00,0
10022020,16:00,17:00,0
10022020,17:00,18:00,0
10022020,18:00,19:00,0
10022020,19:00,20:00,0
10022020,20:00,21:00,0
10022020,21:00,22:00,0
10022020,22:00,23:00,0
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,0
11022020,02:00,03:00,0
11022020,03:00,04:00,0
11022020,04:00,05:00,0
11022020,05:00,06:00,0
11022020,06:00,07:00,0
11022020,07:00,08:00,0
11022020,08:00,09:00,0
11022020,09:00,10:00,0
11022020,10:00,11:00,0
11022020,11:00,12:00,0
11022020,12:00,13:00,0
