date,start,end,11WD2MEHR2CSWHCZ
5012018,00:00,01:00,0
5012018,01:00,02:00,0
5012018,02:00,03:00,0
5012018,03:00,04:00,0
5012018,04:00,05:00,0
5012018,05:00,06:00,0
5012018,06:00,07:00,0
5012018,07:00,08:00,0
5012018,08:00,09:00,0
5012018,09:00,10:00,0
5012018,10:00,11:00,0
5012018,11:00,12:00,0
5012018,12:00,13:00,0
5012018,13:00,14:00,0
5012018,14:00,15:00,0
5012018,15:00,16:00,0
5012018,16:00,17:00,0
5012018,17:00,18:00,0
5012018,18:00,19:00,0
5012018,19:00,20:00,0
5012018,20:00,21:00,0
5012018,21:00,22:00,0
5012018,22:00,23:00,0
5012018,23:00,00:00,0
6012018,00:00,01:00,0
6012018,01:00,02:00,0
6012018,02:00,03:00,0
6012018,03:00,04:00,0
6012018,04:00,05:00,0
6012018,05:00,06:00,0
6012018,06:00,07:00,0
6012018,07:00,08:00,0
6012018,08:00,09:00,0
6012018,09:00,10:00,0
6012018,10:00,11:00,0
6012018,11:00,12:00,0
6012018,12:00,13:00,0
6012018,13:00,14:00,0
6012018,14:00,15:00,0
6012018,15:00,16:00,0
6012018,16:00,17:00,0
6012018,17:00,18:00,0
6012018,18:00,19:00,0
6012018,19:00,20:00,0
6012018,20:00,21:00,0
6012018,21:00,22:00,0
6012018,22:00,23:00,0
6012018,23:00,00:00,0
7012018,00:00,01:00,0
7012018,01:00,02:00,0
7012018,02:00,03:00,0
7012018,03:00,04:00,0
7012018,04:00,05:00,0
7012018,05:00,06:00,0
7012018,06:00,07:00,0
7012018,07:00,08:00,0
7012018,08:00,09:00,0
7012018,09:00,10:00,0
7012018,10:00,11:00,0
7012018,11:00,12:00,0
7012018,12:00,13:00,0
7012018,13:00,14:00,0
7012018,14:00,15:00,0
7012018,15:00,16:00,0
7012018,16:00,17:00,0
7012018,17:00,18:00,0
7012018,18:00,19:00,0
7012018,19:00,20:00,0
7012018,20:00,21:00,0
7012018,21:00,22:00,0
7012018,22:00,23:00,0
7012018,23:00,00:00,0
8012018,00:00,01:00,0
8012018,01:00,02:00,0
8012018,02:00,03:00,0
8012018,03:00,04:00,0
8012018,04:00,05:00,0
8012018,05:00,06:00,157
8012018,06:00,07:00,251
8012018,07:00,08:00,346
8012018,08:00,09:00,464
8012018,09:00,10:00,586
8012018,10:00,11:00,672
8012018,11:00,12:00,691
8012018,12:00,13:00,693
8012018,13:00,14:00,692
8012018,14:00,15:00,691
8012018,15:00,16:00,691
8012018,16:00,17:00,686
8012018,17:00,18:00,619
8012018,18:00,19:00,471
8012018,19:00,20:00,352
8012018,20:00,21:00,249
8012018,21:00,22:00,154
8012018,22:00,23:00,151
8012018,23:00,00:00,150
9012018,00:00,01:00,149
9012018,01:00,02:00,150
9012018,02:00,03:00,151
9012018,03:00,04:00,152
9012018,04:00,05:00,153
9012018,05:00,06:00,150
9012018,06:00,07:00,176
9012018,07:00,08:00,280
9012018,08:00,09:00,363
9012018,09:00,10:00,515
9012018,10:00,11:00,588
9012018,11:00,12:00,538
9012018,12:00,13:00,553
9012018,13:00,14:00,593
9012018,14:00,15:00,622
9012018,15:00,16:00,683
9012018,16:00,17:00,691
9012018,17:00,18:00,691
9012018,18:00,19:00,691
9012018,19:00,20:00,693
9012018,20:00,21:00,614
9012018,21:00,22:00,408
9012018,22:00,23:00,193
9012018,23:00,00:00,150
10012018,00:00,01:00,149
10012018,01:00,02:00,152
10012018,02:00,03:00,152
10012018,03:00,04:00,150
10012018,04:00,05:00,169
10012018,05:00,06:00,281
10012018,06:00,07:00,403
10012018,07:00,08:00,526
10012018,08:00,09:00,551
10012018,09:00,10:00,550
10012018,10:00,11:00,550
10012018,11:00,12:00,549
10012018,12:00,13:00,551
10012018,13:00,14:00,553
10012018,14:00,15:00,553
10012018,15:00,16:00,659
10012018,16:00,17:00,691
10012018,17:00,18:00,687
10012018,18:00,19:00,689
10012018,19:00,20:00,691
10012018,20:00,21:00,690
10012018,21:00,22:00,560
10012018,22:00,23:00,364
10012018,23:00,00:00,248
11012018,00:00,01:00,155
11012018,01:00,02:00,151
11012018,02:00,03:00,152
11012018,03:00,04:00,151
11012018,04:00,05:00,213
11012018,05:00,06:00,352
11012018,06:00,07:00,561
11012018,07:00,08:00,685
11012018,08:00,09:00,690
11012018,09:00,10:00,691
11012018,10:00,11:00,690
11012018,11:00,12:00,691
11012018,12:00,13:00,689
11012018,13:00,14:00,688
11012018,14:00,15:00,690
11012018,15:00,16:00,691
11012018,16:00,17:00,691
11012018,17:00,18:00,689
11012018,18:00,19:00,692
11012018,19:00,20:00,692
11012018,20:00,21:00,692
11012018,21:00,22:00,676
11012018,22:00,23:00,662
11012018,23:00,00:00,496
12012018,00:00,01:00,291
12012018,01:00,02:00,250
12012018,02:00,03:00,250
12012018,03:00,04:00,250
12012018,04:00,05:00,252
12012018,05:00,06:00,373
12012018,06:00,07:00,576
12012018,07:00,08:00,640
12012018,08:00,09:00,477
12012018,09:00,10:00,451
12012018,10:00,11:00,450
12012018,11:00,12:00,450
12012018,12:00,13:00,433
12012018,13:00,14:00,403
12012018,14:00,15:00,388
12012018,15:00,16:00,316
12012018,16:00,17:00,310
12012018,17:00,18:00,436
12012018,18:00,19:00,623
12012018,19:00,20:00,690
12012018,20:00,21:00,681
12012018,21:00,22:00,506
12012018,22:00,23:00,272
12012018,23:00,00:00,151
13012018,00:00,01:00,0
13012018,01:00,02:00,0
13012018,02:00,03:00,0
13012018,03:00,04:00,0
13012018,04:00,05:00,0
13012018,05:00,06:00,0
13012018,06:00,07:00,0
13012018,07:00,08:00,0
13012018,08:00,09:00,0
13012018,09:00,10:00,0
13012018,10:00,11:00,0
13012018,11:00,12:00,0
13012018,12:00,13:00,0
13012018,13:00,14:00,0
13012018,14:00,15:00,0
13012018,15:00,16:00,0
13012018,16:00,17:00,0
13012018,17:00,18:00,0
13012018,18:00,19:00,0
13012018,19:00,20:00,0
13012018,20:00,21:00,0
13012018,21:00,22:00,0
13012018,22:00,23:00,0
13012018,23:00,00:00,0
14012018,00:00,01:00,0
14012018,01:00,02:00,0
14012018,02:00,03:00,0
14012018,03:00,04:00,0
14012018,04:00,05:00,0
14012018,05:00,06:00,0
14012018,06:00,07:00,0
14012018,07:00,08:00,0
14012018,08:00,09:00,0
14012018,09:00,10:00,0
14012018,10:00,11:00,0
14012018,11:00,12:00,0
14012018,12:00,13:00,0
14012018,13:00,14:00,0
14012018,14:00,15:00,0
14012018,15:00,16:00,0
14012018,16:00,17:00,0
14012018,17:00,18:00,0
14012018,18:00,19:00,0
14012018,19:00,20:00,0
14012018,20:00,21:00,0
14012018,21:00,22:00,0
14012018,22:00,23:00,0
14012018,23:00,00:00,0
15012018,00:00,01:00,0
15012018,01:00,02:00,0
15012018,02:00,03:00,0
15012018,03:00,04:00,0
15012018,04:00,05:00,0
15012018,05:00,06:00,0
15012018,06:00,07:00,0
15012018,07:00,08:00,0
15012018,08:00,09:00,0
15012018,09:00,10:00,0
15012018,10:00,11:00,0
15012018,11:00,12:00,0
15012018,12:00,13:00,0
15012018,13:00,14:00,0
15012018,14:00,15:00,0
15012018,15:00,16:00,0
15012018,16:00,17:00,0
15012018,17:00,18:00,0
15012018,18:00,19:00,0
15012018,19:00,20:00,0
15012018,20:00,21:00,0
15012018,21:00,22:00,0
15012018,22:00,23:00,0
15012018,23:00,00:00,0
16012018,00:00,01:00,0
16012018,01:00,02:00,0
16012018,02:00,03:00,0
16012018,03:00,04:00,0
16012018,04:00,05:00,0
16012018,05:00,06:00,0
16012018,06:00,07:00,0
16012018,07:00,08:00,0
16012018,08:00,09:00,0
16012018,09:00,10:00,0
16012018,10:00,11:00,0
16012018,11:00,12:00,0
16012018,12:00,13:00,0
16012018,13:00,14:00,0
16012018,14:00,15:00,0
16012018,15:00,16:00,0
16012018,16:00,17:00,0
16012018,17:00,18:00,0
16012018,18:00,19:00,0
16012018,19:00,20:00,0
16012018,20:00,21:00,0
16012018,21:00,22:00,0
16012018,22:00,23:00,0
16012018,23:00,00:00,0
17012018,00:00,01:00,0
17012018,01:00,02:00,0
17012018,02:00,03:00,0
17012018,03:00,04:00,0
17012018,04:00,05:00,0
17012018,05:00,06:00,0
17012018,06:00,07:00,0
17012018,07:00,08:00,0
17012018,08:00,09:00,0
17012018,09:00,10:00,0
17012018,10:00,11:00,0
17012018,11:00,12:00,0
17012018,12:00,13:00,0
17012018,13:00,14:00,0
17012018,14:00,15:00,0
17012018,15:00,16:00,0
17012018,16:00,17:00,0
17012018,17:00,18:00,0
17012018,18:00,19:00,0
17012018,19:00,20:00,0
17012018,20:00,21:00,0
17012018,21:00,22:00,0
17012018,22:00,23:00,0
17012018,23:00,00:00,0
18012018,00:00,01:00,0
18012018,01:00,02:00,0
18012018,02:00,03:00,0
18012018,03:00,04:00,0
18012018,04:00,05:00,0
18012018,05:00,06:00,0
18012018,06:00,07:00,0
18012018,07:00,08:00,0
18012018,08:00,09:00,0
18012018,09:00,10:00,0
18012018,10:00,11:00,0
18012018,11:00,12:00,0
18012018,12:00,13:00,0
18012018,13:00,14:00,0
18012018,14:00,15:00,0
18012018,15:00,16:00,0
18012018,16:00,17:00,0
18012018,17:00,18:00,0
18012018,18:00,19:00,0
18012018,19:00,20:00,0
18012018,20:00,21:00,0
18012018,21:00,22:00,0
18012018,22:00,23:00,0
18012018,23:00,00:00,0
19012018,00:00,01:00,0
19012018,01:00,02:00,0
19012018,02:00,03:00,0
19012018,03:00,04:00,0
19012018,04:00,05:00,0
19012018,05:00,06:00,0
19012018,06:00,07:00,0
19012018,07:00,08:00,0
19012018,08:00,09:00,0
19012018,09:00,10:00,0
19012018,10:00,11:00,0
19012018,11:00,12:00,0
19012018,12:00,13:00,0
19012018,13:00,14:00,0
19012018,14:00,15:00,0
19012018,15:00,16:00,0
19012018,16:00,17:00,0
19012018,17:00,18:00,0
19012018,18:00,19:00,0
19012018,19:00,20:00,0
19012018,20:00,21:00,0
19012018,21:00,22:00,0
19012018,22:00,23:00,0
19012018,23:00,00:00,0
20012018,00:00,01:00,0
20012018,01:00,02:00,0
20012018,02:00,03:00,0
20012018,03:00,04:00,0
20012018,04:00,05:00,0
20012018,05:00,06:00,0
20012018,06:00,07:00,0
20012018,07:00,08:00,0
20012018,08:00,09:00,0
20012018,09:00,10:00,0
20012018,10:00,11:00,0
20012018,11:00,12:00,0
20012018,12:00,13:00,0
20012018,13:00,14:00,0
20012018,14:00,15:00,0
20012018,15:00,16:00,0
20012018,16:00,17:00,0
20012018,17:00,18:00,0
20012018,18:00,19:00,0
20012018,19:00,20:00,0
20012018,20:00,21:00,0
20012018,21:00,22:00,0
20012018,22:00,23:00,0
20012018,23:00,00:00,0
21012018,00:00,01:00,0
21012018,01:00,02:00,0
21012018,02:00,03:00,0
21012018,03:00,04:00,0
21012018,04:00,05:00,0
21012018,05:00,06:00,0
21012018,06:00,07:00,0
21012018,07:00,08:00,0
21012018,08:00,09:00,0
21012018,09:00,10:00,0
21012018,10:00,11:00,0
21012018,11:00,12:00,0
21012018,12:00,13:00,0
21012018,13:00,14:00,0
21012018,14:00,15:00,0
21012018,15:00,16:00,0
21012018,16:00,17:00,0
21012018,17:00,18:00,0
21012018,18:00,19:00,0
21012018,19:00,20:00,0
21012018,20:00,21:00,0
21012018,21:00,22:00,0
21012018,22:00,23:00,0
21012018,23:00,00:00,0
22012018,00:00,01:00,0
22012018,01:00,02:00,0
22012018,02:00,03:00,0
22012018,03:00,04:00,0
22012018,04:00,05:00,0
22012018,05:00,06:00,0
22012018,06:00,07:00,0
22012018,07:00,08:00,0
22012018,08:00,09:00,0
22012018,09:00,10:00,0
22012018,10:00,11:00,0
22012018,11:00,12:00,0
22012018,12:00,13:00,0
22012018,13:00,14:00,0
22012018,14:00,15:00,0
22012018,15:00,16:00,0
22012018,16:00,17:00,0
22012018,17:00,18:00,0
22012018,18:00,19:00,0
22012018,19:00,20:00,0
22012018,20:00,21:00,0
22012018,21:00,22:00,0
22012018,22:00,23:00,0
22012018,23:00,00:00,0
23012018,00:00,01:00,0
23012018,01:00,02:00,0
23012018,02:00,03:00,0
23012018,03:00,04:00,0
23012018,04:00,05:00,0
23012018,05:00,06:00,0
23012018,06:00,07:00,0
23012018,07:00,08:00,0
23012018,08:00,09:00,0
23012018,09:00,10:00,0
23012018,10:00,11:00,0
23012018,11:00,12:00,0
23012018,12:00,13:00,0
23012018,13:00,14:00,0
23012018,14:00,15:00,0
23012018,15:00,16:00,0
23012018,16:00,17:00,0
23012018,17:00,18:00,0
23012018,18:00,19:00,0
23012018,19:00,20:00,0
23012018,20:00,21:00,0
23012018,21:00,22:00,0
23012018,22:00,23:00,0
23012018,23:00,00:00,0
24012018,00:00,01:00,0
24012018,01:00,02:00,0
24012018,02:00,03:00,0
24012018,03:00,04:00,0
24012018,04:00,05:00,0
24012018,05:00,06:00,0
24012018,06:00,07:00,0
24012018,07:00,08:00,0
24012018,08:00,09:00,0
24012018,09:00,10:00,0
24012018,10:00,11:00,0
24012018,11:00,12:00,0
24012018,12:00,13:00,0
24012018,13:00,14:00,0
24012018,14:00,15:00,0
24012018,15:00,16:00,0
24012018,16:00,17:00,0
24012018,17:00,18:00,0
24012018,18:00,19:00,0
24012018,19:00,20:00,0
24012018,20:00,21:00,0
24012018,21:00,22:00,0
24012018,22:00,23:00,0
24012018,23:00,00:00,0
25012018,00:00,01:00,0
25012018,01:00,02:00,0
25012018,02:00,03:00,0
25012018,03:00,04:00,0
25012018,04:00,05:00,0
25012018,05:00,06:00,0
25012018,06:00,07:00,0
25012018,07:00,08:00,70
25012018,08:00,09:00,214
25012018,09:00,10:00,322
25012018,10:00,11:00,449
25012018,11:00,12:00,555
25012018,12:00,13:00,649
25012018,13:00,14:00,685
25012018,14:00,15:00,691
25012018,15:00,16:00,689
25012018,16:00,17:00,689
25012018,17:00,18:00,690
25012018,18:00,19:00,690
25012018,19:00,20:00,692
25012018,20:00,21:00,675
25012018,21:00,22:00,521
25012018,22:00,23:00,328
25012018,23:00,00:00,239
26012018,00:00,01:00,153
26012018,01:00,02:00,149
26012018,02:00,03:00,149
26012018,03:00,04:00,149
26012018,04:00,05:00,246
26012018,05:00,06:00,383
26012018,06:00,07:00,565
26012018,07:00,08:00,678
26012018,08:00,09:00,690
26012018,09:00,10:00,691
26012018,10:00,11:00,692
26012018,11:00,12:00,680
26012018,12:00,13:00,689
26012018,13:00,14:00,691
26012018,14:00,15:00,692
26012018,15:00,16:00,691
26012018,16:00,17:00,687
26012018,17:00,18:00,689
26012018,18:00,19:00,691
26012018,19:00,20:00,687
26012018,20:00,21:00,688
26012018,21:00,22:00,640
26012018,22:00,23:00,549
26012018,23:00,00:00,330
27012018,00:00,01:00,0
27012018,01:00,02:00,0
27012018,02:00,03:00,0
27012018,03:00,04:00,0
27012018,04:00,05:00,0
27012018,05:00,06:00,0
27012018,06:00,07:00,0
27012018,07:00,08:00,0
27012018,08:00,09:00,0
27012018,09:00,10:00,0
27012018,10:00,11:00,0
27012018,11:00,12:00,0
27012018,12:00,13:00,0
27012018,13:00,14:00,0
27012018,14:00,15:00,0
27012018,15:00,16:00,0
27012018,16:00,17:00,0
27012018,17:00,18:00,0
27012018,18:00,19:00,0
27012018,19:00,20:00,0
27012018,20:00,21:00,0
27012018,21:00,22:00,0
27012018,22:00,23:00,0
27012018,23:00,00:00,0
28012018,00:00,01:00,0
28012018,01:00,02:00,0
28012018,02:00,03:00,0
28012018,03:00,04:00,0
28012018,04:00,05:00,0
28012018,05:00,06:00,0
28012018,06:00,07:00,0
28012018,07:00,08:00,0
28012018,08:00,09:00,0
28012018,09:00,10:00,0
28012018,10:00,11:00,0
28012018,11:00,12:00,0
28012018,12:00,13:00,0
28012018,13:00,14:00,0
28012018,14:00,15:00,0
28012018,15:00,16:00,0
28012018,16:00,17:00,0
28012018,17:00,18:00,0
28012018,18:00,19:00,0
28012018,19:00,20:00,0
28012018,20:00,21:00,0
28012018,21:00,22:00,0
28012018,22:00,23:00,0
28012018,23:00,00:00,0
29012018,00:00,01:00,0
29012018,01:00,02:00,0
29012018,02:00,03:00,0
29012018,03:00,04:00,0
29012018,04:00,05:00,0
29012018,05:00,06:00,0
29012018,06:00,07:00,0
29012018,07:00,08:00,0
29012018,08:00,09:00,0
29012018,09:00,10:00,0
29012018,10:00,11:00,0
29012018,11:00,12:00,0
29012018,12:00,13:00,0
29012018,13:00,14:00,0
29012018,14:00,15:00,0
29012018,15:00,16:00,0
29012018,16:00,17:00,0
29012018,17:00,18:00,0
29012018,18:00,19:00,0
29012018,19:00,20:00,0
29012018,20:00,21:00,0
29012018,21:00,22:00,0
29012018,22:00,23:00,0
29012018,23:00,00:00,0
30012018,00:00,01:00,0
30012018,01:00,02:00,0
30012018,02:00,03:00,0
30012018,03:00,04:00,0
30012018,04:00,05:00,0
30012018,05:00,06:00,0
30012018,06:00,07:00,0
30012018,07:00,08:00,0
30012018,08:00,09:00,0
30012018,09:00,10:00,0
30012018,10:00,11:00,0
30012018,11:00,12:00,0
30012018,12:00,13:00,0
30012018,13:00,14:00,0
30012018,14:00,15:00,0
30012018,15:00,16:00,0
30012018,16:00,17:00,0
30012018,17:00,18:00,0
30012018,18:00,19:00,0
30012018,19:00,20:00,0
30012018,20:00,21:00,0
30012018,21:00,22:00,0
30012018,22:00,23:00,0
30012018,23:00,00:00,0
31012018,00:00,01:00,0
31012018,01:00,02:00,0
31012018,02:00,03:00,0
31012018,03:00,04:00,0
31012018,04:00,05:00,0
31012018,05:00,06:00,0
31012018,06:00,07:00,0
31012018,07:00,08:00,0
31012018,08:00,09:00,0
31012018,09:00,10:00,0
31012018,10:00,11:00,0
31012018,11:00,12:00,0
31012018,12:00,13:00,0
31012018,13:00,14:00,0
31012018,14:00,15:00,0
31012018,15:00,16:00,0
31012018,16:00,17:00,0
31012018,17:00,18:00,0
31012018,18:00,19:00,0
31012018,19:00,20:00,0
31012018,20:00,21:00,0
31012018,21:00,22:00,0
31012018,22:00,23:00,0
31012018,23:00,00:00,0
1022018,00:00,01:00,0
1022018,01:00,02:00,0
1022018,02:00,03:00,0
1022018,03:00,04:00,0
1022018,04:00,05:00,0
1022018,05:00,06:00,0
1022018,06:00,07:00,0
1022018,07:00,08:00,0
1022018,08:00,09:00,0
1022018,09:00,10:00,0
1022018,10:00,11:00,0
1022018,11:00,12:00,0
1022018,12:00,13:00,0
1022018,13:00,14:00,0
1022018,14:00,15:00,0
1022018,15:00,16:00,0
1022018,16:00,17:00,0
1022018,17:00,18:00,0
1022018,18:00,19:00,0
1022018,19:00,20:00,0
1022018,20:00,21:00,0
1022018,21:00,22:00,0
1022018,22:00,23:00,0
1022018,23:00,00:00,0
2022018,00:00,01:00,0
2022018,01:00,02:00,0
2022018,02:00,03:00,0
2022018,03:00,04:00,9
2022018,04:00,05:00,184
2022018,05:00,06:00,250
2022018,06:00,07:00,344
2022018,07:00,08:00,470
2022018,08:00,09:00,592
2022018,09:00,10:00,654
2022018,10:00,11:00,680
2022018,11:00,12:00,689
2022018,12:00,13:00,673
2022018,13:00,14:00,652
2022018,14:00,15:00,690
2022018,15:00,16:00,688
2022018,16:00,17:00,693
2022018,17:00,18:00,692
2022018,18:00,19:00,694
2022018,19:00,20:00,694
2022018,20:00,21:00,693
2022018,21:00,22:00,692
2022018,22:00,23:00,680
2022018,23:00,00:00,502
3022018,00:00,01:00,294
3022018,01:00,02:00,154
3022018,02:00,03:00,152
3022018,03:00,04:00,151
3022018,04:00,05:00,149
3022018,05:00,06:00,158
3022018,06:00,07:00,298
3022018,07:00,08:00,432
3022018,08:00,09:00,549
3022018,09:00,10:00,669
3022018,10:00,11:00,690
3022018,11:00,12:00,689
3022018,12:00,13:00,690
3022018,13:00,14:00,691
3022018,14:00,15:00,691
3022018,15:00,16:00,691
3022018,16:00,17:00,689
3022018,17:00,18:00,689
3022018,18:00,19:00,692
3022018,19:00,20:00,689
3022018,20:00,21:00,661
3022018,21:00,22:00,544
3022018,22:00,23:00,375
3022018,23:00,00:00,243
4022018,00:00,01:00,156
4022018,01:00,02:00,156
4022018,02:00,03:00,155
4022018,03:00,04:00,155
4022018,04:00,05:00,155
4022018,05:00,06:00,155
4022018,06:00,07:00,150
4022018,07:00,08:00,151
4022018,08:00,09:00,151
4022018,09:00,10:00,152
4022018,10:00,11:00,151
4022018,11:00,12:00,150
4022018,12:00,13:00,150
4022018,13:00,14:00,149
4022018,14:00,15:00,150
4022018,15:00,16:00,158
4022018,16:00,17:00,259
4022018,17:00,18:00,361
4022018,18:00,19:00,410
4022018,19:00,20:00,404
4022018,20:00,21:00,298
4022018,21:00,22:00,152
4022018,22:00,23:00,150
4022018,23:00,00:00,151
5022018,00:00,01:00,150
5022018,01:00,02:00,150
5022018,02:00,03:00,150
5022018,03:00,04:00,149
5022018,04:00,05:00,218
5022018,05:00,06:00,410
5022018,06:00,07:00,551
5022018,07:00,08:00,672
5022018,08:00,09:00,690
5022018,09:00,10:00,691
5022018,10:00,11:00,691
5022018,11:00,12:00,692
5022018,12:00,13:00,691
5022018,13:00,14:00,689
5022018,14:00,15:00,689
5022018,15:00,16:00,691
5022018,16:00,17:00,691
5022018,17:00,18:00,691
5022018,18:00,19:00,688
5022018,19:00,20:00,689
5022018,20:00,21:00,687
5022018,21:00,22:00,567
5022018,22:00,23:00,369
5022018,23:00,00:00,252
6022018,00:00,01:00,251
6022018,01:00,02:00,252
6022018,02:00,03:00,253
6022018,03:00,04:00,256
6022018,04:00,05:00,395
6022018,05:00,06:00,581
6022018,06:00,07:00,688
6022018,07:00,08:00,694
6022018,08:00,09:00,694
6022018,09:00,10:00,692
6022018,10:00,11:00,692
6022018,11:00,12:00,693
6022018,12:00,13:00,694
6022018,13:00,14:00,693
6022018,14:00,15:00,694
6022018,15:00,16:00,695
6022018,16:00,17:00,693
6022018,17:00,18:00,694
6022018,18:00,19:00,692
6022018,19:00,20:00,693
6022018,20:00,21:00,692
6022018,21:00,22:00,694
6022018,22:00,23:00,693
6022018,23:00,00:00,690
7022018,00:00,01:00,565
7022018,01:00,02:00,364
7022018,02:00,03:00,253
7022018,03:00,04:00,249
7022018,04:00,05:00,254
7022018,05:00,06:00,395
7022018,06:00,07:00,592
7022018,07:00,08:00,684
7022018,08:00,09:00,690
7022018,09:00,10:00,689
7022018,10:00,11:00,689
7022018,11:00,12:00,688
7022018,12:00,13:00,691
7022018,13:00,14:00,691
7022018,14:00,15:00,692
7022018,15:00,16:00,690
7022018,16:00,17:00,690
7022018,17:00,18:00,693
7022018,18:00,19:00,691
7022018,19:00,20:00,693
7022018,20:00,21:00,690
7022018,21:00,22:00,689
7022018,22:00,23:00,688
7022018,23:00,00:00,690
8022018,00:00,01:00,692
8022018,01:00,02:00,690
8022018,02:00,03:00,691
8022018,03:00,04:00,691
8022018,04:00,05:00,692
8022018,05:00,06:00,691
8022018,06:00,07:00,693
8022018,07:00,08:00,693
8022018,08:00,09:00,690
8022018,09:00,10:00,692
8022018,10:00,11:00,691
8022018,11:00,12:00,690
8022018,12:00,13:00,691
8022018,13:00,14:00,691
8022018,14:00,15:00,692
8022018,15:00,16:00,693
8022018,16:00,17:00,693
8022018,17:00,18:00,692
8022018,18:00,19:00,690
8022018,19:00,20:00,692
8022018,20:00,21:00,691
8022018,21:00,22:00,690
8022018,22:00,23:00,691
8022018,23:00,00:00,688
9022018,00:00,01:00,562
9022018,01:00,02:00,372
9022018,02:00,03:00,252
9022018,03:00,04:00,249
9022018,04:00,05:00,254
9022018,05:00,06:00,386
9022018,06:00,07:00,579
9022018,07:00,08:00,686
9022018,08:00,09:00,693
9022018,09:00,10:00,695
9022018,10:00,11:00,693
9022018,11:00,12:00,695
9022018,12:00,13:00,693
9022018,13:00,14:00,693
9022018,14:00,15:00,694
9022018,15:00,16:00,693
9022018,16:00,17:00,696
9022018,17:00,18:00,695
9022018,18:00,19:00,693
9022018,19:00,20:00,692
9022018,20:00,21:00,692
9022018,21:00,22:00,691
9022018,22:00,23:00,690
9022018,23:00,00:00,694
10022018,00:00,01:00,634
10022018,01:00,02:00,613
10022018,02:00,03:00,614
10022018,03:00,04:00,613
10022018,04:00,05:00,610
10022018,05:00,06:00,613
10022018,06:00,07:00,646
10022018,07:00,08:00,696
10022018,08:00,09:00,694
10022018,09:00,10:00,692
10022018,10:00,11:00,692
10022018,11:00,12:00,694
10022018,12:00,13:00,695
10022018,13:00,14:00,693
10022018,14:00,15:00,692
10022018,15:00,16:00,693
10022018,16:00,17:00,694
10022018,17:00,18:00,693
10022018,18:00,19:00,678
10022018,19:00,20:00,514
10022018,20:00,21:00,325
10022018,21:00,22:00,57
10022018,22:00,23:00,0
10022018,23:00,00:00,0
11022018,00:00,01:00,0
11022018,01:00,02:00,0
11022018,02:00,03:00,0
11022018,03:00,04:00,0
11022018,04:00,05:00,0
11022018,05:00,06:00,0
11022018,06:00,07:00,0
11022018,07:00,08:00,0
11022018,08:00,09:00,0
11022018,09:00,10:00,0
11022018,10:00,11:00,0
11022018,11:00,12:00,0
