date,start,end,11WD2IRG4000061X
10012016,11:00,12:00,0
10012016,12:00,13:00,0
10012016,13:00,14:00,0
10012016,14:00,15:00,0
10012016,15:00,16:00,0
10012016,16:00,17:00,0
10012016,17:00,18:00,0
10012016,18:00,19:00,0
10012016,19:00,20:00,0
10012016,20:00,21:00,0
10012016,21:00,22:00,0
10012016,22:00,23:00,0
10012016,23:00,00:00,0
11012016,00:00,01:00,0
11012016,01:00,02:00,0
11012016,02:00,03:00,0
11012016,03:00,04:00,0
11012016,04:00,05:00,0
11012016,05:00,06:00,0
11012016,06:00,07:00,0
11012016,07:00,08:00,0
11012016,08:00,09:00,0
11012016,09:00,10:00,0
11012016,10:00,11:00,0
11012016,11:00,12:00,0
11012016,12:00,13:00,0
11012016,13:00,14:00,0
11012016,14:00,15:00,0
11012016,15:00,16:00,0
11012016,16:00,17:00,0
11012016,17:00,18:00,0
11012016,18:00,19:00,0
11012016,19:00,20:00,0
11012016,20:00,21:00,0
11012016,21:00,22:00,0
11012016,22:00,23:00,0
11012016,23:00,00:00,0
12012016,00:00,01:00,0
12012016,01:00,02:00,0
12012016,02:00,03:00,0
12012016,03:00,04:00,0
12012016,04:00,05:00,0
12012016,05:00,06:00,0
12012016,06:00,07:00,0
12012016,07:00,08:00,0
12012016,08:00,09:00,0
12012016,09:00,10:00,0
12012016,10:00,11:00,0
12012016,11:00,12:00,0
12012016,12:00,13:00,0
12012016,13:00,14:00,0
12012016,14:00,15:00,0
12012016,15:00,16:00,0
12012016,16:00,17:00,0
12012016,17:00,18:00,0
12012016,18:00,19:00,0
12012016,19:00,20:00,0
12012016,20:00,21:00,0
12012016,21:00,22:00,0
12012016,22:00,23:00,0
12012016,23:00,00:00,0
13012016,00:00,01:00,0
13012016,01:00,02:00,0
13012016,02:00,03:00,0
13012016,03:00,04:00,0
13012016,04:00,05:00,0
13012016,05:00,06:00,0
13012016,06:00,07:00,0
13012016,07:00,08:00,0
13012016,08:00,09:00,0
13012016,09:00,10:00,0
13012016,10:00,11:00,0
13012016,11:00,12:00,0
13012016,12:00,13:00,0
13012016,13:00,14:00,0
13012016,14:00,15:00,0
13012016,15:00,16:00,0
13012016,16:00,17:00,0
13012016,17:00,18:00,0
13012016,18:00,19:00,0
13012016,19:00,20:00,0
13012016,20:00,21:00,0
13012016,21:00,22:00,0
13012016,22:00,23:00,0
13012016,23:00,00:00,0
14012016,00:00,01:00,0
14012016,01:00,02:00,0
14012016,02:00,03:00,0
14012016,03:00,04:00,0
14012016,04:00,05:00,0
14012016,05:00,06:00,0
14012016,06:00,07:00,0
14012016,07:00,08:00,0
14012016,08:00,09:00,0
14012016,09:00,10:00,0
14012016,10:00,11:00,0
14012016,11:00,12:00,0
14012016,12:00,13:00,0
14012016,13:00,14:00,0
14012016,14:00,15:00,0
14012016,15:00,16:00,0
14012016,16:00,17:00,0
14012016,17:00,18:00,0
14012016,18:00,19:00,0
14012016,19:00,20:00,0
14012016,20:00,21:00,0
14012016,21:00,22:00,0
14012016,22:00,23:00,0
14012016,23:00,00:00,0
15012016,00:00,01:00,0
15012016,01:00,02:00,0
15012016,02:00,03:00,0
15012016,03:00,04:00,0
15012016,04:00,05:00,0
15012016,05:00,06:00,0
15012016,06:00,07:00,0
15012016,07:00,08:00,0
15012016,08:00,09:00,0
15012016,09:00,10:00,0
15012016,10:00,11:00,0
15012016,11:00,12:00,0
15012016,12:00,13:00,0
15012016,13:00,14:00,0
15012016,14:00,15:00,0
15012016,15:00,16:00,0
15012016,16:00,17:00,0
15012016,17:00,18:00,0
15012016,18:00,19:00,0
15012016,19:00,20:00,0
15012016,20:00,21:00,0
15012016,21:00,22:00,0
15012016,22:00,23:00,0
15012016,23:00,00:00,0
16012016,00:00,01:00,0
16012016,01:00,02:00,0
16012016,02:00,03:00,0
16012016,03:00,04:00,0
16012016,04:00,05:00,0
16012016,05:00,06:00,0
16012016,06:00,07:00,0
16012016,07:00,08:00,0
16012016,08:00,09:00,0
16012016,09:00,10:00,0
16012016,10:00,11:00,0
16012016,11:00,12:00,0
16012016,12:00,13:00,0
16012016,13:00,14:00,0
16012016,14:00,15:00,0
16012016,15:00,16:00,0
16012016,16:00,17:00,0
