date,start,end,11WD2GE2D000056A,11WD2GEB1000055R
6012017,03:00,04:00,0.0,0
6012017,04:00,05:00,0.0,0
6012017,05:00,06:00,0.0,0
6012017,06:00,07:00,0.0,0
6012017,07:00,08:00,0.0,0
6012017,08:00,09:00,0.0,0
6012017,09:00,10:00,0.0,0
6012017,10:00,11:00,0.0,0
6012017,11:00,12:00,0.0,0
6012017,12:00,13:00,0.0,0
6012017,13:00,14:00,0.0,0
6012017,14:00,15:00,0.0,0
6012017,15:00,16:00,0.0,0
6012017,16:00,17:00,0.0,0
6012017,17:00,18:00,0.0,0
6012017,18:00,19:00,0.0,0
6012017,19:00,20:00,0.0,0
6012017,20:00,21:00,0.0,0
6012017,21:00,22:00,0.0,0
6012017,22:00,23:00,0.0,0
6012017,23:00,00:00,0.0,0
7012017,00:00,01:00,0.0,0
7012017,01:00,02:00,0.0,0
7012017,02:00,03:00,0.0,0
7012017,03:00,04:00,0.0,0
7012017,04:00,05:00,0.0,0
7012017,05:00,06:00,0.0,0
7012017,06:00,07:00,0.0,0
7012017,07:00,08:00,0.0,0
7012017,08:00,09:00,0.0,0
7012017,09:00,10:00,0.0,0
7012017,10:00,11:00,0.0,0
7012017,11:00,12:00,0.0,0
7012017,12:00,13:00,0.0,0
7012017,13:00,14:00,0.0,0
7012017,14:00,15:00,0.0,0
7012017,15:00,16:00,0.0,0
7012017,16:00,17:00,0.0,0
7012017,17:00,18:00,0.0,0
7012017,18:00,19:00,0.0,0
7012017,19:00,20:00,0.0,0
7012017,20:00,21:00,0.0,0
7012017,21:00,22:00,0.0,0
7012017,22:00,23:00,0.0,0
7012017,23:00,00:00,0.0,0
8012017,00:00,01:00,0.0,0
8012017,01:00,02:00,0.0,0
8012017,02:00,03:00,0.0,0
8012017,03:00,04:00,0.0,0
8012017,04:00,05:00,0.0,0
8012017,05:00,06:00,0.0,0
8012017,06:00,07:00,0.0,0
8012017,07:00,08:00,0.0,0
8012017,08:00,09:00,0.0,0
8012017,09:00,10:00,0.0,0
8012017,10:00,11:00,0.0,0
8012017,11:00,12:00,0.0,0
8012017,12:00,13:00,0.0,0
8012017,13:00,14:00,0.0,0
8012017,14:00,15:00,0.0,0
8012017,15:00,16:00,0.0,0
8012017,16:00,17:00,0.0,0
8012017,17:00,18:00,0.0,0
8012017,18:00,19:00,0.0,0
8012017,19:00,20:00,0.0,0
8012017,20:00,21:00,0.0,0
8012017,21:00,22:00,0.0,0
8012017,22:00,23:00,0.0,0
8012017,23:00,00:00,0.0,0
9012017,00:00,01:00,0.0,0
9012017,01:00,02:00,0.0,0
9012017,02:00,03:00,0.0,0
9012017,03:00,04:00,13.0,0
9012017,04:00,05:00,60.0,0
9012017,05:00,06:00,109.0,0
9012017,06:00,07:00,164.0,0
9012017,07:00,08:00,293.0,0
9012017,08:00,09:00,398.0,0
9012017,09:00,10:00,353.0,0
9012017,10:00,11:00,331.0,0
9012017,11:00,12:00,362.0,0
9012017,12:00,13:00,398.0,0
9012017,13:00,14:00,249.0,19
9012017,14:00,15:00,230.0,164
9012017,15:00,16:00,249.0,222
9012017,16:00,17:00,256.0,234
9012017,17:00,18:00,307.0,299
9012017,18:00,19:00,329.0,301
9012017,19:00,20:00,298.0,284
9012017,20:00,21:00,300.0,102
9012017,21:00,22:00,360.0,99
9012017,22:00,23:00,388.0,100
9012017,23:00,00:00,389.0,100
10012017,00:00,01:00,266.0,101
10012017,01:00,02:00,267.0,100
10012017,02:00,03:00,290.0,134
10012017,03:00,04:00,289.0,145
10012017,04:00,05:00,289.0,171
10012017,05:00,06:00,289.0,200
10012017,06:00,07:00,291.0,200
10012017,07:00,08:00,224.0,200
10012017,08:00,09:00,377.0,200
10012017,09:00,10:00,398.0,200
10012017,10:00,11:00,363.0,200
10012017,11:00,12:00,336.0,200
10012017,12:00,13:00,294.0,200
10012017,13:00,14:00,223.0,200
10012017,14:00,15:00,271.0,200
10012017,15:00,16:00,298.0,292
10012017,16:00,17:00,314.0,301
10012017,17:00,18:00,348.0,299
10012017,18:00,19:00,337.0,287
10012017,19:00,20:00,203.0,200
10012017,20:00,21:00,286.0,229
10012017,21:00,22:00,295.0,295
10012017,22:00,23:00,160.0,107
10012017,23:00,00:00,195.0,94
11012017,00:00,01:00,200.0,100
11012017,01:00,02:00,208.0,109
11012017,02:00,03:00,288.0,178
11012017,03:00,04:00,292.0,156
11012017,04:00,05:00,302.0,164
11012017,05:00,06:00,326.0,192
11012017,06:00,07:00,289.0,215
11012017,07:00,08:00,300.0,281
11012017,08:00,09:00,300.0,295
11012017,09:00,10:00,300.0,300
11012017,10:00,11:00,300.0,263
11012017,11:00,12:00,300.0,196
11012017,12:00,13:00,299.0,293
11012017,13:00,14:00,298.0,300
11012017,14:00,15:00,297.0,300
11012017,15:00,16:00,294.0,296
11012017,16:00,17:00,203.0,203
11012017,17:00,18:00,251.0,255
11012017,18:00,19:00,277.0,255
11012017,19:00,20:00,252.0,247
11012017,20:00,21:00,197.0,200
11012017,21:00,22:00,156.0,94
11012017,22:00,23:00,155.0,89
11012017,23:00,00:00,154.0,91
12012017,00:00,01:00,154.0,90
12012017,01:00,02:00,154.0,90
12012017,02:00,03:00,154.0,90
12012017,03:00,04:00,154.0,90
12012017,04:00,05:00,154.0,90
12012017,05:00,06:00,154.0,89
12012017,06:00,07:00,154.0,89
12012017,07:00,08:00,154.0,90
12012017,08:00,09:00,187.0,119
12012017,09:00,10:00,219.0,152
12012017,10:00,11:00,219.0,151
12012017,11:00,12:00,293.0,284
12012017,12:00,13:00,298.0,301
12012017,13:00,14:00,265.0,248
12012017,14:00,15:00,272.0,267
12012017,15:00,16:00,299.0,299
12012017,16:00,17:00,300.0,300
12012017,17:00,18:00,198.0,137
12012017,18:00,19:00,324.0,291
12012017,19:00,20:00,415.0,357
12012017,20:00,21:00,207.0,161
12012017,21:00,22:00,157.0,119
12012017,22:00,23:00,157.0,108
12012017,23:00,00:00,116.0,72
13012017,00:00,01:00,0.0,0
13012017,01:00,02:00,0.0,0
13012017,02:00,03:00,0.0,0
13012017,03:00,04:00,0.0,0
13012017,04:00,05:00,0.0,0
13012017,05:00,06:00,48.0,0
13012017,06:00,07:00,83.0,42
13012017,07:00,08:00,138.0,145
13012017,08:00,09:00,159.0,296
13012017,09:00,10:00,351.0,358
13012017,10:00,11:00,373.0,359
13012017,11:00,12:00,357.0,360
13012017,12:00,13:00,357.0,359
13012017,13:00,14:00,357.0,359
13012017,14:00,15:00,357.0,358
13012017,15:00,16:00,357.0,358
13012017,16:00,17:00,357.0,358
13012017,17:00,18:00,357.0,359
13012017,18:00,19:00,357.0,358
13012017,19:00,20:00,357.0,359
13012017,20:00,21:00,333.0,326
13012017,21:00,22:00,220.0,207
13012017,22:00,23:00,209.0,200
13012017,23:00,00:00,209.0,200
14012017,00:00,01:00,71.0,57
14012017,01:00,02:00,0.0,0
14012017,02:00,03:00,0.0,0
14012017,03:00,04:00,0.0,0
14012017,04:00,05:00,0.0,0
14012017,05:00,06:00,0.0,0
14012017,06:00,07:00,0.0,0
14012017,07:00,08:00,0.0,0
14012017,08:00,09:00,0.0,0
14012017,09:00,10:00,0.0,0
14012017,10:00,11:00,0.0,0
14012017,11:00,12:00,0.0,0
14012017,12:00,13:00,0.0,0
14012017,13:00,14:00,0.0,0
14012017,14:00,15:00,0.0,0
14012017,15:00,16:00,0.0,0
14012017,16:00,17:00,0.0,0
14012017,17:00,18:00,0.0,0
14012017,18:00,19:00,0.0,0
14012017,19:00,20:00,0.0,0
14012017,20:00,21:00,0.0,0
14012017,21:00,22:00,0.0,0
14012017,22:00,23:00,0.0,0
14012017,23:00,00:00,0.0,0
15012017,00:00,01:00,0.0,0
15012017,01:00,02:00,0.0,0
15012017,02:00,03:00,0.0,0
15012017,03:00,04:00,0.0,0
15012017,04:00,05:00,0.0,0
15012017,05:00,06:00,0.0,0
15012017,06:00,07:00,0.0,0
15012017,07:00,08:00,0.0,0
15012017,08:00,09:00,0.0,0
15012017,09:00,10:00,0.0,0
15012017,10:00,11:00,0.0,0
15012017,11:00,12:00,0.0,0
15012017,12:00,13:00,0.0,0
15012017,13:00,14:00,0.0,0
15012017,14:00,15:00,0.0,0
15012017,15:00,16:00,0.0,0
15012017,16:00,17:00,0.0,0
15012017,17:00,18:00,0.0,0
15012017,18:00,19:00,0.0,0
15012017,19:00,20:00,0.0,0
15012017,20:00,21:00,0.0,0
15012017,21:00,22:00,0.0,0
15012017,22:00,23:00,0.0,0
15012017,23:00,00:00,0.0,0
16012017,00:00,01:00,0.0,0
16012017,01:00,02:00,0.0,0
16012017,02:00,03:00,0.0,0
16012017,03:00,04:00,0.0,0
16012017,04:00,05:00,48.0,0
16012017,05:00,06:00,130.0,0
16012017,06:00,07:00,309.0,0
16012017,07:00,08:00,413.0,39
16012017,08:00,09:00,420.0,241
16012017,09:00,10:00,425.0,356
16012017,10:00,11:00,428.0,365
16012017,11:00,12:00,430.0,360
16012017,12:00,13:00,430.0,209
16012017,13:00,14:00,427.0,247
16012017,14:00,15:00,428.0,262
16012017,15:00,16:00,430.0,241
16012017,16:00,17:00,430.0,347
16012017,17:00,18:00,432.0,367
16012017,18:00,19:00,432.0,367
16012017,19:00,20:00,431.0,363
16012017,20:00,21:00,411.0,318
16012017,21:00,22:00,227.0,108
16012017,22:00,23:00,252.0,120
16012017,23:00,00:00,168.0,89
17012017,00:00,01:00,161.0,89
17012017,01:00,02:00,161.0,89
17012017,02:00,03:00,161.0,90
17012017,03:00,04:00,161.0,90
17012017,04:00,05:00,161.0,90
17012017,05:00,06:00,176.0,108
17012017,06:00,07:00,380.0,343
17012017,07:00,08:00,436.0,370
17012017,08:00,09:00,426.0,371
17012017,09:00,10:00,431.0,371
17012017,10:00,11:00,431.0,371
17012017,11:00,12:00,426.0,261
17012017,12:00,13:00,435.0,81
17012017,13:00,14:00,435.0,110
17012017,14:00,15:00,435.0,145
17012017,15:00,16:00,435.0,153
17012017,16:00,17:00,436.0,221
17012017,17:00,18:00,435.0,368
17012017,18:00,19:00,434.0,367
17012017,19:00,20:00,401.0,326
17012017,20:00,21:00,323.0,194
17012017,21:00,22:00,203.0,88
17012017,22:00,23:00,161.0,90
17012017,23:00,00:00,162.0,90
18012017,00:00,01:00,161.0,90
18012017,01:00,02:00,161.0,90
18012017,02:00,03:00,161.0,90
18012017,03:00,04:00,161.0,90
18012017,04:00,05:00,161.0,90
18012017,05:00,06:00,161.0,89
18012017,06:00,07:00,183.0,109
18012017,07:00,08:00,345.0,266
18012017,08:00,09:00,433.0,304
18012017,09:00,10:00,438.0,31
18012017,10:00,11:00,437.0,0
18012017,11:00,12:00,437.0,0
18012017,12:00,13:00,437.0,0
18012017,13:00,14:00,433.0,0
18012017,14:00,15:00,366.0,0
18012017,15:00,16:00,365.0,0
18012017,16:00,17:00,378.0,0
18012017,17:00,18:00,437.0,0
18012017,18:00,19:00,437.0,0
18012017,19:00,20:00,426.0,0
18012017,20:00,21:00,245.0,0
18012017,21:00,22:00,162.0,0
18012017,22:00,23:00,161.0,0
18012017,23:00,00:00,160.0,0
19012017,00:00,01:00,159.0,0
19012017,01:00,02:00,157.0,0
19012017,02:00,03:00,158.0,0
19012017,03:00,04:00,159.0,0
19012017,04:00,05:00,167.0,0
19012017,05:00,06:00,258.0,0
19012017,06:00,07:00,379.0,0
19012017,07:00,08:00,436.0,0
19012017,08:00,09:00,437.0,0
19012017,09:00,10:00,437.0,0
19012017,10:00,11:00,435.0,0
19012017,11:00,12:00,355.0,0
19012017,12:00,13:00,279.0,17
19012017,13:00,14:00,188.0,96
19012017,14:00,15:00,206.0,95
19012017,15:00,16:00,393.0,172
19012017,16:00,17:00,433.0,342
19012017,17:00,18:00,432.0,364
19012017,18:00,19:00,432.0,363
19012017,19:00,20:00,413.0,313
19012017,20:00,21:00,240.0,113
19012017,21:00,22:00,151.0,79
19012017,22:00,23:00,152.0,80
19012017,23:00,00:00,151.0,80
20012017,00:00,01:00,153.0,81
20012017,01:00,02:00,154.0,79
20012017,02:00,03:00,153.0,79
20012017,03:00,04:00,155.0,80
20012017,04:00,05:00,156.0,81
20012017,05:00,06:00,155.0,80
20012017,06:00,07:00,291.0,83
20012017,07:00,08:00,364.0,90
20012017,08:00,09:00,434.0,90
20012017,09:00,10:00,436.0,90
20012017,10:00,11:00,298.0,90
20012017,11:00,12:00,149.0,90
20012017,12:00,13:00,147.0,90
20012017,13:00,14:00,146.0,91
20012017,14:00,15:00,146.0,91
20012017,15:00,16:00,145.0,90
20012017,16:00,17:00,201.0,89
20012017,17:00,18:00,427.0,90
20012017,18:00,19:00,431.0,90
20012017,19:00,20:00,212.0,90
20012017,20:00,21:00,146.0,90
20012017,21:00,22:00,155.0,100
20012017,22:00,23:00,281.0,242
20012017,23:00,00:00,296.0,241
21012017,00:00,01:00,297.0,240
21012017,01:00,02:00,296.0,240
21012017,02:00,03:00,296.0,240
21012017,03:00,04:00,296.0,240
21012017,04:00,05:00,297.0,240
21012017,05:00,06:00,299.0,240
21012017,06:00,07:00,347.0,281
21012017,07:00,08:00,359.0,290
21012017,08:00,09:00,359.0,312
21012017,09:00,10:00,359.0,339
21012017,10:00,11:00,359.0,340
21012017,11:00,12:00,358.0,339
21012017,12:00,13:00,357.0,279
21012017,13:00,14:00,357.0,240
21012017,14:00,15:00,356.0,240
21012017,15:00,16:00,356.0,240
21012017,16:00,17:00,356.0,240
21012017,17:00,18:00,357.0,240
21012017,18:00,19:00,357.0,240
21012017,19:00,20:00,358.0,240
21012017,20:00,21:00,358.0,240
21012017,21:00,22:00,358.0,240
21012017,22:00,23:00,356.0,233
21012017,23:00,00:00,188.0,102
22012017,00:00,01:00,261.0,182
22012017,01:00,02:00,264.0,181
22012017,02:00,03:00,265.0,180
22012017,03:00,04:00,264.0,180
22012017,04:00,05:00,264.0,180
22012017,05:00,06:00,264.0,180
22012017,06:00,07:00,265.0,180
22012017,07:00,08:00,264.0,181
22012017,08:00,09:00,264.0,180
22012017,09:00,10:00,264.0,180
22012017,10:00,11:00,264.0,180
22012017,11:00,12:00,263.0,180
22012017,12:00,13:00,263.0,180
22012017,13:00,14:00,262.0,180
22012017,14:00,15:00,262.0,180
22012017,15:00,16:00,262.0,183
22012017,16:00,17:00,262.0,190
22012017,17:00,18:00,262.0,190
22012017,18:00,19:00,263.0,190
22012017,19:00,20:00,264.0,190
22012017,20:00,21:00,264.0,189
22012017,21:00,22:00,264.0,190
22012017,22:00,23:00,264.0,191
22012017,23:00,00:00,259.0,183
23012017,00:00,01:00,162.0,84
23012017,01:00,02:00,161.0,84
23012017,02:00,03:00,161.0,84
23012017,03:00,04:00,162.0,85
23012017,04:00,05:00,161.0,85
23012017,05:00,06:00,161.0,85
23012017,06:00,07:00,232.0,149
23012017,07:00,08:00,389.0,314
23012017,08:00,09:00,434.0,371
23012017,09:00,10:00,434.0,371
23012017,10:00,11:00,434.0,371
23012017,11:00,12:00,433.0,370
23012017,12:00,13:00,434.0,370
23012017,13:00,14:00,433.0,370
23012017,14:00,15:00,432.0,368
23012017,15:00,16:00,430.0,364
23012017,16:00,17:00,429.0,358
23012017,17:00,18:00,429.0,364
23012017,18:00,19:00,430.0,365
23012017,19:00,20:00,415.0,346
23012017,20:00,21:00,427.0,351
23012017,21:00,22:00,419.0,337
23012017,22:00,23:00,362.0,264
23012017,23:00,00:00,361.0,273
24012017,00:00,01:00,221.0,230
24012017,01:00,02:00,270.0,227
24012017,02:00,03:00,329.0,271
24012017,03:00,04:00,173.0,271
24012017,04:00,05:00,205.0,272
24012017,05:00,06:00,246.0,240
24012017,06:00,07:00,408.0,344
24012017,07:00,08:00,408.0,358
24012017,08:00,09:00,431.0,366
24012017,09:00,10:00,433.0,365
24012017,10:00,11:00,433.0,366
24012017,11:00,12:00,413.0,365
24012017,12:00,13:00,411.0,366
24012017,13:00,14:00,410.0,366
24012017,14:00,15:00,411.0,368
24012017,15:00,16:00,411.0,366
24012017,16:00,17:00,422.0,364
24012017,17:00,18:00,430.0,365
24012017,18:00,19:00,430.0,364
24012017,19:00,20:00,416.0,363
24012017,20:00,21:00,264.0,206
24012017,21:00,22:00,272.0,93
24012017,22:00,23:00,162.0,90
24012017,23:00,00:00,161.0,90
25012017,00:00,01:00,171.0,90
25012017,01:00,02:00,164.0,90
25012017,02:00,03:00,166.0,96
25012017,03:00,04:00,284.0,248
25012017,04:00,05:00,279.0,198
25012017,05:00,06:00,290.0,209
25012017,06:00,07:00,391.0,328
25012017,07:00,08:00,427.0,363
25012017,08:00,09:00,431.0,363
25012017,09:00,10:00,430.0,362
25012017,10:00,11:00,423.0,356
25012017,11:00,12:00,420.0,352
25012017,12:00,13:00,419.0,353
25012017,13:00,14:00,419.0,353
25012017,14:00,15:00,419.0,353
25012017,15:00,16:00,418.0,352
25012017,16:00,17:00,421.0,353
25012017,17:00,18:00,427.0,352
25012017,18:00,19:00,424.0,353
25012017,19:00,20:00,289.0,352
25012017,20:00,21:00,1.0,332
25012017,21:00,22:00,0.0,126
25012017,22:00,23:00,0.0,155
25012017,23:00,00:00,0.0,124
26012017,00:00,01:00,0.0,89
26012017,01:00,02:00,0.0,90
26012017,02:00,03:00,0.0,90
26012017,03:00,04:00,0.0,90
26012017,04:00,05:00,0.0,90
26012017,05:00,06:00,0.0,90
26012017,06:00,07:00,0.0,90
26012017,07:00,08:00,0.0,240
26012017,08:00,09:00,0.0,300
26012017,09:00,10:00,0.0,301
26012017,10:00,11:00,0.0,245
26012017,11:00,12:00,0.0,145
26012017,12:00,13:00,0.0,252
26012017,13:00,14:00,0.0,250
26012017,14:00,15:00,0.0,250
26012017,15:00,16:00,0.0,250
26012017,16:00,17:00,0.0,250
26012017,17:00,18:00,0.0,267
26012017,18:00,19:00,0.0,250
26012017,19:00,20:00,0.0,251
26012017,20:00,21:00,0.0,220
26012017,21:00,22:00,0.0,124
26012017,22:00,23:00,0.0,89
26012017,23:00,00:00,0.0,90
27012017,00:00,01:00,54.0,90
27012017,01:00,02:00,130.0,91
27012017,02:00,03:00,162.0,90
27012017,03:00,04:00,161.0,90
27012017,04:00,05:00,160.0,90
27012017,05:00,06:00,180.0,90
27012017,06:00,07:00,163.0,89
27012017,07:00,08:00,167.0,91
27012017,08:00,09:00,326.0,222
27012017,09:00,10:00,346.0,238
27012017,10:00,11:00,230.0,141
27012017,11:00,12:00,169.0,80
27012017,12:00,13:00,167.0,80
27012017,13:00,14:00,166.0,79
27012017,14:00,15:00,166.0,80
27012017,15:00,16:00,166.0,80
27012017,16:00,17:00,166.0,80
27012017,17:00,18:00,167.0,80
27012017,18:00,19:00,168.0,80
27012017,19:00,20:00,168.0,80
27012017,20:00,21:00,176.0,80
27012017,21:00,22:00,174.0,81
27012017,22:00,23:00,160.0,80
27012017,23:00,00:00,160.0,80
28012017,00:00,01:00,152.0,81
28012017,01:00,02:00,189.0,139
28012017,02:00,03:00,201.0,100
28012017,03:00,04:00,200.0,98
28012017,04:00,05:00,155.0,91
28012017,05:00,06:00,163.0,2
28012017,06:00,07:00,200.0,0
28012017,07:00,08:00,201.0,0
28012017,08:00,09:00,202.0,0
28012017,09:00,10:00,201.0,0
28012017,10:00,11:00,200.0,0
28012017,11:00,12:00,200.0,0
28012017,12:00,13:00,199.0,0
28012017,13:00,14:00,198.0,0
28012017,14:00,15:00,198.0,0
28012017,15:00,16:00,198.0,0
28012017,16:00,17:00,198.0,0
28012017,17:00,18:00,212.0,0
28012017,18:00,19:00,202.0,0
28012017,19:00,20:00,199.0,0
28012017,20:00,21:00,199.0,0
28012017,21:00,22:00,200.0,0
28012017,22:00,23:00,199.0,0
28012017,23:00,00:00,200.0,0
29012017,00:00,01:00,201.0,0
29012017,01:00,02:00,200.0,0
29012017,02:00,03:00,200.0,0
29012017,03:00,04:00,200.0,0
29012017,04:00,05:00,200.0,0
29012017,05:00,06:00,201.0,0
29012017,06:00,07:00,233.0,0
29012017,07:00,08:00,344.0,0
29012017,08:00,09:00,350.0,0
29012017,09:00,10:00,350.0,0
29012017,10:00,11:00,219.0,0
29012017,11:00,12:00,151.0,0
29012017,12:00,13:00,163.0,0
29012017,13:00,14:00,196.0,0
29012017,14:00,15:00,249.0,0
29012017,15:00,16:00,348.0,0
29012017,16:00,17:00,350.0,0
29012017,17:00,18:00,372.0,0
29012017,18:00,19:00,417.0,0
29012017,19:00,20:00,423.0,0
29012017,20:00,21:00,225.0,0
29012017,21:00,22:00,201.0,0
29012017,22:00,23:00,249.0,0
29012017,23:00,00:00,204.0,0
30012017,00:00,01:00,201.0,0
30012017,01:00,02:00,193.0,0
30012017,02:00,03:00,159.0,0
30012017,03:00,04:00,158.0,0
30012017,04:00,05:00,159.0,0
30012017,05:00,06:00,159.0,0
30012017,06:00,07:00,159.0,0
30012017,07:00,08:00,158.0,0
30012017,08:00,09:00,196.0,0
30012017,09:00,10:00,198.0,0
30012017,10:00,11:00,161.0,0
30012017,11:00,12:00,87.0,0
30012017,12:00,13:00,0.0,0
30012017,13:00,14:00,0.0,0
30012017,14:00,15:00,0.0,0
30012017,15:00,16:00,0.0,0
30012017,16:00,17:00,0.0,0
30012017,17:00,18:00,0.0,0
30012017,18:00,19:00,0.0,0
30012017,19:00,20:00,0.0,0
30012017,20:00,21:00,0.0,0
30012017,21:00,22:00,0.0,0
30012017,22:00,23:00,0.0,0
30012017,23:00,00:00,0.0,0
31012017,00:00,01:00,0.0,0
31012017,01:00,02:00,0.0,0
31012017,02:00,03:00,0.0,0
31012017,03:00,04:00,0.0,0
31012017,04:00,05:00,0.0,0
31012017,05:00,06:00,4.0,0
31012017,06:00,07:00,76.0,72
31012017,07:00,08:00,249.0,233
31012017,08:00,09:00,412.0,354
31012017,09:00,10:00,410.0,358
31012017,10:00,11:00,412.0,358
31012017,11:00,12:00,410.0,360
31012017,12:00,13:00,410.0,358
31012017,13:00,14:00,411.0,359
31012017,14:00,15:00,411.0,359
31012017,15:00,16:00,411.0,359
31012017,16:00,17:00,411.0,358
31012017,17:00,18:00,409.0,358
31012017,18:00,19:00,410.0,359
31012017,19:00,20:00,410.0,359
31012017,20:00,21:00,380.0,274
31012017,21:00,22:00,101.0,23
31012017,22:00,23:00,0.0,0
31012017,23:00,00:00,0.0,0
1022017,00:00,01:00,0.0,0
1022017,01:00,02:00,0.0,0
1022017,02:00,03:00,0.0,0
1022017,03:00,04:00,0.0,0
1022017,04:00,05:00,0.0,0
1022017,05:00,06:00,0.0,0
1022017,06:00,07:00,69.0,70
1022017,07:00,08:00,167.0,91
1022017,08:00,09:00,313.0,90
1022017,09:00,10:00,199.0,91
1022017,10:00,11:00,157.0,91
1022017,11:00,12:00,156.0,91
1022017,12:00,13:00,167.0,90
1022017,13:00,14:00,270.0,90
1022017,14:00,15:00,295.0,89
1022017,15:00,16:00,296.0,89
1022017,16:00,17:00,398.0,163
1022017,17:00,18:00,420.0,302
1022017,18:00,19:00,420.0,321
1022017,19:00,20:00,420.0,320
1022017,20:00,21:00,349.0,179
1022017,21:00,22:00,316.0,169
1022017,22:00,23:00,274.0,137
1022017,23:00,00:00,188.0,90
2022017,00:00,01:00,219.0,104
2022017,01:00,02:00,3.0,0
2022017,02:00,03:00,0.0,0
2022017,03:00,04:00,0.0,0
2022017,04:00,05:00,0.0,0
2022017,05:00,06:00,0.0,0
