date,start,end,11WD8ROST1C----K
5012020,13:00,14:00,0
5012020,14:00,15:00,0
5012020,15:00,16:00,0
5012020,16:00,17:00,0
5012020,17:00,18:00,0
5012020,18:00,19:00,0
5012020,19:00,20:00,0
5012020,20:00,21:00,0
5012020,21:00,22:00,0
5012020,22:00,23:00,0
5012020,23:00,00:00,0
6012020,00:00,01:00,0
6012020,01:00,02:00,0
6012020,02:00,03:00,0
6012020,03:00,04:00,0
6012020,04:00,05:00,0
6012020,05:00,06:00,7
6012020,06:00,07:00,72
6012020,07:00,08:00,232
6012020,08:00,09:00,306
6012020,09:00,10:00,406
6012020,10:00,11:00,490
6012020,11:00,12:00,495
6012020,12:00,13:00,496
6012020,13:00,14:00,497
6012020,14:00,15:00,497
6012020,15:00,16:00,501
6012020,16:00,17:00,504
6012020,17:00,18:00,503
6012020,18:00,19:00,502
6012020,19:00,20:00,502
6012020,20:00,21:00,502
6012020,21:00,22:00,499
6012020,22:00,23:00,490
6012020,23:00,00:00,308
7012020,00:00,01:00,256
7012020,01:00,02:00,264
7012020,02:00,03:00,266
7012020,03:00,04:00,267
7012020,04:00,05:00,265
7012020,05:00,06:00,325
7012020,06:00,07:00,451
7012020,07:00,08:00,403
7012020,08:00,09:00,397
7012020,09:00,10:00,487
7012020,10:00,11:00,492
7012020,11:00,12:00,496
7012020,12:00,13:00,497
7012020,13:00,14:00,406
7012020,14:00,15:00,292
7012020,15:00,16:00,383
7012020,16:00,17:00,289
7012020,17:00,18:00,293
7012020,18:00,19:00,296
7012020,19:00,20:00,276
7012020,20:00,21:00,44
7012020,21:00,22:00,0
7012020,22:00,23:00,0
7012020,23:00,00:00,0
8012020,00:00,01:00,0
8012020,01:00,02:00,0
8012020,02:00,03:00,0
8012020,03:00,04:00,0
8012020,04:00,05:00,0
8012020,05:00,06:00,0
8012020,06:00,07:00,0
8012020,07:00,08:00,29
8012020,08:00,09:00,237
8012020,09:00,10:00,437
8012020,10:00,11:00,483
8012020,11:00,12:00,485
8012020,12:00,13:00,487
8012020,13:00,14:00,489
8012020,14:00,15:00,499
8012020,15:00,16:00,506
8012020,16:00,17:00,509
8012020,17:00,18:00,509
8012020,18:00,19:00,508
8012020,19:00,20:00,508
8012020,20:00,21:00,506
8012020,21:00,22:00,506
8012020,22:00,23:00,503
8012020,23:00,00:00,501
9012020,00:00,01:00,450
9012020,01:00,02:00,290
9012020,02:00,03:00,352
9012020,03:00,04:00,352
9012020,04:00,05:00,273
9012020,05:00,06:00,319
9012020,06:00,07:00,481
9012020,07:00,08:00,497
9012020,08:00,09:00,397
9012020,09:00,10:00,303
9012020,10:00,11:00,270
9012020,11:00,12:00,266
9012020,12:00,13:00,268
9012020,13:00,14:00,267
9012020,14:00,15:00,71
9012020,15:00,16:00,0
9012020,16:00,17:00,0
9012020,17:00,18:00,0
9012020,18:00,19:00,0
9012020,19:00,20:00,0
9012020,20:00,21:00,0
9012020,21:00,22:00,0
9012020,22:00,23:00,0
9012020,23:00,00:00,0
10012020,00:00,01:00,0
10012020,01:00,02:00,0
10012020,02:00,03:00,0
10012020,03:00,04:00,0
10012020,04:00,05:00,0
10012020,05:00,06:00,0
10012020,06:00,07:00,0
10012020,07:00,08:00,0
10012020,08:00,09:00,27
10012020,09:00,10:00,283
10012020,10:00,11:00,487
10012020,11:00,12:00,432
10012020,12:00,13:00,301
10012020,13:00,14:00,303
10012020,14:00,15:00,302
10012020,15:00,16:00,314
10012020,16:00,17:00,484
10012020,17:00,18:00,504
10012020,18:00,19:00,504
10012020,19:00,20:00,503
10012020,20:00,21:00,501
10012020,21:00,22:00,500
10012020,22:00,23:00,436
10012020,23:00,00:00,125
11012020,00:00,01:00,0
11012020,01:00,02:00,0
11012020,02:00,03:00,0
11012020,03:00,04:00,0
11012020,04:00,05:00,0
11012020,05:00,06:00,0
11012020,06:00,07:00,0
11012020,07:00,08:00,0
11012020,08:00,09:00,0
11012020,09:00,10:00,0
11012020,10:00,11:00,0
11012020,11:00,12:00,0
11012020,12:00,13:00,0
11012020,13:00,14:00,0
11012020,14:00,15:00,0
11012020,15:00,16:00,0
11012020,16:00,17:00,0
11012020,17:00,18:00,0
11012020,18:00,19:00,0
11012020,19:00,20:00,0
11012020,20:00,21:00,0
11012020,21:00,22:00,0
11012020,22:00,23:00,0
11012020,23:00,00:00,0
12012020,00:00,01:00,0
12012020,01:00,02:00,0
12012020,02:00,03:00,0
12012020,03:00,04:00,0
12012020,04:00,05:00,0
12012020,05:00,06:00,0
12012020,06:00,07:00,0
12012020,07:00,08:00,0
12012020,08:00,09:00,0
12012020,09:00,10:00,0
12012020,10:00,11:00,0
12012020,11:00,12:00,0
12012020,12:00,13:00,0
12012020,13:00,14:00,0
12012020,14:00,15:00,0
12012020,15:00,16:00,0
12012020,16:00,17:00,0
12012020,17:00,18:00,0
12012020,18:00,19:00,0
12012020,19:00,20:00,0
12012020,20:00,21:00,0
12012020,21:00,22:00,0
12012020,22:00,23:00,0
12012020,23:00,00:00,0
13012020,00:00,01:00,0
13012020,01:00,02:00,0
13012020,02:00,03:00,0
13012020,03:00,04:00,0
13012020,04:00,05:00,0
13012020,05:00,06:00,0
13012020,06:00,07:00,0
13012020,07:00,08:00,0
13012020,08:00,09:00,0
13012020,09:00,10:00,0
13012020,10:00,11:00,0
13012020,11:00,12:00,0
13012020,12:00,13:00,0
13012020,13:00,14:00,0
13012020,14:00,15:00,0
13012020,15:00,16:00,0
13012020,16:00,17:00,0
13012020,17:00,18:00,0
13012020,18:00,19:00,0
13012020,19:00,20:00,0
13012020,20:00,21:00,0
13012020,21:00,22:00,0
13012020,22:00,23:00,0
13012020,23:00,00:00,0
14012020,00:00,01:00,0
14012020,01:00,02:00,0
14012020,02:00,03:00,0
14012020,03:00,04:00,0
14012020,04:00,05:00,0
14012020,05:00,06:00,0
14012020,06:00,07:00,0
14012020,07:00,08:00,0
14012020,08:00,09:00,0
14012020,09:00,10:00,0
14012020,10:00,11:00,0
14012020,11:00,12:00,0
14012020,12:00,13:00,0
14012020,13:00,14:00,0
14012020,14:00,15:00,0
14012020,15:00,16:00,0
14012020,16:00,17:00,0
14012020,17:00,18:00,0
14012020,18:00,19:00,0
14012020,19:00,20:00,0
14012020,20:00,21:00,0
14012020,21:00,22:00,0
14012020,22:00,23:00,0
14012020,23:00,00:00,0
15012020,00:00,01:00,0
15012020,01:00,02:00,0
15012020,02:00,03:00,0
15012020,03:00,04:00,0
15012020,04:00,05:00,0
15012020,05:00,06:00,0
15012020,06:00,07:00,0
15012020,07:00,08:00,0
15012020,08:00,09:00,0
15012020,09:00,10:00,0
15012020,10:00,11:00,0
15012020,11:00,12:00,0
15012020,12:00,13:00,0
15012020,13:00,14:00,0
15012020,14:00,15:00,0
15012020,15:00,16:00,0
15012020,16:00,17:00,0
15012020,17:00,18:00,0
15012020,18:00,19:00,0
15012020,19:00,20:00,0
15012020,20:00,21:00,0
15012020,21:00,22:00,0
15012020,22:00,23:00,0
15012020,23:00,00:00,0
16012020,00:00,01:00,0
16012020,01:00,02:00,0
16012020,02:00,03:00,0
16012020,03:00,04:00,0
16012020,04:00,05:00,0
16012020,05:00,06:00,0
16012020,06:00,07:00,0
16012020,07:00,08:00,0
16012020,08:00,09:00,0
16012020,09:00,10:00,0
16012020,10:00,11:00,0
16012020,11:00,12:00,0
16012020,12:00,13:00,0
16012020,13:00,14:00,0
16012020,14:00,15:00,0
16012020,15:00,16:00,0
16012020,16:00,17:00,0
16012020,17:00,18:00,0
16012020,18:00,19:00,0
16012020,19:00,20:00,0
16012020,20:00,21:00,0
16012020,21:00,22:00,0
16012020,22:00,23:00,0
16012020,23:00,00:00,0
17012020,00:00,01:00,0
17012020,01:00,02:00,0
17012020,02:00,03:00,0
17012020,03:00,04:00,0
17012020,04:00,05:00,0
17012020,05:00,06:00,0
17012020,06:00,07:00,0
17012020,07:00,08:00,0
17012020,08:00,09:00,0
17012020,09:00,10:00,0
17012020,10:00,11:00,0
17012020,11:00,12:00,0
17012020,12:00,13:00,0
17012020,13:00,14:00,0
17012020,14:00,15:00,0
17012020,15:00,16:00,0
17012020,16:00,17:00,0
17012020,17:00,18:00,0
17012020,18:00,19:00,0
17012020,19:00,20:00,0
17012020,20:00,21:00,0
17012020,21:00,22:00,0
17012020,22:00,23:00,0
17012020,23:00,00:00,0
18012020,00:00,01:00,0
18012020,01:00,02:00,0
18012020,02:00,03:00,0
18012020,03:00,04:00,0
18012020,04:00,05:00,0
18012020,05:00,06:00,0
18012020,06:00,07:00,0
18012020,07:00,08:00,0
18012020,08:00,09:00,0
18012020,09:00,10:00,0
18012020,10:00,11:00,0
18012020,11:00,12:00,0
18012020,12:00,13:00,0
18012020,13:00,14:00,0
18012020,14:00,15:00,0
18012020,15:00,16:00,0
18012020,16:00,17:00,0
18012020,17:00,18:00,0
18012020,18:00,19:00,0
18012020,19:00,20:00,0
18012020,20:00,21:00,0
18012020,21:00,22:00,0
18012020,22:00,23:00,0
18012020,23:00,00:00,0
19012020,00:00,01:00,0
19012020,01:00,02:00,0
19012020,02:00,03:00,0
19012020,03:00,04:00,0
19012020,04:00,05:00,0
19012020,05:00,06:00,0
19012020,06:00,07:00,0
19012020,07:00,08:00,0
19012020,08:00,09:00,0
19012020,09:00,10:00,0
19012020,10:00,11:00,0
19012020,11:00,12:00,0
19012020,12:00,13:00,0
19012020,13:00,14:00,0
19012020,14:00,15:00,0
19012020,15:00,16:00,55
19012020,16:00,17:00,271
19012020,17:00,18:00,360
19012020,18:00,19:00,490
19012020,19:00,20:00,500
19012020,20:00,21:00,503
19012020,21:00,22:00,505
19012020,22:00,23:00,506
19012020,23:00,00:00,505
20012020,00:00,01:00,501
20012020,01:00,02:00,501
20012020,02:00,03:00,341
20012020,03:00,04:00,260
20012020,04:00,05:00,261
20012020,05:00,06:00,332
20012020,06:00,07:00,491
20012020,07:00,08:00,504
20012020,08:00,09:00,506
20012020,09:00,10:00,506
20012020,10:00,11:00,507
20012020,11:00,12:00,507
20012020,12:00,13:00,508
20012020,13:00,14:00,509
20012020,14:00,15:00,507
20012020,15:00,16:00,505
20012020,16:00,17:00,506
20012020,17:00,18:00,507
20012020,18:00,19:00,503
20012020,19:00,20:00,503
20012020,20:00,21:00,504
20012020,21:00,22:00,500
20012020,22:00,23:00,390
20012020,23:00,00:00,356
21012020,00:00,01:00,304
21012020,01:00,02:00,260
21012020,02:00,03:00,261
21012020,03:00,04:00,262
21012020,04:00,05:00,262
21012020,05:00,06:00,298
21012020,06:00,07:00,405
21012020,07:00,08:00,403
21012020,08:00,09:00,273
21012020,09:00,10:00,260
21012020,10:00,11:00,261
21012020,11:00,12:00,206
21012020,12:00,13:00,0
21012020,13:00,14:00,0
21012020,14:00,15:00,0
21012020,15:00,16:00,0
21012020,16:00,17:00,0
21012020,17:00,18:00,92
21012020,18:00,19:00,375
21012020,19:00,20:00,499
21012020,20:00,21:00,506
21012020,21:00,22:00,507
21012020,22:00,23:00,503
21012020,23:00,00:00,503
22012020,00:00,01:00,502
22012020,01:00,02:00,503
22012020,02:00,03:00,504
22012020,03:00,04:00,505
22012020,04:00,05:00,504
22012020,05:00,06:00,499
22012020,06:00,07:00,494
22012020,07:00,08:00,493
22012020,08:00,09:00,495
22012020,09:00,10:00,499
22012020,10:00,11:00,501
22012020,11:00,12:00,504
22012020,12:00,13:00,503
22012020,13:00,14:00,505
22012020,14:00,15:00,507
22012020,15:00,16:00,508
22012020,16:00,17:00,508
22012020,17:00,18:00,508
22012020,18:00,19:00,508
22012020,19:00,20:00,509
22012020,20:00,21:00,508
22012020,21:00,22:00,505
22012020,22:00,23:00,507
22012020,23:00,00:00,509
23012020,00:00,01:00,510
23012020,01:00,02:00,511
23012020,02:00,03:00,511
23012020,03:00,04:00,503
23012020,04:00,05:00,502
23012020,05:00,06:00,499
23012020,06:00,07:00,501
23012020,07:00,08:00,502
23012020,08:00,09:00,502
23012020,09:00,10:00,506
23012020,10:00,11:00,507
23012020,11:00,12:00,506
23012020,12:00,13:00,507
23012020,13:00,14:00,511
23012020,14:00,15:00,510
23012020,15:00,16:00,507
23012020,16:00,17:00,506
23012020,17:00,18:00,507
23012020,18:00,19:00,508
23012020,19:00,20:00,509
23012020,20:00,21:00,511
23012020,21:00,22:00,511
23012020,22:00,23:00,511
23012020,23:00,00:00,512
24012020,00:00,01:00,513
24012020,01:00,02:00,514
24012020,02:00,03:00,513
24012020,03:00,04:00,512
24012020,04:00,05:00,510
24012020,05:00,06:00,510
24012020,06:00,07:00,510
24012020,07:00,08:00,508
24012020,08:00,09:00,510
24012020,09:00,10:00,509
24012020,10:00,11:00,510
24012020,11:00,12:00,509
24012020,12:00,13:00,508
24012020,13:00,14:00,510
24012020,14:00,15:00,510
24012020,15:00,16:00,511
24012020,16:00,17:00,509
24012020,17:00,18:00,510
24012020,18:00,19:00,511
24012020,19:00,20:00,512
24012020,20:00,21:00,513
24012020,21:00,22:00,511
24012020,22:00,23:00,511
24012020,23:00,00:00,511
25012020,00:00,01:00,512
25012020,01:00,02:00,509
25012020,02:00,03:00,508
25012020,03:00,04:00,508
25012020,04:00,05:00,510
25012020,05:00,06:00,509
25012020,06:00,07:00,507
25012020,07:00,08:00,510
25012020,08:00,09:00,510
25012020,09:00,10:00,508
25012020,10:00,11:00,506
25012020,11:00,12:00,505
25012020,12:00,13:00,507
25012020,13:00,14:00,509
25012020,14:00,15:00,512
25012020,15:00,16:00,507
25012020,16:00,17:00,507
25012020,17:00,18:00,507
25012020,18:00,19:00,508
25012020,19:00,20:00,509
25012020,20:00,21:00,510
25012020,21:00,22:00,508
25012020,22:00,23:00,508
25012020,23:00,00:00,509
26012020,00:00,01:00,511
26012020,01:00,02:00,512
26012020,02:00,03:00,512
26012020,03:00,04:00,510
26012020,04:00,05:00,506
26012020,05:00,06:00,506
26012020,06:00,07:00,506
26012020,07:00,08:00,501
26012020,08:00,09:00,498
26012020,09:00,10:00,496
26012020,10:00,11:00,498
26012020,11:00,12:00,501
26012020,12:00,13:00,504
26012020,13:00,14:00,504
26012020,14:00,15:00,502
26012020,15:00,16:00,497
26012020,16:00,17:00,327
26012020,17:00,18:00,262
26012020,18:00,19:00,262
26012020,19:00,20:00,263
26012020,20:00,21:00,293
26012020,21:00,22:00,372
26012020,22:00,23:00,489
26012020,23:00,00:00,507
27012020,00:00,01:00,429
27012020,01:00,02:00,263
27012020,02:00,03:00,261
27012020,03:00,04:00,263
27012020,04:00,05:00,263
27012020,05:00,06:00,314
27012020,06:00,07:00,492
27012020,07:00,08:00,509
27012020,08:00,09:00,410
27012020,09:00,10:00,309
27012020,10:00,11:00,398
27012020,11:00,12:00,499
27012020,12:00,13:00,505
27012020,13:00,14:00,507
27012020,14:00,15:00,510
27012020,15:00,16:00,507
27012020,16:00,17:00,508
27012020,17:00,18:00,510
27012020,18:00,19:00,511
27012020,19:00,20:00,512
27012020,20:00,21:00,510
27012020,21:00,22:00,504
27012020,22:00,23:00,397
27012020,23:00,00:00,83
28012020,00:00,01:00,0
28012020,01:00,02:00,0
28012020,02:00,03:00,0
28012020,03:00,04:00,0
28012020,04:00,05:00,0
28012020,05:00,06:00,0
28012020,06:00,07:00,0
28012020,07:00,08:00,0
28012020,08:00,09:00,0
28012020,09:00,10:00,0
28012020,10:00,11:00,0
28012020,11:00,12:00,0
28012020,12:00,13:00,0
28012020,13:00,14:00,0
28012020,14:00,15:00,0
28012020,15:00,16:00,0
28012020,16:00,17:00,0
28012020,17:00,18:00,0
28012020,18:00,19:00,0
28012020,19:00,20:00,0
28012020,20:00,21:00,0
28012020,21:00,22:00,0
28012020,22:00,23:00,0
28012020,23:00,00:00,0
29012020,00:00,01:00,0
29012020,01:00,02:00,0
29012020,02:00,03:00,0
29012020,03:00,04:00,0
29012020,04:00,05:00,0
29012020,05:00,06:00,0
29012020,06:00,07:00,0
29012020,07:00,08:00,0
29012020,08:00,09:00,0
29012020,09:00,10:00,0
29012020,10:00,11:00,0
29012020,11:00,12:00,0
29012020,12:00,13:00,0
29012020,13:00,14:00,0
29012020,14:00,15:00,0
29012020,15:00,16:00,0
29012020,16:00,17:00,0
29012020,17:00,18:00,0
29012020,18:00,19:00,0
29012020,19:00,20:00,0
29012020,20:00,21:00,0
29012020,21:00,22:00,0
29012020,22:00,23:00,0
29012020,23:00,00:00,0
30012020,00:00,01:00,0
30012020,01:00,02:00,0
30012020,02:00,03:00,0
30012020,03:00,04:00,0
30012020,04:00,05:00,0
30012020,05:00,06:00,0
30012020,06:00,07:00,0
30012020,07:00,08:00,0
30012020,08:00,09:00,0
30012020,09:00,10:00,0
30012020,10:00,11:00,0
30012020,11:00,12:00,0
30012020,12:00,13:00,0
30012020,13:00,14:00,0
30012020,14:00,15:00,0
30012020,15:00,16:00,0
30012020,16:00,17:00,0
30012020,17:00,18:00,0
30012020,18:00,19:00,0
30012020,19:00,20:00,0
30012020,20:00,21:00,0
30012020,21:00,22:00,0
30012020,22:00,23:00,0
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,0
31012020,02:00,03:00,0
31012020,03:00,04:00,0
31012020,04:00,05:00,0
31012020,05:00,06:00,0
31012020,06:00,07:00,0
31012020,07:00,08:00,0
31012020,08:00,09:00,0
31012020,09:00,10:00,0
31012020,10:00,11:00,0
31012020,11:00,12:00,0
31012020,12:00,13:00,0
31012020,13:00,14:00,0
31012020,14:00,15:00,0
31012020,15:00,16:00,0
31012020,16:00,17:00,0
31012020,17:00,18:00,0
31012020,18:00,19:00,0
31012020,19:00,20:00,0
31012020,20:00,21:00,0
31012020,21:00,22:00,0
31012020,22:00,23:00,0
31012020,23:00,00:00,0
1022020,00:00,01:00,0
1022020,01:00,02:00,0
1022020,02:00,03:00,0
1022020,03:00,04:00,0
1022020,04:00,05:00,0
1022020,05:00,06:00,0
1022020,06:00,07:00,0
1022020,07:00,08:00,0
1022020,08:00,09:00,0
1022020,09:00,10:00,0
1022020,10:00,11:00,0
1022020,11:00,12:00,0
1022020,12:00,13:00,0
1022020,13:00,14:00,0
1022020,14:00,15:00,0
1022020,15:00,16:00,0
1022020,16:00,17:00,0
1022020,17:00,18:00,0
1022020,18:00,19:00,0
1022020,19:00,20:00,0
1022020,20:00,21:00,0
1022020,21:00,22:00,0
1022020,22:00,23:00,0
1022020,23:00,00:00,0
2022020,00:00,01:00,0
2022020,01:00,02:00,0
2022020,02:00,03:00,0
2022020,03:00,04:00,0
2022020,04:00,05:00,0
2022020,05:00,06:00,0
2022020,06:00,07:00,0
2022020,07:00,08:00,0
2022020,08:00,09:00,0
2022020,09:00,10:00,0
2022020,10:00,11:00,0
2022020,11:00,12:00,0
2022020,12:00,13:00,0
2022020,13:00,14:00,0
2022020,14:00,15:00,0
2022020,15:00,16:00,0
2022020,16:00,17:00,0
2022020,17:00,18:00,0
2022020,18:00,19:00,0
2022020,19:00,20:00,0
2022020,20:00,21:00,0
2022020,21:00,22:00,0
2022020,22:00,23:00,0
2022020,23:00,00:00,0
3022020,00:00,01:00,0
3022020,01:00,02:00,0
3022020,02:00,03:00,0
3022020,03:00,04:00,0
3022020,04:00,05:00,0
3022020,05:00,06:00,0
3022020,06:00,07:00,0
3022020,07:00,08:00,0
3022020,08:00,09:00,0
3022020,09:00,10:00,0
3022020,10:00,11:00,0
3022020,11:00,12:00,0
3022020,12:00,13:00,0
3022020,13:00,14:00,0
3022020,14:00,15:00,0
3022020,15:00,16:00,0
3022020,16:00,17:00,0
3022020,17:00,18:00,0
3022020,18:00,19:00,0
3022020,19:00,20:00,0
3022020,20:00,21:00,0
3022020,21:00,22:00,0
3022020,22:00,23:00,0
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,0
4022020,02:00,03:00,0
4022020,03:00,04:00,0
4022020,04:00,05:00,0
4022020,05:00,06:00,0
4022020,06:00,07:00,0
4022020,07:00,08:00,0
4022020,08:00,09:00,0
4022020,09:00,10:00,0
4022020,10:00,11:00,0
4022020,11:00,12:00,0
4022020,12:00,13:00,0
4022020,13:00,14:00,0
4022020,14:00,15:00,0
4022020,15:00,16:00,0
4022020,16:00,17:00,0
4022020,17:00,18:00,0
4022020,18:00,19:00,0
4022020,19:00,20:00,0
4022020,20:00,21:00,0
4022020,21:00,22:00,0
4022020,22:00,23:00,0
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,0
5022020,02:00,03:00,0
5022020,03:00,04:00,0
5022020,04:00,05:00,3
5022020,05:00,06:00,112
5022020,06:00,07:00,242
5022020,07:00,08:00,361
5022020,08:00,09:00,424
5022020,09:00,10:00,504
5022020,10:00,11:00,507
5022020,11:00,12:00,510
5022020,12:00,13:00,509
5022020,13:00,14:00,508
5022020,14:00,15:00,507
5022020,15:00,16:00,506
5022020,16:00,17:00,508
5022020,17:00,18:00,508
5022020,18:00,19:00,508
5022020,19:00,20:00,508
5022020,20:00,21:00,505
5022020,21:00,22:00,383
5022020,22:00,23:00,265
5022020,23:00,00:00,351
6022020,00:00,01:00,314
6022020,01:00,02:00,262
6022020,02:00,03:00,263
6022020,03:00,04:00,263
6022020,04:00,05:00,262
6022020,05:00,06:00,275
6022020,06:00,07:00,414
6022020,07:00,08:00,508
6022020,08:00,09:00,511
6022020,09:00,10:00,511
6022020,10:00,11:00,511
6022020,11:00,12:00,510
6022020,12:00,13:00,508
6022020,13:00,14:00,508
6022020,14:00,15:00,509
6022020,15:00,16:00,511
6022020,16:00,17:00,517
6022020,17:00,18:00,515
6022020,18:00,19:00,515
6022020,19:00,20:00,512
6022020,20:00,21:00,506
6022020,21:00,22:00,505
6022020,22:00,23:00,506
6022020,23:00,00:00,508
7022020,00:00,01:00,510
7022020,01:00,02:00,510
7022020,02:00,03:00,511
7022020,03:00,04:00,512
7022020,04:00,05:00,512
7022020,05:00,06:00,513
7022020,06:00,07:00,512
7022020,07:00,08:00,512
7022020,08:00,09:00,508
7022020,09:00,10:00,510
7022020,10:00,11:00,512
7022020,11:00,12:00,511
7022020,12:00,13:00,512
7022020,13:00,14:00,513
7022020,14:00,15:00,513
7022020,15:00,16:00,511
7022020,16:00,17:00,453
7022020,17:00,18:00,444
7022020,18:00,19:00,320
7022020,19:00,20:00,402
7022020,20:00,21:00,210
7022020,21:00,22:00,0
7022020,22:00,23:00,0
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,0
8022020,02:00,03:00,0
8022020,03:00,04:00,0
8022020,04:00,05:00,0
8022020,05:00,06:00,0
8022020,06:00,07:00,0
8022020,07:00,08:00,0
8022020,08:00,09:00,0
8022020,09:00,10:00,0
8022020,10:00,11:00,0
8022020,11:00,12:00,0
8022020,12:00,13:00,0
8022020,13:00,14:00,0
8022020,14:00,15:00,0
8022020,15:00,16:00,0
8022020,16:00,17:00,0
8022020,17:00,18:00,0
8022020,18:00,19:00,0
8022020,19:00,20:00,0
8022020,20:00,21:00,0
8022020,21:00,22:00,0
8022020,22:00,23:00,0
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,0
9022020,02:00,03:00,0
9022020,03:00,04:00,0
9022020,04:00,05:00,0
9022020,05:00,06:00,0
9022020,06:00,07:00,0
9022020,07:00,08:00,0
9022020,08:00,09:00,0
9022020,09:00,10:00,0
9022020,10:00,11:00,0
9022020,11:00,12:00,0
9022020,12:00,13:00,0
9022020,13:00,14:00,0
9022020,14:00,15:00,0
9022020,15:00,16:00,0
9022020,16:00,17:00,0
9022020,17:00,18:00,0
9022020,18:00,19:00,0
9022020,19:00,20:00,0
9022020,20:00,21:00,0
9022020,21:00,22:00,0
9022020,22:00,23:00,0
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,0
10022020,02:00,03:00,0
10022020,03:00,04:00,0
10022020,04:00,05:00,0
10022020,05:00,06:00,0
10022020,06:00,07:00,0
10022020,07:00,08:00,0
10022020,08:00,09:00,0
10022020,09:00,10:00,0
10022020,10:00,11:00,0
10022020,11:00,12:00,0
10022020,12:00,13:00,0
10022020,13:00,14:00,0
10022020,14:00,15:00,0
10022020,15:00,16:00,0
10022020,16:00,17:00,0
10022020,17:00,18:00,0
10022020,18:00,19:00,0
10022020,19:00,20:00,0
10022020,20:00,21:00,0
10022020,21:00,22:00,0
10022020,22:00,23:00,0
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,0
11022020,02:00,03:00,0
11022020,03:00,04:00,0
11022020,04:00,05:00,0
11022020,05:00,06:00,0
11022020,06:00,07:00,0
11022020,07:00,08:00,0
11022020,08:00,09:00,0
11022020,09:00,10:00,0
11022020,10:00,11:00,0
11022020,11:00,12:00,0
11022020,12:00,13:00,0
