date,start,end,11WD7BRAU5G-GUDH
6012020,13:00,14:00,260
6012020,14:00,15:00,258
6012020,15:00,16:00,256
6012020,16:00,17:00,256
6012020,17:00,18:00,256
6012020,18:00,19:00,255
6012020,19:00,20:00,255
6012020,20:00,21:00,255
6012020,21:00,22:00,248
6012020,22:00,23:00,246
6012020,23:00,00:00,90
7012020,00:00,01:00,57
7012020,01:00,02:00,58
7012020,02:00,03:00,58
7012020,03:00,04:00,58
7012020,04:00,05:00,116
7012020,05:00,06:00,252
7012020,06:00,07:00,259
7012020,07:00,08:00,232
7012020,08:00,09:00,230
7012020,09:00,10:00,231
7012020,10:00,11:00,231
7012020,11:00,12:00,230
7012020,12:00,13:00,227
7012020,13:00,14:00,226
7012020,14:00,15:00,226
7012020,15:00,16:00,227
7012020,16:00,17:00,228
7012020,17:00,18:00,228
7012020,18:00,19:00,230
7012020,19:00,20:00,180
7012020,20:00,21:00,16
7012020,21:00,22:00,0
7012020,22:00,23:00,0
7012020,23:00,00:00,0
8012020,00:00,01:00,0
8012020,01:00,02:00,0
8012020,02:00,03:00,0
8012020,03:00,04:00,0
8012020,04:00,05:00,0
8012020,05:00,06:00,0
8012020,06:00,07:00,0
8012020,07:00,08:00,0
8012020,08:00,09:00,36
8012020,09:00,10:00,134
8012020,10:00,11:00,270
8012020,11:00,12:00,238
8012020,12:00,13:00,218
8012020,13:00,14:00,225
8012020,14:00,15:00,226
8012020,15:00,16:00,228
8012020,16:00,17:00,227
8012020,17:00,18:00,226
8012020,18:00,19:00,226
8012020,19:00,20:00,226
8012020,20:00,21:00,226
8012020,21:00,22:00,225
8012020,22:00,23:00,261
8012020,23:00,00:00,260
9012020,00:00,01:00,263
9012020,01:00,02:00,262
9012020,02:00,03:00,261
9012020,03:00,04:00,258
9012020,04:00,05:00,258
9012020,05:00,06:00,257
9012020,06:00,07:00,255
9012020,07:00,08:00,220
9012020,08:00,09:00,220
9012020,09:00,10:00,220
9012020,10:00,11:00,220
9012020,11:00,12:00,219
9012020,12:00,13:00,199
9012020,13:00,14:00,121
9012020,14:00,15:00,34
9012020,15:00,16:00,38
9012020,16:00,17:00,204
9012020,17:00,18:00,213
9012020,18:00,19:00,216
9012020,19:00,20:00,219
9012020,20:00,21:00,119
9012020,21:00,22:00,0
9012020,22:00,23:00,0
9012020,23:00,00:00,0
10012020,00:00,01:00,0
10012020,01:00,02:00,0
10012020,02:00,03:00,0
10012020,03:00,04:00,0
10012020,04:00,05:00,0
10012020,05:00,06:00,0
10012020,06:00,07:00,0
10012020,07:00,08:00,0
10012020,08:00,09:00,0
10012020,09:00,10:00,0
10012020,10:00,11:00,0
10012020,11:00,12:00,0
10012020,12:00,13:00,0
10012020,13:00,14:00,0
10012020,14:00,15:00,0
10012020,15:00,16:00,0
10012020,16:00,17:00,0
10012020,17:00,18:00,0
10012020,18:00,19:00,0
10012020,19:00,20:00,0
10012020,20:00,21:00,0
10012020,21:00,22:00,0
10012020,22:00,23:00,0
10012020,23:00,00:00,0
11012020,00:00,01:00,0
11012020,01:00,02:00,0
11012020,02:00,03:00,0
11012020,03:00,04:00,0
11012020,04:00,05:00,0
11012020,05:00,06:00,0
11012020,06:00,07:00,0
11012020,07:00,08:00,0
11012020,08:00,09:00,0
11012020,09:00,10:00,0
11012020,10:00,11:00,0
11012020,11:00,12:00,0
11012020,12:00,13:00,0
11012020,13:00,14:00,0
11012020,14:00,15:00,0
11012020,15:00,16:00,0
11012020,16:00,17:00,0
11012020,17:00,18:00,0
11012020,18:00,19:00,0
11012020,19:00,20:00,0
11012020,20:00,21:00,0
11012020,21:00,22:00,0
11012020,22:00,23:00,0
11012020,23:00,00:00,0
12012020,00:00,01:00,0
12012020,01:00,02:00,0
12012020,02:00,03:00,0
12012020,03:00,04:00,0
12012020,04:00,05:00,0
12012020,05:00,06:00,0
12012020,06:00,07:00,0
12012020,07:00,08:00,0
12012020,08:00,09:00,0
12012020,09:00,10:00,0
12012020,10:00,11:00,0
12012020,11:00,12:00,0
12012020,12:00,13:00,0
12012020,13:00,14:00,0
12012020,14:00,15:00,0
12012020,15:00,16:00,0
12012020,16:00,17:00,0
12012020,17:00,18:00,0
12012020,18:00,19:00,0
12012020,19:00,20:00,0
12012020,20:00,21:00,0
12012020,21:00,22:00,0
12012020,22:00,23:00,0
12012020,23:00,00:00,0
13012020,00:00,01:00,0
13012020,01:00,02:00,0
13012020,02:00,03:00,0
13012020,03:00,04:00,0
13012020,04:00,05:00,0
13012020,05:00,06:00,0
13012020,06:00,07:00,0
13012020,07:00,08:00,0
13012020,08:00,09:00,0
13012020,09:00,10:00,0
13012020,10:00,11:00,0
13012020,11:00,12:00,0
13012020,12:00,13:00,0
13012020,13:00,14:00,0
13012020,14:00,15:00,0
13012020,15:00,16:00,0
13012020,16:00,17:00,0
13012020,17:00,18:00,0
13012020,18:00,19:00,0
13012020,19:00,20:00,0
13012020,20:00,21:00,0
13012020,21:00,22:00,0
13012020,22:00,23:00,0
13012020,23:00,00:00,0
14012020,00:00,01:00,0
14012020,01:00,02:00,0
14012020,02:00,03:00,0
14012020,03:00,04:00,0
14012020,04:00,05:00,63
14012020,05:00,06:00,108
14012020,06:00,07:00,87
14012020,07:00,08:00,136
14012020,08:00,09:00,196
14012020,09:00,10:00,166
14012020,10:00,11:00,87
14012020,11:00,12:00,164
14012020,12:00,13:00,106
14012020,13:00,14:00,0
14012020,14:00,15:00,0
14012020,15:00,16:00,0
14012020,16:00,17:00,0
14012020,17:00,18:00,0
14012020,18:00,19:00,0
14012020,19:00,20:00,0
14012020,20:00,21:00,0
14012020,21:00,22:00,0
14012020,22:00,23:00,0
14012020,23:00,00:00,0
15012020,00:00,01:00,0
15012020,01:00,02:00,0
15012020,02:00,03:00,0
15012020,03:00,04:00,0
15012020,04:00,05:00,0
15012020,05:00,06:00,0
15012020,06:00,07:00,0
15012020,07:00,08:00,0
15012020,08:00,09:00,0
15012020,09:00,10:00,0
15012020,10:00,11:00,0
15012020,11:00,12:00,0
15012020,12:00,13:00,0
15012020,13:00,14:00,0
15012020,14:00,15:00,0
15012020,15:00,16:00,0
15012020,16:00,17:00,0
15012020,17:00,18:00,0
15012020,18:00,19:00,0
15012020,19:00,20:00,0
15012020,20:00,21:00,0
15012020,21:00,22:00,0
15012020,22:00,23:00,0
15012020,23:00,00:00,0
16012020,00:00,01:00,0
16012020,01:00,02:00,0
16012020,02:00,03:00,0
16012020,03:00,04:00,0
16012020,04:00,05:00,0
16012020,05:00,06:00,0
16012020,06:00,07:00,43
16012020,07:00,08:00,91
16012020,08:00,09:00,248
16012020,09:00,10:00,242
16012020,10:00,11:00,238
16012020,11:00,12:00,232
16012020,12:00,13:00,237
16012020,13:00,14:00,232
16012020,14:00,15:00,229
16012020,15:00,16:00,226
16012020,16:00,17:00,227
16012020,17:00,18:00,227
16012020,18:00,19:00,227
16012020,19:00,20:00,228
16012020,20:00,21:00,264
16012020,21:00,22:00,264
16012020,22:00,23:00,265
16012020,23:00,00:00,257
17012020,00:00,01:00,114
17012020,01:00,02:00,71
17012020,02:00,03:00,90
17012020,03:00,04:00,64
17012020,04:00,05:00,65
17012020,05:00,06:00,230
17012020,06:00,07:00,257
17012020,07:00,08:00,229
17012020,08:00,09:00,229
17012020,09:00,10:00,232
17012020,10:00,11:00,229
17012020,11:00,12:00,225
17012020,12:00,13:00,225
17012020,13:00,14:00,227
17012020,14:00,15:00,230
17012020,15:00,16:00,225
17012020,16:00,17:00,224
17012020,17:00,18:00,224
17012020,18:00,19:00,225
17012020,19:00,20:00,225
17012020,20:00,21:00,224
17012020,21:00,22:00,227
17012020,22:00,23:00,222
17012020,23:00,00:00,51
18012020,00:00,01:00,5
18012020,01:00,02:00,0
18012020,02:00,03:00,0
18012020,03:00,04:00,0
18012020,04:00,05:00,0
18012020,05:00,06:00,0
18012020,06:00,07:00,0
18012020,07:00,08:00,0
18012020,08:00,09:00,0
18012020,09:00,10:00,0
18012020,10:00,11:00,0
18012020,11:00,12:00,0
18012020,12:00,13:00,0
18012020,13:00,14:00,0
18012020,14:00,15:00,0
18012020,15:00,16:00,0
18012020,16:00,17:00,0
18012020,17:00,18:00,0
18012020,18:00,19:00,0
18012020,19:00,20:00,0
18012020,20:00,21:00,0
18012020,21:00,22:00,0
18012020,22:00,23:00,0
18012020,23:00,00:00,0
19012020,00:00,01:00,0
19012020,01:00,02:00,0
19012020,02:00,03:00,0
19012020,03:00,04:00,0
19012020,04:00,05:00,0
19012020,05:00,06:00,0
19012020,06:00,07:00,0
19012020,07:00,08:00,0
19012020,08:00,09:00,45
19012020,09:00,10:00,153
19012020,10:00,11:00,287
19012020,11:00,12:00,285
19012020,12:00,13:00,286
19012020,13:00,14:00,285
19012020,14:00,15:00,281
19012020,15:00,16:00,278
19012020,16:00,17:00,282
19012020,17:00,18:00,282
19012020,18:00,19:00,282
19012020,19:00,20:00,284
19012020,20:00,21:00,285
19012020,21:00,22:00,287
19012020,22:00,23:00,289
19012020,23:00,00:00,290
20012020,00:00,01:00,291
20012020,01:00,02:00,295
20012020,02:00,03:00,296
20012020,03:00,04:00,296
20012020,04:00,05:00,237
20012020,05:00,06:00,286
20012020,06:00,07:00,295
20012020,07:00,08:00,295
20012020,08:00,09:00,295
20012020,09:00,10:00,294
20012020,10:00,11:00,294
20012020,11:00,12:00,292
20012020,12:00,13:00,291
20012020,13:00,14:00,290
20012020,14:00,15:00,287
20012020,15:00,16:00,289
20012020,16:00,17:00,289
20012020,17:00,18:00,325
20012020,18:00,19:00,329
20012020,19:00,20:00,322
20012020,20:00,21:00,295
20012020,21:00,22:00,287
20012020,22:00,23:00,289
20012020,23:00,00:00,288
21012020,00:00,01:00,255
21012020,01:00,02:00,250
21012020,02:00,03:00,272
21012020,03:00,04:00,271
21012020,04:00,05:00,270
21012020,05:00,06:00,255
21012020,06:00,07:00,253
21012020,07:00,08:00,248
21012020,08:00,09:00,255
21012020,09:00,10:00,254
21012020,10:00,11:00,254
21012020,11:00,12:00,251
21012020,12:00,13:00,249
21012020,13:00,14:00,245
21012020,14:00,15:00,244
21012020,15:00,16:00,247
21012020,16:00,17:00,269
21012020,17:00,18:00,301
21012020,18:00,19:00,305
21012020,19:00,20:00,299
21012020,20:00,21:00,275
21012020,21:00,22:00,256
21012020,22:00,23:00,248
21012020,23:00,00:00,250
22012020,00:00,01:00,265
22012020,01:00,02:00,265
22012020,02:00,03:00,265
22012020,03:00,04:00,267
22012020,04:00,05:00,268
22012020,05:00,06:00,268
22012020,06:00,07:00,282
22012020,07:00,08:00,298
22012020,08:00,09:00,302
22012020,09:00,10:00,287
22012020,10:00,11:00,267
22012020,11:00,12:00,276
22012020,12:00,13:00,288
22012020,13:00,14:00,287
22012020,14:00,15:00,269
22012020,15:00,16:00,250
22012020,16:00,17:00,263
22012020,17:00,18:00,301
22012020,18:00,19:00,309
22012020,19:00,20:00,298
22012020,20:00,21:00,267
22012020,21:00,22:00,248
22012020,22:00,23:00,247
22012020,23:00,00:00,247
23012020,00:00,01:00,248
23012020,01:00,02:00,247
23012020,02:00,03:00,244
23012020,03:00,04:00,243
23012020,04:00,05:00,245
23012020,05:00,06:00,250
23012020,06:00,07:00,267
23012020,07:00,08:00,287
23012020,08:00,09:00,300
23012020,09:00,10:00,284
23012020,10:00,11:00,257
23012020,11:00,12:00,246
23012020,12:00,13:00,247
23012020,13:00,14:00,247
23012020,14:00,15:00,245
23012020,15:00,16:00,253
23012020,16:00,17:00,275
23012020,17:00,18:00,301
23012020,18:00,19:00,306
23012020,19:00,20:00,295
23012020,20:00,21:00,266
23012020,21:00,22:00,250
23012020,22:00,23:00,250
23012020,23:00,00:00,248
24012020,00:00,01:00,249
24012020,01:00,02:00,251
24012020,02:00,03:00,250
24012020,03:00,04:00,248
24012020,04:00,05:00,246
24012020,05:00,06:00,247
24012020,06:00,07:00,246
24012020,07:00,08:00,240
24012020,08:00,09:00,241
24012020,09:00,10:00,242
24012020,10:00,11:00,242
24012020,11:00,12:00,242
24012020,12:00,13:00,232
24012020,13:00,14:00,235
24012020,14:00,15:00,242
24012020,15:00,16:00,264
24012020,16:00,17:00,285
24012020,17:00,18:00,307
24012020,18:00,19:00,308
24012020,19:00,20:00,289
24012020,20:00,21:00,258
24012020,21:00,22:00,248
24012020,22:00,23:00,247
24012020,23:00,00:00,247
25012020,00:00,01:00,246
25012020,01:00,02:00,246
25012020,02:00,03:00,244
25012020,03:00,04:00,246
25012020,04:00,05:00,244
25012020,05:00,06:00,242
25012020,06:00,07:00,242
25012020,07:00,08:00,238
25012020,08:00,09:00,244
25012020,09:00,10:00,241
25012020,10:00,11:00,239
25012020,11:00,12:00,239
25012020,12:00,13:00,239
25012020,13:00,14:00,236
25012020,14:00,15:00,232
25012020,15:00,16:00,235
25012020,16:00,17:00,235
25012020,17:00,18:00,235
25012020,18:00,19:00,235
25012020,19:00,20:00,235
25012020,20:00,21:00,234
25012020,21:00,22:00,236
25012020,22:00,23:00,237
25012020,23:00,00:00,240
26012020,00:00,01:00,244
26012020,01:00,02:00,259
26012020,02:00,03:00,259
26012020,03:00,04:00,259
26012020,04:00,05:00,255
26012020,05:00,06:00,258
26012020,06:00,07:00,258
26012020,07:00,08:00,259
26012020,08:00,09:00,257
26012020,09:00,10:00,256
26012020,10:00,11:00,254
26012020,11:00,12:00,248
26012020,12:00,13:00,240
26012020,13:00,14:00,238
26012020,14:00,15:00,237
26012020,15:00,16:00,235
26012020,16:00,17:00,233
26012020,17:00,18:00,231
26012020,18:00,19:00,234
26012020,19:00,20:00,235
26012020,20:00,21:00,237
26012020,21:00,22:00,239
26012020,22:00,23:00,236
26012020,23:00,00:00,238
27012020,00:00,01:00,237
27012020,01:00,02:00,173
27012020,02:00,03:00,212
27012020,03:00,04:00,131
27012020,04:00,05:00,52
27012020,05:00,06:00,56
27012020,06:00,07:00,227
27012020,07:00,08:00,237
27012020,08:00,09:00,236
27012020,09:00,10:00,238
27012020,10:00,11:00,238
27012020,11:00,12:00,237
27012020,12:00,13:00,236
27012020,13:00,14:00,235
27012020,14:00,15:00,236
27012020,15:00,16:00,237
27012020,16:00,17:00,237
27012020,17:00,18:00,237
27012020,18:00,19:00,238
27012020,19:00,20:00,234
27012020,20:00,21:00,234
27012020,21:00,22:00,221
27012020,22:00,23:00,199
27012020,23:00,00:00,130
28012020,00:00,01:00,8
28012020,01:00,02:00,0
28012020,02:00,03:00,0
28012020,03:00,04:00,0
28012020,04:00,05:00,0
28012020,05:00,06:00,0
28012020,06:00,07:00,0
28012020,07:00,08:00,0
28012020,08:00,09:00,0
28012020,09:00,10:00,0
28012020,10:00,11:00,0
28012020,11:00,12:00,0
28012020,12:00,13:00,0
28012020,13:00,14:00,0
28012020,14:00,15:00,0
28012020,15:00,16:00,0
28012020,16:00,17:00,0
28012020,17:00,18:00,0
28012020,18:00,19:00,0
28012020,19:00,20:00,0
28012020,20:00,21:00,0
28012020,21:00,22:00,0
28012020,22:00,23:00,0
28012020,23:00,00:00,0
29012020,00:00,01:00,0
29012020,01:00,02:00,0
29012020,02:00,03:00,0
29012020,03:00,04:00,0
29012020,04:00,05:00,0
29012020,05:00,06:00,0
29012020,06:00,07:00,0
29012020,07:00,08:00,0
29012020,08:00,09:00,47
29012020,09:00,10:00,145
29012020,10:00,11:00,284
29012020,11:00,12:00,263
29012020,12:00,13:00,256
29012020,13:00,14:00,261
29012020,14:00,15:00,261
29012020,15:00,16:00,260
29012020,16:00,17:00,259
29012020,17:00,18:00,257
29012020,18:00,19:00,257
29012020,19:00,20:00,259
29012020,20:00,21:00,269
29012020,21:00,22:00,195
29012020,22:00,23:00,1
29012020,23:00,00:00,0
30012020,00:00,01:00,0
30012020,01:00,02:00,0
30012020,02:00,03:00,0
30012020,03:00,04:00,0
30012020,04:00,05:00,0
30012020,05:00,06:00,0
30012020,06:00,07:00,0
30012020,07:00,08:00,0
30012020,08:00,09:00,0
30012020,09:00,10:00,0
30012020,10:00,11:00,0
30012020,11:00,12:00,0
30012020,12:00,13:00,0
30012020,13:00,14:00,0
30012020,14:00,15:00,0
30012020,15:00,16:00,0
30012020,16:00,17:00,0
30012020,17:00,18:00,0
30012020,18:00,19:00,0
30012020,19:00,20:00,0
30012020,20:00,21:00,0
30012020,21:00,22:00,0
30012020,22:00,23:00,0
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,0
31012020,02:00,03:00,0
31012020,03:00,04:00,0
31012020,04:00,05:00,0
31012020,05:00,06:00,0
31012020,06:00,07:00,0
31012020,07:00,08:00,0
31012020,08:00,09:00,0
31012020,09:00,10:00,0
31012020,10:00,11:00,0
31012020,11:00,12:00,0
31012020,12:00,13:00,0
31012020,13:00,14:00,0
31012020,14:00,15:00,0
31012020,15:00,16:00,0
31012020,16:00,17:00,0
31012020,17:00,18:00,0
31012020,18:00,19:00,0
31012020,19:00,20:00,0
31012020,20:00,21:00,0
31012020,21:00,22:00,0
31012020,22:00,23:00,0
31012020,23:00,00:00,0
1022020,00:00,01:00,0
1022020,01:00,02:00,0
1022020,02:00,03:00,0
1022020,03:00,04:00,0
1022020,04:00,05:00,0
1022020,05:00,06:00,0
1022020,06:00,07:00,0
1022020,07:00,08:00,0
1022020,08:00,09:00,0
1022020,09:00,10:00,0
1022020,10:00,11:00,0
1022020,11:00,12:00,0
1022020,12:00,13:00,0
1022020,13:00,14:00,0
1022020,14:00,15:00,0
1022020,15:00,16:00,0
1022020,16:00,17:00,0
1022020,17:00,18:00,0
1022020,18:00,19:00,0
1022020,19:00,20:00,0
1022020,20:00,21:00,0
1022020,21:00,22:00,0
1022020,22:00,23:00,0
1022020,23:00,00:00,0
2022020,00:00,01:00,0
2022020,01:00,02:00,0
2022020,02:00,03:00,0
2022020,03:00,04:00,0
2022020,04:00,05:00,0
2022020,05:00,06:00,0
2022020,06:00,07:00,0
2022020,07:00,08:00,0
2022020,08:00,09:00,0
2022020,09:00,10:00,0
2022020,10:00,11:00,0
2022020,11:00,12:00,0
2022020,12:00,13:00,0
2022020,13:00,14:00,0
2022020,14:00,15:00,0
2022020,15:00,16:00,0
2022020,16:00,17:00,0
2022020,17:00,18:00,0
2022020,18:00,19:00,0
2022020,19:00,20:00,0
2022020,20:00,21:00,0
2022020,21:00,22:00,0
2022020,22:00,23:00,0
2022020,23:00,00:00,0
3022020,00:00,01:00,0
3022020,01:00,02:00,0
3022020,02:00,03:00,0
3022020,03:00,04:00,0
3022020,04:00,05:00,0
3022020,05:00,06:00,0
3022020,06:00,07:00,0
3022020,07:00,08:00,0
3022020,08:00,09:00,0
3022020,09:00,10:00,0
3022020,10:00,11:00,0
3022020,11:00,12:00,0
3022020,12:00,13:00,0
3022020,13:00,14:00,0
3022020,14:00,15:00,0
3022020,15:00,16:00,0
3022020,16:00,17:00,0
3022020,17:00,18:00,0
3022020,18:00,19:00,0
3022020,19:00,20:00,0
3022020,20:00,21:00,0
3022020,21:00,22:00,0
3022020,22:00,23:00,0
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,0
4022020,02:00,03:00,0
4022020,03:00,04:00,0
4022020,04:00,05:00,0
4022020,05:00,06:00,0
4022020,06:00,07:00,0
4022020,07:00,08:00,0
4022020,08:00,09:00,0
4022020,09:00,10:00,0
4022020,10:00,11:00,0
4022020,11:00,12:00,0
4022020,12:00,13:00,0
4022020,13:00,14:00,0
4022020,14:00,15:00,0
4022020,15:00,16:00,0
4022020,16:00,17:00,0
4022020,17:00,18:00,0
4022020,18:00,19:00,0
4022020,19:00,20:00,0
4022020,20:00,21:00,0
4022020,21:00,22:00,0
4022020,22:00,23:00,0
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,0
5022020,02:00,03:00,0
5022020,03:00,04:00,0
5022020,04:00,05:00,0
5022020,05:00,06:00,0
5022020,06:00,07:00,0
5022020,07:00,08:00,0
5022020,08:00,09:00,0
5022020,09:00,10:00,0
5022020,10:00,11:00,0
5022020,11:00,12:00,0
5022020,12:00,13:00,0
5022020,13:00,14:00,0
5022020,14:00,15:00,0
5022020,15:00,16:00,0
5022020,16:00,17:00,0
5022020,17:00,18:00,0
5022020,18:00,19:00,0
5022020,19:00,20:00,0
5022020,20:00,21:00,0
5022020,21:00,22:00,0
5022020,22:00,23:00,0
5022020,23:00,00:00,0
6022020,00:00,01:00,0
6022020,01:00,02:00,0
6022020,02:00,03:00,0
6022020,03:00,04:00,0
6022020,04:00,05:00,0
6022020,05:00,06:00,0
6022020,06:00,07:00,0
6022020,07:00,08:00,0
6022020,08:00,09:00,0
6022020,09:00,10:00,0
6022020,10:00,11:00,0
6022020,11:00,12:00,0
6022020,12:00,13:00,0
6022020,13:00,14:00,0
6022020,14:00,15:00,0
6022020,15:00,16:00,0
6022020,16:00,17:00,0
6022020,17:00,18:00,0
6022020,18:00,19:00,0
6022020,19:00,20:00,0
6022020,20:00,21:00,0
6022020,21:00,22:00,0
6022020,22:00,23:00,0
6022020,23:00,00:00,0
7022020,00:00,01:00,0
7022020,01:00,02:00,0
7022020,02:00,03:00,0
7022020,03:00,04:00,0
7022020,04:00,05:00,0
7022020,05:00,06:00,0
7022020,06:00,07:00,0
7022020,07:00,08:00,0
7022020,08:00,09:00,0
7022020,09:00,10:00,0
7022020,10:00,11:00,0
7022020,11:00,12:00,0
7022020,12:00,13:00,0
7022020,13:00,14:00,0
7022020,14:00,15:00,0
7022020,15:00,16:00,0
7022020,16:00,17:00,0
7022020,17:00,18:00,0
7022020,18:00,19:00,0
7022020,19:00,20:00,0
7022020,20:00,21:00,0
7022020,21:00,22:00,0
7022020,22:00,23:00,0
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,0
8022020,02:00,03:00,0
8022020,03:00,04:00,0
8022020,04:00,05:00,0
8022020,05:00,06:00,0
8022020,06:00,07:00,0
8022020,07:00,08:00,0
8022020,08:00,09:00,0
8022020,09:00,10:00,0
8022020,10:00,11:00,0
8022020,11:00,12:00,0
8022020,12:00,13:00,0
8022020,13:00,14:00,0
8022020,14:00,15:00,0
8022020,15:00,16:00,0
8022020,16:00,17:00,0
8022020,17:00,18:00,0
8022020,18:00,19:00,0
8022020,19:00,20:00,0
8022020,20:00,21:00,0
8022020,21:00,22:00,0
8022020,22:00,23:00,0
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,0
9022020,02:00,03:00,0
9022020,03:00,04:00,0
9022020,04:00,05:00,0
9022020,05:00,06:00,0
9022020,06:00,07:00,0
9022020,07:00,08:00,0
9022020,08:00,09:00,0
9022020,09:00,10:00,0
9022020,10:00,11:00,0
9022020,11:00,12:00,0
9022020,12:00,13:00,0
9022020,13:00,14:00,0
9022020,14:00,15:00,0
9022020,15:00,16:00,0
9022020,16:00,17:00,0
9022020,17:00,18:00,0
9022020,18:00,19:00,0
9022020,19:00,20:00,0
9022020,20:00,21:00,0
9022020,21:00,22:00,0
9022020,22:00,23:00,0
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,0
10022020,02:00,03:00,0
10022020,03:00,04:00,0
10022020,04:00,05:00,0
10022020,05:00,06:00,0
10022020,06:00,07:00,0
10022020,07:00,08:00,0
10022020,08:00,09:00,0
10022020,09:00,10:00,0
10022020,10:00,11:00,0
10022020,11:00,12:00,0
10022020,12:00,13:00,0
10022020,13:00,14:00,0
10022020,14:00,15:00,0
10022020,15:00,16:00,0
10022020,16:00,17:00,0
10022020,17:00,18:00,0
10022020,18:00,19:00,0
10022020,19:00,20:00,0
10022020,20:00,21:00,0
10022020,21:00,22:00,0
10022020,22:00,23:00,0
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,0
11022020,02:00,03:00,0
11022020,03:00,04:00,0
11022020,04:00,05:00,0
11022020,05:00,06:00,0
11022020,06:00,07:00,0
11022020,07:00,08:00,0
11022020,08:00,09:00,0
11022020,09:00,10:00,0
11022020,10:00,11:00,0
11022020,11:00,12:00,0
