date,start,end,11WD2MEHR2CSWHCZ
8012019,03:00,04:00,0
8012019,04:00,05:00,0
8012019,05:00,06:00,0
8012019,06:00,07:00,0
8012019,07:00,08:00,0
8012019,08:00,09:00,0
8012019,09:00,10:00,0
8012019,10:00,11:00,0
8012019,11:00,12:00,0
8012019,12:00,13:00,0
8012019,13:00,14:00,0
8012019,14:00,15:00,0
8012019,15:00,16:00,0
8012019,16:00,17:00,0
8012019,17:00,18:00,0
8012019,18:00,19:00,0
8012019,19:00,20:00,0
8012019,20:00,21:00,0
8012019,21:00,22:00,0
8012019,22:00,23:00,0
8012019,23:00,00:00,0
9012019,00:00,01:00,0
9012019,01:00,02:00,0
9012019,02:00,03:00,0
9012019,03:00,04:00,0
9012019,04:00,05:00,0
9012019,05:00,06:00,0
9012019,06:00,07:00,0
9012019,07:00,08:00,0
9012019,08:00,09:00,0
9012019,09:00,10:00,0
9012019,10:00,11:00,0
9012019,11:00,12:00,0
9012019,12:00,13:00,0
9012019,13:00,14:00,0
9012019,14:00,15:00,0
9012019,15:00,16:00,0
9012019,16:00,17:00,0
9012019,17:00,18:00,0
9012019,18:00,19:00,0
9012019,19:00,20:00,0
9012019,20:00,21:00,0
9012019,21:00,22:00,0
9012019,22:00,23:00,0
9012019,23:00,00:00,0
10012019,00:00,01:00,124
10012019,01:00,02:00,323
10012019,02:00,03:00,441
10012019,03:00,04:00,452
10012019,04:00,05:00,455
10012019,05:00,06:00,653
10012019,06:00,07:00,688
10012019,07:00,08:00,690
10012019,08:00,09:00,688
10012019,09:00,10:00,689
10012019,10:00,11:00,688
10012019,11:00,12:00,690
10012019,12:00,13:00,688
10012019,13:00,14:00,688
10012019,14:00,15:00,689
10012019,15:00,16:00,689
10012019,16:00,17:00,690
10012019,17:00,18:00,688
10012019,18:00,19:00,689
10012019,19:00,20:00,689
10012019,20:00,21:00,689
10012019,21:00,22:00,688
10012019,22:00,23:00,689
10012019,23:00,00:00,674
11012019,00:00,01:00,420
11012019,01:00,02:00,177
11012019,02:00,03:00,150
11012019,03:00,04:00,151
11012019,04:00,05:00,150
11012019,05:00,06:00,259
11012019,06:00,07:00,562
11012019,07:00,08:00,690
11012019,08:00,09:00,690
11012019,09:00,10:00,648
11012019,10:00,11:00,558
11012019,11:00,12:00,539
11012019,12:00,13:00,506
11012019,13:00,14:00,466
11012019,14:00,15:00,284
11012019,15:00,16:00,250
11012019,16:00,17:00,429
11012019,17:00,18:00,618
11012019,18:00,19:00,687
11012019,19:00,20:00,689
11012019,20:00,21:00,532
11012019,21:00,22:00,188
11012019,22:00,23:00,34
11012019,23:00,00:00,0
12012019,00:00,01:00,0
12012019,01:00,02:00,0
12012019,02:00,03:00,0
12012019,03:00,04:00,0
12012019,04:00,05:00,0
12012019,05:00,06:00,0
12012019,06:00,07:00,0
12012019,07:00,08:00,0
12012019,08:00,09:00,0
12012019,09:00,10:00,0
12012019,10:00,11:00,0
12012019,11:00,12:00,0
12012019,12:00,13:00,0
12012019,13:00,14:00,0
12012019,14:00,15:00,0
12012019,15:00,16:00,0
12012019,16:00,17:00,0
12012019,17:00,18:00,0
12012019,18:00,19:00,0
12012019,19:00,20:00,0
12012019,20:00,21:00,0
12012019,21:00,22:00,0
12012019,22:00,23:00,0
12012019,23:00,00:00,0
13012019,00:00,01:00,0
13012019,01:00,02:00,0
13012019,02:00,03:00,0
13012019,03:00,04:00,0
13012019,04:00,05:00,0
13012019,05:00,06:00,0
13012019,06:00,07:00,0
13012019,07:00,08:00,0
13012019,08:00,09:00,0
13012019,09:00,10:00,0
13012019,10:00,11:00,0
13012019,11:00,12:00,0
13012019,12:00,13:00,0
13012019,13:00,14:00,0
13012019,14:00,15:00,0
13012019,15:00,16:00,0
13012019,16:00,17:00,0
13012019,17:00,18:00,0
13012019,18:00,19:00,0
13012019,19:00,20:00,0
13012019,20:00,21:00,0
13012019,21:00,22:00,0
13012019,22:00,23:00,0
13012019,23:00,00:00,0
14012019,00:00,01:00,0
14012019,01:00,02:00,0
14012019,02:00,03:00,0
14012019,03:00,04:00,0
14012019,04:00,05:00,0
14012019,05:00,06:00,0
14012019,06:00,07:00,0
14012019,07:00,08:00,0
14012019,08:00,09:00,0
14012019,09:00,10:00,0
14012019,10:00,11:00,0
14012019,11:00,12:00,0
14012019,12:00,13:00,0
14012019,13:00,14:00,0
14012019,14:00,15:00,0
14012019,15:00,16:00,0
14012019,16:00,17:00,0
14012019,17:00,18:00,0
14012019,18:00,19:00,0
14012019,19:00,20:00,0
14012019,20:00,21:00,0
14012019,21:00,22:00,0
14012019,22:00,23:00,0
14012019,23:00,00:00,0
15012019,00:00,01:00,0
15012019,01:00,02:00,0
15012019,02:00,03:00,0
15012019,03:00,04:00,0
15012019,04:00,05:00,0
15012019,05:00,06:00,0
15012019,06:00,07:00,0
15012019,07:00,08:00,0
15012019,08:00,09:00,0
15012019,09:00,10:00,0
15012019,10:00,11:00,0
15012019,11:00,12:00,0
15012019,12:00,13:00,0
15012019,13:00,14:00,0
15012019,14:00,15:00,0
15012019,15:00,16:00,0
15012019,16:00,17:00,0
15012019,17:00,18:00,0
15012019,18:00,19:00,0
15012019,19:00,20:00,0
15012019,20:00,21:00,0
15012019,21:00,22:00,0
15012019,22:00,23:00,0
15012019,23:00,00:00,0
16012019,00:00,01:00,0
16012019,01:00,02:00,0
16012019,02:00,03:00,0
16012019,03:00,04:00,0
16012019,04:00,05:00,0
16012019,05:00,06:00,0
16012019,06:00,07:00,119
16012019,07:00,08:00,274
16012019,08:00,09:00,367
16012019,09:00,10:00,391
16012019,10:00,11:00,479
16012019,11:00,12:00,409
16012019,12:00,13:00,355
16012019,13:00,14:00,342
16012019,14:00,15:00,311
16012019,15:00,16:00,306
16012019,16:00,17:00,337
16012019,17:00,18:00,417
16012019,18:00,19:00,523
16012019,19:00,20:00,408
16012019,20:00,21:00,183
16012019,21:00,22:00,150
16012019,22:00,23:00,149
16012019,23:00,00:00,150
17012019,00:00,01:00,151
17012019,01:00,02:00,150
17012019,02:00,03:00,150
17012019,03:00,04:00,150
17012019,04:00,05:00,150
17012019,05:00,06:00,150
17012019,06:00,07:00,150
17012019,07:00,08:00,150
17012019,08:00,09:00,150
17012019,09:00,10:00,151
17012019,10:00,11:00,149
17012019,11:00,12:00,150
17012019,12:00,13:00,150
17012019,13:00,14:00,150
17012019,14:00,15:00,339
17012019,15:00,16:00,648
17012019,16:00,17:00,689
17012019,17:00,18:00,690
17012019,18:00,19:00,586
17012019,19:00,20:00,391
17012019,20:00,21:00,198
17012019,21:00,22:00,150
17012019,22:00,23:00,150
17012019,23:00,00:00,150
18012019,00:00,01:00,150
18012019,01:00,02:00,151
18012019,02:00,03:00,150
18012019,03:00,04:00,150
18012019,04:00,05:00,150
18012019,05:00,06:00,266
18012019,06:00,07:00,596
18012019,07:00,08:00,688
18012019,08:00,09:00,689
18012019,09:00,10:00,688
18012019,10:00,11:00,689
18012019,11:00,12:00,689
18012019,12:00,13:00,689
18012019,13:00,14:00,687
18012019,14:00,15:00,689
18012019,15:00,16:00,689
18012019,16:00,17:00,688
18012019,17:00,18:00,689
18012019,18:00,19:00,689
18012019,19:00,20:00,689
18012019,20:00,21:00,689
18012019,21:00,22:00,689
18012019,22:00,23:00,688
18012019,23:00,00:00,690
19012019,00:00,01:00,689
19012019,01:00,02:00,688
19012019,02:00,03:00,689
19012019,03:00,04:00,689
19012019,04:00,05:00,689
19012019,05:00,06:00,689
19012019,06:00,07:00,688
19012019,07:00,08:00,689
19012019,08:00,09:00,689
19012019,09:00,10:00,689
19012019,10:00,11:00,688
19012019,11:00,12:00,688
19012019,12:00,13:00,690
19012019,13:00,14:00,689
19012019,14:00,15:00,689
19012019,15:00,16:00,689
19012019,16:00,17:00,689
19012019,17:00,18:00,688
19012019,18:00,19:00,690
19012019,19:00,20:00,689
19012019,20:00,21:00,689
19012019,21:00,22:00,688
19012019,22:00,23:00,651
19012019,23:00,00:00,507
20012019,00:00,01:00,280
20012019,01:00,02:00,249
20012019,02:00,03:00,250
20012019,03:00,04:00,250
20012019,04:00,05:00,251
20012019,05:00,06:00,250
20012019,06:00,07:00,374
20012019,07:00,08:00,657
20012019,08:00,09:00,689
20012019,09:00,10:00,688
20012019,10:00,11:00,689
20012019,11:00,12:00,688
20012019,12:00,13:00,690
20012019,13:00,14:00,689
20012019,14:00,15:00,688
20012019,15:00,16:00,689
20012019,16:00,17:00,690
20012019,17:00,18:00,689
20012019,18:00,19:00,689
20012019,19:00,20:00,689
20012019,20:00,21:00,690
20012019,21:00,22:00,688
20012019,22:00,23:00,689
20012019,23:00,00:00,689
21012019,00:00,01:00,689
21012019,01:00,02:00,689
21012019,02:00,03:00,689
21012019,03:00,04:00,689
21012019,04:00,05:00,689
21012019,05:00,06:00,689
21012019,06:00,07:00,689
21012019,07:00,08:00,689
21012019,08:00,09:00,688
21012019,09:00,10:00,690
21012019,10:00,11:00,689
21012019,11:00,12:00,684
21012019,12:00,13:00,682
21012019,13:00,14:00,689
21012019,14:00,15:00,690
21012019,15:00,16:00,689
21012019,16:00,17:00,689
21012019,17:00,18:00,688
21012019,18:00,19:00,688
21012019,19:00,20:00,689
21012019,20:00,21:00,689
21012019,21:00,22:00,688
21012019,22:00,23:00,688
21012019,23:00,00:00,689
22012019,00:00,01:00,688
22012019,01:00,02:00,689
22012019,02:00,03:00,690
22012019,03:00,04:00,689
22012019,04:00,05:00,689
22012019,05:00,06:00,689
22012019,06:00,07:00,689
22012019,07:00,08:00,689
22012019,08:00,09:00,688
22012019,09:00,10:00,686
22012019,10:00,11:00,689
22012019,11:00,12:00,688
22012019,12:00,13:00,690
22012019,13:00,14:00,687
22012019,14:00,15:00,688
22012019,15:00,16:00,690
22012019,16:00,17:00,689
22012019,17:00,18:00,688
22012019,18:00,19:00,689
22012019,19:00,20:00,690
22012019,20:00,21:00,689
22012019,21:00,22:00,689
22012019,22:00,23:00,689
22012019,23:00,00:00,627
23012019,00:00,01:00,500
23012019,01:00,02:00,498
23012019,02:00,03:00,500
23012019,03:00,04:00,501
23012019,04:00,05:00,508
23012019,05:00,06:00,668
23012019,06:00,07:00,688
23012019,07:00,08:00,689
23012019,08:00,09:00,688
23012019,09:00,10:00,687
23012019,10:00,11:00,689
23012019,11:00,12:00,690
23012019,12:00,13:00,689
23012019,13:00,14:00,689
23012019,14:00,15:00,689
23012019,15:00,16:00,690
23012019,16:00,17:00,690
23012019,17:00,18:00,687
23012019,18:00,19:00,688
23012019,19:00,20:00,689
23012019,20:00,21:00,689
23012019,21:00,22:00,690
23012019,22:00,23:00,690
23012019,23:00,00:00,690
24012019,00:00,01:00,688
24012019,01:00,02:00,690
24012019,02:00,03:00,689
24012019,03:00,04:00,689
24012019,04:00,05:00,689
24012019,05:00,06:00,687
24012019,06:00,07:00,689
24012019,07:00,08:00,689
24012019,08:00,09:00,690
24012019,09:00,10:00,687
24012019,10:00,11:00,688
24012019,11:00,12:00,690
24012019,12:00,13:00,690
24012019,13:00,14:00,688
24012019,14:00,15:00,687
24012019,15:00,16:00,689
24012019,16:00,17:00,689
24012019,17:00,18:00,689
24012019,18:00,19:00,689
24012019,19:00,20:00,689
24012019,20:00,21:00,690
24012019,21:00,22:00,690
24012019,22:00,23:00,688
24012019,23:00,00:00,689
25012019,00:00,01:00,690
25012019,01:00,02:00,688
25012019,02:00,03:00,689
25012019,03:00,04:00,689
25012019,04:00,05:00,689
25012019,05:00,06:00,688
25012019,06:00,07:00,688
25012019,07:00,08:00,690
25012019,08:00,09:00,689
25012019,09:00,10:00,688
25012019,10:00,11:00,689
25012019,11:00,12:00,690
25012019,12:00,13:00,688
25012019,13:00,14:00,689
25012019,14:00,15:00,690
25012019,15:00,16:00,689
25012019,16:00,17:00,689
25012019,17:00,18:00,688
25012019,18:00,19:00,688
25012019,19:00,20:00,689
25012019,20:00,21:00,689
25012019,21:00,22:00,687
25012019,22:00,23:00,582
25012019,23:00,00:00,382
26012019,00:00,01:00,50
26012019,01:00,02:00,0
26012019,02:00,03:00,0
26012019,03:00,04:00,0
26012019,04:00,05:00,0
26012019,05:00,06:00,0
26012019,06:00,07:00,0
26012019,07:00,08:00,0
26012019,08:00,09:00,0
26012019,09:00,10:00,0
26012019,10:00,11:00,0
26012019,11:00,12:00,0
26012019,12:00,13:00,0
26012019,13:00,14:00,0
26012019,14:00,15:00,0
26012019,15:00,16:00,0
26012019,16:00,17:00,0
26012019,17:00,18:00,0
26012019,18:00,19:00,0
26012019,19:00,20:00,0
26012019,20:00,21:00,0
26012019,21:00,22:00,0
26012019,22:00,23:00,0
26012019,23:00,00:00,0
27012019,00:00,01:00,0
27012019,01:00,02:00,0
27012019,02:00,03:00,0
27012019,03:00,04:00,0
27012019,04:00,05:00,0
27012019,05:00,06:00,0
27012019,06:00,07:00,0
27012019,07:00,08:00,0
27012019,08:00,09:00,0
27012019,09:00,10:00,0
27012019,10:00,11:00,0
27012019,11:00,12:00,0
27012019,12:00,13:00,0
27012019,13:00,14:00,0
27012019,14:00,15:00,0
27012019,15:00,16:00,0
27012019,16:00,17:00,0
27012019,17:00,18:00,0
27012019,18:00,19:00,0
27012019,19:00,20:00,0
27012019,20:00,21:00,0
27012019,21:00,22:00,0
27012019,22:00,23:00,0
27012019,23:00,00:00,0
28012019,00:00,01:00,0
28012019,01:00,02:00,0
28012019,02:00,03:00,0
28012019,03:00,04:00,0
28012019,04:00,05:00,0
28012019,05:00,06:00,0
28012019,06:00,07:00,0
28012019,07:00,08:00,0
28012019,08:00,09:00,0
28012019,09:00,10:00,0
28012019,10:00,11:00,0
28012019,11:00,12:00,0
28012019,12:00,13:00,0
28012019,13:00,14:00,0
28012019,14:00,15:00,0
28012019,15:00,16:00,0
28012019,16:00,17:00,0
28012019,17:00,18:00,0
28012019,18:00,19:00,0
28012019,19:00,20:00,0
28012019,20:00,21:00,0
28012019,21:00,22:00,0
28012019,22:00,23:00,0
28012019,23:00,00:00,0
29012019,00:00,01:00,0
29012019,01:00,02:00,0
29012019,02:00,03:00,120
29012019,03:00,04:00,279
29012019,04:00,05:00,375
29012019,05:00,06:00,391
29012019,06:00,07:00,482
29012019,07:00,08:00,577
29012019,08:00,09:00,677
29012019,09:00,10:00,689
29012019,10:00,11:00,688
29012019,11:00,12:00,690
29012019,12:00,13:00,689
29012019,13:00,14:00,688
29012019,14:00,15:00,689
29012019,15:00,16:00,689
29012019,16:00,17:00,688
29012019,17:00,18:00,689
29012019,18:00,19:00,691
29012019,19:00,20:00,688
29012019,20:00,21:00,688
29012019,21:00,22:00,687
29012019,22:00,23:00,669
29012019,23:00,00:00,292
30012019,00:00,01:00,152
30012019,01:00,02:00,151
30012019,02:00,03:00,151
30012019,03:00,04:00,151
30012019,04:00,05:00,151
30012019,05:00,06:00,174
30012019,06:00,07:00,399
30012019,07:00,08:00,683
30012019,08:00,09:00,689
30012019,09:00,10:00,689
30012019,10:00,11:00,689
30012019,11:00,12:00,688
30012019,12:00,13:00,617
30012019,13:00,14:00,466
30012019,14:00,15:00,399
30012019,15:00,16:00,383
30012019,16:00,17:00,430
30012019,17:00,18:00,440
30012019,18:00,19:00,444
30012019,19:00,20:00,445
30012019,20:00,21:00,502
30012019,21:00,22:00,517
30012019,22:00,23:00,511
30012019,23:00,00:00,209
31012019,00:00,01:00,151
31012019,01:00,02:00,150
31012019,02:00,03:00,150
31012019,03:00,04:00,150
31012019,04:00,05:00,152
31012019,05:00,06:00,336
31012019,06:00,07:00,651
31012019,07:00,08:00,689
31012019,08:00,09:00,691
31012019,09:00,10:00,686
31012019,10:00,11:00,689
31012019,11:00,12:00,689
31012019,12:00,13:00,689
31012019,13:00,14:00,688
31012019,14:00,15:00,689
31012019,15:00,16:00,689
31012019,16:00,17:00,690
31012019,17:00,18:00,688
31012019,18:00,19:00,689
31012019,19:00,20:00,690
31012019,20:00,21:00,688
31012019,21:00,22:00,688
31012019,22:00,23:00,683
31012019,23:00,00:00,477
1022019,00:00,01:00,393
1022019,01:00,02:00,389
1022019,02:00,03:00,283
1022019,03:00,04:00,250
1022019,04:00,05:00,250
1022019,05:00,06:00,344
1022019,06:00,07:00,475
1022019,07:00,08:00,670
1022019,08:00,09:00,689
1022019,09:00,10:00,688
1022019,10:00,11:00,687
1022019,11:00,12:00,690
1022019,12:00,13:00,689
1022019,13:00,14:00,689
1022019,14:00,15:00,689
1022019,15:00,16:00,689
1022019,16:00,17:00,689
1022019,17:00,18:00,687
1022019,18:00,19:00,687
1022019,19:00,20:00,690
1022019,20:00,21:00,690
1022019,21:00,22:00,688
1022019,22:00,23:00,689
1022019,23:00,00:00,654
2022019,00:00,01:00,393
2022019,01:00,02:00,170
2022019,02:00,03:00,149
2022019,03:00,04:00,150
2022019,04:00,05:00,150
2022019,05:00,06:00,150
2022019,06:00,07:00,150
2022019,07:00,08:00,248
2022019,08:00,09:00,553
2022019,09:00,10:00,686
2022019,10:00,11:00,688
2022019,11:00,12:00,689
2022019,12:00,13:00,689
2022019,13:00,14:00,689
2022019,14:00,15:00,688
2022019,15:00,16:00,654
2022019,16:00,17:00,679
2022019,17:00,18:00,687
2022019,18:00,19:00,687
2022019,19:00,20:00,690
2022019,20:00,21:00,690
2022019,21:00,22:00,688
2022019,22:00,23:00,682
2022019,23:00,00:00,428
3022019,00:00,01:00,184
3022019,01:00,02:00,150
3022019,02:00,03:00,150
3022019,03:00,04:00,150
3022019,04:00,05:00,151
3022019,05:00,06:00,150
3022019,06:00,07:00,150
3022019,07:00,08:00,150
3022019,08:00,09:00,150
3022019,09:00,10:00,150
3022019,10:00,11:00,151
3022019,11:00,12:00,150
3022019,12:00,13:00,245
3022019,13:00,14:00,412
3022019,14:00,15:00,517
3022019,15:00,16:00,670
3022019,16:00,17:00,689
3022019,17:00,18:00,690
3022019,18:00,19:00,687
3022019,19:00,20:00,689
3022019,20:00,21:00,689
3022019,21:00,22:00,689
3022019,22:00,23:00,572
3022019,23:00,00:00,192
4022019,00:00,01:00,151
4022019,01:00,02:00,151
4022019,02:00,03:00,150
4022019,03:00,04:00,150
4022019,04:00,05:00,150
4022019,05:00,06:00,162
4022019,06:00,07:00,451
4022019,07:00,08:00,686
4022019,08:00,09:00,687
4022019,09:00,10:00,688
4022019,10:00,11:00,682
4022019,11:00,12:00,413
4022019,12:00,13:00,182
4022019,13:00,14:00,150
4022019,14:00,15:00,150
4022019,15:00,16:00,151
4022019,16:00,17:00,242
4022019,17:00,18:00,386
4022019,18:00,19:00,449
4022019,19:00,20:00,449
4022019,20:00,21:00,300
4022019,21:00,22:00,173
4022019,22:00,23:00,151
4022019,23:00,00:00,151
5022019,00:00,01:00,151
5022019,01:00,02:00,151
5022019,02:00,03:00,151
5022019,03:00,04:00,151
5022019,04:00,05:00,152
5022019,05:00,06:00,161
5022019,06:00,07:00,444
5022019,07:00,08:00,678
5022019,08:00,09:00,688
5022019,09:00,10:00,689
5022019,10:00,11:00,688
5022019,11:00,12:00,690
5022019,12:00,13:00,689
5022019,13:00,14:00,688
5022019,14:00,15:00,689
5022019,15:00,16:00,689
5022019,16:00,17:00,690
5022019,17:00,18:00,688
5022019,18:00,19:00,689
5022019,19:00,20:00,689
5022019,20:00,21:00,689
5022019,21:00,22:00,687
5022019,22:00,23:00,687
5022019,23:00,00:00,470
6022019,00:00,01:00,176
6022019,01:00,02:00,150
6022019,02:00,03:00,150
6022019,03:00,04:00,150
6022019,04:00,05:00,150
6022019,05:00,06:00,149
6022019,06:00,07:00,325
6022019,07:00,08:00,643
6022019,08:00,09:00,687
6022019,09:00,10:00,691
6022019,10:00,11:00,688
6022019,11:00,12:00,689
6022019,12:00,13:00,690
6022019,13:00,14:00,688
6022019,14:00,15:00,689
6022019,15:00,16:00,689
6022019,16:00,17:00,689
6022019,17:00,18:00,688
6022019,18:00,19:00,687
6022019,19:00,20:00,689
6022019,20:00,21:00,689
6022019,21:00,22:00,688
6022019,22:00,23:00,677
6022019,23:00,00:00,296
7022019,00:00,01:00,46
7022019,01:00,02:00,0
7022019,02:00,03:00,0
7022019,03:00,04:00,0
7022019,04:00,05:00,0
7022019,05:00,06:00,0
7022019,06:00,07:00,0
7022019,07:00,08:00,0
7022019,08:00,09:00,0
7022019,09:00,10:00,0
7022019,10:00,11:00,0
7022019,11:00,12:00,0
7022019,12:00,13:00,0
7022019,13:00,14:00,0
7022019,14:00,15:00,0
7022019,15:00,16:00,0
7022019,16:00,17:00,0
7022019,17:00,18:00,0
7022019,18:00,19:00,0
7022019,19:00,20:00,0
7022019,20:00,21:00,0
7022019,21:00,22:00,0
7022019,22:00,23:00,0
7022019,23:00,00:00,0
8022019,00:00,01:00,0
8022019,01:00,02:00,0
8022019,02:00,03:00,0
8022019,03:00,04:00,0
8022019,04:00,05:00,0
8022019,05:00,06:00,0
8022019,06:00,07:00,0
8022019,07:00,08:00,0
8022019,08:00,09:00,0
8022019,09:00,10:00,0
8022019,10:00,11:00,0
8022019,11:00,12:00,0
8022019,12:00,13:00,0
8022019,13:00,14:00,0
8022019,14:00,15:00,0
8022019,15:00,16:00,0
8022019,16:00,17:00,0
8022019,17:00,18:00,0
8022019,18:00,19:00,0
8022019,19:00,20:00,0
8022019,20:00,21:00,0
8022019,21:00,22:00,0
8022019,22:00,23:00,0
8022019,23:00,00:00,0
9022019,00:00,01:00,0
9022019,01:00,02:00,0
9022019,02:00,03:00,0
9022019,03:00,04:00,0
9022019,04:00,05:00,0
9022019,05:00,06:00,0
9022019,06:00,07:00,0
9022019,07:00,08:00,0
9022019,08:00,09:00,0
9022019,09:00,10:00,0
9022019,10:00,11:00,0
9022019,11:00,12:00,0
9022019,12:00,13:00,0
9022019,13:00,14:00,0
9022019,14:00,15:00,0
9022019,15:00,16:00,0
9022019,16:00,17:00,0
9022019,17:00,18:00,0
9022019,18:00,19:00,0
9022019,19:00,20:00,0
9022019,20:00,21:00,0
9022019,21:00,22:00,0
9022019,22:00,23:00,0
9022019,23:00,00:00,0
10022019,00:00,01:00,0
10022019,01:00,02:00,0
10022019,02:00,03:00,0
10022019,03:00,04:00,0
10022019,04:00,05:00,0
10022019,05:00,06:00,0
10022019,06:00,07:00,0
10022019,07:00,08:00,0
10022019,08:00,09:00,0
10022019,09:00,10:00,0
10022019,10:00,11:00,0
10022019,11:00,12:00,0
10022019,12:00,13:00,0
10022019,13:00,14:00,0
10022019,14:00,15:00,0
10022019,15:00,16:00,0
10022019,16:00,17:00,0
10022019,17:00,18:00,0
10022019,18:00,19:00,0
10022019,19:00,20:00,0
10022019,20:00,21:00,0
10022019,21:00,22:00,0
10022019,22:00,23:00,0
10022019,23:00,00:00,0
11022019,00:00,01:00,0
11022019,01:00,02:00,0
11022019,02:00,03:00,0
11022019,03:00,04:00,0
11022019,04:00,05:00,0
11022019,05:00,06:00,0
11022019,06:00,07:00,0
11022019,07:00,08:00,0
11022019,08:00,09:00,0
11022019,09:00,10:00,0
11022019,10:00,11:00,0
11022019,11:00,12:00,0
