date,start,end,11WD7WEST5S--C-P,11WD7WSFN1S--E-Z
4012018,17:00,18:00,,0
4012018,18:00,19:00,,0
4012018,19:00,20:00,,0
4012018,20:00,21:00,,0
4012018,21:00,22:00,,0
4012018,22:00,23:00,,0
4012018,23:00,00:00,,0
5012018,00:00,01:00,,0
5012018,01:00,02:00,,0
5012018,02:00,03:00,,0
5012018,03:00,04:00,,0
5012018,04:00,05:00,,0
5012018,05:00,06:00,,0
5012018,06:00,07:00,,0
5012018,07:00,08:00,,0
5012018,08:00,09:00,,0
5012018,09:00,10:00,,0
5012018,10:00,11:00,,0
5012018,11:00,12:00,,0
5012018,12:00,13:00,,0
5012018,13:00,14:00,,0
5012018,14:00,15:00,,0
5012018,15:00,16:00,,0
5012018,16:00,17:00,,0
5012018,17:00,18:00,,0
5012018,18:00,19:00,,0
5012018,19:00,20:00,,0
5012018,20:00,21:00,,0
5012018,21:00,22:00,,0
5012018,22:00,23:00,,0
5012018,23:00,00:00,,0
6012018,00:00,01:00,,0
6012018,01:00,02:00,,0
6012018,02:00,03:00,,0
6012018,03:00,04:00,,0
6012018,04:00,05:00,,0
6012018,05:00,06:00,,0
6012018,06:00,07:00,,0
6012018,07:00,08:00,,0
6012018,08:00,09:00,,0
6012018,09:00,10:00,,0
6012018,10:00,11:00,,0
6012018,11:00,12:00,,0
6012018,12:00,13:00,,0
6012018,13:00,14:00,,0
6012018,14:00,15:00,,0
6012018,15:00,16:00,,0
6012018,16:00,17:00,,0
6012018,17:00,18:00,,0
6012018,18:00,19:00,,0
6012018,19:00,20:00,,0
6012018,20:00,21:00,,0
6012018,21:00,22:00,,0
6012018,22:00,23:00,,0
6012018,23:00,00:00,,0
7012018,00:00,01:00,,0
7012018,01:00,02:00,,0
7012018,02:00,03:00,,0
7012018,03:00,04:00,,0
7012018,04:00,05:00,,0
7012018,05:00,06:00,,0
7012018,06:00,07:00,,0
7012018,07:00,08:00,,0
7012018,08:00,09:00,,0
7012018,09:00,10:00,,0
7012018,10:00,11:00,,0
7012018,11:00,12:00,,0
7012018,12:00,13:00,,0
7012018,13:00,14:00,,0
7012018,14:00,15:00,,0
7012018,15:00,16:00,,0
7012018,16:00,17:00,,0
7012018,17:00,18:00,,0
7012018,18:00,19:00,,0
7012018,19:00,20:00,,0
7012018,20:00,21:00,,0
7012018,21:00,22:00,,0
7012018,22:00,23:00,,0
7012018,23:00,00:00,,0
8012018,00:00,01:00,,0
8012018,01:00,02:00,,0
8012018,02:00,03:00,,0
8012018,03:00,04:00,,0
8012018,04:00,05:00,,0
8012018,05:00,06:00,,0
8012018,06:00,07:00,,0
8012018,07:00,08:00,,0
8012018,08:00,09:00,,0
8012018,09:00,10:00,,0
8012018,10:00,11:00,,0
8012018,11:00,12:00,,0
8012018,12:00,13:00,,0
8012018,13:00,14:00,,0
8012018,14:00,15:00,,0
8012018,15:00,16:00,,0
8012018,16:00,17:00,,0
8012018,17:00,18:00,,0
8012018,18:00,19:00,,0
8012018,19:00,20:00,,0
8012018,20:00,21:00,,0
8012018,21:00,22:00,,0
8012018,22:00,23:00,,0
8012018,23:00,00:00,,0
9012018,00:00,01:00,,0
9012018,01:00,02:00,,0
9012018,02:00,03:00,,0
9012018,03:00,04:00,,0
9012018,04:00,05:00,,0
9012018,05:00,06:00,,0
9012018,06:00,07:00,,0
9012018,07:00,08:00,,0
9012018,08:00,09:00,,0
9012018,09:00,10:00,,119
9012018,10:00,11:00,,262
9012018,11:00,12:00,,364
9012018,12:00,13:00,,475
9012018,13:00,14:00,,570
9012018,14:00,15:00,,735
9012018,15:00,16:00,,774
9012018,16:00,17:00,,780
9012018,17:00,18:00,,778
9012018,18:00,19:00,,784
9012018,19:00,20:00,,780
9012018,20:00,21:00,,773
9012018,21:00,22:00,,688
9012018,22:00,23:00,,607
9012018,23:00,00:00,,353
10012018,00:00,01:00,,278
10012018,01:00,02:00,,217
10012018,02:00,03:00,,273
10012018,03:00,04:00,,349
10012018,04:00,05:00,,335
10012018,05:00,06:00,,213
10012018,06:00,07:00,,352
10012018,07:00,08:00,,708
10012018,08:00,09:00,,773
10012018,09:00,10:00,,776
10012018,10:00,11:00,,781
10012018,11:00,12:00,,778
10012018,12:00,13:00,,784
10012018,13:00,14:00,,778
10012018,14:00,15:00,,770
10012018,15:00,16:00,,775
10012018,16:00,17:00,,781
10012018,17:00,18:00,,777
10012018,18:00,19:00,,776
10012018,19:00,20:00,,781
10012018,20:00,21:00,,781
10012018,21:00,22:00,,778
10012018,22:00,23:00,,778
10012018,23:00,00:00,,778
11012018,00:00,01:00,,779
11012018,01:00,02:00,,780
11012018,02:00,03:00,,750
11012018,03:00,04:00,,498
11012018,04:00,05:00,,734
11012018,05:00,06:00,,778
11012018,06:00,07:00,,777
11012018,07:00,08:00,,779
11012018,08:00,09:00,,779
11012018,09:00,10:00,,781
11012018,10:00,11:00,,779
11012018,11:00,12:00,,780
11012018,12:00,13:00,,780
11012018,13:00,14:00,,776
11012018,14:00,15:00,,780
11012018,15:00,16:00,,778
11012018,16:00,17:00,,769
11012018,17:00,18:00,,763
11012018,18:00,19:00,,774
11012018,19:00,20:00,,782
11012018,20:00,21:00,,783
11012018,21:00,22:00,,779
11012018,22:00,23:00,,779
11012018,23:00,00:00,,732
12012018,00:00,01:00,,349
12012018,01:00,02:00,,249
12012018,02:00,03:00,,218
12012018,03:00,04:00,,511
12012018,04:00,05:00,,748
12012018,05:00,06:00,,777
12012018,06:00,07:00,,779
12012018,07:00,08:00,,781
12012018,08:00,09:00,,781
12012018,09:00,10:00,,782
12012018,10:00,11:00,,778
12012018,11:00,12:00,,778
12012018,12:00,13:00,,779
12012018,13:00,14:00,,781
12012018,14:00,15:00,,779
12012018,15:00,16:00,,781
12012018,16:00,17:00,,779
12012018,17:00,18:00,,779
12012018,18:00,19:00,,781
12012018,19:00,20:00,,777
12012018,20:00,21:00,,782
12012018,21:00,22:00,,779
12012018,22:00,23:00,,783
12012018,23:00,00:00,,776
13012018,00:00,01:00,,532
13012018,01:00,02:00,,350
13012018,02:00,03:00,,354
13012018,03:00,04:00,,355
13012018,04:00,05:00,,354
13012018,05:00,06:00,,433
13012018,06:00,07:00,,665
13012018,07:00,08:00,,753
13012018,08:00,09:00,,740
13012018,09:00,10:00,,778
13012018,10:00,11:00,,778
13012018,11:00,12:00,,781
13012018,12:00,13:00,,780
13012018,13:00,14:00,,781
13012018,14:00,15:00,,778
13012018,15:00,16:00,,781
13012018,16:00,17:00,,781
13012018,17:00,18:00,,782
13012018,18:00,19:00,,763
13012018,19:00,20:00,,678
13012018,20:00,21:00,,364
13012018,21:00,22:00,,223
13012018,22:00,23:00,,48
13012018,23:00,00:00,,0
14012018,00:00,01:00,,0
14012018,01:00,02:00,,0
14012018,02:00,03:00,,0
14012018,03:00,04:00,,0
14012018,04:00,05:00,,0
14012018,05:00,06:00,,0
14012018,06:00,07:00,,0
14012018,07:00,08:00,,0
14012018,08:00,09:00,,0
14012018,09:00,10:00,,0
14012018,10:00,11:00,,0
14012018,11:00,12:00,,0
14012018,12:00,13:00,,0
14012018,13:00,14:00,,0
14012018,14:00,15:00,,0
14012018,15:00,16:00,,0
14012018,16:00,17:00,,0
14012018,17:00,18:00,,0
14012018,18:00,19:00,,0
14012018,19:00,20:00,,0
14012018,20:00,21:00,,0
14012018,21:00,22:00,,0
14012018,22:00,23:00,,0
14012018,23:00,00:00,,0
15012018,00:00,01:00,,0
15012018,01:00,02:00,,0
15012018,02:00,03:00,,0
15012018,03:00,04:00,,0
15012018,04:00,05:00,,0
15012018,05:00,06:00,,0
15012018,06:00,07:00,,0
15012018,07:00,08:00,,0
15012018,08:00,09:00,,0
15012018,09:00,10:00,,0
15012018,10:00,11:00,,0
15012018,11:00,12:00,,0
15012018,12:00,13:00,,0
15012018,13:00,14:00,,0
15012018,14:00,15:00,,0
15012018,15:00,16:00,,0
15012018,16:00,17:00,,0
15012018,17:00,18:00,,0
15012018,18:00,19:00,,0
15012018,19:00,20:00,,0
15012018,20:00,21:00,,0
15012018,21:00,22:00,,0
15012018,22:00,23:00,,0
15012018,23:00,00:00,,0
16012018,00:00,01:00,,0
16012018,01:00,02:00,,0
16012018,02:00,03:00,,0
16012018,03:00,04:00,,0
16012018,04:00,05:00,,0
16012018,05:00,06:00,,0
16012018,06:00,07:00,,0
16012018,07:00,08:00,,0
16012018,08:00,09:00,,0
16012018,09:00,10:00,,0
16012018,10:00,11:00,,0
16012018,11:00,12:00,,0
16012018,12:00,13:00,,0
16012018,13:00,14:00,,0
16012018,14:00,15:00,,0
16012018,15:00,16:00,,0
16012018,16:00,17:00,,0
16012018,17:00,18:00,,0
16012018,18:00,19:00,,0
16012018,19:00,20:00,,0
16012018,20:00,21:00,,0
16012018,21:00,22:00,,0
16012018,22:00,23:00,,0
16012018,23:00,00:00,,0
17012018,00:00,01:00,,0
17012018,01:00,02:00,,0
17012018,02:00,03:00,,0
17012018,03:00,04:00,,0
17012018,04:00,05:00,,0
17012018,05:00,06:00,,0
17012018,06:00,07:00,,0
17012018,07:00,08:00,,0
17012018,08:00,09:00,,0
17012018,09:00,10:00,,0
17012018,10:00,11:00,,0
17012018,11:00,12:00,,0
17012018,12:00,13:00,,0
17012018,13:00,14:00,,0
17012018,14:00,15:00,,0
17012018,15:00,16:00,,0
17012018,16:00,17:00,,0
17012018,17:00,18:00,,0
17012018,18:00,19:00,,0
17012018,19:00,20:00,,0
17012018,20:00,21:00,,0
17012018,21:00,22:00,,0
17012018,22:00,23:00,,0
17012018,23:00,00:00,,0
18012018,00:00,01:00,,0
18012018,01:00,02:00,,0
18012018,02:00,03:00,,0
18012018,03:00,04:00,,0
18012018,04:00,05:00,,0
18012018,05:00,06:00,,0
18012018,06:00,07:00,,0
18012018,07:00,08:00,,0
18012018,08:00,09:00,,0
18012018,09:00,10:00,,0
18012018,10:00,11:00,,0
18012018,11:00,12:00,,0
18012018,12:00,13:00,,0
18012018,13:00,14:00,,0
18012018,14:00,15:00,,0
18012018,15:00,16:00,,0
18012018,16:00,17:00,,0
18012018,17:00,18:00,,0
18012018,18:00,19:00,,0
18012018,19:00,20:00,,0
18012018,20:00,21:00,,0
18012018,21:00,22:00,,0
18012018,22:00,23:00,,0
18012018,23:00,00:00,,0
19012018,00:00,01:00,,0
19012018,01:00,02:00,,0
19012018,02:00,03:00,,0
19012018,03:00,04:00,,0
19012018,04:00,05:00,,0
19012018,05:00,06:00,,0
19012018,06:00,07:00,,0
19012018,07:00,08:00,,0
19012018,08:00,09:00,,0
19012018,09:00,10:00,,0
19012018,10:00,11:00,,0
19012018,11:00,12:00,,0
19012018,12:00,13:00,,0
19012018,13:00,14:00,,0
19012018,14:00,15:00,,0
19012018,15:00,16:00,,0
19012018,16:00,17:00,,0
19012018,17:00,18:00,,0
19012018,18:00,19:00,,0
19012018,19:00,20:00,,0
19012018,20:00,21:00,,0
19012018,21:00,22:00,,0
19012018,22:00,23:00,,0
19012018,23:00,00:00,,0
20012018,00:00,01:00,,0
20012018,01:00,02:00,,0
20012018,02:00,03:00,,0
20012018,03:00,04:00,,0
20012018,04:00,05:00,,0
20012018,05:00,06:00,,0
20012018,06:00,07:00,,0
20012018,07:00,08:00,,0
20012018,08:00,09:00,,0
20012018,09:00,10:00,,0
20012018,10:00,11:00,,0
20012018,11:00,12:00,,0
20012018,12:00,13:00,,0
20012018,13:00,14:00,,0
20012018,14:00,15:00,,0
20012018,15:00,16:00,,0
20012018,16:00,17:00,,0
20012018,17:00,18:00,,0
20012018,18:00,19:00,,0
20012018,19:00,20:00,,0
20012018,20:00,21:00,,0
20012018,21:00,22:00,,0
20012018,22:00,23:00,,0
20012018,23:00,00:00,,0
21012018,00:00,01:00,,0
21012018,01:00,02:00,,0
21012018,02:00,03:00,,0
21012018,03:00,04:00,,0
21012018,04:00,05:00,,0
21012018,05:00,06:00,,0
21012018,06:00,07:00,,0
21012018,07:00,08:00,,0
21012018,08:00,09:00,,0
21012018,09:00,10:00,,0
21012018,10:00,11:00,,0
21012018,11:00,12:00,,0
21012018,12:00,13:00,,0
21012018,13:00,14:00,,0
21012018,14:00,15:00,,0
21012018,15:00,16:00,,0
21012018,16:00,17:00,,0
21012018,17:00,18:00,,0
21012018,18:00,19:00,,0
21012018,19:00,20:00,,0
21012018,20:00,21:00,,0
21012018,21:00,22:00,,0
21012018,22:00,23:00,,0
21012018,23:00,00:00,,0
22012018,00:00,01:00,,0
22012018,01:00,02:00,,0
22012018,02:00,03:00,,0
22012018,03:00,04:00,,0
22012018,04:00,05:00,,11
22012018,05:00,06:00,,171
22012018,06:00,07:00,,236
22012018,07:00,08:00,,339
22012018,08:00,09:00,,401
22012018,09:00,10:00,,577
22012018,10:00,11:00,,747
22012018,11:00,12:00,,778
22012018,12:00,13:00,,780
22012018,13:00,14:00,,781
22012018,14:00,15:00,,778
22012018,15:00,16:00,,775
22012018,16:00,17:00,,781
22012018,17:00,18:00,,781
22012018,18:00,19:00,,779
22012018,19:00,20:00,,781
22012018,20:00,21:00,,783
22012018,21:00,22:00,,779
22012018,22:00,23:00,,775
22012018,23:00,00:00,,504
23012018,00:00,01:00,,378
23012018,01:00,02:00,,355
23012018,02:00,03:00,,357
23012018,03:00,04:00,,357
23012018,04:00,05:00,,356
23012018,05:00,06:00,,477
23012018,06:00,07:00,,771
23012018,07:00,08:00,,779
23012018,08:00,09:00,,768
23012018,09:00,10:00,,774
23012018,10:00,11:00,,771
23012018,11:00,12:00,,775
23012018,12:00,13:00,,777
23012018,13:00,14:00,,773
23012018,14:00,15:00,,776
23012018,15:00,16:00,,781
23012018,16:00,17:00,,778
23012018,17:00,18:00,,777
23012018,18:00,19:00,,778
23012018,19:00,20:00,,574
23012018,20:00,21:00,,183
23012018,21:00,22:00,,0
23012018,22:00,23:00,,0
23012018,23:00,00:00,,0
24012018,00:00,01:00,,0
24012018,01:00,02:00,,0
24012018,02:00,03:00,,0
24012018,03:00,04:00,,0
24012018,04:00,05:00,,0
24012018,05:00,06:00,,0
24012018,06:00,07:00,,0
24012018,07:00,08:00,,0
24012018,08:00,09:00,,0
24012018,09:00,10:00,,0
24012018,10:00,11:00,,0
24012018,11:00,12:00,,0
24012018,12:00,13:00,,0
24012018,13:00,14:00,,0
24012018,14:00,15:00,,0
24012018,15:00,16:00,,0
24012018,16:00,17:00,,0
24012018,17:00,18:00,,0
24012018,18:00,19:00,,0
24012018,19:00,20:00,,0
24012018,20:00,21:00,,0
24012018,21:00,22:00,,0
24012018,22:00,23:00,,0
24012018,23:00,00:00,,0
25012018,00:00,01:00,,0
25012018,01:00,02:00,,0
25012018,02:00,03:00,,0
25012018,03:00,04:00,,0
25012018,04:00,05:00,,0
25012018,05:00,06:00,,106
25012018,06:00,07:00,,284
25012018,07:00,08:00,,385
25012018,08:00,09:00,,518
25012018,09:00,10:00,,725
25012018,10:00,11:00,,780
25012018,11:00,12:00,,775
25012018,12:00,13:00,,780
25012018,13:00,14:00,,780
25012018,14:00,15:00,,782
25012018,15:00,16:00,,778
25012018,16:00,17:00,,778
25012018,17:00,18:00,,781
25012018,18:00,19:00,,777
25012018,19:00,20:00,,777
25012018,20:00,21:00,,781
25012018,21:00,22:00,,777
25012018,22:00,23:00,,780
25012018,23:00,00:00,,778
26012018,00:00,01:00,,678
26012018,01:00,02:00,,368
26012018,02:00,03:00,,364
26012018,03:00,04:00,,346
26012018,04:00,05:00,,387
26012018,05:00,06:00,,705
26012018,06:00,07:00,,772
26012018,07:00,08:00,,777
26012018,08:00,09:00,,777
26012018,09:00,10:00,,777
26012018,10:00,11:00,,772
26012018,11:00,12:00,,772
26012018,12:00,13:00,,782
26012018,13:00,14:00,,780
26012018,14:00,15:00,,779
26012018,15:00,16:00,,781
26012018,16:00,17:00,,780
26012018,17:00,18:00,,777
26012018,18:00,19:00,,771
26012018,19:00,20:00,,772
26012018,20:00,21:00,,778
26012018,21:00,22:00,,778
26012018,22:00,23:00,,775
26012018,23:00,00:00,,777
27012018,00:00,01:00,,777
27012018,01:00,02:00,,745
27012018,02:00,03:00,,591
27012018,03:00,04:00,,597
27012018,04:00,05:00,,724
27012018,05:00,06:00,,782
27012018,06:00,07:00,,779
27012018,07:00,08:00,,776
27012018,08:00,09:00,,780
27012018,09:00,10:00,,781
27012018,10:00,11:00,,779
27012018,11:00,12:00,,782
27012018,12:00,13:00,,781
27012018,13:00,14:00,,780
27012018,14:00,15:00,,779
27012018,15:00,16:00,,779
27012018,16:00,17:00,,774
27012018,17:00,18:00,,779
27012018,18:00,19:00,,677
27012018,19:00,20:00,,289
27012018,20:00,21:00,,0
27012018,21:00,22:00,,0
27012018,22:00,23:00,,0
27012018,23:00,00:00,,0
28012018,00:00,01:00,,0
28012018,01:00,02:00,,0
28012018,02:00,03:00,,0
28012018,03:00,04:00,,0
28012018,04:00,05:00,,0
28012018,05:00,06:00,,0
28012018,06:00,07:00,,0
28012018,07:00,08:00,,0
28012018,08:00,09:00,,0
28012018,09:00,10:00,,0
28012018,10:00,11:00,,0
28012018,11:00,12:00,,0
28012018,12:00,13:00,,0
28012018,13:00,14:00,,0
28012018,14:00,15:00,,0
28012018,15:00,16:00,,0
28012018,16:00,17:00,,0
28012018,17:00,18:00,,0
28012018,18:00,19:00,,0
28012018,19:00,20:00,,0
28012018,20:00,21:00,,0
28012018,21:00,22:00,,0
28012018,22:00,23:00,,0
28012018,23:00,00:00,,0
29012018,00:00,01:00,,0
29012018,01:00,02:00,,0
29012018,02:00,03:00,,0
29012018,03:00,04:00,,0
29012018,04:00,05:00,,0
29012018,05:00,06:00,,0
29012018,06:00,07:00,,0
29012018,07:00,08:00,,0
29012018,08:00,09:00,,0
29012018,09:00,10:00,,0
29012018,10:00,11:00,,0
29012018,11:00,12:00,,0
29012018,12:00,13:00,,0
29012018,13:00,14:00,,0
29012018,14:00,15:00,,0
29012018,15:00,16:00,,0
29012018,16:00,17:00,,0
29012018,17:00,18:00,,0
29012018,18:00,19:00,,0
29012018,19:00,20:00,,0
29012018,20:00,21:00,,0
29012018,21:00,22:00,,0
29012018,22:00,23:00,,0
29012018,23:00,00:00,,0
30012018,00:00,01:00,,0
30012018,01:00,02:00,,0
30012018,02:00,03:00,,0
30012018,03:00,04:00,,0
30012018,04:00,05:00,,0
30012018,05:00,06:00,,146
30012018,06:00,07:00,,421
30012018,07:00,08:00,,719
30012018,08:00,09:00,,773
30012018,09:00,10:00,,774
30012018,10:00,11:00,,775
30012018,11:00,12:00,,774
30012018,12:00,13:00,,778
30012018,13:00,14:00,,778
30012018,14:00,15:00,,780
30012018,15:00,16:00,,777
30012018,16:00,17:00,,780
30012018,17:00,18:00,,779
30012018,18:00,19:00,,778
30012018,19:00,20:00,,776
30012018,20:00,21:00,,782
30012018,21:00,22:00,,781
30012018,22:00,23:00,,692
30012018,23:00,00:00,,459
31012018,00:00,01:00,,307
31012018,01:00,02:00,,241
31012018,02:00,03:00,,219
31012018,03:00,04:00,,217
31012018,04:00,05:00,,216
31012018,05:00,06:00,,218
31012018,06:00,07:00,,216
31012018,07:00,08:00,,393
31012018,08:00,09:00,,475
31012018,09:00,10:00,,341
31012018,10:00,11:00,,218
31012018,11:00,12:00,,213
31012018,12:00,13:00,,212
31012018,13:00,14:00,,243
31012018,14:00,15:00,,281
31012018,15:00,16:00,,274
31012018,16:00,17:00,,292
31012018,17:00,18:00,,591
31012018,18:00,19:00,,766
31012018,19:00,20:00,,667
31012018,20:00,21:00,,468
31012018,21:00,22:00,,252
31012018,22:00,23:00,,214
31012018,23:00,00:00,,214
1022018,00:00,01:00,,215
1022018,01:00,02:00,,215
1022018,02:00,03:00,,214
1022018,03:00,04:00,,214
1022018,04:00,05:00,,214
1022018,05:00,06:00,,214
1022018,06:00,07:00,,211
1022018,07:00,08:00,,214
1022018,08:00,09:00,,551
1022018,09:00,10:00,,780
1022018,10:00,11:00,,776
1022018,11:00,12:00,,777
1022018,12:00,13:00,,776
1022018,13:00,14:00,,774
1022018,14:00,15:00,,779
1022018,15:00,16:00,,778
1022018,16:00,17:00,,777
1022018,17:00,18:00,,775
1022018,18:00,19:00,,778
1022018,19:00,20:00,,779
1022018,20:00,21:00,,778
1022018,21:00,22:00,,609
1022018,22:00,23:00,,747
1022018,23:00,00:00,,555
2022018,00:00,01:00,,259
2022018,01:00,02:00,,216
2022018,02:00,03:00,,214
2022018,03:00,04:00,,216
2022018,04:00,05:00,,217
2022018,05:00,06:00,,331
2022018,06:00,07:00,,646
2022018,07:00,08:00,,775
2022018,08:00,09:00,,771
2022018,09:00,10:00,,773
2022018,10:00,11:00,,773
2022018,11:00,12:00,,775
2022018,12:00,13:00,,780
2022018,13:00,14:00,,780
2022018,14:00,15:00,,777
2022018,15:00,16:00,,780
2022018,16:00,17:00,,775
2022018,17:00,18:00,,772
2022018,18:00,19:00,,770
2022018,19:00,20:00,,769
2022018,20:00,21:00,,772
2022018,21:00,22:00,,768
2022018,22:00,23:00,,772
2022018,23:00,00:00,,777
3022018,00:00,01:00,,776
3022018,01:00,02:00,,774
3022018,02:00,03:00,,776
3022018,03:00,04:00,,774
3022018,04:00,05:00,,770
3022018,05:00,06:00,,776
3022018,06:00,07:00,,774
3022018,07:00,08:00,,777
3022018,08:00,09:00,,778
3022018,09:00,10:00,,781
3022018,10:00,11:00,,778
3022018,11:00,12:00,,777
3022018,12:00,13:00,,776
3022018,13:00,14:00,,775
3022018,14:00,15:00,,776
3022018,15:00,16:00,,777
3022018,16:00,17:00,,780
3022018,17:00,18:00,,782
3022018,18:00,19:00,,780
3022018,19:00,20:00,,777
3022018,20:00,21:00,,775
3022018,21:00,22:00,,779
3022018,22:00,23:00,,779
3022018,23:00,00:00,,781
4022018,00:00,01:00,,565
4022018,01:00,02:00,,351
4022018,02:00,03:00,,422
4022018,03:00,04:00,,357
4022018,04:00,05:00,,361
4022018,05:00,06:00,,401
4022018,06:00,07:00,,371
4022018,07:00,08:00,,495
4022018,08:00,09:00,,763
4022018,09:00,10:00,,773
4022018,10:00,11:00,,759
4022018,11:00,12:00,,761
4022018,12:00,13:00,,674
4022018,13:00,14:00,,673
4022018,14:00,15:00,,727
4022018,15:00,16:00,,775
4022018,16:00,17:00,,776
4022018,17:00,18:00,,774
4022018,18:00,19:00,,773
4022018,19:00,20:00,,776
4022018,20:00,21:00,,776
4022018,21:00,22:00,,775
4022018,22:00,23:00,,776
4022018,23:00,00:00,,775
5022018,00:00,01:00,,771
5022018,01:00,02:00,,778
5022018,02:00,03:00,,782
5022018,03:00,04:00,,730
5022018,04:00,05:00,,671
5022018,05:00,06:00,,780
5022018,06:00,07:00,,772
5022018,07:00,08:00,,777
5022018,08:00,09:00,,776
5022018,09:00,10:00,,775
5022018,10:00,11:00,,774
5022018,11:00,12:00,,776
5022018,12:00,13:00,,776
5022018,13:00,14:00,,778
5022018,14:00,15:00,,777
5022018,15:00,16:00,,778
5022018,16:00,17:00,,779
5022018,17:00,18:00,,779
5022018,18:00,19:00,,773
5022018,19:00,20:00,,777
5022018,20:00,21:00,,776
5022018,21:00,22:00,,776
5022018,22:00,23:00,,775
5022018,23:00,00:00,,774
6022018,00:00,01:00,,777
6022018,01:00,02:00,,776
6022018,02:00,03:00,,774
6022018,03:00,04:00,,777
6022018,04:00,05:00,,775
6022018,05:00,06:00,,777
6022018,06:00,07:00,,777
6022018,07:00,08:00,,776
6022018,08:00,09:00,,778
6022018,09:00,10:00,,777
6022018,10:00,11:00,,779
6022018,11:00,12:00,,774
6022018,12:00,13:00,,772
6022018,13:00,14:00,,774
6022018,14:00,15:00,,778
6022018,15:00,16:00,,779
6022018,16:00,17:00,,777
6022018,17:00,18:00,,774
6022018,18:00,19:00,,775
6022018,19:00,20:00,,776
6022018,20:00,21:00,,778
6022018,21:00,22:00,,776
6022018,22:00,23:00,,774
6022018,23:00,00:00,,774
7022018,00:00,01:00,,778
7022018,01:00,02:00,,776
7022018,02:00,03:00,,774
7022018,03:00,04:00,,777
7022018,04:00,05:00,,777
7022018,05:00,06:00,,774
7022018,06:00,07:00,,775
7022018,07:00,08:00,,778
7022018,08:00,09:00,,779
7022018,09:00,10:00,,779
7022018,10:00,11:00,,776
7022018,11:00,12:00,,581
7022018,12:00,13:00,,278
7022018,13:00,14:00,,61
7022018,14:00,15:00,,0
7022018,15:00,16:00,,0
7022018,16:00,17:00,,0
7022018,17:00,18:00,,0
7022018,18:00,19:00,,0
7022018,19:00,20:00,,0
7022018,20:00,21:00,,0
7022018,21:00,22:00,,0
7022018,22:00,23:00,,0
7022018,23:00,00:00,,0
8022018,00:00,01:00,,0
8022018,01:00,02:00,,0
8022018,02:00,03:00,,0
8022018,03:00,04:00,,0
8022018,04:00,05:00,,0
8022018,05:00,06:00,,0
8022018,06:00,07:00,,0
8022018,07:00,08:00,,0
8022018,08:00,09:00,,0
8022018,09:00,10:00,,0
8022018,10:00,11:00,,0
8022018,11:00,12:00,,0
8022018,12:00,13:00,,0
8022018,13:00,14:00,,0
8022018,14:00,15:00,,0
8022018,15:00,16:00,,0
