date,start,end,11WD7KWKN-20-EEW
5012018,00:00,01:00,0
5012018,01:00,02:00,0
5012018,02:00,03:00,0
5012018,03:00,04:00,0
5012018,04:00,05:00,0
5012018,05:00,06:00,0
5012018,06:00,07:00,0
5012018,07:00,08:00,0
5012018,08:00,09:00,0
5012018,09:00,10:00,0
5012018,10:00,11:00,0
5012018,11:00,12:00,0
5012018,12:00,13:00,0
5012018,13:00,14:00,0
5012018,14:00,15:00,0
5012018,15:00,16:00,0
5012018,16:00,17:00,0
5012018,17:00,18:00,0
5012018,18:00,19:00,0
5012018,19:00,20:00,0
5012018,20:00,21:00,0
5012018,21:00,22:00,0
5012018,22:00,23:00,0
5012018,23:00,00:00,0
6012018,00:00,01:00,0
6012018,01:00,02:00,0
6012018,02:00,03:00,0
6012018,03:00,04:00,0
6012018,04:00,05:00,0
6012018,05:00,06:00,0
6012018,06:00,07:00,0
6012018,07:00,08:00,0
6012018,08:00,09:00,0
6012018,09:00,10:00,0
6012018,10:00,11:00,0
6012018,11:00,12:00,0
6012018,12:00,13:00,0
6012018,13:00,14:00,0
6012018,14:00,15:00,0
6012018,15:00,16:00,0
6012018,16:00,17:00,0
6012018,17:00,18:00,0
6012018,18:00,19:00,0
6012018,19:00,20:00,0
6012018,20:00,21:00,0
6012018,21:00,22:00,0
6012018,22:00,23:00,0
6012018,23:00,00:00,0
7012018,00:00,01:00,0
7012018,01:00,02:00,0
7012018,02:00,03:00,0
7012018,03:00,04:00,0
7012018,04:00,05:00,0
7012018,05:00,06:00,0
7012018,06:00,07:00,0
7012018,07:00,08:00,0
7012018,08:00,09:00,0
7012018,09:00,10:00,0
7012018,10:00,11:00,0
7012018,11:00,12:00,0
7012018,12:00,13:00,0
7012018,13:00,14:00,0
7012018,14:00,15:00,0
7012018,15:00,16:00,0
7012018,16:00,17:00,0
7012018,17:00,18:00,0
7012018,18:00,19:00,0
7012018,19:00,20:00,0
7012018,20:00,21:00,0
7012018,21:00,22:00,0
7012018,22:00,23:00,0
7012018,23:00,00:00,0
8012018,00:00,01:00,0
8012018,01:00,02:00,0
8012018,02:00,03:00,0
8012018,03:00,04:00,0
8012018,04:00,05:00,0
8012018,05:00,06:00,0
8012018,06:00,07:00,0
8012018,07:00,08:00,0
8012018,08:00,09:00,0
8012018,09:00,10:00,0
8012018,10:00,11:00,0
8012018,11:00,12:00,0
8012018,12:00,13:00,0
8012018,13:00,14:00,0
8012018,14:00,15:00,0
8012018,15:00,16:00,0
8012018,16:00,17:00,0
8012018,17:00,18:00,0
8012018,18:00,19:00,0
8012018,19:00,20:00,0
8012018,20:00,21:00,0
8012018,21:00,22:00,0
8012018,22:00,23:00,0
8012018,23:00,00:00,0
9012018,00:00,01:00,0
9012018,01:00,02:00,0
9012018,02:00,03:00,0
9012018,03:00,04:00,0
9012018,04:00,05:00,0
9012018,05:00,06:00,0
9012018,06:00,07:00,0
9012018,07:00,08:00,0
9012018,08:00,09:00,0
9012018,09:00,10:00,0
9012018,10:00,11:00,0
9012018,11:00,12:00,0
9012018,12:00,13:00,0
9012018,13:00,14:00,0
9012018,14:00,15:00,0
9012018,15:00,16:00,0
9012018,16:00,17:00,0
9012018,17:00,18:00,0
9012018,18:00,19:00,0
9012018,19:00,20:00,0
9012018,20:00,21:00,0
9012018,21:00,22:00,0
9012018,22:00,23:00,0
9012018,23:00,00:00,0
10012018,00:00,01:00,0
10012018,01:00,02:00,0
10012018,02:00,03:00,0
10012018,03:00,04:00,0
10012018,04:00,05:00,0
10012018,05:00,06:00,7
10012018,06:00,07:00,93
10012018,07:00,08:00,98
10012018,08:00,09:00,102
10012018,09:00,10:00,203
10012018,10:00,11:00,401
10012018,11:00,12:00,286
10012018,12:00,13:00,279
10012018,13:00,14:00,411
10012018,14:00,15:00,426
10012018,15:00,16:00,425
10012018,16:00,17:00,425
10012018,17:00,18:00,426
10012018,18:00,19:00,426
10012018,19:00,20:00,427
10012018,20:00,21:00,401
10012018,21:00,22:00,383
10012018,22:00,23:00,364
10012018,23:00,00:00,27
11012018,00:00,01:00,0
11012018,01:00,02:00,0
11012018,02:00,03:00,0
11012018,03:00,04:00,0
11012018,04:00,05:00,0
11012018,05:00,06:00,0
11012018,06:00,07:00,132
11012018,07:00,08:00,417
11012018,08:00,09:00,427
11012018,09:00,10:00,366
11012018,10:00,11:00,415
11012018,11:00,12:00,409
11012018,12:00,13:00,422
11012018,13:00,14:00,428
11012018,14:00,15:00,428
11012018,15:00,16:00,429
11012018,16:00,17:00,429
11012018,17:00,18:00,430
11012018,18:00,19:00,430
11012018,19:00,20:00,430
11012018,20:00,21:00,431
11012018,21:00,22:00,424
11012018,22:00,23:00,243
11012018,23:00,00:00,4
12012018,00:00,01:00,0
12012018,01:00,02:00,0
12012018,02:00,03:00,0
12012018,03:00,04:00,0
12012018,04:00,05:00,0
12012018,05:00,06:00,1
12012018,06:00,07:00,255
12012018,07:00,08:00,426
12012018,08:00,09:00,433
12012018,09:00,10:00,434
12012018,10:00,11:00,435
12012018,11:00,12:00,435
12012018,12:00,13:00,434
12012018,13:00,14:00,434
12012018,14:00,15:00,434
12012018,15:00,16:00,434
12012018,16:00,17:00,434
12012018,17:00,18:00,423
12012018,18:00,19:00,434
12012018,19:00,20:00,434
12012018,20:00,21:00,415
12012018,21:00,22:00,57
12012018,22:00,23:00,0
12012018,23:00,00:00,0
13012018,00:00,01:00,0
13012018,01:00,02:00,0
13012018,02:00,03:00,0
13012018,03:00,04:00,0
13012018,04:00,05:00,0
13012018,05:00,06:00,0
13012018,06:00,07:00,0
13012018,07:00,08:00,0
13012018,08:00,09:00,0
13012018,09:00,10:00,0
13012018,10:00,11:00,0
13012018,11:00,12:00,0
13012018,12:00,13:00,0
13012018,13:00,14:00,0
13012018,14:00,15:00,0
13012018,15:00,16:00,0
13012018,16:00,17:00,0
13012018,17:00,18:00,0
13012018,18:00,19:00,0
13012018,19:00,20:00,0
13012018,20:00,21:00,0
13012018,21:00,22:00,0
13012018,22:00,23:00,0
13012018,23:00,00:00,0
14012018,00:00,01:00,0
14012018,01:00,02:00,0
14012018,02:00,03:00,0
14012018,03:00,04:00,0
14012018,04:00,05:00,0
14012018,05:00,06:00,0
14012018,06:00,07:00,0
14012018,07:00,08:00,0
14012018,08:00,09:00,0
14012018,09:00,10:00,0
14012018,10:00,11:00,0
14012018,11:00,12:00,0
14012018,12:00,13:00,0
14012018,13:00,14:00,0
14012018,14:00,15:00,0
14012018,15:00,16:00,0
14012018,16:00,17:00,0
14012018,17:00,18:00,0
14012018,18:00,19:00,0
14012018,19:00,20:00,0
14012018,20:00,21:00,0
14012018,21:00,22:00,0
14012018,22:00,23:00,0
14012018,23:00,00:00,0
15012018,00:00,01:00,0
15012018,01:00,02:00,0
15012018,02:00,03:00,0
15012018,03:00,04:00,0
15012018,04:00,05:00,0
15012018,05:00,06:00,0
15012018,06:00,07:00,0
15012018,07:00,08:00,0
15012018,08:00,09:00,0
15012018,09:00,10:00,0
15012018,10:00,11:00,0
15012018,11:00,12:00,0
15012018,12:00,13:00,0
15012018,13:00,14:00,0
15012018,14:00,15:00,0
15012018,15:00,16:00,0
15012018,16:00,17:00,0
15012018,17:00,18:00,0
15012018,18:00,19:00,0
15012018,19:00,20:00,0
15012018,20:00,21:00,0
15012018,21:00,22:00,0
15012018,22:00,23:00,0
15012018,23:00,00:00,0
16012018,00:00,01:00,0
16012018,01:00,02:00,0
16012018,02:00,03:00,0
16012018,03:00,04:00,0
16012018,04:00,05:00,0
16012018,05:00,06:00,0
16012018,06:00,07:00,0
16012018,07:00,08:00,0
16012018,08:00,09:00,0
16012018,09:00,10:00,0
16012018,10:00,11:00,0
16012018,11:00,12:00,0
16012018,12:00,13:00,0
16012018,13:00,14:00,0
16012018,14:00,15:00,0
16012018,15:00,16:00,0
16012018,16:00,17:00,0
16012018,17:00,18:00,0
16012018,18:00,19:00,0
16012018,19:00,20:00,0
16012018,20:00,21:00,0
16012018,21:00,22:00,0
16012018,22:00,23:00,0
16012018,23:00,00:00,0
17012018,00:00,01:00,0
17012018,01:00,02:00,0
17012018,02:00,03:00,0
17012018,03:00,04:00,0
17012018,04:00,05:00,0
17012018,05:00,06:00,0
17012018,06:00,07:00,0
17012018,07:00,08:00,0
17012018,08:00,09:00,0
17012018,09:00,10:00,0
17012018,10:00,11:00,0
17012018,11:00,12:00,0
17012018,12:00,13:00,0
17012018,13:00,14:00,0
17012018,14:00,15:00,0
17012018,15:00,16:00,0
17012018,16:00,17:00,0
17012018,17:00,18:00,0
17012018,18:00,19:00,0
17012018,19:00,20:00,0
17012018,20:00,21:00,0
17012018,21:00,22:00,0
17012018,22:00,23:00,0
17012018,23:00,00:00,0
18012018,00:00,01:00,0
18012018,01:00,02:00,0
18012018,02:00,03:00,0
18012018,03:00,04:00,0
18012018,04:00,05:00,0
18012018,05:00,06:00,0
18012018,06:00,07:00,0
18012018,07:00,08:00,0
18012018,08:00,09:00,0
18012018,09:00,10:00,0
18012018,10:00,11:00,0
18012018,11:00,12:00,0
18012018,12:00,13:00,0
18012018,13:00,14:00,0
18012018,14:00,15:00,0
18012018,15:00,16:00,0
18012018,16:00,17:00,0
18012018,17:00,18:00,0
18012018,18:00,19:00,0
18012018,19:00,20:00,0
18012018,20:00,21:00,0
18012018,21:00,22:00,0
18012018,22:00,23:00,0
18012018,23:00,00:00,0
19012018,00:00,01:00,0
19012018,01:00,02:00,0
19012018,02:00,03:00,0
19012018,03:00,04:00,0
19012018,04:00,05:00,0
19012018,05:00,06:00,0
19012018,06:00,07:00,76
19012018,07:00,08:00,99
19012018,08:00,09:00,100
19012018,09:00,10:00,190
19012018,10:00,11:00,368
19012018,11:00,12:00,421
19012018,12:00,13:00,427
19012018,13:00,14:00,428
19012018,14:00,15:00,428
19012018,15:00,16:00,424
19012018,16:00,17:00,333
19012018,17:00,18:00,420
19012018,18:00,19:00,430
19012018,19:00,20:00,430
19012018,20:00,21:00,237
19012018,21:00,22:00,0
19012018,22:00,23:00,0
19012018,23:00,00:00,0
20012018,00:00,01:00,0
20012018,01:00,02:00,0
20012018,02:00,03:00,0
20012018,03:00,04:00,0
20012018,04:00,05:00,0
20012018,05:00,06:00,0
20012018,06:00,07:00,0
20012018,07:00,08:00,0
20012018,08:00,09:00,0
20012018,09:00,10:00,0
20012018,10:00,11:00,0
20012018,11:00,12:00,0
20012018,12:00,13:00,0
20012018,13:00,14:00,0
20012018,14:00,15:00,0
20012018,15:00,16:00,0
20012018,16:00,17:00,0
20012018,17:00,18:00,0
20012018,18:00,19:00,0
20012018,19:00,20:00,0
20012018,20:00,21:00,0
20012018,21:00,22:00,0
20012018,22:00,23:00,0
20012018,23:00,00:00,0
21012018,00:00,01:00,0
21012018,01:00,02:00,0
21012018,02:00,03:00,0
21012018,03:00,04:00,0
21012018,04:00,05:00,0
21012018,05:00,06:00,0
21012018,06:00,07:00,0
21012018,07:00,08:00,0
21012018,08:00,09:00,0
21012018,09:00,10:00,0
21012018,10:00,11:00,0
21012018,11:00,12:00,0
21012018,12:00,13:00,0
21012018,13:00,14:00,0
21012018,14:00,15:00,0
21012018,15:00,16:00,0
21012018,16:00,17:00,0
21012018,17:00,18:00,0
21012018,18:00,19:00,0
21012018,19:00,20:00,0
21012018,20:00,21:00,0
21012018,21:00,22:00,0
21012018,22:00,23:00,0
21012018,23:00,00:00,0
22012018,00:00,01:00,0
22012018,01:00,02:00,0
22012018,02:00,03:00,0
22012018,03:00,04:00,0
22012018,04:00,05:00,0
22012018,05:00,06:00,0
22012018,06:00,07:00,90
22012018,07:00,08:00,137
22012018,08:00,09:00,360
22012018,09:00,10:00,416
22012018,10:00,11:00,421
22012018,11:00,12:00,423
22012018,12:00,13:00,423
22012018,13:00,14:00,423
22012018,14:00,15:00,424
22012018,15:00,16:00,425
22012018,16:00,17:00,425
22012018,17:00,18:00,426
22012018,18:00,19:00,427
22012018,19:00,20:00,427
22012018,20:00,21:00,334
22012018,21:00,22:00,12
22012018,22:00,23:00,0
22012018,23:00,00:00,0
23012018,00:00,01:00,0
23012018,01:00,02:00,0
23012018,02:00,03:00,0
23012018,03:00,04:00,0
23012018,04:00,05:00,0
23012018,05:00,06:00,0
23012018,06:00,07:00,0
23012018,07:00,08:00,0
23012018,08:00,09:00,0
23012018,09:00,10:00,0
23012018,10:00,11:00,0
23012018,11:00,12:00,0
23012018,12:00,13:00,0
23012018,13:00,14:00,0
23012018,14:00,15:00,0
23012018,15:00,16:00,0
23012018,16:00,17:00,0
23012018,17:00,18:00,0
23012018,18:00,19:00,0
23012018,19:00,20:00,0
23012018,20:00,21:00,0
23012018,21:00,22:00,0
23012018,22:00,23:00,0
23012018,23:00,00:00,0
24012018,00:00,01:00,0
24012018,01:00,02:00,0
24012018,02:00,03:00,0
24012018,03:00,04:00,0
24012018,04:00,05:00,0
24012018,05:00,06:00,0
24012018,06:00,07:00,0
24012018,07:00,08:00,0
24012018,08:00,09:00,0
24012018,09:00,10:00,0
24012018,10:00,11:00,0
24012018,11:00,12:00,0
24012018,12:00,13:00,0
24012018,13:00,14:00,0
24012018,14:00,15:00,0
24012018,15:00,16:00,0
24012018,16:00,17:00,0
24012018,17:00,18:00,0
24012018,18:00,19:00,0
24012018,19:00,20:00,0
24012018,20:00,21:00,0
24012018,21:00,22:00,0
24012018,22:00,23:00,0
24012018,23:00,00:00,0
25012018,00:00,01:00,0
25012018,01:00,02:00,0
25012018,02:00,03:00,0
25012018,03:00,04:00,0
25012018,04:00,05:00,0
25012018,05:00,06:00,0
25012018,06:00,07:00,0
25012018,07:00,08:00,82
25012018,08:00,09:00,136
25012018,09:00,10:00,390
25012018,10:00,11:00,419
25012018,11:00,12:00,424
25012018,12:00,13:00,425
25012018,13:00,14:00,426
25012018,14:00,15:00,427
25012018,15:00,16:00,427
25012018,16:00,17:00,427
25012018,17:00,18:00,427
25012018,18:00,19:00,427
25012018,19:00,20:00,327
25012018,20:00,21:00,189
25012018,21:00,22:00,2
25012018,22:00,23:00,0
25012018,23:00,00:00,0
26012018,00:00,01:00,0
26012018,01:00,02:00,0
26012018,02:00,03:00,0
26012018,03:00,04:00,0
26012018,04:00,05:00,0
26012018,05:00,06:00,0
26012018,06:00,07:00,273
26012018,07:00,08:00,423
26012018,08:00,09:00,429
26012018,09:00,10:00,430
26012018,10:00,11:00,431
26012018,11:00,12:00,431
26012018,12:00,13:00,431
26012018,13:00,14:00,430
26012018,14:00,15:00,430
26012018,15:00,16:00,431
26012018,16:00,17:00,431
26012018,17:00,18:00,432
26012018,18:00,19:00,432
26012018,19:00,20:00,433
26012018,20:00,21:00,433
26012018,21:00,22:00,412
26012018,22:00,23:00,368
26012018,23:00,00:00,223
27012018,00:00,01:00,0
27012018,01:00,02:00,0
27012018,02:00,03:00,0
27012018,03:00,04:00,0
27012018,04:00,05:00,0
27012018,05:00,06:00,0
27012018,06:00,07:00,0
27012018,07:00,08:00,0
27012018,08:00,09:00,0
27012018,09:00,10:00,0
27012018,10:00,11:00,0
27012018,11:00,12:00,0
27012018,12:00,13:00,0
27012018,13:00,14:00,0
27012018,14:00,15:00,0
27012018,15:00,16:00,0
27012018,16:00,17:00,0
27012018,17:00,18:00,0
27012018,18:00,19:00,0
27012018,19:00,20:00,0
27012018,20:00,21:00,0
27012018,21:00,22:00,0
27012018,22:00,23:00,0
27012018,23:00,00:00,0
28012018,00:00,01:00,0
28012018,01:00,02:00,0
28012018,02:00,03:00,0
28012018,03:00,04:00,0
28012018,04:00,05:00,0
28012018,05:00,06:00,0
28012018,06:00,07:00,0
28012018,07:00,08:00,0
28012018,08:00,09:00,0
28012018,09:00,10:00,0
28012018,10:00,11:00,0
28012018,11:00,12:00,0
28012018,12:00,13:00,0
28012018,13:00,14:00,0
28012018,14:00,15:00,0
28012018,15:00,16:00,0
28012018,16:00,17:00,0
28012018,17:00,18:00,0
28012018,18:00,19:00,0
28012018,19:00,20:00,0
28012018,20:00,21:00,0
28012018,21:00,22:00,0
28012018,22:00,23:00,0
28012018,23:00,00:00,0
29012018,00:00,01:00,0
29012018,01:00,02:00,0
29012018,02:00,03:00,0
29012018,03:00,04:00,0
29012018,04:00,05:00,0
29012018,05:00,06:00,0
29012018,06:00,07:00,0
29012018,07:00,08:00,0
29012018,08:00,09:00,0
29012018,09:00,10:00,0
29012018,10:00,11:00,0
29012018,11:00,12:00,0
29012018,12:00,13:00,0
29012018,13:00,14:00,0
29012018,14:00,15:00,0
29012018,15:00,16:00,0
29012018,16:00,17:00,0
29012018,17:00,18:00,0
29012018,18:00,19:00,0
29012018,19:00,20:00,0
29012018,20:00,21:00,0
29012018,21:00,22:00,0
29012018,22:00,23:00,0
29012018,23:00,00:00,0
30012018,00:00,01:00,0
30012018,01:00,02:00,0
30012018,02:00,03:00,0
30012018,03:00,04:00,0
30012018,04:00,05:00,0
30012018,05:00,06:00,0
30012018,06:00,07:00,0
30012018,07:00,08:00,32
30012018,08:00,09:00,101
30012018,09:00,10:00,166
30012018,10:00,11:00,406
30012018,11:00,12:00,428
30012018,12:00,13:00,432
30012018,13:00,14:00,433
30012018,14:00,15:00,426
30012018,15:00,16:00,383
30012018,16:00,17:00,433
30012018,17:00,18:00,433
30012018,18:00,19:00,433
30012018,19:00,20:00,266
30012018,20:00,21:00,138
30012018,21:00,22:00,0
30012018,22:00,23:00,0
30012018,23:00,00:00,0
31012018,00:00,01:00,0
31012018,01:00,02:00,0
31012018,02:00,03:00,0
31012018,03:00,04:00,0
31012018,04:00,05:00,0
31012018,05:00,06:00,0
31012018,06:00,07:00,0
31012018,07:00,08:00,0
31012018,08:00,09:00,0
31012018,09:00,10:00,0
31012018,10:00,11:00,0
31012018,11:00,12:00,0
31012018,12:00,13:00,0
31012018,13:00,14:00,0
31012018,14:00,15:00,0
31012018,15:00,16:00,0
31012018,16:00,17:00,0
31012018,17:00,18:00,0
31012018,18:00,19:00,0
31012018,19:00,20:00,0
31012018,20:00,21:00,0
31012018,21:00,22:00,0
31012018,22:00,23:00,0
31012018,23:00,00:00,0
1022018,00:00,01:00,0
1022018,01:00,02:00,0
1022018,02:00,03:00,0
1022018,03:00,04:00,0
1022018,04:00,05:00,0
1022018,05:00,06:00,0
1022018,06:00,07:00,0
1022018,07:00,08:00,0
1022018,08:00,09:00,0
1022018,09:00,10:00,0
1022018,10:00,11:00,0
1022018,11:00,12:00,0
1022018,12:00,13:00,0
1022018,13:00,14:00,0
1022018,14:00,15:00,0
1022018,15:00,16:00,0
1022018,16:00,17:00,0
1022018,17:00,18:00,0
1022018,18:00,19:00,0
1022018,19:00,20:00,0
1022018,20:00,21:00,0
1022018,21:00,22:00,0
1022018,22:00,23:00,0
1022018,23:00,00:00,0
2022018,00:00,01:00,0
2022018,01:00,02:00,0
2022018,02:00,03:00,0
2022018,03:00,04:00,0
2022018,04:00,05:00,0
2022018,05:00,06:00,0
2022018,06:00,07:00,0
2022018,07:00,08:00,0
2022018,08:00,09:00,0
2022018,09:00,10:00,0
2022018,10:00,11:00,0
2022018,11:00,12:00,0
2022018,12:00,13:00,0
2022018,13:00,14:00,0
2022018,14:00,15:00,0
2022018,15:00,16:00,0
2022018,16:00,17:00,0
2022018,17:00,18:00,0
2022018,18:00,19:00,0
2022018,19:00,20:00,0
2022018,20:00,21:00,0
2022018,21:00,22:00,0
2022018,22:00,23:00,0
2022018,23:00,00:00,0
3022018,00:00,01:00,0
3022018,01:00,02:00,0
3022018,02:00,03:00,0
3022018,03:00,04:00,0
3022018,04:00,05:00,0
3022018,05:00,06:00,0
3022018,06:00,07:00,0
3022018,07:00,08:00,0
3022018,08:00,09:00,0
3022018,09:00,10:00,0
3022018,10:00,11:00,0
3022018,11:00,12:00,0
3022018,12:00,13:00,0
3022018,13:00,14:00,0
3022018,14:00,15:00,0
3022018,15:00,16:00,0
3022018,16:00,17:00,0
3022018,17:00,18:00,0
3022018,18:00,19:00,0
3022018,19:00,20:00,0
3022018,20:00,21:00,0
3022018,21:00,22:00,0
3022018,22:00,23:00,0
3022018,23:00,00:00,0
4022018,00:00,01:00,0
4022018,01:00,02:00,0
4022018,02:00,03:00,0
4022018,03:00,04:00,0
4022018,04:00,05:00,0
4022018,05:00,06:00,0
4022018,06:00,07:00,0
4022018,07:00,08:00,0
4022018,08:00,09:00,0
4022018,09:00,10:00,0
4022018,10:00,11:00,0
4022018,11:00,12:00,0
4022018,12:00,13:00,0
4022018,13:00,14:00,0
4022018,14:00,15:00,0
4022018,15:00,16:00,0
4022018,16:00,17:00,0
4022018,17:00,18:00,0
4022018,18:00,19:00,0
4022018,19:00,20:00,0
4022018,20:00,21:00,0
4022018,21:00,22:00,0
4022018,22:00,23:00,0
4022018,23:00,00:00,0
5022018,00:00,01:00,0
5022018,01:00,02:00,0
5022018,02:00,03:00,0
5022018,03:00,04:00,86
5022018,04:00,05:00,102
5022018,05:00,06:00,127
5022018,06:00,07:00,337
5022018,07:00,08:00,432
5022018,08:00,09:00,436
5022018,09:00,10:00,438
5022018,10:00,11:00,438
5022018,11:00,12:00,437
5022018,12:00,13:00,437
5022018,13:00,14:00,436
5022018,14:00,15:00,435
5022018,15:00,16:00,435
5022018,16:00,17:00,435
5022018,17:00,18:00,436
5022018,18:00,19:00,437
5022018,19:00,20:00,437
5022018,20:00,21:00,437
5022018,21:00,22:00,438
5022018,22:00,23:00,438
5022018,23:00,00:00,435
6022018,00:00,01:00,247
6022018,01:00,02:00,237
6022018,02:00,03:00,237
6022018,03:00,04:00,237
6022018,04:00,05:00,243
6022018,05:00,06:00,421
6022018,06:00,07:00,413
6022018,07:00,08:00,434
6022018,08:00,09:00,434
6022018,09:00,10:00,434
6022018,10:00,11:00,433
6022018,11:00,12:00,433
6022018,12:00,13:00,433
6022018,13:00,14:00,432
6022018,14:00,15:00,432
6022018,15:00,16:00,432
6022018,16:00,17:00,431
6022018,17:00,18:00,431
6022018,18:00,19:00,431
6022018,19:00,20:00,431
6022018,20:00,21:00,431
6022018,21:00,22:00,431
6022018,22:00,23:00,431
6022018,23:00,00:00,431
7022018,00:00,01:00,431
7022018,01:00,02:00,429
7022018,02:00,03:00,335
7022018,03:00,04:00,260
7022018,04:00,05:00,402
7022018,05:00,06:00,425
7022018,06:00,07:00,433
7022018,07:00,08:00,434
7022018,08:00,09:00,434
7022018,09:00,10:00,434
7022018,10:00,11:00,434
7022018,11:00,12:00,434
7022018,12:00,13:00,433
7022018,13:00,14:00,433
7022018,14:00,15:00,433
7022018,15:00,16:00,433
7022018,16:00,17:00,432
7022018,17:00,18:00,400
7022018,18:00,19:00,434
7022018,19:00,20:00,434
7022018,20:00,21:00,435
7022018,21:00,22:00,435
7022018,22:00,23:00,435
7022018,23:00,00:00,432
8022018,00:00,01:00,332
8022018,01:00,02:00,237
8022018,02:00,03:00,237
8022018,03:00,04:00,237
8022018,04:00,05:00,237
8022018,05:00,06:00,309
8022018,06:00,07:00,368
8022018,07:00,08:00,438
8022018,08:00,09:00,438
8022018,09:00,10:00,437
8022018,10:00,11:00,429
8022018,11:00,12:00,436
8022018,12:00,13:00,436
8022018,13:00,14:00,425
8022018,14:00,15:00,404
8022018,15:00,16:00,434
8022018,16:00,17:00,424
8022018,17:00,18:00,382
8022018,18:00,19:00,427
8022018,19:00,20:00,366
8022018,20:00,21:00,434
8022018,21:00,22:00,365
8022018,22:00,23:00,219
8022018,23:00,00:00,8
9022018,00:00,01:00,0
9022018,01:00,02:00,0
9022018,02:00,03:00,0
9022018,03:00,04:00,0
9022018,04:00,05:00,1
9022018,05:00,06:00,204
9022018,06:00,07:00,237
9022018,07:00,08:00,409
9022018,08:00,09:00,436
9022018,09:00,10:00,435
9022018,10:00,11:00,434
9022018,11:00,12:00,433
9022018,12:00,13:00,433
9022018,13:00,14:00,432
9022018,14:00,15:00,432
9022018,15:00,16:00,431
9022018,16:00,17:00,432
9022018,17:00,18:00,432
9022018,18:00,19:00,432
9022018,19:00,20:00,432
9022018,20:00,21:00,432
9022018,21:00,22:00,432
9022018,22:00,23:00,335
9022018,23:00,00:00,11
10022018,00:00,01:00,0
10022018,01:00,02:00,0
10022018,02:00,03:00,0
10022018,03:00,04:00,0
10022018,04:00,05:00,0
10022018,05:00,06:00,0
10022018,06:00,07:00,0
10022018,07:00,08:00,0
10022018,08:00,09:00,0
10022018,09:00,10:00,0
10022018,10:00,11:00,0
10022018,11:00,12:00,0
10022018,12:00,13:00,0
10022018,13:00,14:00,0
10022018,14:00,15:00,0
10022018,15:00,16:00,0
10022018,16:00,17:00,0
10022018,17:00,18:00,0
10022018,18:00,19:00,0
10022018,19:00,20:00,0
10022018,20:00,21:00,0
10022018,21:00,22:00,0
10022018,22:00,23:00,0
10022018,23:00,00:00,0
11022018,00:00,01:00,0
11022018,01:00,02:00,0
11022018,02:00,03:00,0
11022018,03:00,04:00,0
11022018,04:00,05:00,0
11022018,05:00,06:00,0
11022018,06:00,07:00,0
11022018,07:00,08:00,0
11022018,08:00,09:00,0
11022018,09:00,10:00,0
11022018,10:00,11:00,0
11022018,11:00,12:00,0
11022018,12:00,13:00,0
