date,start,end,11WD8MOOR1C---BT,11WD8MOOR1C---AV
4012017,01:00,02:00,0.0,359.0
4012017,02:00,03:00,0.0,333.0
4012017,03:00,04:00,0.0,331.0
4012017,04:00,05:00,0.0,332.0
4012017,05:00,06:00,0.0,331.0
4012017,06:00,07:00,0.0,331.0
4012017,07:00,08:00,0.0,358.0
4012017,08:00,09:00,0.0,368.0
4012017,09:00,10:00,0.0,412.0
4012017,10:00,11:00,0.0,423.0
4012017,11:00,12:00,0.0,403.0
4012017,12:00,13:00,0.0,343.0
4012017,13:00,14:00,0.0,367.0
4012017,14:00,15:00,0.0,370.0
4012017,15:00,16:00,0.0,534.0
4012017,16:00,17:00,0.0,611.0
4012017,17:00,18:00,0.0,624.0
4012017,18:00,19:00,0.0,741.0
4012017,19:00,20:00,0.0,768.0
4012017,20:00,21:00,0.0,665.0
4012017,21:00,22:00,0.0,325.0
4012017,22:00,23:00,0.0,321.0
4012017,23:00,00:00,0.0,384.0
5012017,00:00,01:00,0.0,727.0
5012017,01:00,02:00,0.0,703.0
5012017,02:00,03:00,0.0,333.0
5012017,03:00,04:00,0.0,327.0
5012017,04:00,05:00,0.0,627.0
5012017,05:00,06:00,0.0,661.0
5012017,06:00,07:00,0.0,768.0
5012017,07:00,08:00,0.0,774.0
5012017,08:00,09:00,0.0,768.0
5012017,09:00,10:00,0.0,763.0
5012017,10:00,11:00,0.0,773.0
5012017,11:00,12:00,0.0,761.0
5012017,12:00,13:00,0.0,726.0
5012017,13:00,14:00,0.0,770.0
5012017,14:00,15:00,0.0,774.0
5012017,15:00,16:00,0.0,779.0
5012017,16:00,17:00,0.0,774.0
5012017,17:00,18:00,0.0,776.0
5012017,18:00,19:00,0.0,775.0
5012017,19:00,20:00,0.0,778.0
5012017,20:00,21:00,0.0,777.0
5012017,21:00,22:00,0.0,777.0
5012017,22:00,23:00,0.0,776.0
5012017,23:00,00:00,0.0,776.0
6012017,00:00,01:00,0.0,777.0
6012017,01:00,02:00,0.0,772.0
6012017,02:00,03:00,0.0,772.0
6012017,03:00,04:00,0.0,771.0
6012017,04:00,05:00,0.0,775.0
6012017,05:00,06:00,0.0,775.0
6012017,06:00,07:00,0.0,777.0
6012017,07:00,08:00,0.0,773.0
6012017,08:00,09:00,0.0,777.0
6012017,09:00,10:00,0.0,777.0
6012017,10:00,11:00,0.0,781.0
6012017,11:00,12:00,0.0,778.0
6012017,12:00,13:00,0.0,779.0
6012017,13:00,14:00,0.0,750.0
6012017,14:00,15:00,0.0,773.0
6012017,15:00,16:00,0.0,782.0
6012017,16:00,17:00,0.0,775.0
6012017,17:00,18:00,0.0,778.0
6012017,18:00,19:00,0.0,775.0
6012017,19:00,20:00,0.0,779.0
6012017,20:00,21:00,0.0,779.0
6012017,21:00,22:00,0.0,766.0
6012017,22:00,23:00,0.0,774.0
6012017,23:00,00:00,0.0,707.0
7012017,00:00,01:00,0.0,751.0
7012017,01:00,02:00,0.0,698.0
7012017,02:00,03:00,0.0,753.0
7012017,03:00,04:00,0.0,774.0
7012017,04:00,05:00,0.0,779.0
7012017,05:00,06:00,0.0,767.0
7012017,06:00,07:00,0.0,405.0
7012017,07:00,08:00,0.0,324.0
7012017,08:00,09:00,0.0,602.0
7012017,09:00,10:00,0.0,770.0
7012017,10:00,11:00,0.0,754.0
7012017,11:00,12:00,0.0,775.0
7012017,12:00,13:00,0.0,778.0
7012017,13:00,14:00,0.0,774.0
7012017,14:00,15:00,0.0,780.0
7012017,15:00,16:00,0.0,779.0
7012017,16:00,17:00,0.0,780.0
7012017,17:00,18:00,0.0,778.0
7012017,18:00,19:00,0.0,776.0
7012017,19:00,20:00,0.0,778.0
7012017,20:00,21:00,0.0,780.0
7012017,21:00,22:00,0.0,781.0
7012017,22:00,23:00,0.0,778.0
7012017,23:00,00:00,0.0,766.0
8012017,00:00,01:00,0.0,683.0
8012017,01:00,02:00,0.0,775.0
8012017,02:00,03:00,0.0,775.0
8012017,03:00,04:00,0.0,774.0
8012017,04:00,05:00,0.0,776.0
8012017,05:00,06:00,0.0,776.0
8012017,06:00,07:00,0.0,776.0
8012017,07:00,08:00,0.0,778.0
8012017,08:00,09:00,0.0,775.0
8012017,09:00,10:00,0.0,769.0
8012017,10:00,11:00,0.0,776.0
8012017,11:00,12:00,0.0,777.0
8012017,12:00,13:00,0.0,778.0
8012017,13:00,14:00,0.0,776.0
8012017,14:00,15:00,0.0,774.0
8012017,15:00,16:00,0.0,778.0
8012017,16:00,17:00,0.0,779.0
8012017,17:00,18:00,0.0,776.0
8012017,18:00,19:00,0.0,777.0
8012017,19:00,20:00,0.0,781.0
8012017,20:00,21:00,0.0,779.0
8012017,21:00,22:00,0.0,777.0
8012017,22:00,23:00,0.0,778.0
8012017,23:00,00:00,0.0,776.0
9012017,00:00,01:00,0.0,758.0
9012017,01:00,02:00,0.0,780.0
9012017,02:00,03:00,0.0,778.0
9012017,03:00,04:00,0.0,774.0
9012017,04:00,05:00,0.0,767.0
9012017,05:00,06:00,0.0,776.0
9012017,06:00,07:00,0.0,774.0
9012017,07:00,08:00,0.0,778.0
9012017,08:00,09:00,0.0,774.0
9012017,09:00,10:00,0.0,774.0
9012017,10:00,11:00,0.0,773.0
9012017,11:00,12:00,0.0,776.0
9012017,12:00,13:00,0.0,773.0
9012017,13:00,14:00,0.0,778.0
9012017,14:00,15:00,0.0,775.0
9012017,15:00,16:00,0.0,774.0
9012017,16:00,17:00,0.0,776.0
9012017,17:00,18:00,0.0,773.0
9012017,18:00,19:00,0.0,771.0
9012017,19:00,20:00,0.0,774.0
9012017,20:00,21:00,0.0,774.0
9012017,21:00,22:00,0.0,774.0
9012017,22:00,23:00,0.0,747.0
9012017,23:00,00:00,0.0,668.0
10012017,00:00,01:00,0.0,377.0
10012017,01:00,02:00,0.0,375.0
10012017,02:00,03:00,0.0,313.0
10012017,03:00,04:00,0.0,313.0
10012017,04:00,05:00,0.0,316.0
10012017,05:00,06:00,0.0,342.0
10012017,06:00,07:00,0.0,591.0
10012017,07:00,08:00,0.0,768.0
10012017,08:00,09:00,0.0,771.0
10012017,09:00,10:00,0.0,777.0
10012017,10:00,11:00,0.0,775.0
10012017,11:00,12:00,0.0,777.0
10012017,12:00,13:00,0.0,777.0
10012017,13:00,14:00,0.0,777.0
10012017,14:00,15:00,0.0,774.0
10012017,15:00,16:00,0.0,774.0
10012017,16:00,17:00,0.0,778.0
10012017,17:00,18:00,0.0,774.0
10012017,18:00,19:00,0.0,776.0
10012017,19:00,20:00,0.0,773.0
10012017,20:00,21:00,0.0,775.0
10012017,21:00,22:00,0.0,776.0
10012017,22:00,23:00,0.0,779.0
10012017,23:00,00:00,0.0,777.0
11012017,00:00,01:00,0.0,757.0
11012017,01:00,02:00,0.0,746.0
11012017,02:00,03:00,0.0,720.0
11012017,03:00,04:00,0.0,687.0
11012017,04:00,05:00,0.0,421.0
11012017,05:00,06:00,0.0,369.0
11012017,06:00,07:00,0.0,607.0
11012017,07:00,08:00,0.0,768.0
11012017,08:00,09:00,0.0,656.0
11012017,09:00,10:00,0.0,555.0
11012017,10:00,11:00,0.0,422.0
11012017,11:00,12:00,0.0,449.0
11012017,12:00,13:00,0.0,316.0
11012017,13:00,14:00,0.0,333.0
11012017,14:00,15:00,0.0,312.0
11012017,15:00,16:00,0.0,316.0
11012017,16:00,17:00,0.0,417.0
11012017,17:00,18:00,0.0,441.0
11012017,18:00,19:00,0.0,535.0
11012017,19:00,20:00,0.0,558.0
11012017,20:00,21:00,0.0,494.0
11012017,21:00,22:00,0.0,367.0
11012017,22:00,23:00,0.0,321.0
11012017,23:00,00:00,0.0,339.0
12012017,00:00,01:00,0.0,333.0
12012017,01:00,02:00,0.0,322.0
12012017,02:00,03:00,0.0,318.0
12012017,03:00,04:00,0.0,319.0
12012017,04:00,05:00,0.0,319.0
12012017,05:00,06:00,0.0,320.0
12012017,06:00,07:00,0.0,460.0
12012017,07:00,08:00,0.0,551.0
12012017,08:00,09:00,0.0,459.0
12012017,09:00,10:00,0.0,385.0
12012017,10:00,11:00,0.0,405.0
12012017,11:00,12:00,0.0,371.0
12012017,12:00,13:00,0.0,362.0
12012017,13:00,14:00,0.0,397.0
12012017,14:00,15:00,0.0,436.0
12012017,15:00,16:00,43.0,582.0
12012017,16:00,17:00,275.0,599.0
12012017,17:00,18:00,371.0,764.0
12012017,18:00,19:00,437.0,788.0
12012017,19:00,20:00,443.0,784.0
12012017,20:00,21:00,442.0,777.0
12012017,21:00,22:00,674.0,781.0
12012017,22:00,23:00,775.0,779.0
12012017,23:00,00:00,772.0,599.0
13012017,00:00,01:00,749.0,444.0
13012017,01:00,02:00,431.0,322.0
13012017,02:00,03:00,316.0,322.0
13012017,03:00,04:00,343.0,321.0
13012017,04:00,05:00,386.0,322.0
13012017,05:00,06:00,506.0,322.0
13012017,06:00,07:00,710.0,473.0
13012017,07:00,08:00,551.0,318.0
13012017,08:00,09:00,537.0,319.0
13012017,09:00,10:00,541.0,330.0
13012017,10:00,11:00,693.0,554.0
13012017,11:00,12:00,694.0,548.0
13012017,12:00,13:00,539.0,321.0
13012017,13:00,14:00,498.0,317.0
13012017,14:00,15:00,507.0,320.0
13012017,15:00,16:00,425.0,319.0
13012017,16:00,17:00,443.0,319.0
13012017,17:00,18:00,532.0,406.0
13012017,18:00,19:00,643.0,673.0
13012017,19:00,20:00,630.0,602.0
13012017,20:00,21:00,537.0,503.0
13012017,21:00,22:00,536.0,513.0
13012017,22:00,23:00,486.0,322.0
13012017,23:00,00:00,315.0,326.0
14012017,00:00,01:00,222.0,314.0
14012017,01:00,02:00,194.0,316.0
14012017,02:00,03:00,196.0,318.0
14012017,03:00,04:00,198.0,319.0
14012017,04:00,05:00,197.0,318.0
14012017,05:00,06:00,214.0,319.0
14012017,06:00,07:00,314.0,318.0
14012017,07:00,08:00,317.0,322.0
14012017,08:00,09:00,360.0,352.0
14012017,09:00,10:00,748.0,755.0
14012017,10:00,11:00,757.0,775.0
14012017,11:00,12:00,759.0,775.0
14012017,12:00,13:00,751.0,725.0
14012017,13:00,14:00,588.0,328.0
14012017,14:00,15:00,336.0,313.0
14012017,15:00,16:00,332.0,318.0
14012017,16:00,17:00,562.0,346.0
14012017,17:00,18:00,456.0,335.0
14012017,18:00,19:00,434.0,336.0
14012017,19:00,20:00,364.0,314.0
14012017,20:00,21:00,315.0,315.0
14012017,21:00,22:00,323.0,316.0
14012017,22:00,23:00,323.0,312.0
14012017,23:00,00:00,314.0,304.0
15012017,00:00,01:00,193.0,310.0
15012017,01:00,02:00,192.0,314.0
15012017,02:00,03:00,194.0,316.0
15012017,03:00,04:00,194.0,314.0
15012017,04:00,05:00,198.0,319.0
15012017,05:00,06:00,196.0,314.0
15012017,06:00,07:00,209.0,315.0
15012017,07:00,08:00,311.0,314.0
15012017,08:00,09:00,313.0,321.0
15012017,09:00,10:00,319.0,331.0
15012017,10:00,11:00,504.0,529.0
15012017,11:00,12:00,746.0,760.0
15012017,12:00,13:00,756.0,777.0
15012017,13:00,14:00,756.0,773.0
15012017,14:00,15:00,758.0,771.0
15012017,15:00,16:00,758.0,775.0
15012017,16:00,17:00,759.0,778.0
15012017,17:00,18:00,757.0,780.0
15012017,18:00,19:00,756.0,779.0
15012017,19:00,20:00,757.0,779.0
15012017,20:00,21:00,759.0,781.0
15012017,21:00,22:00,756.0,777.0
15012017,22:00,23:00,754.0,788.0
15012017,23:00,00:00,759.0,777.0
16012017,00:00,01:00,763.0,786.0
16012017,01:00,02:00,763.0,780.0
16012017,02:00,03:00,762.0,787.0
16012017,03:00,04:00,759.0,785.0
16012017,04:00,05:00,764.0,786.0
16012017,05:00,06:00,763.0,786.0
16012017,06:00,07:00,763.0,786.0
16012017,07:00,08:00,763.0,781.0
16012017,08:00,09:00,762.0,784.0
16012017,09:00,10:00,769.0,784.0
16012017,10:00,11:00,771.0,789.0
16012017,11:00,12:00,770.0,785.0
16012017,12:00,13:00,769.0,782.0
16012017,13:00,14:00,771.0,787.0
16012017,14:00,15:00,772.0,784.0
16012017,15:00,16:00,773.0,788.0
16012017,16:00,17:00,772.0,787.0
16012017,17:00,18:00,773.0,787.0
16012017,18:00,19:00,771.0,786.0
16012017,19:00,20:00,763.0,784.0
16012017,20:00,21:00,767.0,786.0
16012017,21:00,22:00,766.0,787.0
16012017,22:00,23:00,762.0,785.0
16012017,23:00,00:00,759.0,787.0
17012017,00:00,01:00,756.0,783.0
17012017,01:00,02:00,760.0,785.0
17012017,02:00,03:00,760.0,774.0
17012017,03:00,04:00,761.0,786.0
17012017,04:00,05:00,759.0,784.0
17012017,05:00,06:00,759.0,784.0
17012017,06:00,07:00,758.0,777.0
17012017,07:00,08:00,761.0,786.0
17012017,08:00,09:00,760.0,786.0
17012017,09:00,10:00,760.0,784.0
17012017,10:00,11:00,758.0,785.0
17012017,11:00,12:00,761.0,788.0
17012017,12:00,13:00,761.0,785.0
17012017,13:00,14:00,759.0,782.0
17012017,14:00,15:00,764.0,782.0
17012017,15:00,16:00,763.0,785.0
17012017,16:00,17:00,763.0,787.0
17012017,17:00,18:00,766.0,787.0
17012017,18:00,19:00,764.0,787.0
17012017,19:00,20:00,765.0,787.0
17012017,20:00,21:00,764.0,788.0
17012017,21:00,22:00,766.0,787.0
17012017,22:00,23:00,766.0,782.0
17012017,23:00,00:00,766.0,789.0
18012017,00:00,01:00,760.0,766.0
18012017,01:00,02:00,761.0,778.0
18012017,02:00,03:00,764.0,781.0
18012017,03:00,04:00,762.0,785.0
18012017,04:00,05:00,766.0,773.0
18012017,05:00,06:00,763.0,662.0
18012017,06:00,07:00,764.0,727.0
18012017,07:00,08:00,765.0,784.0
18012017,08:00,09:00,765.0,787.0
18012017,09:00,10:00,773.0,784.0
18012017,10:00,11:00,773.0,787.0
18012017,11:00,12:00,773.0,787.0
18012017,12:00,13:00,773.0,785.0
18012017,13:00,14:00,775.0,784.0
18012017,14:00,15:00,771.0,784.0
18012017,15:00,16:00,771.0,787.0
18012017,16:00,17:00,770.0,786.0
18012017,17:00,18:00,771.0,787.0
18012017,18:00,19:00,772.0,787.0
18012017,19:00,20:00,770.0,785.0
18012017,20:00,21:00,769.0,786.0
18012017,21:00,22:00,769.0,788.0
18012017,22:00,23:00,772.0,787.0
18012017,23:00,00:00,771.0,787.0
19012017,00:00,01:00,769.0,786.0
19012017,01:00,02:00,768.0,785.0
19012017,02:00,03:00,770.0,786.0
19012017,03:00,04:00,770.0,788.0
19012017,04:00,05:00,770.0,779.0
19012017,05:00,06:00,749.0,740.0
19012017,06:00,07:00,766.0,783.0
19012017,07:00,08:00,772.0,789.0
19012017,08:00,09:00,772.0,785.0
19012017,09:00,10:00,772.0,785.0
19012017,10:00,11:00,771.0,787.0
19012017,11:00,12:00,770.0,786.0
19012017,12:00,13:00,771.0,786.0
19012017,13:00,14:00,773.0,785.0
19012017,14:00,15:00,771.0,783.0
19012017,15:00,16:00,769.0,784.0
19012017,16:00,17:00,767.0,785.0
19012017,17:00,18:00,771.0,786.0
19012017,18:00,19:00,768.0,785.0
19012017,19:00,20:00,770.0,784.0
19012017,20:00,21:00,766.0,785.0
19012017,21:00,22:00,768.0,785.0
19012017,22:00,23:00,771.0,786.0
19012017,23:00,00:00,768.0,785.0
20012017,00:00,01:00,768.0,787.0
20012017,01:00,02:00,770.0,783.0
20012017,02:00,03:00,770.0,780.0
20012017,03:00,04:00,767.0,780.0
20012017,04:00,05:00,770.0,781.0
20012017,05:00,06:00,769.0,781.0
20012017,06:00,07:00,768.0,789.0
20012017,07:00,08:00,770.0,792.0
20012017,08:00,09:00,768.0,788.0
20012017,09:00,10:00,769.0,786.0
20012017,10:00,11:00,768.0,788.0
20012017,11:00,12:00,773.0,787.0
20012017,12:00,13:00,769.0,787.0
20012017,13:00,14:00,764.0,783.0
20012017,14:00,15:00,767.0,783.0
20012017,15:00,16:00,774.0,784.0
20012017,16:00,17:00,767.0,785.0
20012017,17:00,18:00,767.0,785.0
20012017,18:00,19:00,766.0,786.0
20012017,19:00,20:00,767.0,784.0
20012017,20:00,21:00,769.0,778.0
20012017,21:00,22:00,766.0,787.0
20012017,22:00,23:00,768.0,788.0
20012017,23:00,00:00,767.0,784.0
21012017,00:00,01:00,767.0,783.0
21012017,01:00,02:00,769.0,784.0
21012017,02:00,03:00,769.0,790.0
21012017,03:00,04:00,765.0,784.0
21012017,04:00,05:00,767.0,785.0
21012017,05:00,06:00,770.0,786.0
21012017,06:00,07:00,768.0,785.0
21012017,07:00,08:00,769.0,787.0
21012017,08:00,09:00,767.0,790.0
21012017,09:00,10:00,769.0,785.0
21012017,10:00,11:00,769.0,784.0
21012017,11:00,12:00,768.0,781.0
21012017,12:00,13:00,769.0,787.0
21012017,13:00,14:00,767.0,790.0
21012017,14:00,15:00,767.0,787.0
21012017,15:00,16:00,770.0,788.0
21012017,16:00,17:00,767.0,786.0
21012017,17:00,18:00,769.0,785.0
21012017,18:00,19:00,767.0,789.0
21012017,19:00,20:00,767.0,788.0
21012017,20:00,21:00,766.0,785.0
21012017,21:00,22:00,769.0,787.0
21012017,22:00,23:00,770.0,789.0
21012017,23:00,00:00,769.0,788.0
22012017,00:00,01:00,499.0,788.0
22012017,01:00,02:00,308.0,786.0
22012017,02:00,03:00,324.0,784.0
22012017,03:00,04:00,317.0,787.0
22012017,04:00,05:00,320.0,787.0
22012017,05:00,06:00,317.0,789.0
22012017,06:00,07:00,319.0,717.0
22012017,07:00,08:00,371.0,784.0
22012017,08:00,09:00,751.0,780.0
22012017,09:00,10:00,766.0,790.0
22012017,10:00,11:00,766.0,785.0
22012017,11:00,12:00,767.0,779.0
22012017,12:00,13:00,766.0,785.0
22012017,13:00,14:00,767.0,776.0
22012017,14:00,15:00,763.0,781.0
22012017,15:00,16:00,764.0,770.0
22012017,16:00,17:00,766.0,777.0
22012017,17:00,18:00,770.0,788.0
22012017,18:00,19:00,767.0,787.0
22012017,19:00,20:00,765.0,791.0
22012017,20:00,21:00,765.0,784.0
22012017,21:00,22:00,765.0,779.0
22012017,22:00,23:00,771.0,782.0
22012017,23:00,00:00,768.0,787.0
23012017,00:00,01:00,498.0,785.0
23012017,01:00,02:00,312.0,783.0
23012017,02:00,03:00,320.0,784.0
23012017,03:00,04:00,317.0,782.0
23012017,04:00,05:00,318.0,784.0
23012017,05:00,06:00,430.0,784.0
23012017,06:00,07:00,769.0,784.0
23012017,07:00,08:00,773.0,784.0
23012017,08:00,09:00,768.0,784.0
23012017,09:00,10:00,766.0,786.0
23012017,10:00,11:00,769.0,785.0
23012017,11:00,12:00,780.0,783.0
23012017,12:00,13:00,791.0,785.0
23012017,13:00,14:00,792.0,784.0
23012017,14:00,15:00,790.0,787.0
23012017,15:00,16:00,787.0,787.0
23012017,16:00,17:00,788.0,786.0
23012017,17:00,18:00,792.0,791.0
23012017,18:00,19:00,793.0,787.0
23012017,19:00,20:00,790.0,788.0
23012017,20:00,21:00,757.0,786.0
23012017,21:00,22:00,764.0,786.0
23012017,22:00,23:00,767.0,789.0
23012017,23:00,00:00,764.0,787.0
24012017,00:00,01:00,771.0,786.0
24012017,01:00,02:00,772.0,784.0
24012017,02:00,03:00,772.0,786.0
24012017,03:00,04:00,773.0,787.0
24012017,04:00,05:00,772.0,785.0
24012017,05:00,06:00,772.0,785.0
24012017,06:00,07:00,767.0,771.0
24012017,07:00,08:00,770.0,776.0
24012017,08:00,09:00,768.0,785.0
24012017,09:00,10:00,772.0,786.0
24012017,10:00,11:00,773.0,784.0
24012017,11:00,12:00,791.0,790.0
24012017,12:00,13:00,791.0,781.0
24012017,13:00,14:00,792.0,781.0
24012017,14:00,15:00,793.0,788.0
24012017,15:00,16:00,791.0,786.0
24012017,16:00,17:00,788.0,792.0
24012017,17:00,18:00,794.0,787.0
24012017,18:00,19:00,793.0,782.0
24012017,19:00,20:00,790.0,787.0
24012017,20:00,21:00,765.0,787.0
24012017,21:00,22:00,771.0,787.0
24012017,22:00,23:00,777.0,788.0
24012017,23:00,00:00,772.0,790.0
25012017,00:00,01:00,775.0,787.0
25012017,01:00,02:00,773.0,788.0
25012017,02:00,03:00,772.0,787.0
25012017,03:00,04:00,772.0,786.0
25012017,04:00,05:00,773.0,788.0
25012017,05:00,06:00,771.0,784.0
25012017,06:00,07:00,773.0,786.0
25012017,07:00,08:00,769.0,787.0
25012017,08:00,09:00,774.0,786.0
25012017,09:00,10:00,794.0,789.0
25012017,10:00,11:00,790.0,784.0
25012017,11:00,12:00,791.0,785.0
25012017,12:00,13:00,788.0,787.0
25012017,13:00,14:00,792.0,788.0
25012017,14:00,15:00,767.0,784.0
25012017,15:00,16:00,773.0,785.0
25012017,16:00,17:00,763.0,784.0
25012017,17:00,18:00,765.0,786.0
25012017,18:00,19:00,770.0,787.0
25012017,19:00,20:00,762.0,784.0
25012017,20:00,21:00,763.0,781.0
25012017,21:00,22:00,764.0,781.0
25012017,22:00,23:00,766.0,786.0
25012017,23:00,00:00,765.0,792.0
26012017,00:00,01:00,767.0,782.0
26012017,01:00,02:00,765.0,792.0
26012017,02:00,03:00,765.0,787.0
26012017,03:00,04:00,766.0,785.0
26012017,04:00,05:00,767.0,787.0
26012017,05:00,06:00,767.0,785.0
26012017,06:00,07:00,764.0,785.0
26012017,07:00,08:00,764.0,786.0
26012017,08:00,09:00,763.0,783.0
26012017,09:00,10:00,764.0,784.0
26012017,10:00,11:00,642.0,786.0
26012017,11:00,12:00,701.0,783.0
26012017,12:00,13:00,769.0,787.0
26012017,13:00,14:00,768.0,786.0
26012017,14:00,15:00,763.0,788.0
26012017,15:00,16:00,768.0,788.0
26012017,16:00,17:00,765.0,784.0
26012017,17:00,18:00,762.0,783.0
26012017,18:00,19:00,764.0,783.0
26012017,19:00,20:00,766.0,786.0
26012017,20:00,21:00,764.0,784.0
26012017,21:00,22:00,765.0,786.0
26012017,22:00,23:00,765.0,784.0
26012017,23:00,00:00,767.0,783.0
27012017,00:00,01:00,766.0,790.0
27012017,01:00,02:00,766.0,791.0
27012017,02:00,03:00,766.0,786.0
27012017,03:00,04:00,766.0,784.0
27012017,04:00,05:00,768.0,784.0
27012017,05:00,06:00,768.0,636.0
27012017,06:00,07:00,767.0,633.0
27012017,07:00,08:00,765.0,779.0
27012017,08:00,09:00,764.0,787.0
27012017,09:00,10:00,764.0,783.0
27012017,10:00,11:00,765.0,774.0
27012017,11:00,12:00,765.0,771.0
27012017,12:00,13:00,767.0,752.0
27012017,13:00,14:00,767.0,781.0
27012017,14:00,15:00,770.0,778.0
27012017,15:00,16:00,762.0,791.0
27012017,16:00,17:00,766.0,788.0
27012017,17:00,18:00,767.0,787.0
27012017,18:00,19:00,762.0,785.0
27012017,19:00,20:00,767.0,784.0
27012017,20:00,21:00,765.0,783.0
27012017,21:00,22:00,767.0,784.0
27012017,22:00,23:00,762.0,783.0
27012017,23:00,00:00,765.0,784.0
28012017,00:00,01:00,766.0,784.0
28012017,01:00,02:00,766.0,789.0
28012017,02:00,03:00,764.0,786.0
28012017,03:00,04:00,766.0,787.0
28012017,04:00,05:00,764.0,785.0
28012017,05:00,06:00,768.0,789.0
28012017,06:00,07:00,765.0,784.0
28012017,07:00,08:00,766.0,788.0
28012017,08:00,09:00,766.0,785.0
28012017,09:00,10:00,762.0,783.0
28012017,10:00,11:00,765.0,786.0
28012017,11:00,12:00,765.0,787.0
28012017,12:00,13:00,764.0,785.0
28012017,13:00,14:00,767.0,785.0
28012017,14:00,15:00,762.0,784.0
28012017,15:00,16:00,766.0,788.0
28012017,16:00,17:00,764.0,788.0
28012017,17:00,18:00,765.0,789.0
28012017,18:00,19:00,766.0,784.0
28012017,19:00,20:00,764.0,785.0
28012017,20:00,21:00,764.0,785.0
28012017,21:00,22:00,766.0,779.0
28012017,22:00,23:00,723.0,562.0
28012017,23:00,00:00,537.0,601.0
29012017,00:00,01:00,483.0,590.0
29012017,01:00,02:00,742.0,579.0
29012017,02:00,03:00,765.0,446.0
29012017,03:00,04:00,743.0,333.0
29012017,04:00,05:00,764.0,751.0
29012017,05:00,06:00,768.0,505.0
29012017,06:00,07:00,765.0,644.0
29012017,07:00,08:00,762.0,758.0
29012017,08:00,09:00,766.0,620.0
29012017,09:00,10:00,754.0,386.0
29012017,10:00,11:00,548.0,396.0
29012017,11:00,12:00,631.0,607.0
29012017,12:00,13:00,726.0,512.0
29012017,13:00,14:00,725.0,409.0
29012017,14:00,15:00,669.0,493.0
29012017,15:00,16:00,750.0,728.0
29012017,16:00,17:00,678.0,670.0
29012017,17:00,18:00,634.0,627.0
29012017,18:00,19:00,653.0,586.0
29012017,19:00,20:00,358.0,543.0
29012017,20:00,21:00,457.0,362.0
29012017,21:00,22:00,331.0,317.0
29012017,22:00,23:00,480.0,379.0
29012017,23:00,00:00,496.0,400.0
