Datum;Anfang;Ende;Generation_DE SWM HKW Sued GuD2 GT61 [MW] Originalauflösungen;Generation_DE SWM HKW Sued GuD2 GT62 [MW] Originalauflösungen;Generation_DE SWM HKW Sued GuD2 DT60 [MW] Originalauflösungen
07.01.2023;07:00;08:00;0;0;0
07.01.2023;08:00;09:00;0;0;0
07.01.2023;09:00;10:00;0;0;0
07.01.2023;10:00;11:00;0;0;0
07.01.2023;11:00;12:00;0;0;0
07.01.2023;12:00;13:00;0;0;0
07.01.2023;13:00;14:00;0;0;0
07.01.2023;14:00;15:00;0;0;0
07.01.2023;15:00;16:00;0;0;0
07.01.2023;16:00;17:00;0;0;0
07.01.2023;17:00;18:00;0;0;0
07.01.2023;18:00;19:00;0;0;0
07.01.2023;19:00;20:00;0;0;0
07.01.2023;20:00;21:00;0;0;0
07.01.2023;21:00;22:00;0;0;0
07.01.2023;22:00;23:00;0;0;0
07.01.2023;23:00;00:00;0;0;0
08.01.2023;00:00;01:00;0;0;0
08.01.2023;01:00;02:00;0;0;0
08.01.2023;02:00;03:00;0;0;0
08.01.2023;03:00;04:00;0;0;0
08.01.2023;04:00;05:00;0;0;0
08.01.2023;05:00;06:00;0;0;0
08.01.2023;06:00;07:00;0;0;0
08.01.2023;07:00;08:00;0;0;0
08.01.2023;08:00;09:00;0;0;0
08.01.2023;09:00;10:00;0;0;0
08.01.2023;10:00;11:00;0;0;0
08.01.2023;11:00;12:00;0;0;0
08.01.2023;12:00;13:00;0;0;0
08.01.2023;13:00;14:00;0;0;0
08.01.2023;14:00;15:00;0;0;0
08.01.2023;15:00;16:00;0;0;0
08.01.2023;16:00;17:00;0;0;0
08.01.2023;17:00;18:00;0;0;0
08.01.2023;18:00;19:00;0;0;0
08.01.2023;19:00;20:00;0;0;0
08.01.2023;20:00;21:00;0;0;0
08.01.2023;21:00;22:00;0;0;0
08.01.2023;22:00;23:00;0;0;0
08.01.2023;23:00;00:00;0;0;0
09.01.2023;00:00;01:00;0;0;0
09.01.2023;01:00;02:00;0;0;0
09.01.2023;02:00;03:00;0;0;0
09.01.2023;03:00;04:00;0;0;0
09.01.2023;04:00;05:00;0;0;0
09.01.2023;05:00;06:00;0;0;0
09.01.2023;06:00;07:00;0;24;0
09.01.2023;07:00;08:00;0;71;0
09.01.2023;08:00;09:00;0;113;0
09.01.2023;09:00;10:00;0;106;4
09.01.2023;10:00;11:00;0;108;6
09.01.2023;11:00;12:00;0;120;20
09.01.2023;12:00;13:00;0;133;29
09.01.2023;13:00;14:00;0;138;35
09.01.2023;14:00;15:00;0;138;41
09.01.2023;15:00;16:00;0;141;44
09.01.2023;16:00;17:00;0;143;43
09.01.2023;17:00;18:00;0;143;42
09.01.2023;18:00;19:00;0;144;42
09.01.2023;19:00;20:00;0;143;42
09.01.2023;20:00;21:00;0;145;47
09.01.2023;21:00;22:00;0;140;48
09.01.2023;22:00;23:00;0;136;43
09.01.2023;23:00;00:00;0;92;31
10.01.2023;00:00;01:00;0;87;29
10.01.2023;01:00;02:00;0;35;9
10.01.2023;02:00;03:00;0;0;0
10.01.2023;03:00;04:00;0;0;0
10.01.2023;04:00;05:00;0;0;0
10.01.2023;05:00;06:00;0;0;0
10.01.2023;06:00;07:00;0;48;0
10.01.2023;07:00;08:00;0;109;22
10.01.2023;08:00;09:00;0;147;37
10.01.2023;09:00;10:00;0;148;37
10.01.2023;10:00;11:00;0;148;36
10.01.2023;11:00;12:00;0;132;36
10.01.2023;12:00;13:00;0;135;40
10.01.2023;13:00;14:00;0;141;53
10.01.2023;14:00;15:00;0;147;55
10.01.2023;15:00;16:00;0;147;55
10.01.2023;16:00;17:00;0;147;54
10.01.2023;17:00;18:00;0;140;55
10.01.2023;18:00;19:00;0;141;56
10.01.2023;19:00;20:00;0;142;56
10.01.2023;20:00;21:00;0;103;30
10.01.2023;21:00;22:00;0;15;0
10.01.2023;22:00;23:00;0;0;0
10.01.2023;23:00;00:00;0;0;0
11.01.2023;00:00;01:00;0;0;0
11.01.2023;01:00;02:00;0;0;0
11.01.2023;02:00;03:00;0;0;0
11.01.2023;03:00;04:00;0;0;0
11.01.2023;04:00;05:00;0;0;0
11.01.2023;05:00;06:00;0;0;0
11.01.2023;06:00;07:00;0;0;0
11.01.2023;07:00;08:00;0;48;0
11.01.2023;08:00;09:00;0;89;13
11.01.2023;09:00;10:00;0;114;37
11.01.2023;10:00;11:00;0;111;45
11.01.2023;11:00;12:00;0;108;44
11.01.2023;12:00;13:00;0;101;41
11.01.2023;13:00;14:00;0;94;36
11.01.2023;14:00;15:00;0;98;32
11.01.2023;15:00;16:00;0;98;31
11.01.2023;16:00;17:00;0;98;32
11.01.2023;17:00;18:00;0;98;32
11.01.2023;18:00;19:00;0;93;31
11.01.2023;19:00;20:00;0;79;29
11.01.2023;20:00;21:00;0;24;9
11.01.2023;21:00;22:00;0;0;0
11.01.2023;22:00;23:00;0;0;0
11.01.2023;23:00;00:00;0;0;0
12.01.2023;00:00;01:00;0;0;0
12.01.2023;01:00;02:00;0;0;0
12.01.2023;02:00;03:00;0;0;0
12.01.2023;03:00;04:00;0;0;0
12.01.2023;04:00;05:00;0;0;0
12.01.2023;05:00;06:00;0;0;0
12.01.2023;06:00;07:00;0;0;0
12.01.2023;07:00;08:00;0;0;0
12.01.2023;08:00;09:00;0;0;0
12.01.2023;09:00;10:00;0;1;0
12.01.2023;10:00;11:00;0;67;0
12.01.2023;11:00;12:00;0;78;23
12.01.2023;12:00;13:00;0;71;27
12.01.2023;13:00;14:00;0;68;27
12.01.2023;14:00;15:00;0;69;26
12.01.2023;15:00;16:00;0;71;27
12.01.2023;16:00;17:00;0;82;28
12.01.2023;17:00;18:00;0;88;30
12.01.2023;18:00;19:00;0;87;30
12.01.2023;19:00;20:00;0;76;28
12.01.2023;20:00;21:00;0;18;3
12.01.2023;21:00;22:00;0;0;0
12.01.2023;22:00;23:00;0;0;0
12.01.2023;23:00;00:00;0;0;0
13.01.2023;00:00;01:00;0;0;0
13.01.2023;01:00;02:00;0;0;0
13.01.2023;02:00;03:00;0;0;0
13.01.2023;03:00;04:00;0;0;0
13.01.2023;04:00;05:00;0;0;0
13.01.2023;05:00;06:00;0;0;0
13.01.2023;06:00;07:00;0;0;0
13.01.2023;07:00;08:00;0;0;0
13.01.2023;08:00;09:00;0;0;0
13.01.2023;09:00;10:00;0;0;0
13.01.2023;10:00;11:00;0;0;0
13.01.2023;11:00;12:00;0;0;0
13.01.2023;12:00;13:00;0;0;0
13.01.2023;13:00;14:00;0;0;0
13.01.2023;14:00;15:00;0;0;0
13.01.2023;15:00;16:00;0;0;0
13.01.2023;16:00;17:00;0;0;0
13.01.2023;17:00;18:00;0;0;0
13.01.2023;18:00;19:00;0;0;0
13.01.2023;19:00;20:00;0;0;0
13.01.2023;20:00;21:00;0;0;0
13.01.2023;21:00;22:00;0;0;0
13.01.2023;22:00;23:00;0;0;0
13.01.2023;23:00;00:00;0;0;0
14.01.2023;00:00;01:00;0;0;0
14.01.2023;01:00;02:00;0;0;0
14.01.2023;02:00;03:00;0;0;0
14.01.2023;03:00;04:00;0;0;0
14.01.2023;04:00;05:00;0;0;0
14.01.2023;05:00;06:00;0;0;0
14.01.2023;06:00;07:00;0;0;0
14.01.2023;07:00;08:00;0;0;0
14.01.2023;08:00;09:00;0;0;0
14.01.2023;09:00;10:00;0;0;0
14.01.2023;10:00;11:00;0;0;0
14.01.2023;11:00;12:00;0;0;0
14.01.2023;12:00;13:00;0;0;0
14.01.2023;13:00;14:00;0;0;0
14.01.2023;14:00;15:00;0;0;0
14.01.2023;15:00;16:00;0;0;0
14.01.2023;16:00;17:00;0;0;0
14.01.2023;17:00;18:00;0;0;0
14.01.2023;18:00;19:00;0;0;0
14.01.2023;19:00;20:00;0;0;0
14.01.2023;20:00;21:00;0;0;0
14.01.2023;21:00;22:00;0;0;0
14.01.2023;22:00;23:00;0;0;0
14.01.2023;23:00;00:00;0;0;0
15.01.2023;00:00;01:00;0;0;0
15.01.2023;01:00;02:00;0;0;0
15.01.2023;02:00;03:00;0;0;0
15.01.2023;03:00;04:00;0;0;0
15.01.2023;04:00;05:00;0;0;0
15.01.2023;05:00;06:00;0;0;0
15.01.2023;06:00;07:00;0;0;0
15.01.2023;07:00;08:00;0;0;0
15.01.2023;08:00;09:00;0;0;0
15.01.2023;09:00;10:00;0;0;0
15.01.2023;10:00;11:00;0;0;0
15.01.2023;11:00;12:00;0;0;0
15.01.2023;12:00;13:00;0;0;0
15.01.2023;13:00;14:00;0;0;0
15.01.2023;14:00;15:00;0;0;0
15.01.2023;15:00;16:00;0;0;0
15.01.2023;16:00;17:00;0;0;0
15.01.2023;17:00;18:00;0;0;0
15.01.2023;18:00;19:00;0;0;0
15.01.2023;19:00;20:00;0;0;0
15.01.2023;20:00;21:00;0;0;0
15.01.2023;21:00;22:00;0;0;0
15.01.2023;22:00;23:00;0;0;0
15.01.2023;23:00;00:00;0;0;0
16.01.2023;00:00;01:00;0;0;0
16.01.2023;01:00;02:00;0;0;0
16.01.2023;02:00;03:00;0;0;0
16.01.2023;03:00;04:00;0;3;0
16.01.2023;04:00;05:00;0;45;0
16.01.2023;05:00;06:00;0;63;0
16.01.2023;06:00;07:00;0;90;2
16.01.2023;07:00;08:00;0;126;5
16.01.2023;08:00;09:00;0;142;15
16.01.2023;09:00;10:00;0;142;29
16.01.2023;10:00;11:00;0;142;36
16.01.2023;11:00;12:00;0;141;36
16.01.2023;12:00;13:00;0;142;36
16.01.2023;13:00;14:00;0;141;35
16.01.2023;14:00;15:00;0;141;37
16.01.2023;15:00;16:00;0;139;54
16.01.2023;16:00;17:00;0;140;57
16.01.2023;17:00;18:00;0;140;58
16.01.2023;18:00;19:00;0;141;57
16.01.2023;19:00;20:00;0;141;58
16.01.2023;20:00;21:00;0;141;57
16.01.2023;21:00;22:00;0;141;56
16.01.2023;22:00;23:00;0;141;53
16.01.2023;23:00;00:00;0;138;44
17.01.2023;00:00;01:00;0;118;35
17.01.2023;01:00;02:00;0;110;31
17.01.2023;02:00;03:00;0;97;32
17.01.2023;03:00;04:00;0;97;36
17.01.2023;04:00;05:00;0;97;39
17.01.2023;05:00;06:00;0;117;45
17.01.2023;06:00;07:00;0;135;42
17.01.2023;07:00;08:00;0;137;41
17.01.2023;08:00;09:00;0;141;55
17.01.2023;09:00;10:00;2;141;58
17.01.2023;10:00;11:00;54;141;46
17.01.2023;11:00;12:00;98;135;59
17.01.2023;12:00;13:00;125;123;76
17.01.2023;13:00;14:00;137;136;79
17.01.2023;14:00;15:00;140;139;79
17.01.2023;15:00;16:00;141;140;78
17.01.2023;16:00;17:00;141;132;78
17.01.2023;17:00;18:00;141;137;79
17.01.2023;18:00;19:00;141;137;78
17.01.2023;19:00;20:00;141;136;78
17.01.2023;20:00;21:00;141;118;77
17.01.2023;21:00;22:00;142;117;77
17.01.2023;22:00;23:00;85;125;71
17.01.2023;23:00;00:00;23;141;46
18.01.2023;00:00;01:00;0;142;37
18.01.2023;01:00;02:00;0;142;37
18.01.2023;02:00;03:00;0;140;36
18.01.2023;03:00;04:00;0;137;39
18.01.2023;04:00;05:00;0;136;38
18.01.2023;05:00;06:00;0;135;39
18.01.2023;06:00;07:00;25;138;39
18.01.2023;07:00;08:00;116;141;70
18.01.2023;08:00;09:00;142;141;73
18.01.2023;09:00;10:00;142;141;72
18.01.2023;10:00;11:00;142;141;73
18.01.2023;11:00;12:00;143;141;74
18.01.2023;12:00;13:00;143;142;75
18.01.2023;13:00;14:00;143;142;76
18.01.2023;14:00;15:00;143;142;76
18.01.2023;15:00;16:00;143;142;77
18.01.2023;16:00;17:00;143;143;77
18.01.2023;17:00;18:00;144;143;75
18.01.2023;18:00;19:00;144;143;74
18.01.2023;19:00;20:00;144;143;75
18.01.2023;20:00;21:00;126;125;72
18.01.2023;21:00;22:00;101;98;68
18.01.2023;22:00;23:00;92;92;65
18.01.2023;23:00;00:00;80;88;63
19.01.2023;00:00;01:00;74;77;60
19.01.2023;01:00;02:00;76;74;60
19.01.2023;02:00;03:00;76;74;60
19.01.2023;03:00;04:00;82;79;61
19.01.2023;04:00;05:00;84;82;63
19.01.2023;05:00;06:00;94;91;68
19.01.2023;06:00;07:00;113;109;74
19.01.2023;07:00;08:00;131;127;84
19.01.2023;08:00;09:00;138;136;92
19.01.2023;09:00;10:00;144;142;89
19.01.2023;10:00;11:00;147;145;84
19.01.2023;11:00;12:00;146;135;81
19.01.2023;12:00;13:00;146;135;77
19.01.2023;13:00;14:00;145;135;78
19.01.2023;14:00;15:00;145;135;79
19.01.2023;15:00;16:00;145;135;78
19.01.2023;16:00;17:00;145;135;77
19.01.2023;17:00;18:00;146;135;78
19.01.2023;18:00;19:00;146;135;77
19.01.2023;19:00;20:00;146;135;77
19.01.2023;20:00;21:00;141;136;76
19.01.2023;21:00;22:00;142;136;77
19.01.2023;22:00;23:00;138;128;76
19.01.2023;23:00;00:00;132;122;73
20.01.2023;00:00;01:00;142;137;75
20.01.2023;01:00;02:00;147;137;76
20.01.2023;02:00;03:00;147;137;75
20.01.2023;03:00;04:00;147;136;75
20.01.2023;04:00;05:00;147;139;76
20.01.2023;05:00;06:00;147;144;76
20.01.2023;06:00;07:00;144;141;76
20.01.2023;07:00;08:00;143;140;78
20.01.2023;08:00;09:00;143;140;79
20.01.2023;09:00;10:00;143;141;79
20.01.2023;10:00;11:00;144;141;78
20.01.2023;11:00;12:00;147;140;77
20.01.2023;12:00;13:00;147;141;78
20.01.2023;13:00;14:00;147;146;77
20.01.2023;14:00;15:00;147;141;81
20.01.2023;15:00;16:00;147;141;91
20.01.2023;16:00;17:00;143;140;91
20.01.2023;17:00;18:00;143;140;90
20.01.2023;18:00;19:00;143;140;87
20.01.2023;19:00;20:00;143;140;83
20.01.2023;20:00;21:00;143;140;80
20.01.2023;21:00;22:00;143;141;78
20.01.2023;22:00;23:00;143;141;75
20.01.2023;23:00;00:00;143;141;76
21.01.2023;00:00;01:00;144;132;75
21.01.2023;01:00;02:00;142;129;76
21.01.2023;02:00;03:00;138;130;76
21.01.2023;03:00;04:00;138;130;76
21.01.2023;04:00;05:00;133;130;76
21.01.2023;05:00;06:00;143;137;76
21.01.2023;06:00;07:00;144;140;77
21.01.2023;07:00;08:00;144;140;80
21.01.2023;08:00;09:00;92;140;63
21.01.2023;09:00;10:00;62;140;39
21.01.2023;10:00;11:00;66;140;39
21.01.2023;11:00;12:00;130;140;74
21.01.2023;12:00;13:00;142;94;55
21.01.2023;13:00;14:00;142;67;38
21.01.2023;14:00;15:00;142;74;46
21.01.2023;15:00;16:00;142;136;75
21.01.2023;16:00;17:00;142;141;76
21.01.2023;17:00;18:00;142;141;76
21.01.2023;18:00;19:00;142;141;77
21.01.2023;19:00;20:00;142;141;78
21.01.2023;20:00;21:00;141;141;77
21.01.2023;21:00;22:00;142;141;78
21.01.2023;22:00;23:00;142;141;77
21.01.2023;23:00;00:00;117;119;71
22.01.2023;00:00;01:00;116;115;71
22.01.2023;01:00;02:00;104;104;69
22.01.2023;02:00;03:00;91;93;66
22.01.2023;03:00;04:00;106;111;69
22.01.2023;04:00;05:00;132;135;74
22.01.2023;05:00;06:00;138;140;79
22.01.2023;06:00;07:00;141;140;79
22.01.2023;07:00;08:00;144;143;83
22.01.2023;08:00;09:00;144;143;83
22.01.2023;09:00;10:00;144;143;83
22.01.2023;10:00;11:00;144;142;81
22.01.2023;11:00;12:00;143;142;81
22.01.2023;12:00;13:00;143;145;81
22.01.2023;13:00;14:00;143;145;77
22.01.2023;14:00;15:00;143;146;77
22.01.2023;15:00;16:00;143;146;78
22.01.2023;16:00;17:00;143;146;78
22.01.2023;17:00;18:00;143;146;77
22.01.2023;18:00;19:00;144;144;78
22.01.2023;19:00;20:00;144;143;78
22.01.2023;20:00;21:00;144;143;78
22.01.2023;21:00;22:00;145;144;78
22.01.2023;22:00;23:00;145;144;77
22.01.2023;23:00;00:00;145;145;76
23.01.2023;00:00;01:00;130;139;76
23.01.2023;01:00;02:00;128;137;77
23.01.2023;02:00;03:00;128;137;76
23.01.2023;03:00;04:00;131;141;76
23.01.2023;04:00;05:00;139;144;77
23.01.2023;05:00;06:00;145;144;78
23.01.2023;06:00;07:00;145;144;79
23.01.2023;07:00;08:00;146;143;81
23.01.2023;08:00;09:00;146;143;82
23.01.2023;09:00;10:00;145;143;82
23.01.2023;10:00;11:00;144;60;62
23.01.2023;11:00;12:00;144;0;53
23.01.2023;12:00;13:00;143;1;52
23.01.2023;13:00;14:00;142;95;64
23.01.2023;14:00;15:00;142;142;79
23.01.2023;15:00;16:00;142;142;77
23.01.2023;16:00;17:00;142;142;77
23.01.2023;17:00;18:00;142;142;77
23.01.2023;18:00;19:00;141;142;78
23.01.2023;19:00;20:00;141;142;77
23.01.2023;20:00;21:00;142;142;77
23.01.2023;21:00;22:00;142;142;78
23.01.2023;22:00;23:00;140;141;76
23.01.2023;23:00;00:00;129;126;74
24.01.2023;00:00;01:00;120;111;71
24.01.2023;01:00;02:00;115;107;71
24.01.2023;02:00;03:00;113;111;71
24.01.2023;03:00;04:00;115;116;72
24.01.2023;04:00;05:00;136;129;76
24.01.2023;05:00;06:00;141;134;77
24.01.2023;06:00;07:00;141;142;78
24.01.2023;07:00;08:00;141;142;79
24.01.2023;08:00;09:00;141;142;79
24.01.2023;09:00;10:00;141;142;80
24.01.2023;10:00;11:00;130;142;81
24.01.2023;11:00;12:00;0;1;1
24.01.2023;12:00;13:00;39;36;0
24.01.2023;13:00;14:00;126;117;28
24.01.2023;14:00;15:00;142;141;71
24.01.2023;15:00;16:00;141;141;81
24.01.2023;16:00;17:00;141;141;81
24.01.2023;17:00;18:00;142;142;78
24.01.2023;18:00;19:00;142;142;78
24.01.2023;19:00;20:00;142;142;78
24.01.2023;20:00;21:00;142;142;77
24.01.2023;21:00;22:00;142;142;78
24.01.2023;22:00;23:00;142;142;76
24.01.2023;23:00;00:00;142;142;76
25.01.2023;00:00;01:00;142;142;78
25.01.2023;01:00;02:00;142;142;79
25.01.2023;02:00;03:00;142;142;78
25.01.2023;03:00;04:00;143;142;80
25.01.2023;04:00;05:00;143;142;80
25.01.2023;05:00;06:00;143;142;81
25.01.2023;06:00;07:00;142;142;81
25.01.2023;07:00;08:00;143;142;82
25.01.2023;08:00;09:00;142;142;93
25.01.2023;09:00;10:00;142;142;91
25.01.2023;10:00;11:00;142;142;91
25.01.2023;11:00;12:00;142;142;91
25.01.2023;12:00;13:00;142;142;93
25.01.2023;13:00;14:00;141;142;93
25.01.2023;14:00;15:00;141;142;91
25.01.2023;15:00;16:00;141;142;89
25.01.2023;16:00;17:00;141;142;89
25.01.2023;17:00;18:00;141;142;90
25.01.2023;18:00;19:00;141;142;88
25.01.2023;19:00;20:00;141;142;83
25.01.2023;20:00;21:00;141;142;83
25.01.2023;21:00;22:00;141;142;82
25.01.2023;22:00;23:00;141;142;80
25.01.2023;23:00;00:00;141;142;76
26.01.2023;00:00;01:00;141;142;76
26.01.2023;01:00;02:00;141;142;77
26.01.2023;02:00;03:00;141;142;78
26.01.2023;03:00;04:00;141;142;79
26.01.2023;04:00;05:00;141;142;79
26.01.2023;05:00;06:00;141;142;78
26.01.2023;06:00;07:00;141;142;77
26.01.2023;07:00;08:00;141;142;87
26.01.2023;08:00;09:00;141;142;92
26.01.2023;09:00;10:00;141;142;93
26.01.2023;10:00;11:00;141;142;89
26.01.2023;11:00;12:00;140;142;81
26.01.2023;12:00;13:00;141;143;82
26.01.2023;13:00;14:00;145;147;86
26.01.2023;14:00;15:00;145;147;87
26.01.2023;15:00;16:00;145;139;86
26.01.2023;16:00;17:00;145;137;86
26.01.2023;17:00;18:00;145;137;85
26.01.2023;18:00;19:00;145;137;85
26.01.2023;19:00;20:00;145;137;85
26.01.2023;20:00;21:00;145;138;78
26.01.2023;21:00;22:00;145;137;77
26.01.2023;22:00;23:00;145;137;77
26.01.2023;23:00;00:00;133;135;76
27.01.2023;00:00;01:00;132;140;78
27.01.2023;01:00;02:00;137;142;78
27.01.2023;02:00;03:00;137;142;78
27.01.2023;03:00;04:00;136;141;78
27.01.2023;04:00;05:00;139;142;79
27.01.2023;05:00;06:00;141;142;82
27.01.2023;06:00;07:00;141;142;86
27.01.2023;07:00;08:00;141;142;90
27.01.2023;08:00;09:00;141;142;97
27.01.2023;09:00;10:00;141;141;98
27.01.2023;10:00;11:00;141;141;97
27.01.2023;11:00;12:00;140;141;97
27.01.2023;12:00;13:00;140;141;96
27.01.2023;13:00;14:00;140;145;95
27.01.2023;14:00;15:00;140;146;93
27.01.2023;15:00;16:00;142;145;93
27.01.2023;16:00;17:00;145;143;94
27.01.2023;17:00;18:00;145;147;94
27.01.2023;18:00;19:00;145;146;94
27.01.2023;19:00;20:00;145;142;93
27.01.2023;20:00;21:00;145;142;87
27.01.2023;21:00;22:00;145;141;82
27.01.2023;22:00;23:00;145;142;78
27.01.2023;23:00;00:00;145;139;78
28.01.2023;00:00;01:00;145;142;78
28.01.2023;01:00;02:00;145;142;78
28.01.2023;02:00;03:00;142;142;77
28.01.2023;03:00;04:00;142;142;76
28.01.2023;04:00;05:00;142;142;77
28.01.2023;05:00;06:00;142;142;76
