Date;Start;End;Generation_DE PSW Markersbach PSS B [MW] Original resolutions;Generation_DE PSW Markersbach PSS A [MW] Original resolutions;Generation_DE PSW Markersbach PSS C [MW] Original resolutions;Generation_DE PSW Markersbach PSS D [MW] Original resolutions;Generation_DE PSW Markersbach PSS E [MW] Original resolutions;Generation_DE PSW Markersbach PSS F [MW] Original resolutions
18.06.2016;07:00;08:00;0;0;0;0;0;0
18.06.2016;08:00;09:00;0;0;0;0;0;0
18.06.2016;09:00;10:00;0;0;0;0;0;0
18.06.2016;10:00;11:00;0;0;0;0;0;0
18.06.2016;11:00;12:00;0;0;0;0;0;0
18.06.2016;12:00;13:00;0;0;0;0;0;0
18.06.2016;13:00;14:00;0;0;0;0;0;0
18.06.2016;14:00;15:00;0;0;0;0;0;0
18.06.2016;15:00;16:00;0;0;0;0;0;0
18.06.2016;16:00;17:00;0;0;0;0;0;0
18.06.2016;17:00;18:00;0;0;0;0;0;0
18.06.2016;18:00;19:00;0;0;0;0;0;0
18.06.2016;19:00;20:00;0;0;0;0;0;0
18.06.2016;20:00;21:00;0;0;0;0;0;0
18.06.2016;21:00;22:00;0;0;0;0;0;0
18.06.2016;22:00;23:00;0;0;0;0;0;0
18.06.2016;23:00;00:00;0;0;0;0;0;0
19.06.2016;00:00;01:00;0;0;0;0;0;0
19.06.2016;01:00;02:00;0;0;0;0;0;0
19.06.2016;02:00;03:00;0;0;0;0;0;0
19.06.2016;03:00;04:00;0;0;0;0;0;0
19.06.2016;04:00;05:00;0;0;0;0;0;0
19.06.2016;05:00;06:00;0;0;0;0;0;0
19.06.2016;06:00;07:00;0;0;0;0;0;0
19.06.2016;07:00;08:00;0;0;0;0;0;0
19.06.2016;08:00;09:00;0;0;0;0;0;0
19.06.2016;09:00;10:00;0;0;0;0;0;0
19.06.2016;10:00;11:00;0;0;0;0;0;0
19.06.2016;11:00;12:00;0;0;0;0;0;0
19.06.2016;12:00;13:00;0;0;0;0;0;0
19.06.2016;13:00;14:00;0;0;0;0;0;0
19.06.2016;14:00;15:00;0;0;0;0;0;0
19.06.2016;15:00;16:00;0;0;0;0;0;0
19.06.2016;16:00;17:00;0;0;0;0;0;0
19.06.2016;17:00;18:00;0;0;0;0;0;0
19.06.2016;18:00;19:00;0;0;0;0;0;0
19.06.2016;19:00;20:00;0;0;0;0;0;0
19.06.2016;20:00;21:00;0;0;0;0;0;0
19.06.2016;21:00;22:00;0;0;0;0;0;0
19.06.2016;22:00;23:00;0;0;0;0;0;0
19.06.2016;23:00;00:00;0;0;0;0;0;0
20.06.2016;00:00;01:00;0;0;0;0;0;0
20.06.2016;01:00;02:00;0;0;0;0;0;0
20.06.2016;02:00;03:00;0;0;0;0;0;0
20.06.2016;03:00;04:00;0;0;0;0;0;0
20.06.2016;04:00;05:00;0;0;0;0;0;0
20.06.2016;05:00;06:00;0;0;0;0;0;0
20.06.2016;06:00;07:00;0;0;0;0;0;0
20.06.2016;07:00;08:00;0;0;0;0;0;0
20.06.2016;08:00;09:00;0;0;0;0;0;0
20.06.2016;09:00;10:00;0;0;0;0;0;0
20.06.2016;10:00;11:00;0;0;0;0;0;0
20.06.2016;11:00;12:00;0;0;0;0;0;0
20.06.2016;12:00;13:00;0;0;0;0;0;0
20.06.2016;13:00;14:00;0;0;0;0;0;0
20.06.2016;14:00;15:00;0;0;0;0;0;0
20.06.2016;15:00;16:00;0;0;0;0;0;0
20.06.2016;16:00;17:00;0;0;0;0;0;0
20.06.2016;17:00;18:00;0;0;0;0;0;0
20.06.2016;18:00;19:00;0;0;0;0;0;0
20.06.2016;19:00;20:00;0;0;0;0;0;0
20.06.2016;20:00;21:00;0;0;0;0;0;0
20.06.2016;21:00;22:00;0;0;0;0;0;0
20.06.2016;22:00;23:00;0;0;0;0;0;0
20.06.2016;23:00;00:00;0;0;0;0;0;0
21.06.2016;00:00;01:00;0;0;0;0;0;0
21.06.2016;01:00;02:00;0;0;0;0;0;0
21.06.2016;02:00;03:00;0;0;0;0;0;0
21.06.2016;03:00;04:00;0;0;0;0;0;0
21.06.2016;04:00;05:00;0;0;0;0;0;0
21.06.2016;05:00;06:00;0;0;0;0;0;0
21.06.2016;06:00;07:00;0;0;0;0;0;0
21.06.2016;07:00;08:00;0;0;0;0;0;0
21.06.2016;08:00;09:00;0;0;0;0;0;0
21.06.2016;09:00;10:00;0;0;0;0;0;0
21.06.2016;10:00;11:00;0;0;0;0;0;0
21.06.2016;11:00;12:00;0;0;0;0;0;0
21.06.2016;12:00;13:00;0;0;0;0;0;0
21.06.2016;13:00;14:00;0;0;0;0;0;0
21.06.2016;14:00;15:00;0;0;0;0;0;0
21.06.2016;15:00;16:00;0;0;0;0;0;0
21.06.2016;16:00;17:00;0;0;0;0;0;0
21.06.2016;17:00;18:00;0;0;0;0;0;0
21.06.2016;18:00;19:00;0;0;0;0;0;0
21.06.2016;19:00;20:00;0;0;0;0;0;0
21.06.2016;20:00;21:00;0;0;0;0;0;0
21.06.2016;21:00;22:00;0;0;0;0;0;0
21.06.2016;22:00;23:00;0;0;0;0;0;0
21.06.2016;23:00;00:00;0;0;0;0;0;0
22.06.2016;00:00;01:00;0;0;0;0;0;0
22.06.2016;01:00;02:00;0;0;0;0;0;0
22.06.2016;02:00;03:00;0;0;0;0;0;0
22.06.2016;03:00;04:00;0;0;0;0;0;0
22.06.2016;04:00;05:00;0;0;0;0;0;0
22.06.2016;05:00;06:00;0;0;0;0;0;0
22.06.2016;06:00;07:00;0;0;0;0;0;0
22.06.2016;07:00;08:00;0;0;0;0;0;0
22.06.2016;08:00;09:00;0;0;0;0;0;0
22.06.2016;09:00;10:00;0;0;0;0;0;0
22.06.2016;10:00;11:00;0;0;0;0;0;0
22.06.2016;11:00;12:00;0;0;0;0;0;0
22.06.2016;12:00;13:00;0;0;0;0;0;0
22.06.2016;13:00;14:00;0;0;0;0;0;0
22.06.2016;14:00;15:00;0;0;0;0;0;0
22.06.2016;15:00;16:00;0;0;0;0;0;0
22.06.2016;16:00;17:00;0;0;0;0;0;0
22.06.2016;17:00;18:00;0;0;0;0;0;0
22.06.2016;18:00;19:00;0;0;0;0;0;0
22.06.2016;19:00;20:00;0;0;0;0;0;0
22.06.2016;20:00;21:00;0;0;0;0;0;0
22.06.2016;21:00;22:00;0;0;0;0;0;0
22.06.2016;22:00;23:00;0;0;0;0;0;0
22.06.2016;23:00;00:00;0;0;0;0;0;0
23.06.2016;00:00;01:00;0;0;0;0;0;0
23.06.2016;01:00;02:00;0;0;0;0;0;0
23.06.2016;02:00;03:00;0;0;0;0;0;0
23.06.2016;03:00;04:00;0;0;0;0;0;0
23.06.2016;04:00;05:00;0;0;0;0;0;0
23.06.2016;05:00;06:00;0;0;0;0;0;0
23.06.2016;06:00;07:00;0;0;0;0;0;0
23.06.2016;07:00;08:00;0;0;0;0;0;0
23.06.2016;08:00;09:00;0;0;0;0;0;0
23.06.2016;09:00;10:00;0;0;0;0;0;0
23.06.2016;10:00;11:00;0;0;0;0;0;0
23.06.2016;11:00;12:00;0;0;0;0;0;0
23.06.2016;12:00;13:00;0;0;0;0;0;0
23.06.2016;13:00;14:00;0;0;0;0;0;0
23.06.2016;14:00;15:00;0;0;0;0;0;0
23.06.2016;15:00;16:00;0;0;0;0;0;0
23.06.2016;16:00;17:00;0;0;0;0;0;0
23.06.2016;17:00;18:00;0;0;0;0;0;0
23.06.2016;18:00;19:00;0;0;0;0;0;0
23.06.2016;19:00;20:00;0;0;0;0;0;0
23.06.2016;20:00;21:00;0;0;0;0;0;0
23.06.2016;21:00;22:00;0;0;0;0;0;0
23.06.2016;22:00;23:00;0;0;0;0;0;0
23.06.2016;23:00;00:00;0;0;0;0;0;0
24.06.2016;00:00;01:00;0;0;0;0;0;0
24.06.2016;01:00;02:00;0;0;0;0;0;0
24.06.2016;02:00;03:00;0;0;0;0;0;0
24.06.2016;03:00;04:00;0;0;0;0;0;0
24.06.2016;04:00;05:00;0;0;0;0;0;0
24.06.2016;05:00;06:00;0;0;0;0;0;0
24.06.2016;06:00;07:00;0;0;0;0;0;0
24.06.2016;07:00;08:00;0;0;0;0;0;0
24.06.2016;08:00;09:00;0;0;0;0;0;0
24.06.2016;09:00;10:00;0;0;0;0;0;0
24.06.2016;10:00;11:00;0;0;0;0;0;0
24.06.2016;11:00;12:00;0;0;0;0;0;0
24.06.2016;12:00;13:00;0;0;0;0;0;0
24.06.2016;13:00;14:00;0;0;0;0;0;0
24.06.2016;14:00;15:00;0;0;0;0;0;0
24.06.2016;15:00;16:00;0;0;0;0;0;0
24.06.2016;16:00;17:00;0;0;0;0;0;0
24.06.2016;17:00;18:00;0;0;0;0;0;0
24.06.2016;18:00;19:00;0;0;0;0;0;0
24.06.2016;19:00;20:00;0;0;0;0;0;0
24.06.2016;20:00;21:00;0;0;0;0;0;0
24.06.2016;21:00;22:00;0;0;0;0;0;0
24.06.2016;22:00;23:00;0;0;0;0;0;0
24.06.2016;23:00;00:00;0;0;0;0;0;0
25.06.2016;00:00;01:00;0;0;0;0;0;0
25.06.2016;01:00;02:00;0;0;0;0;0;0
25.06.2016;02:00;03:00;0;0;0;0;0;0
25.06.2016;03:00;04:00;0;0;0;0;0;0
25.06.2016;04:00;05:00;0;0;0;0;0;0
25.06.2016;05:00;06:00;0;0;0;0;0;0
25.06.2016;06:00;07:00;0;0;0;0;0;0
25.06.2016;07:00;08:00;0;0;0;0;0;0
25.06.2016;08:00;09:00;0;0;0;0;0;0
25.06.2016;09:00;10:00;0;0;0;0;0;0
25.06.2016;10:00;11:00;0;0;0;0;0;0
25.06.2016;11:00;12:00;0;0;0;0;0;0
25.06.2016;12:00;13:00;0;0;0;0;0;0
25.06.2016;13:00;14:00;0;0;0;0;0;0
25.06.2016;14:00;15:00;0;0;0;0;0;0
25.06.2016;15:00;16:00;0;0;0;0;0;0
25.06.2016;16:00;17:00;0;0;0;0;0;0
25.06.2016;17:00;18:00;0;0;0;0;0;0
25.06.2016;18:00;19:00;0;0;0;0;0;0
25.06.2016;19:00;20:00;0;0;0;0;0;0
25.06.2016;20:00;21:00;0;0;0;0;0;0
25.06.2016;21:00;22:00;0;0;0;0;0;0
25.06.2016;22:00;23:00;0;0;0;0;0;0
25.06.2016;23:00;00:00;0;0;0;0;0;0
26.06.2016;00:00;01:00;0;0;0;0;0;0
26.06.2016;01:00;02:00;0;0;0;0;0;0
26.06.2016;02:00;03:00;0;0;0;0;0;0
26.06.2016;03:00;04:00;0;0;0;0;0;0
26.06.2016;04:00;05:00;0;0;0;0;0;0
26.06.2016;05:00;06:00;0;0;0;0;0;0
26.06.2016;06:00;07:00;0;0;0;0;0;0
26.06.2016;07:00;08:00;0;0;0;0;0;0
26.06.2016;08:00;09:00;0;0;0;0;0;0
26.06.2016;09:00;10:00;0;0;0;0;0;0
26.06.2016;10:00;11:00;0;0;0;0;0;0
26.06.2016;11:00;12:00;0;0;0;0;0;0
26.06.2016;12:00;13:00;0;0;0;0;0;0
26.06.2016;13:00;14:00;0;0;0;0;0;0
26.06.2016;14:00;15:00;0;0;0;0;0;0
26.06.2016;15:00;16:00;0;0;0;0;0;0
26.06.2016;16:00;17:00;0;0;0;0;0;0
26.06.2016;17:00;18:00;0;0;0;0;0;0
26.06.2016;18:00;19:00;0;0;0;0;0;0
26.06.2016;19:00;20:00;0;0;0;0;0;0
26.06.2016;20:00;21:00;0;0;0;0;0;0
26.06.2016;21:00;22:00;0;0;0;0;0;0
26.06.2016;22:00;23:00;0;0;0;0;0;0
26.06.2016;23:00;00:00;0;0;0;0;0;0
27.06.2016;00:00;01:00;0;0;0;0;0;0
27.06.2016;01:00;02:00;0;0;0;0;0;0
27.06.2016;02:00;03:00;0;0;0;0;0;0
27.06.2016;03:00;04:00;0;0;0;0;0;0
27.06.2016;04:00;05:00;0;0;0;0;0;0
27.06.2016;05:00;06:00;0;0;0;0;0;0
27.06.2016;06:00;07:00;0;0;0;0;0;0
27.06.2016;07:00;08:00;0;0;0;0;0;0
27.06.2016;08:00;09:00;0;0;0;0;0;0
27.06.2016;09:00;10:00;0;0;0;0;0;0
27.06.2016;10:00;11:00;0;0;0;0;0;0
27.06.2016;11:00;12:00;0;0;0;0;0;0
27.06.2016;12:00;13:00;0;0;0;0;0;0
27.06.2016;13:00;14:00;0;0;0;0;0;0
27.06.2016;14:00;15:00;0;0;0;0;0;0
27.06.2016;15:00;16:00;0;0;0;0;0;0
27.06.2016;16:00;17:00;0;0;0;0;0;0
27.06.2016;17:00;18:00;0;0;0;0;0;0
27.06.2016;18:00;19:00;0;0;0;0;0;0
27.06.2016;19:00;20:00;0;0;0;0;0;0
27.06.2016;20:00;21:00;0;0;0;0;0;0
27.06.2016;21:00;22:00;0;0;0;0;0;0
27.06.2016;22:00;23:00;0;0;0;0;0;0
27.06.2016;23:00;00:00;0;0;0;0;0;0
28.06.2016;00:00;01:00;0;0;0;0;0;0
28.06.2016;01:00;02:00;0;0;0;0;0;0
28.06.2016;02:00;03:00;0;0;0;0;0;0
28.06.2016;03:00;04:00;0;0;0;0;0;0
28.06.2016;04:00;05:00;0;0;0;0;0;0
28.06.2016;05:00;06:00;0;0;0;0;0;0
28.06.2016;06:00;07:00;0;0;0;0;0;0
28.06.2016;07:00;08:00;0;0;0;0;0;0
28.06.2016;08:00;09:00;0;0;0;0;0;0
28.06.2016;09:00;10:00;0;0;0;0;0;0
28.06.2016;10:00;11:00;0;0;0;0;0;0
28.06.2016;11:00;12:00;0;0;0;0;0;0
28.06.2016;12:00;13:00;0;0;0;0;0;0
28.06.2016;13:00;14:00;0;0;0;0;0;0
28.06.2016;14:00;15:00;0;0;0;0;0;0
28.06.2016;15:00;16:00;0;0;0;0;0;0
28.06.2016;16:00;17:00;0;0;0;0;0;0
28.06.2016;17:00;18:00;0;0;0;0;0;0
28.06.2016;18:00;19:00;0;0;0;0;0;0
28.06.2016;19:00;20:00;0;0;0;0;0;0
28.06.2016;20:00;21:00;0;0;0;0;0;0
28.06.2016;21:00;22:00;0;0;0;0;0;0
28.06.2016;22:00;23:00;0;0;0;0;0;0
28.06.2016;23:00;00:00;0;0;0;0;0;0
29.06.2016;00:00;01:00;0;0;0;0;0;0
29.06.2016;01:00;02:00;0;0;0;0;0;0
29.06.2016;02:00;03:00;0;0;0;0;0;0
29.06.2016;03:00;04:00;0;0;0;0;0;0
29.06.2016;04:00;05:00;0;0;0;0;0;0
29.06.2016;05:00;06:00;0;0;0;0;0;0
29.06.2016;06:00;07:00;0;0;0;0;0;0
29.06.2016;07:00;08:00;0;0;0;0;0;0
29.06.2016;08:00;09:00;0;0;0;0;0;0
29.06.2016;09:00;10:00;0;0;0;0;0;0
29.06.2016;10:00;11:00;0;0;0;0;0;0
29.06.2016;11:00;12:00;0;0;0;0;0;0
29.06.2016;12:00;13:00;0;0;0;0;0;0
29.06.2016;13:00;14:00;0;0;0;0;0;0
29.06.2016;14:00;15:00;0;0;0;0;0;0
29.06.2016;15:00;16:00;0;0;0;0;0;0
29.06.2016;16:00;17:00;0;0;0;0;0;0
29.06.2016;17:00;18:00;0;0;0;0;0;0
29.06.2016;18:00;19:00;0;0;0;0;0;0
29.06.2016;19:00;20:00;0;0;0;0;0;0
29.06.2016;20:00;21:00;0;0;0;0;0;0
29.06.2016;21:00;22:00;0;0;0;0;0;0
29.06.2016;22:00;23:00;0;0;0;0;0;0
29.06.2016;23:00;00:00;0;0;0;0;0;0
30.06.2016;00:00;01:00;0;0;0;0;0;0
30.06.2016;01:00;02:00;0;0;0;0;0;0
30.06.2016;02:00;03:00;0;0;0;0;0;0
30.06.2016;03:00;04:00;0;0;0;0;0;0
30.06.2016;04:00;05:00;0;0;0;0;0;0
30.06.2016;05:00;06:00;0;0;0;0;0;0
30.06.2016;06:00;07:00;0;0;0;0;0;0
30.06.2016;07:00;08:00;0;0;0;0;0;0
30.06.2016;08:00;09:00;0;0;0;0;0;0
30.06.2016;09:00;10:00;0;0;0;0;0;0
30.06.2016;10:00;11:00;0;0;0;0;0;0
30.06.2016;11:00;12:00;0;0;0;0;0;0
30.06.2016;12:00;13:00;0;0;0;0;0;0
30.06.2016;13:00;14:00;0;0;0;0;0;0
30.06.2016;14:00;15:00;0;0;0;0;0;0
30.06.2016;15:00;16:00;0;0;0;0;0;0
30.06.2016;16:00;17:00;0;0;0;0;0;0
30.06.2016;17:00;18:00;0;0;0;0;0;0
30.06.2016;18:00;19:00;0;0;0;0;0;0
30.06.2016;19:00;20:00;0;0;0;0;0;0
30.06.2016;20:00;21:00;0;0;0;0;0;0
30.06.2016;21:00;22:00;0;0;0;0;0;0
30.06.2016;22:00;23:00;0;0;0;0;0;0
30.06.2016;23:00;00:00;0;0;0;0;0;0
01.07.2016;00:00;01:00;0;0;0;0;0;0
01.07.2016;01:00;02:00;0;0;0;0;0;0
01.07.2016;02:00;03:00;0;0;0;0;0;0
01.07.2016;03:00;04:00;0;0;0;0;0;0
01.07.2016;04:00;05:00;0;0;0;0;0;0
01.07.2016;05:00;06:00;0;0;0;0;0;0
01.07.2016;06:00;07:00;0;0;0;0;0;0
01.07.2016;07:00;08:00;0;0;0;0;0;0
01.07.2016;08:00;09:00;0;0;0;0;0;0
01.07.2016;09:00;10:00;0;0;0;0;0;0
01.07.2016;10:00;11:00;0;0;0;0;0;0
01.07.2016;11:00;12:00;0;0;0;0;0;0
01.07.2016;12:00;13:00;0;0;0;0;0;0
01.07.2016;13:00;14:00;0;0;0;0;0;0
01.07.2016;14:00;15:00;0;0;0;0;0;0
01.07.2016;15:00;16:00;0;0;0;0;0;0
01.07.2016;16:00;17:00;0;0;0;0;0;0
01.07.2016;17:00;18:00;0;0;0;0;0;0
01.07.2016;18:00;19:00;0;0;0;0;0;0
01.07.2016;19:00;20:00;0;0;0;0;0;0
01.07.2016;20:00;21:00;0;0;0;0;0;0
01.07.2016;21:00;22:00;0;0;0;0;0;0
01.07.2016;22:00;23:00;0;0;0;0;0;0
01.07.2016;23:00;00:00;0;0;0;0;0;0
02.07.2016;00:00;01:00;0;0;0;0;0;0
02.07.2016;01:00;02:00;0;0;0;0;0;0
02.07.2016;02:00;03:00;0;0;0;0;0;0
02.07.2016;03:00;04:00;0;0;0;0;0;0
02.07.2016;04:00;05:00;0;0;0;0;0;0
02.07.2016;05:00;06:00;0;0;0;0;0;0
02.07.2016;06:00;07:00;0;0;0;0;0;0
02.07.2016;07:00;08:00;0;0;0;0;0;0
02.07.2016;08:00;09:00;0;0;0;0;0;0
02.07.2016;09:00;10:00;0;0;0;0;0;0
02.07.2016;10:00;11:00;0;0;0;0;0;0
02.07.2016;11:00;12:00;0;0;0;0;0;0
02.07.2016;12:00;13:00;0;0;0;0;0;0
02.07.2016;13:00;14:00;0;0;0;0;0;0
02.07.2016;14:00;15:00;0;0;0;0;0;0
02.07.2016;15:00;16:00;0;0;0;0;0;0
02.07.2016;16:00;17:00;0;0;0;0;0;0
02.07.2016;17:00;18:00;0;0;0;0;0;0
02.07.2016;18:00;19:00;0;0;0;0;0;0
02.07.2016;19:00;20:00;0;0;0;0;0;0
02.07.2016;20:00;21:00;0;0;0;0;0;0
02.07.2016;21:00;22:00;0;0;0;0;0;0
02.07.2016;22:00;23:00;0;0;0;0;0;0
02.07.2016;23:00;00:00;0;0;0;0;0;0
03.07.2016;00:00;01:00;0;0;0;0;0;0
03.07.2016;01:00;02:00;0;0;0;0;0;0
03.07.2016;02:00;03:00;0;0;0;0;0;0
03.07.2016;03:00;04:00;0;0;0;0;0;0
03.07.2016;04:00;05:00;0;0;0;0;0;0
03.07.2016;05:00;06:00;0;0;0;0;0;0
03.07.2016;06:00;07:00;0;0;0;0;0;0
03.07.2016;07:00;08:00;0;0;0;0;0;0
03.07.2016;08:00;09:00;0;0;0;0;0;0
03.07.2016;09:00;10:00;0;0;0;0;0;0
03.07.2016;10:00;11:00;0;0;0;0;0;0
03.07.2016;11:00;12:00;0;0;0;0;0;0
03.07.2016;12:00;13:00;0;0;0;0;0;0
03.07.2016;13:00;14:00;0;0;0;0;0;0
03.07.2016;14:00;15:00;0;0;0;0;0;0
03.07.2016;15:00;16:00;0;0;0;0;0;0
03.07.2016;16:00;17:00;0;0;0;0;0;0
03.07.2016;17:00;18:00;0;0;0;0;0;0
03.07.2016;18:00;19:00;0;0;0;0;0;0
03.07.2016;19:00;20:00;0;0;0;0;0;0
03.07.2016;20:00;21:00;0;0;0;0;0;0
03.07.2016;21:00;22:00;0;0;0;0;0;0
03.07.2016;22:00;23:00;0;0;0;0;0;0
03.07.2016;23:00;00:00;0;0;0;0;0;0
04.07.2016;00:00;01:00;0;0;0;0;0;0
04.07.2016;01:00;02:00;0;0;0;0;0;0
04.07.2016;02:00;03:00;0;0;0;0;0;0
04.07.2016;03:00;04:00;0;0;0;0;0;0
04.07.2016;04:00;05:00;0;0;0;0;0;0
04.07.2016;05:00;06:00;0;0;0;0;0;0
04.07.2016;06:00;07:00;0;0;0;0;0;0
04.07.2016;07:00;08:00;0;0;0;0;0;0
04.07.2016;08:00;09:00;0;0;0;0;0;0
04.07.2016;09:00;10:00;0;0;0;0;0;0
04.07.2016;10:00;11:00;0;0;0;0;0;0
04.07.2016;11:00;12:00;0;0;0;0;0;0
04.07.2016;12:00;13:00;0;0;0;0;0;0
04.07.2016;13:00;14:00;0;0;0;0;0;0
04.07.2016;14:00;15:00;0;0;0;0;0;0
04.07.2016;15:00;16:00;0;0;0;0;0;0
04.07.2016;16:00;17:00;0;0;0;0;0;0
04.07.2016;17:00;18:00;0;0;0;0;0;0
04.07.2016;18:00;19:00;0;0;0;0;0;0
04.07.2016;19:00;20:00;0;0;0;0;0;0
04.07.2016;20:00;21:00;0;0;0;0;0;0
04.07.2016;21:00;22:00;0;0;0;0;0;0
04.07.2016;22:00;23:00;0;0;0;0;0;0
04.07.2016;23:00;00:00;0;0;0;0;0;0
05.07.2016;00:00;01:00;0;0;0;0;0;0
05.07.2016;01:00;02:00;0;0;0;0;0;0
05.07.2016;02:00;03:00;0;0;0;0;0;0
05.07.2016;03:00;04:00;0;0;0;0;0;0
05.07.2016;04:00;05:00;0;0;0;0;0;0
05.07.2016;05:00;06:00;0;0;0;0;0;0
05.07.2016;06:00;07:00;0;0;0;0;0;0
05.07.2016;07:00;08:00;0;0;0;0;0;0
05.07.2016;08:00;09:00;0;0;0;0;0;0
05.07.2016;09:00;10:00;0;0;0;0;0;0
05.07.2016;10:00;11:00;0;0;0;0;0;0
05.07.2016;11:00;12:00;0;0;0;0;0;0
05.07.2016;12:00;13:00;0;0;0;0;0;0
05.07.2016;13:00;14:00;0;0;0;0;0;0
05.07.2016;14:00;15:00;0;0;0;0;0;0
05.07.2016;15:00;16:00;0;0;0;0;0;0
05.07.2016;16:00;17:00;0;0;0;0;0;0
05.07.2016;17:00;18:00;0;0;0;0;0;0
05.07.2016;18:00;19:00;0;0;0;0;0;0
05.07.2016;19:00;20:00;0;0;0;0;0;0
05.07.2016;20:00;21:00;0;0;0;0;0;0
05.07.2016;21:00;22:00;0;0;0;0;0;0
05.07.2016;22:00;23:00;0;0;0;0;0;0
05.07.2016;23:00;00:00;0;0;0;0;0;0
06.07.2016;00:00;01:00;0;0;0;0;0;0
06.07.2016;01:00;02:00;0;0;0;0;0;0
06.07.2016;02:00;03:00;0;0;0;0;0;0
06.07.2016;03:00;04:00;0;0;0;0;0;0
06.07.2016;04:00;05:00;0;0;0;0;0;0
06.07.2016;05:00;06:00;0;0;0;0;0;0
06.07.2016;06:00;07:00;0;0;0;0;0;0
06.07.2016;07:00;08:00;0;0;0;0;0;0
06.07.2016;08:00;09:00;0;0;0;0;0;0
06.07.2016;09:00;10:00;0;0;0;0;0;0
06.07.2016;10:00;11:00;0;0;0;0;0;0
06.07.2016;11:00;12:00;0;0;0;0;0;0
06.07.2016;12:00;13:00;0;0;0;0;0;0
06.07.2016;13:00;14:00;0;0;0;0;0;0
06.07.2016;14:00;15:00;0;0;0;0;0;0
06.07.2016;15:00;16:00;0;0;0;0;0;0
06.07.2016;16:00;17:00;0;0;0;0;0;0
06.07.2016;17:00;18:00;0;0;0;0;0;0
06.07.2016;18:00;19:00;0;0;0;0;0;0
06.07.2016;19:00;20:00;0;0;0;0;0;0
06.07.2016;20:00;21:00;0;0;0;0;0;0
06.07.2016;21:00;22:00;0;0;0;0;0;0
06.07.2016;22:00;23:00;0;0;0;0;0;0
06.07.2016;23:00;00:00;0;0;0;0;0;0
07.07.2016;00:00;01:00;0;0;0;0;0;0
07.07.2016;01:00;02:00;0;0;0;0;0;0
07.07.2016;02:00;03:00;0;0;0;0;0;0
07.07.2016;03:00;04:00;0;0;0;0;0;0
07.07.2016;04:00;05:00;0;0;0;0;0;0
07.07.2016;05:00;06:00;0;0;0;0;0;0
07.07.2016;06:00;07:00;0;0;0;0;0;0
07.07.2016;07:00;08:00;0;0;0;0;0;0
07.07.2016;08:00;09:00;0;0;0;0;0;0
07.07.2016;09:00;10:00;0;0;0;0;0;0
07.07.2016;10:00;11:00;0;0;0;0;0;0
07.07.2016;11:00;12:00;0;0;0;0;0;0
07.07.2016;12:00;13:00;0;0;0;0;0;0
07.07.2016;13:00;14:00;0;0;0;0;0;0
07.07.2016;14:00;15:00;0;0;0;0;0;0
07.07.2016;15:00;16:00;0;0;0;0;0;0
07.07.2016;16:00;17:00;0;0;0;0;0;0
07.07.2016;17:00;18:00;0;0;0;0;0;0
07.07.2016;18:00;19:00;0;0;0;0;0;0
07.07.2016;19:00;20:00;0;0;0;0;0;0
07.07.2016;20:00;21:00;0;0;0;0;0;0
07.07.2016;21:00;22:00;0;0;0;0;0;0
07.07.2016;22:00;23:00;0;0;0;0;0;0
07.07.2016;23:00;00:00;0;0;0;0;0;0
08.07.2016;00:00;01:00;0;0;0;0;0;0
08.07.2016;01:00;02:00;0;0;0;0;0;0
08.07.2016;02:00;03:00;0;0;0;0;0;0
08.07.2016;03:00;04:00;0;0;0;0;0;0
08.07.2016;04:00;05:00;0;0;0;0;0;0
08.07.2016;05:00;06:00;0;0;0;0;0;0
08.07.2016;06:00;07:00;0;0;0;0;0;0
08.07.2016;07:00;08:00;0;0;0;0;0;0
08.07.2016;08:00;09:00;0;0;0;0;0;0
08.07.2016;09:00;10:00;0;0;0;0;0;0
08.07.2016;10:00;11:00;0;0;0;0;0;0
08.07.2016;11:00;12:00;0;0;0;0;0;0
08.07.2016;12:00;13:00;0;0;0;0;0;0
08.07.2016;13:00;14:00;0;0;0;0;0;0
08.07.2016;14:00;15:00;0;0;0;0;0;0
08.07.2016;15:00;16:00;0;0;0;0;0;0
08.07.2016;16:00;17:00;0;0;0;0;0;0
08.07.2016;17:00;18:00;0;0;0;0;0;0
08.07.2016;18:00;19:00;0;0;0;0;0;0
08.07.2016;19:00;20:00;0;0;0;0;0;0
08.07.2016;20:00;21:00;0;0;0;0;0;0
08.07.2016;21:00;22:00;0;0;0;0;0;0
08.07.2016;22:00;23:00;0;0;0;0;0;0
08.07.2016;23:00;00:00;0;0;0;0;0;0
09.07.2016;00:00;01:00;0;0;0;0;0;0
09.07.2016;01:00;02:00;0;0;0;0;0;0
09.07.2016;02:00;03:00;0;0;0;0;0;0
09.07.2016;03:00;04:00;0;0;0;0;0;0
09.07.2016;04:00;05:00;0;0;0;0;0;0
09.07.2016;05:00;06:00;0;0;0;0;0;0
09.07.2016;06:00;07:00;0;0;0;0;0;0
09.07.2016;07:00;08:00;0;0;0;0;0;0
09.07.2016;08:00;09:00;0;0;0;0;0;0
09.07.2016;09:00;10:00;0;0;0;0;0;0
09.07.2016;10:00;11:00;0;0;0;0;0;0
09.07.2016;11:00;12:00;0;0;0;0;0;0
09.07.2016;12:00;13:00;0;0;0;0;0;0
09.07.2016;13:00;14:00;0;0;0;0;0;0
