Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C1 [MW] Originalauflösungen;Generation_DE B1 [MW] Originalauflösungen;Generation_DE Emsland B DT [MW] Originalauflösungen;Generation_DE Emsland C DT [MW] Originalauflösungen
06.01.2023;07:00;08:00;843;-;-;0;0
06.01.2023;08:00;09:00;845;-;-;0;0
06.01.2023;09:00;10:00;845;-;-;0;0
06.01.2023;10:00;11:00;845;-;-;0;0
06.01.2023;11:00;12:00;845;-;-;0;0
06.01.2023;12:00;13:00;844;-;-;0;0
06.01.2023;13:00;14:00;844;-;-;0;0
06.01.2023;14:00;15:00;845;-;-;0;0
06.01.2023;15:00;16:00;836;-;-;0;0
06.01.2023;16:00;17:00;606;-;-;0;0
06.01.2023;17:00;18:00;588;-;-;0;0
06.01.2023;18:00;19:00;281;-;-;0;0
06.01.2023;19:00;20:00;15;-;-;0;0
06.01.2023;20:00;21:00;0;-;-;0;0
06.01.2023;21:00;22:00;0;-;-;0;0
06.01.2023;22:00;23:00;0;-;-;0;0
06.01.2023;23:00;00:00;0;-;-;0;0
07.01.2023;00:00;01:00;0;-;-;0;0
07.01.2023;01:00;02:00;0;-;-;0;0
07.01.2023;02:00;03:00;0;-;-;0;0
07.01.2023;03:00;04:00;6;-;-;0;0
07.01.2023;04:00;05:00;81;-;-;0;0
07.01.2023;05:00;06:00;215;-;-;0;0
07.01.2023;06:00;07:00;297;-;-;0;0
07.01.2023;07:00;08:00;298;-;-;0;0
07.01.2023;08:00;09:00;298;-;-;0;0
07.01.2023;09:00;10:00;299;-;-;0;0
07.01.2023;10:00;11:00;298;-;-;0;0
07.01.2023;11:00;12:00;299;-;-;0;0
07.01.2023;12:00;13:00;299;-;-;0;0
07.01.2023;13:00;14:00;299;-;-;0;0
07.01.2023;14:00;15:00;299;-;-;0;0
07.01.2023;15:00;16:00;299;-;-;0;0
07.01.2023;16:00;17:00;298;-;-;0;0
07.01.2023;17:00;18:00;306;-;-;0;0
07.01.2023;18:00;19:00;493;-;-;0;0
07.01.2023;19:00;20:00;498;-;-;0;0
07.01.2023;20:00;21:00;499;-;-;0;0
07.01.2023;21:00;22:00;498;-;-;0;0
07.01.2023;22:00;23:00;498;-;-;0;0
07.01.2023;23:00;00:00;492;-;-;0;0
08.01.2023;00:00;01:00;70;-;-;0;0
08.01.2023;01:00;02:00;0;-;-;0;0
08.01.2023;02:00;03:00;0;-;-;0;0
08.01.2023;03:00;04:00;0;-;-;0;0
08.01.2023;04:00;05:00;0;-;-;0;0
08.01.2023;05:00;06:00;0;-;-;0;0
08.01.2023;06:00;07:00;0;-;-;0;0
08.01.2023;07:00;08:00;0;-;-;0;0
08.01.2023;08:00;09:00;0;-;-;0;0
08.01.2023;09:00;10:00;0;-;-;0;0
08.01.2023;10:00;11:00;0;-;-;0;0
08.01.2023;11:00;12:00;0;-;-;0;0
08.01.2023;12:00;13:00;0;-;-;0;0
08.01.2023;13:00;14:00;0;-;-;0;0
08.01.2023;14:00;15:00;0;-;-;0;0
08.01.2023;15:00;16:00;0;-;-;0;0
08.01.2023;16:00;17:00;0;-;-;0;0
08.01.2023;17:00;18:00;0;-;-;0;0
08.01.2023;18:00;19:00;0;-;-;0;0
08.01.2023;19:00;20:00;0;-;-;0;0
08.01.2023;20:00;21:00;0;-;-;0;0
08.01.2023;21:00;22:00;0;-;-;0;0
08.01.2023;22:00;23:00;0;-;-;0;0
08.01.2023;23:00;00:00;0;-;-;0;0
09.01.2023;00:00;01:00;0;-;-;0;0
09.01.2023;01:00;02:00;0;-;-;0;0
09.01.2023;02:00;03:00;0;-;-;0;0
09.01.2023;03:00;04:00;0;-;-;0;0
09.01.2023;04:00;05:00;0;-;-;0;0
09.01.2023;05:00;06:00;0;-;-;0;0
09.01.2023;06:00;07:00;0;-;-;0;0
09.01.2023;07:00;08:00;0;-;-;0;0
09.01.2023;08:00;09:00;0;-;-;0;0
09.01.2023;09:00;10:00;0;-;-;0;0
09.01.2023;10:00;11:00;0;-;-;0;0
09.01.2023;11:00;12:00;0;-;-;0;0
09.01.2023;12:00;13:00;0;-;-;0;0
09.01.2023;13:00;14:00;0;-;-;0;0
09.01.2023;14:00;15:00;0;-;-;0;0
09.01.2023;15:00;16:00;0;-;-;0;0
09.01.2023;16:00;17:00;0;-;-;0;0
09.01.2023;17:00;18:00;0;-;-;0;0
09.01.2023;18:00;19:00;0;-;-;0;0
09.01.2023;19:00;20:00;0;-;-;0;0
09.01.2023;20:00;21:00;0;-;-;0;0
09.01.2023;21:00;22:00;0;-;-;0;0
09.01.2023;22:00;23:00;0;-;-;0;0
09.01.2023;23:00;00:00;0;-;-;0;0
10.01.2023;00:00;01:00;0;-;-;0;0
10.01.2023;01:00;02:00;0;-;-;0;0
10.01.2023;02:00;03:00;0;-;-;0;0
10.01.2023;03:00;04:00;0;-;-;0;0
10.01.2023;04:00;05:00;0;-;-;0;0
10.01.2023;05:00;06:00;0;-;-;0;0
10.01.2023;06:00;07:00;0;-;-;0;0
10.01.2023;07:00;08:00;0;-;-;0;0
10.01.2023;08:00;09:00;0;-;-;0;0
10.01.2023;09:00;10:00;0;-;-;0;0
10.01.2023;10:00;11:00;0;-;-;0;0
10.01.2023;11:00;12:00;0;-;-;0;0
10.01.2023;12:00;13:00;0;-;-;0;0
10.01.2023;13:00;14:00;30;-;-;0;0
10.01.2023;14:00;15:00;147;-;-;0;0
10.01.2023;15:00;16:00;288;-;-;0;0
10.01.2023;16:00;17:00;519;-;-;0;0
10.01.2023;17:00;18:00;575;-;-;0;0
10.01.2023;18:00;19:00;761;-;-;0;0
10.01.2023;19:00;20:00;718;-;-;0;0
10.01.2023;20:00;21:00;529;-;-;0;0
10.01.2023;21:00;22:00;523;-;-;0;0
10.01.2023;22:00;23:00;523;-;-;0;0
10.01.2023;23:00;00:00;528;-;-;0;0
11.01.2023;00:00;01:00;631;-;-;0;0
11.01.2023;01:00;02:00;348;-;-;0;0
11.01.2023;02:00;03:00;246;-;-;0;0
11.01.2023;03:00;04:00;244;-;-;0;0
11.01.2023;04:00;05:00;243;-;-;0;0
11.01.2023;05:00;06:00;243;-;-;0;0
11.01.2023;06:00;07:00;243;-;-;0;0
11.01.2023;07:00;08:00;248;-;-;0;0
11.01.2023;08:00;09:00;360;-;-;0;0
11.01.2023;09:00;10:00;355;-;-;0;0
11.01.2023;10:00;11:00;367;-;-;0;0
11.01.2023;11:00;12:00;353;-;-;0;0
11.01.2023;12:00;13:00;354;-;-;0;0
11.01.2023;13:00;14:00;359;-;-;0;0
11.01.2023;14:00;15:00;476;-;-;0;0
11.01.2023;15:00;16:00;535;-;-;0;4
11.01.2023;16:00;17:00;515;-;-;0;54
11.01.2023;17:00;18:00;514;-;-;0;53
11.01.2023;18:00;19:00;526;-;-;0;75
11.01.2023;19:00;20:00;844;-;-;0;138
11.01.2023;20:00;21:00;843;-;-;0;180
11.01.2023;21:00;22:00;326;-;-;0;0
11.01.2023;22:00;23:00;243;-;-;0;0
11.01.2023;23:00;00:00;216;-;-;0;0
12.01.2023;00:00;01:00;0;-;-;0;0
12.01.2023;01:00;02:00;0;-;-;0;0
12.01.2023;02:00;03:00;0;-;-;0;0
12.01.2023;03:00;04:00;0;-;-;0;0
12.01.2023;04:00;05:00;0;-;-;0;0
12.01.2023;05:00;06:00;0;-;-;0;0
12.01.2023;06:00;07:00;0;-;-;0;0
12.01.2023;07:00;08:00;131;-;-;0;0
12.01.2023;08:00;09:00;425;-;-;0;0
12.01.2023;09:00;10:00;548;-;-;0;0
12.01.2023;10:00;11:00;549;-;-;0;0
12.01.2023;11:00;12:00;548;-;-;0;0
12.01.2023;12:00;13:00;548;-;-;0;0
12.01.2023;13:00;14:00;258;-;-;0;0
12.01.2023;14:00;15:00;0;-;-;0;0
12.01.2023;15:00;16:00;0;-;-;0;0
12.01.2023;16:00;17:00;0;-;-;34;0
12.01.2023;17:00;18:00;0;-;-;54;0
12.01.2023;18:00;19:00;0;-;-;53;0
12.01.2023;19:00;20:00;0;-;-;53;0
12.01.2023;20:00;21:00;0;-;-;37;0
12.01.2023;21:00;22:00;0;-;-;0;0
12.01.2023;22:00;23:00;0;-;-;0;0
12.01.2023;23:00;00:00;9;-;-;0;0
13.01.2023;00:00;01:00;133;-;-;0;0
13.01.2023;01:00;02:00;243;-;-;0;0
13.01.2023;02:00;03:00;244;-;-;0;0
13.01.2023;03:00;04:00;244;-;-;0;0
13.01.2023;04:00;05:00;243;-;-;0;0
13.01.2023;05:00;06:00;243;-;-;0;0
13.01.2023;06:00;07:00;250;-;-;0;0
13.01.2023;07:00;08:00;412;-;-;0;0
13.01.2023;08:00;09:00;415;-;-;0;0
13.01.2023;09:00;10:00;410;-;-;0;0
13.01.2023;10:00;11:00;248;-;-;0;0
13.01.2023;11:00;12:00;243;-;-;0;0
13.01.2023;12:00;13:00;243;-;-;0;0
13.01.2023;13:00;14:00;243;-;-;0;0
13.01.2023;14:00;15:00;243;-;-;0;0
13.01.2023;15:00;16:00;243;-;-;0;0
13.01.2023;16:00;17:00;246;-;-;0;0
13.01.2023;17:00;18:00;452;-;-;0;0
13.01.2023;18:00;19:00;682;-;-;0;0
13.01.2023;19:00;20:00;842;-;-;0;0
13.01.2023;20:00;21:00;727;-;-;0;0
13.01.2023;21:00;22:00;724;-;-;0;0
13.01.2023;22:00;23:00;724;-;-;0;0
13.01.2023;23:00;00:00;711;-;-;0;0
14.01.2023;00:00;01:00;279;-;-;0;0
14.01.2023;01:00;02:00;242;-;-;0;0
14.01.2023;02:00;03:00;15;-;-;0;0
14.01.2023;03:00;04:00;0;-;-;0;0
14.01.2023;04:00;05:00;0;-;-;0;0
14.01.2023;05:00;06:00;0;-;-;0;0
14.01.2023;06:00;07:00;0;-;-;0;0
14.01.2023;07:00;08:00;0;-;-;0;0
14.01.2023;08:00;09:00;0;-;-;0;0
14.01.2023;09:00;10:00;0;-;-;0;0
14.01.2023;10:00;11:00;68;-;-;0;0
14.01.2023;11:00;12:00;240;-;-;0;0
14.01.2023;12:00;13:00;243;-;-;0;0
14.01.2023;13:00;14:00;243;-;-;0;0
14.01.2023;14:00;15:00;243;-;-;0;0
14.01.2023;15:00;16:00;243;-;-;0;0
14.01.2023;16:00;17:00;243;-;-;0;0
14.01.2023;17:00;18:00;242;-;-;0;0
14.01.2023;18:00;19:00;242;-;-;0;0
14.01.2023;19:00;20:00;243;-;-;0;0
14.01.2023;20:00;21:00;243;-;-;0;0
14.01.2023;21:00;22:00;243;-;-;0;0
14.01.2023;22:00;23:00;241;-;-;0;0
14.01.2023;23:00;00:00;16;-;-;0;0
15.01.2023;00:00;01:00;0;-;-;0;0
15.01.2023;01:00;02:00;0;-;-;0;0
15.01.2023;02:00;03:00;0;-;-;0;0
15.01.2023;03:00;04:00;0;-;-;0;0
15.01.2023;04:00;05:00;0;-;-;0;0
15.01.2023;05:00;06:00;0;-;-;0;0
15.01.2023;06:00;07:00;0;-;-;0;0
15.01.2023;07:00;08:00;0;-;-;0;0
15.01.2023;08:00;09:00;0;-;-;0;0
15.01.2023;09:00;10:00;0;-;-;0;0
15.01.2023;10:00;11:00;0;-;-;0;0
15.01.2023;11:00;12:00;0;-;-;0;0
15.01.2023;12:00;13:00;0;-;-;0;0
15.01.2023;13:00;14:00;0;-;-;0;0
15.01.2023;14:00;15:00;0;-;-;0;0
15.01.2023;15:00;16:00;0;-;-;0;0
15.01.2023;16:00;17:00;0;-;-;0;0
15.01.2023;17:00;18:00;0;-;-;0;0
15.01.2023;18:00;19:00;0;-;-;0;0
15.01.2023;19:00;20:00;0;-;-;0;0
15.01.2023;20:00;21:00;0;-;-;0;0
15.01.2023;21:00;22:00;0;-;-;0;0
15.01.2023;22:00;23:00;0;-;-;0;0
15.01.2023;23:00;00:00;0;-;-;0;0
16.01.2023;00:00;01:00;0;-;-;0;0
16.01.2023;01:00;02:00;0;-;-;0;0
16.01.2023;02:00;03:00;0;-;-;0;0
16.01.2023;03:00;04:00;0;-;-;0;0
16.01.2023;04:00;05:00;0;-;-;0;0
16.01.2023;05:00;06:00;0;-;-;0;0
16.01.2023;06:00;07:00;0;-;-;0;0
16.01.2023;07:00;08:00;0;-;-;0;0
16.01.2023;08:00;09:00;0;-;-;0;0
16.01.2023;09:00;10:00;0;-;-;0;0
16.01.2023;10:00;11:00;0;-;-;0;0
16.01.2023;11:00;12:00;0;-;-;0;0
16.01.2023;12:00;13:00;0;-;-;0;0
16.01.2023;13:00;14:00;0;-;-;0;0
16.01.2023;14:00;15:00;0;-;-;0;0
16.01.2023;15:00;16:00;0;-;-;0;0
16.01.2023;16:00;17:00;0;-;-;0;0
16.01.2023;17:00;18:00;0;-;-;0;0
16.01.2023;18:00;19:00;0;-;-;0;0
16.01.2023;19:00;20:00;0;-;-;0;0
16.01.2023;20:00;21:00;0;-;-;0;0
16.01.2023;21:00;22:00;0;-;-;0;0
16.01.2023;22:00;23:00;0;-;-;0;0
16.01.2023;23:00;00:00;0;-;-;0;0
17.01.2023;00:00;01:00;0;-;-;0;0
17.01.2023;01:00;02:00;0;-;-;0;0
17.01.2023;02:00;03:00;0;-;-;0;0
17.01.2023;03:00;04:00;0;-;-;0;0
17.01.2023;04:00;05:00;0;-;-;0;0
17.01.2023;05:00;06:00;0;-;-;0;0
17.01.2023;06:00;07:00;0;-;-;0;0
17.01.2023;07:00;08:00;0;-;-;0;0
17.01.2023;08:00;09:00;29;-;-;0;0
17.01.2023;09:00;10:00;132;-;-;0;0
17.01.2023;10:00;11:00;297;-;-;0;0
17.01.2023;11:00;12:00;299;-;-;0;0
17.01.2023;12:00;13:00;300;-;-;0;0
17.01.2023;13:00;14:00;380;-;-;0;0
17.01.2023;14:00;15:00;707;-;-;0;0
17.01.2023;15:00;16:00;868;-;-;0;0
17.01.2023;16:00;17:00;869;-;-;2;1
17.01.2023;17:00;18:00;866;-;-;113;84
17.01.2023;18:00;19:00;869;-;-;93;93
17.01.2023;19:00;20:00;869;-;-;0;0
17.01.2023;20:00;21:00;877;-;-;0;0
17.01.2023;21:00;22:00;708;-;-;0;0
17.01.2023;22:00;23:00;799;-;-;0;0
17.01.2023;23:00;00:00;844;-;-;0;0
18.01.2023;00:00;01:00;844;-;-;0;0
18.01.2023;01:00;02:00;844;-;-;0;0
18.01.2023;02:00;03:00;485;-;-;0;0
18.01.2023;03:00;04:00;747;-;-;0;0
18.01.2023;04:00;05:00;524;-;-;0;0
18.01.2023;05:00;06:00;349;-;-;0;0
18.01.2023;06:00;07:00;852;-;-;52;0
18.01.2023;07:00;08:00;872;-;-;95;0
18.01.2023;08:00;09:00;879;-;-;195;0
18.01.2023;09:00;10:00;877;-;-;181;0
18.01.2023;10:00;11:00;874;-;-;0;0
18.01.2023;11:00;12:00;870;-;-;0;0
18.01.2023;12:00;13:00;869;-;-;0;0
18.01.2023;13:00;14:00;819;-;-;0;0
18.01.2023;14:00;15:00;768;-;-;0;0
18.01.2023;15:00;16:00;770;-;-;0;0
18.01.2023;16:00;17:00;858;-;-;0;0
18.01.2023;17:00;18:00;865;-;-;0;0
18.01.2023;18:00;19:00;880;-;-;0;0
18.01.2023;19:00;20:00;858;-;-;0;0
18.01.2023;20:00;21:00;602;-;-;0;0
18.01.2023;21:00;22:00;0;-;-;0;0
18.01.2023;22:00;23:00;0;-;-;0;0
18.01.2023;23:00;00:00;0;-;-;0;0
19.01.2023;00:00;01:00;0;-;-;0;0
19.01.2023;01:00;02:00;0;-;-;0;0
19.01.2023;02:00;03:00;0;-;-;0;0
19.01.2023;03:00;04:00;0;-;-;0;0
19.01.2023;04:00;05:00;0;-;-;0;0
19.01.2023;05:00;06:00;0;-;-;0;0
19.01.2023;06:00;07:00;173;-;-;0;0
19.01.2023;07:00;08:00;669;-;-;0;0
19.01.2023;08:00;09:00;839;-;-;0;0
19.01.2023;09:00;10:00;848;-;-;0;0
19.01.2023;10:00;11:00;851;-;-;0;0
19.01.2023;11:00;12:00;851;-;-;0;0
19.01.2023;12:00;13:00;850;-;-;0;0
19.01.2023;13:00;14:00;850;-;-;0;0
19.01.2023;14:00;15:00;851;-;-;0;0
19.01.2023;15:00;16:00;851;-;-;0;0
19.01.2023;16:00;17:00;853;-;-;0;0
19.01.2023;17:00;18:00;854;-;-;0;0
19.01.2023;18:00;19:00;856;-;-;0;0
19.01.2023;19:00;20:00;881;-;-;0;0
19.01.2023;20:00;21:00;880;-;-;0;0
19.01.2023;21:00;22:00;888;-;-;0;0
19.01.2023;22:00;23:00;890;-;-;0;0
19.01.2023;23:00;00:00;890;-;-;0;0
20.01.2023;00:00;01:00;891;-;-;0;0
20.01.2023;01:00;02:00;891;-;-;0;0
20.01.2023;02:00;03:00;885;-;-;0;0
20.01.2023;03:00;04:00;877;-;-;0;0
20.01.2023;04:00;05:00;857;-;-;81;56
20.01.2023;05:00;06:00;890;-;-;126;113
20.01.2023;06:00;07:00;887;-;-;205;144
20.01.2023;07:00;08:00;889;-;-;262;229
20.01.2023;08:00;09:00;891;-;-;61;454
20.01.2023;09:00;10:00;890;-;-;0;484
20.01.2023;10:00;11:00;890;-;-;25;486
20.01.2023;11:00;12:00;890;-;-;57;443
20.01.2023;12:00;13:00;889;-;-;27;346
20.01.2023;13:00;14:00;887;-;-;0;301
20.01.2023;14:00;15:00;887;-;-;0;301
20.01.2023;15:00;16:00;898;-;-;0;308
20.01.2023;16:00;17:00;899;-;-;0;240
20.01.2023;17:00;18:00;900;-;-;0;338
20.01.2023;18:00;19:00;901;-;-;0;337
20.01.2023;19:00;20:00;903;-;-;0;34
20.01.2023;20:00;21:00;895;-;-;0;0
20.01.2023;21:00;22:00;905;-;-;0;0
20.01.2023;22:00;23:00;857;-;-;0;0
20.01.2023;23:00;00:00;606;-;-;0;0
21.01.2023;00:00;01:00;0;-;-;0;0
21.01.2023;01:00;02:00;0;-;-;0;0
21.01.2023;02:00;03:00;0;-;-;0;0
21.01.2023;03:00;04:00;0;-;-;0;0
21.01.2023;04:00;05:00;0;-;-;0;0
21.01.2023;05:00;06:00;0;-;-;0;0
21.01.2023;06:00;07:00;0;-;-;0;0
21.01.2023;07:00;08:00;0;-;-;0;0
21.01.2023;08:00;09:00;0;-;-;0;0
21.01.2023;09:00;10:00;0;-;-;0;0
21.01.2023;10:00;11:00;0;-;-;0;0
21.01.2023;11:00;12:00;0;-;-;0;0
21.01.2023;12:00;13:00;0;-;-;0;0
21.01.2023;13:00;14:00;0;-;-;0;0
21.01.2023;14:00;15:00;0;-;-;0;0
21.01.2023;15:00;16:00;0;-;-;0;0
21.01.2023;16:00;17:00;0;-;-;0;0
21.01.2023;17:00;18:00;0;-;-;0;0
21.01.2023;18:00;19:00;0;-;-;0;0
21.01.2023;19:00;20:00;0;-;-;0;0
21.01.2023;20:00;21:00;0;-;-;0;0
21.01.2023;21:00;22:00;0;-;-;0;0
21.01.2023;22:00;23:00;0;-;-;0;0
21.01.2023;23:00;00:00;0;-;-;0;0
22.01.2023;00:00;01:00;0;-;-;0;0
22.01.2023;01:00;02:00;0;-;-;0;0
22.01.2023;02:00;03:00;0;-;-;0;0
22.01.2023;03:00;04:00;0;-;-;0;0
22.01.2023;04:00;05:00;0;-;-;0;0
22.01.2023;05:00;06:00;0;-;-;0;0
22.01.2023;06:00;07:00;0;-;-;0;0
22.01.2023;07:00;08:00;0;-;-;0;0
22.01.2023;08:00;09:00;0;-;-;0;0
22.01.2023;09:00;10:00;0;-;-;0;0
22.01.2023;10:00;11:00;0;-;-;0;0
22.01.2023;11:00;12:00;0;-;-;0;0
22.01.2023;12:00;13:00;0;-;-;0;0
22.01.2023;13:00;14:00;0;-;-;0;0
22.01.2023;14:00;15:00;18;-;-;0;0
22.01.2023;15:00;16:00;94;-;-;0;0
22.01.2023;16:00;17:00;406;-;-;0;0
22.01.2023;17:00;18:00;439;-;-;0;0
22.01.2023;18:00;19:00;443;-;-;0;0
22.01.2023;19:00;20:00;436;-;-;0;0
22.01.2023;20:00;21:00;428;-;-;0;0
22.01.2023;21:00;22:00;431;-;-;0;0
22.01.2023;22:00;23:00;432;-;-;0;0
22.01.2023;23:00;00:00;120;-;-;0;0
23.01.2023;00:00;01:00;0;-;-;0;0
23.01.2023;01:00;02:00;0;-;-;0;0
23.01.2023;02:00;03:00;0;-;-;0;0
23.01.2023;03:00;04:00;0;-;-;0;0
23.01.2023;04:00;05:00;15;-;-;42;44
23.01.2023;05:00;06:00;344;-;-;113;119
23.01.2023;06:00;07:00;856;-;-;175;189
23.01.2023;07:00;08:00;904;-;-;238;239
23.01.2023;08:00;09:00;908;-;-;422;423
23.01.2023;09:00;10:00;912;-;-;484;486
23.01.2023;10:00;11:00;905;-;-;484;486
23.01.2023;11:00;12:00;904;-;-;488;486
23.01.2023;12:00;13:00;907;-;-;482;487
23.01.2023;13:00;14:00;904;-;-;268;487
23.01.2023;14:00;15:00;905;-;-;474;487
23.01.2023;15:00;16:00;906;-;-;490;487
23.01.2023;16:00;17:00;908;-;-;490;487
23.01.2023;17:00;18:00;909;-;-;490;487
23.01.2023;18:00;19:00;910;-;-;491;487
23.01.2023;19:00;20:00;909;-;-;342;446
23.01.2023;20:00;21:00;906;-;-;34;148
